FileNumber,Role,Skills,Education
30437583.pdf,"PROGRAM ANALYST
","
Adobe Photoshop, Anatomy, Agency, Biology, Chemistry, conferences, database, direct marketing, Drupal, Edit, Environmental Health, GIS,
grants, Health Education, Health Promotion, Information Technology, Leadership, materials, meetings, Excel, Office, Microsoft PowerPoint,
Publisher, Word, Photo Editing, Physiology, presentations, press releases, Program Evaluation, Program Development and Evaluation, Public
Health, Qualitative Research, quality, quantitative analysis, Research, Statistics, strategy, strategic, strategic plans, Supervisor, technical assistance,Video, written
Additional Information
Activities: Alpha Phi Fraternity, SNA (Student Nurse Association), Habitat for Humanity, Greek Week Steering Committee
Able to travel and/or relocate 03/09/2016",",
and other FNS nutrition programs.
01/2011
 
to 
06/2012
Student Intern
 
Company Name
 
ï¼​ 
City
 
, 
State
Part-time volunteer employment - 20 hours per week.
Supervisor: Jeff Greenfield, (703) 605-4331.
Education
March 2014
Masters of Public Health
 
: 
Health Education
 
Loma Linda University
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.63 Cum Laude, Deans list
 
Health Education
GPA: 3.63 Cum Laude, Deans list
May 2012
Bachelors of Science
 
: 
Community Health Nutrition
 
George Mason University
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.04 Deans list
 
Community
HealthNutrition GPA: 3.04 Deans list
"
16661264.pdf,"NATURAL RESOURCE SPECIALIST GS-12/5
","
TAAMs, ArcGIS 10.5.1, Trimble Unit, Garmin, ATV, Personal Computer - Microsoft Excel, PowerPoint, Microsoft Word, Write and Read
Legal Descriptions, Read and Translate Title Status Reports, Identify plants, forbs and weeds.Â 
General
Are you a U.S. citizen? YesDo you claim Veteran's preferance? Â NoWere you ever a Federal Civilian employee? Â Yes GS-401-12 step 4
from January 2013 to PresentAre you eligible for reinstatement based on career or career-conditional Federal Status? Â Yesâ€‹
Referances
Austin Gillette, Fiduciary Trust Officer - Office of Special Trustee (701) 627-4707Â 
Â 
Edward Lone Fight, Former Superintendent - Wind River Agency (701) 421-4222
Â 
Thomas Wells, Retired Deputy Superintendent/Former Supervisor (701) 441-1165","al and
"
17640785.pdf,"PROJECT(S) MANAGER
","
Microsoft Word, Excel, PowerPoint, Office, Outlook, R-Studio
Time Management and Strategic Goal Setting
Critical Thinking and Problem Solving
Interviews, Participant Observation, Surveys, Questionnaires
Sociocultural Perceptiveness, Public Speaking, and Recruiting
Organized, Determined, Professional, Personable, and Adaptable
Languages & Interests
Armenian and English - Fluent Reading, Writing, and Speaking
Research, Policy, Ethics, Global/Local Health, Bio/Ethnomedicine, Human Rights, Welfare, Culture, Society, Disability, Politics, Philosophy,
Advocacy, Access
Publications
Kazaryan, A. (2015) ""Mezabujutyun: The Medicinal Uses of Urine Among Armenians in Diaspora"" University of Oxford
Kazaryan, A. (2012) ""Armenian Americans: Ethnic Invisibility and Double Consciousness in Diaspora"" University of California, Berkeley
Kazaryan, A. (2010) ""Neolithic Ã‡atalhÃ¶yÃ¼k: The Origins of Culture"" Glendale Community College, Bay Honors Research Consortium
Professional References
Elisabeth Hsu
 , Professor of Medical Anthropology at the University of Oxford: +44.1865.274624, elisabeth.hsu@anthro.ox.ac.uk
Avetis Minasyan
 , CEO and President at TNH Specialty Pharmacy: +1.818.988.1288, avo@tnhpharmacy.com
Leslie Freund
 , Collections Manager at Phoebe A. Hearst Museum of Anthropology: +1.510.642.3682, freund@berkeley.edu
Aihwa Ong
 , Professor of Anthropology at UC Berkeley: +1.510.642.3392, aihwaong@berkeley.edu","
Master of Science & Philosophy
 
, 
Medical Anthropology
 
2015
 
University of Oxford
 
- 
City
 
, 
State
 
, 
UK
*Scholarship by the Luys Foundation of Armenia*
Advisor: Elisabeth Hsu, University of Oxford, Medical Anthropology Professor and Fellow of Green Templeton College, Oxford
Bachelor of Arts
 
, 
Anthropology
 
2012
 
University of California, Berkeley 
- 
City
 
, 
State
 
, 
USA
*Academic Honors in Anthropology, Distinction in General Scholarship*
Advisor: Aihwa Ong, UC Berkeley Department of Anthropology
Reader: Santoukht Mikaelian, UC Berkeley Department of Slavic Languages and Literatures
Associate of Arts
 
, 
Honors General Education
 
2010
 
Glendale Community College
 
- 
City
 
, 
State
 
, 
USA
*Academic and Dean's Honor Roll*
Advisor: Michael Harnett, GCC Scholars Program Director
"
11676151.pdf,"PATIENT ACCESS REP
","
System Software:
 
Adobe Dreamweaver, Skills monitoring daily production runs, for technical support, (i.e., disc backups, database verifications,statistics reports. Performed complexity installation and maintenance of software. Skills in Electronic Medical Records, Adobe Flash, Help Desk
software, 
HTML, lIBM Mainframes, Access, Excel, Microsoft Office, Microsoft Operating Systems, PowerPoint, Word.
Net","
Bachelor of Science
 
: 
Computer Information Systems Telecommunication Systems Support
 
2008
 
Tulane University
 
City
 
, 
State
 
, 
USA
 
Associate of Science
 
: 
Computer Net"
55712978.pdf,"POST-DOCTORAL RESEARCH FELLOW
","
Spectroscopic Methods: UV-Vis, IR, Atomic Absorption, Fluorescence, etc.
Chromatographic Methods (analytical to preparative using open column, HPLC or AKTA purifier): Gel Exclusion, Hydrophobic
Interaction, Revers Phase, Ion Exchange, Affinity, etc.
Electrophoretic Methods: SDS-PAGE, Native PAGE, Isoelectric Focusing, Offgel, 2D, Blotting Techniques, etc.
Thermodynamic/Hydrodynamic Methods: DSC, ITC, Centrifugation, Filtration, Diafiltration, Dialysis, etc.
Molecular Biology Methods: DNA/RNA Extraction, PCR, Genetic Engineering, Rational Gene Modification, etc.
Cell Biology methods/ Immuno Assay: Cell Culture, Cell Phantom Preparation, MTT, ELISA, etc.
Microbiology Methods: Screening, Identification, Fermentation, Secondary Metabolites Pathways Engineering, etc.
Education
PhD
 
Enzyme Biotechnology, Department of Biochemistry, University Putra Malaysia, Malaysia 
August 2010 Thesis title: ""Production Optimization
and Characterization of Thermostable Recombinant Lipase from a Locally Isolated Bacterium"". MSc, Biophysics, University of Tehran, Tehran,
Iran 
September 1997 Thesis title: ""Qualitative and Quantitative Studies on Protein Transportation across the Blood-Air Barrier in Cultured
Alveolar Epithelial Cell Monolayer"". Awarded free ","
PhD
 
Enzyme Biotechnology, Department of Biochemistry, University Putra Malaysia, Malaysia 
August 2010 Thesis title: ""Production Optimization
and Characterization of Thermostable Recombinant Lipase from a Locally Isolated Bacterium"". MSc, Biophysics, University of Tehran, Tehran,
Iran 
September 1997 Thesis title: ""Qualitative and Quantitative Studies on Protein Transportation across the Blood-Air Barrier in Cultured
Alveolar Epithelial Cell Monolayer"". Awarded free education via competitive entrance examination. BSc, Cell and Molecular Biology, University
of Tehran, Tehran, Iran 
November 1993 Awarded free education via competitive entrance examination.
"
18264694.pdf,"PRESIDENT
","
A proven ","
Masters in Business Administration
 
: 
Business Administration
 
, 
1993
 
Mercer University, Stetson School of Business and Economics
 
ï¼​ 
City
 
, 
State
, 
US
 
Masters in Business Administration, 1993 Mercer University, Stetson School of Business and Economics, Atlanta, GA.
Bachelors
 
: 
Business Administration, Finance, Risk Management/Insurance
 
, 
1987
 
University of Georgia, Terry College of Business Administration
ï¼​ 
City
 
, 
State
 
, 
US
 
Bachelors in Business Administration, 1987 University of Georgia, Terry College of Business Administration, Athens, GA.
Double Major: Finance, Risk Management/Insurance. Delta Gamma Sorority, UGA Student-Alumni Committee, Delta Sigma Pi Business
Fraternity
Associate
 
, 
1984
 
Middle Georgia College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Associate in Business Administration, 1984 Middle Georgia College, Cochran,
GA., Honors Graduate
Vice President of Student Government, Advertising
 
, 
1984
 
Kernel College Newspaper
 
Vice President of Student Government; Student Advisory
Council to the GA Board of Regents; Assistant Editor & Advertising Editor of the Kernel College Newspaper; Voted ""Miss Middle Georgia
College"" 1984 by Student Body INTERNSHIPS/COOPERATIVE EDUCATION/PART-TIME EMPLOYMENT
MBA
 
: 
International Business
 
Mercer University
 
Major: International Business, Honors Graduate; MBA Studies Abroad (Germany) - July 1991
"
15546686.pdf,"SENIOR FIELD APPLICATION SPECIALIST
","
banking, Chemistry, customer support, DNA, GC, government, marketing, materials, Net"," and Training
2007
 
Bachelor of Science
 
:
 
Metropolitan State University of Denver
 
- 
Microbiology and Molecular Biology
 
City
 
, 
State
 
, 
USA
 
Microbiology and
Molecular Biology
"
26921245.pdf,"GIS COORDINATOR
","
analytical skills, quality control, research, safety, statistics, surveys, teaching, water quality, soil fertility","
Masters of Science
 
:
 
Environmental Science
 
2015
 
The Ohio State University
 
, 
City
 
, 
State
Impact of Management on Soil Fertility and Rice Yields in Smallholder Farms in Tanzania
 Â 
Bachelor of Science
 
:
 
Environmental Policy and Management
 
2012
 
The Ohio State University
 
, 
City
 
, 
State
Languages
Semi-fluent Spanish
Conversational Swahili
Additional Information
Honors and Awards: National Championship Titles Equestrian Team, 2011, 2012, Dean's list, AmeriCorps Scholar 4-H Spirit of Leadership,
2009 4-H Ten Year Member Award, 2013 recipient of $11,000 Coca-Cola Sustainability Grant
"
69859102.pdf,"COSTUMER SERVICES
","
Operations management
Financial records and processing
Quick learner
Client-focused
Computer proficient
Active listening skills
Telephone inquiries specialist
Cash handling accuracy
Superior communication skills
Top sales performer
Customer service expert
Strong communication skills
Superior organization skills
Store maintenance ability
Energetic "," and Training
High School Diploma
 
:
 
2012
 
Psja Early College High School
 
ï¼​ 
City
 
, 
State
Ranked in Top 15% of class
4.0 GPA
Student council Member
Future Farmers of America member
Jurnalism editor
Secretary for FFA
Secretary for student council
Migrnat student
Texas A&M International University
 
ï¼​ 
City
 
, 
State
Major in criminal justice
Minor in business administration
Expected 
Graduation date December 2020
Texas A&M International University
 
ï¼​ 
City
 
, 
State
Major in criminal justice
Minor in buisness administration
Community Service
Volunteer WBCA 2012, 2013, 2014 and 2017
Volunteer Food bank 2013
Volunteer Habitat for humanity 2012, 2013
Volunteer Farmers Market 2014
Volunteer softball games 2015, 2016
Languages
Spanish
English
"
69336473.pdf,"PULASKI COUNTY EXTENSION AGENT
",,")
Conduct a yearly needs assessment for Pulaski County to help determine SNAP eligible communities
Utilize needs assessment data to aid in writing grants targeting SNAP eligible communities
Establish partnerships with local SNAP eligible agencies, schools-Coordinated School Health, communities, and groups
Understand federal guidelines for Pulaski County SNAP grant funding
Complete a yearly forecast of the Pulaski County SNAP budget, and manage and record budget expenditures (materials, supplies, travel,
printing, etc) throughout the program year
Conduct presentations and trainings for SNAP eligible participants and Extension Get Fit (Physical Activity/Strength Training Program)
participants
Conduct health and nutrition "
26835781.pdf,"BEHAVIORAL INTERVENTIONIST
","
SAS/SPSS statistical applications, Windows XP, MS Office, Adobe In-design 6, Banner Web & Baseline (Curriculum Advising and Program
Planning, Early Alert System) and Drupal Content Management System (content manager for the College of Agriculture & Related Sciences;
editing/creating information for university website).", 
17312146.pdf,"CONSERVATION TECHNICIAN/MAINTENANCE
","
Microsoft Word documents, Excel spreadsheets and Power Point presentations Experienced in ARC10 Geographic Information Systems
Experience
03/2017
 
to 
10/2017
Conservation technician/maintenance
 
Company Name
 
ï¼​ 
City
 
, 
State
I have "," and Training
May, 2014
Bachelor of science
 
Shepherd University
 
ï¼​ 
City
 
, 
State
 
Completed a summer capstone and research project each totaling over 400 hours of
logged "
62994611.pdf,"SOFTWARE DEVELOPER
","
C#, HTML, CSS, JavaScript, 5 years of ","
IN
 
: 
Expected in 
06/2021
 
Rowan University
 
- 
City
 
, 
State
 
Bachelor of Science
 
: 
Computer Engineering
 
, 
06/2015
 
Selcuk University
 
- 
City
 
Master of Science
 
State
 
"
24416961.pdf,"TECHNOLOGY PROJECT AND PRODUCT MANAGER
","
Project Management Software: Microsoft Project, Project Server, SharePoint, Office, Team Foundation Server
Process Methodologies: Project Planning, PMI, CMMI, Agile, Iterative, Rational, Waterfall, Risk Management, Requirements Management,
Vendor Selection, Vendor Management, Portfolio Management, PMO
Industries Served:Â  Higher Education, Computer Manufacturing, Software Development, Pharmaceuticals, Federal Government, Technology
Consulting, Professional Services, Staffing and Recruiting, Testing and Certification Services, Systems Integration, Telecommunications
â€‹"," provider and the other for test applications delivered by mail for
a test delivery organization.PMO: Integrated best practice attributes from PMBOK, Unified Software Engineering, and Microsoft Frame"
24001783.pdf,"NATIONAL MARINE FISHERIES SERVICE NMFS SPECIES OBSERVER
"," and Expertise
Water Quality Testing, Wastewater Treatment Systems, 10 Hour OSHA Hazard Recognition Training for the Construction Industry, Microsoft
Office and Microsoft Excel."," to
the company as well.
"
28733974.pdf,,"
Effective leader
Consistently meet goals
Project management
Experienced in legislative processes
Customer service-oriented
Exceptional interpersonal communication
Budget development
Accounting software
Long-term business planning and execution
Negotiation
Effective communication
Staff training/development
Executive presentation development
 
Constant Contact
Print advertising
Public relations
Special events planning
Accomplished manager
Public speaking talent
Non-profit management
Contract negotiations
Excellent planner and coordinator
Accurate and detailed
Advanced MS Office Suite knowledge
Conference planning
Project planning
 
Work History
Executive Director
 
, 
07/2012
 
to 
02/2015
 
Company Name
 
â€“ 
City
 
, 
State
 
Created new revenue streams through 
addition of two new fundraising events including a gala/dinner and 5K run
 .
Exceeded company objectives in selling exhibitor booths and in attendance at the annual convention. Â Exhibitor booths increased from
2%-8% yearly through the drought years of 2006-2008 and similarly in economic downturn for horticulture in 2009-2012 while other
industry tradeshows and conferences ","
Bachelor of Science
 
: 
Marketing Education with Business Electives
 
, 
1985
 
The University of Georgia
 
- 
City
 
, 
State
 
Recipient of 
Ty Cobb
 
Scholarship
Graduated Magna Cum Laude
President of the Distributive Education Clubs of America
Associate of Science
 
: 
Core Curriculum with Business Electives
 
, 
1982
 
Abraham Baldwin Agricultural College
 
- 
City
 
, 
State
 
Recipient of 
George and Annie Sosebee
 
Â Scholarship
 
Served on newspaper staff
First ABAC student inducted into Phi Theta Kappa National Honor Fraternity Hall of Fame
Recipient of the ABAC Student of Distinction in Business
Recipient of the ABAC Student of Distinction in English
President of Phi Theta Kappa National Honor Fraternity"
10953078.pdf,"RN STAFF NURSE
"," Used Therapeutic touch/communication, teach back communication,assessments, IV care, telemetry care, wound care including
wound vacs, dressing changes.
Age-based plan of care.
Excellent organizational skills.
Collaborative "," and Training
BSN
 
: 
Nursing
 
, 
1 2007
 
Washington State University
 
ï¼​ 
City
 
, 
State
 
Nursing
ADN
 
: 
Nursing
 
, 
1 2000
 
Clark College
 
ï¼​ 
City
 
, 
State
 
Nursing
AA
 
: 
General Studies
 
, 
1 1987
 
Clark College
 
ï¼​ 
City
 
, 
State
 
General Studies Medical Admin. Assistant in Front/back office Med. Ass't.
1 1982
 
Western Business College
 
ï¼​ 
City
 
, 
State
Personal Information
I also "
37292350.pdf,"PROGRAM SUPPORT ASSISTANT
","
2012
Texas State University
 
Career and Technology Education, Agriculture
 
Department Chair- Career and Technology Education 2011-2012 Delta
Tau Alpha- Agriculture Honor Society- Texas State University
Strategies of Secondary Teaching
 
Ed.D.
 
: 
Educational Evaluation
 
President- Parent Advisory Board- Fort Leavenworth- CYSS- August 2013-
October 2014 Proficient in Microsoft Office applications well as Mac programs and applications Proficient in Flash, Adobe, SPSS, FrontPage,
Dreamweaver Proficient with Learning Management Systems and Content Management Systems Familiar with SPSS as an instrument to analyze
data Typing 45+ wpm Relevant Course","al levels for diverse audience. Created
lesson plans that ensured efficient delivery of course material and often modified or adapted as needed for diverse audience. Maintained classroom
hardware, software and supplies to insure optimum performance in the educational environment. Fostered and maintained "
28247753.pdf,"COMMITTEE MEMBER
","
Report Writing
Courtroom Testimony for Forensic Analysts Crime Scene & DNA
Basics for Forensic Analysts DNA Extraction and Quantization for Forensic Analysts Collecting DNA Evidence at Property Crime Scenes
Federal Bureau of Investigation (FBI), Training Division's Office of Technology, Research, and Curriculum Development (OTRCD):National Intelligence
Awards
Bravery Commendation - 1994, 1995, 2001, 2002
Valor Commendation - 1993, 1994, 2002
Unit Commendation - 1993, 1995
Professional Affiliations
City of Durham Citizens Advisory Committee
American Bar Association (Student Member)
International City/County Management Association (ICMA)
Council on Legal Education Opportunity (C.L.E.O.)
National Conference of State Legislatures
National Association for the Advancement of Colored People (NAACP)
The Most Worshipful Prince Hall Grand Lodge of Maryland and Jurisdiction, Inc.
Skills
Team Leadership
Departmental Operations Leadership
Time Management
Training and Development
Conflict Resolution
Negotiations","al services to children and adolescents with special learning, social adjustment,
dependency and behavioral health needs.
Company Name
 
February 2002
 
to 
August 2007
 
Sr. Police Officer/Anti Crimes Unit
 
City
 
, 
State
Initiated drug interdiction and organized crime investigations.
Effected many arrests as a result of my investigations of illegal drug organizations, collection of physical and scientific evidence, interviewing
confidential informants, and interrogating suspects which led to confessions.
Company Name
 
November 2004
 
to 
March 2006
 
Mental Health Technician
 
City
 
, 
State
Reviewed patient charts and treatment history for compliance issues with the Joint Commission on Accreditation of Health Care
Organizations (JCAHO).
Promoted the maximum cognitive, social, behavior, and emotional development in each patient assigned to me, in the most expedient and
efficient manner.
Company Name
 
April 1990
 
to 
September 1996
 
Police Officer 
City
 
, 
State
Member of the Tactical Response Unit, which was responsible for making forcible entries to effect the safe execution of warrants.
Served on the Commonwealth of Pennsylvania Office of Attorney General Drug Elimination Task Force.
Company Name
 
January 1989
 
to 
March 1991
 
Criminal Investigator 
City
 
, 
State
Initiated several undercover sales and purchases of United States Food Coupons.
Prepared detailed reports for the United States Attorney for the Eastern District of Pennsylvania for prosecution.
Drafted federal Affidavit's of Probable Cause for the U.S. Attorney of the Eastern District of Pennsylvania.
As a result of my investigations, all of the defendants were found guilty for violating the U.S. Food Stamp Act (7 U.S.C.2024).
Education
North Carolina Central University
 
2016
 
Select One
 
: 
Master of Public Administration & Master of Science in Information Science MPA/MIS
 
City
, 
State
Dual Master's Degree in Public Administration & Information Science (Strategic Information Management).
Course"
69360287.pdf,"CUSTOMER SERVICE SPECIALIST III
","
Acrobat, Adobe,Â Contract Auditing, backup,Â case management, Citrix, set up conferences,Â Contract Mgmt, Contract Management, contract
review, council meetings, customer service, data entry, decision making, Dictaphone, documentation, DOS, editing, email, filing, file
management,Â Financial Management, Waiver forms, Grants Gateway knowledge, litigation, Loss Prevention, Lotus Notes, mailing, mainframe,
meetings,Â Access database, Excel, mail, office, Microsoft Office Suites, Outlook, PowerPoint, MS Word, monitors, Notary Public,
Oracle,Â copy machines,Â receptionist duties when necessary,Â scanners, spreadsheet, training materials, transcription","
Masters of Public Administration
 
, 
Government & Policy
 
August 2012
 
Grand Canyon University
 
Government & Policy
Masters of Science
 
, 
Criminal Justice - 
Administration of Justice & Security
 
June 2010
 
University of Phoenix
 
Criminal Justice - 
Administration of
Justice & Security
Bachelors of Science
 
, 
Business Organizational Management
 
May 2005
 
The Kings College
 
Business Organizational Management
Associates Degree
 
, 
Administrative Occupational Studies
 
May 2003
 
Olean Business Institute
 
Administrative Occupational Studies
"
24068423.pdf,"RESEARCH ASSOCIATE
","
automation, consultant, Dec, fertilizer, grant proposals, irrigation, Managing, meetings, Modeling, Oct, PhD, processes, Research, scheduling,
scientific, simulation, translation, articles","
PhD
 
: 
Soil Science and Crop physiology
 
, 
2010
 
University of Kentucky
 
ï¼​ 
City
 
Soil Science and Crop physiology
MS
 
: 
Soil Science and Agricultural Chemistry
 
, 
2002
 
Tamil Nadu Agricultural University
 
India
 
Soil Science and Agricultural Chemistry
2000
 
Kerala Agricultural University
 
India
 
PhD dissertation: Soil water and crop growth processes in a farmer's field *MS theses: Modeling rice
response for agro-technology transfer
"
29746235.pdf,"SECURITY AIDE I
","
Strong verbal communication
Data management
Extremely organized
Project management
Client assessment and analysis
Powerful negotiator
Self-motivated
Staff development
Conflict resolution
Team leadership
Risk management processes and analysis
Process implementation
â€¢ Huge ","
Bachelor of Science
 
: 
Wellness-Kinesiology
 
, 
05/2017
 
Lincoln University
 
- 
City
 
, 
State
 
Wellness-KinesiologyDiploma
 
: 
Coaching
 
, 
2013
 
GC Foster College of Physical Education and Sports
 
- 
City
 
Coaching Completed 70 Credit hours in physical education and sports, GC Foster College of Physical Education and Sports Spanish Town,
Jamaica
INTERNSHIPPhysiotherapist Rehabilitation, Athletic Trainers Room
 
: 
12/2015
 
Lincoln University
 
- 
City
 
, 
State
 
Set up equipment for students athletes*Assisted in treatment for students athletes *Treatments include wrapping and taping ankles, applying ice
packs and conducting on ultra sound treatments.
Shadow/Intern of Occupational Therapist and Physiotherapist rehabilitation Treatments
 
, 
12/2017
 
JCMG Orthopaedic Center
 
- 
City
 
Overseer
OBJECTIVE
To obtain a position as Recreational Therapist where I can maximize my "
24397882.pdf,"DIRECTOR OF FINANCE
","
Accounting, accounts payable, accounts receivable, ADP, Agency, Billing, Brio, budgeting, budgets, budget, BI, Controller, conversion, Certified
Public Accountant, Credit, Essbase, Finance, financial, financial analysis, Financial Management, financial reporting, financial statements, General
Manager, Human Resources, Hyperion, JDEdwards, leadership, leadership and development, Law, Director, Managing, management consultant,
Marketing, MAS90, Access, Excel, PowerPoint, Word, migration, Monarch, Oracle, Payroll, peak, problem solver, process re-engineering,
processes, purchasing, Quickbooks, reconciling, reporting, sales, SAP, scheduling, tax, Visio","
M.B.A
 
: 
Management
 
University of St. Thomas
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.9
 
Management GPA: 3.9
Bachelor of Arts
 
: 
Accounting Computer Science
 
St. Mary's University of Minnesota
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.9
 
Accounting Computer
Science GPA: 3.9
Certified Public Accountant, State of Minnesota (1988), License number 11547
Affiliations
ALA- Association of Legal Administrators ALAMN - Minnesota Chapter of Association of Legal Administrators American Institute of Certified
Public Accountants - AICPA Minnesota Society of Certified Public Accountants - MNCPA
"
84512719.pdf,"E-COMMERCE SUPERVISOR
","
attention to detail, continuous improvement, logistics, excel, power point, word, net"," and Training
Electrical/Electronics Engineering Technology, AAS 
Presently attending Owens Community College
 
- 
City
 
, 
State
 
GPA: 3.93
2012 Active Participant in theÂ 5S program
2010 Owens Community College - Toledo OH -Photovoltaic Certification
2007 Training Assistant Position "
56068028.pdf,"LEAD SENIOR SAP AUDITOR
",,"
Master
 
: 
Accounting (GPA 3.7)
 
, 
2009
 
McCombs School of Business; University of Texas at Austin; Austin, TX
B.S
 
: 
Accounting (GPA 4.0)
 
, 
2008
 
Jinan University; Guangzhou, China
System "
89740812.pdf,"DIRECTOR OF MARKETING, COMMUNICATIONS AND IT
","
Adobe Creative Suite, Acrobat, After Effects, Dreamweaver, Photoshop, Premiere, AutoCAD, business operations, business strategies,
Computer Aided Design, CAD, hardware, consultant, content, content management, creative design, clientele, client, clients, customer relations,
customer service, database, Drafting, e-commerce, engineering design, Flash, focus, government, grant proposals, drawing, graphic art, graphic,InDesign, internet marketing, inventory, layout, Leadership, MAC OS, market and trend, marketing, marketing communications, materials,
meetings, Access, Microsoft Certified Systems Engineer, MCSE, Excel, MS Office, office, Power Point, Publisher, Window, Word, needs
analysis, net"," that will improve
their standard of living and satisfy stakeholders.
Provided marketing expertise in e-media productions such as radio and television programs as well as social media solutions and other
online "
