FileNumber,Role,Skills,Education
95970987.pdf,"CLINICAL SERVICE ADVOCATE
","
psychology Human Behavior and Personality Disorder academic, Various agencies ",",
and offer new challenges as well as growth within the agency.
Skill Highlights
Areas of Specialty Domestic Violence, Sexual Abuse, Rape, Prostitution *Mental Health, Substance Abuse, Depression, Anxiety, Bipolar,
Schizophrenia *Homelessness, Community Inclusion, Shelter System, HRA, SSI, NYCHA, Section 8, Community Resources *Mental
Retardation, Down Syndrome, Medication Dispensing, Residential services, Autism *Runaway Teenagers, ADHD, ADD, Truancy, Family
Intervention
"
24946537.pdf,"MULTIMEDIA SALES CONSULTANT
","
Persuasive negotiator
Highly organized
Analytical
Excellent ","
Some College (No Degree)
 
: 
Marketing/Accounting
 
Louisiana State University
 
- 
City
 
, 
State
 
Affiliations
Sales and Marketing Executives
International Member Women in Media
American Red Cross
BR Eye Bank Auxiliary
Ascension Chamber of Commerce
BR Food Bank
St George School & Church
"
20138606.pdf,"COMMUNITY ADVOCATE
","
administrative support, Counseling, creativity, client, clients, Customer services, Data Entry, database, event planning, financial, fund raising,
leadership skills, Leadership Training, materials, mental health, Excel, mail, Microsoft Office, Outlook, PowerPoint, Publisher, Word, neat,
cameras, policies, presentations, program development, progress, QuickBooks, reporting, risk management, safety, sound, phones, trauma, Type
50 WPM, vision"," module Compiled records, collects data, and prepares
reports and conducted outcome measurements with assessment tools Organized and assisted with outreach and presentation including
resource tabling Ensured all services are adhered to confidentiality laws and standards and principles Advocacy Based Counseling
Participated in community committee teams which included task forces, and event planning Provided appropriate group boundaries assist
education our reach manager with program development, tracking and reporting Advocacy based counseling in accordance to WAC 388-
61A Chapter 70.123 RCW Created partnerships and collaborations that best suited clients at the YWCA On-Call Domestic Violence
Advocate/Intern for Children's Program /YWCA 2013 Performed crises intervention and safety planning Conducted shelter intake including
screening, interviews, orientation to shelter facilities.
Collected and entered client data and service data in computer system Supplied administrative support when needed Monitored alarms and
cameras and maintains the security of shelter entrances and performed safety through Modeled, explained and enforced shelter rules,
policies and procedures Communicates donation, volunteer or supply request appropriately Provided secure and sound structure of
activities that aligns with the vision of the YWCA through the use of communication and applied principles Helped contribute to meaningful
activities that provide an outlet of creativity that fosters ingenuity and leadership "
24754689.pdf,"SENIOR CUSTOMER SERVICE ADVOCATE
","
basic, benefits, cash receipts, counseling, credit, client, customer service, staff training, financial, firing, hiring, inventory, leadership, materials,
exchange, money, net","
Bachelor's Degree
 
: 
Business Administration
 
, 
May, 2013
 
Strayer University
 
ï¼​ 
City
 
, 
State
 
, 
USA
MBA
 
: 
Health Services Administration 
, 
2016
 
Strayer University
 
ï¼​ 
City
 
, 
State
 
, 
United States
"
26456474.pdf,"MDS COORDINATOR
","
Skills Used
I enjoy challenging sticks. I try my best at being the best. Enjoy "," and Training
2015
LPN
 
: 
Nursing
 
Brown Mackie College
 
ï¼​ 
City
 
, 
State
 
3.0 Nursing
2009
Phlebotomy Technician Certificate in Phlebotomy Technician
 
Prairie State College
 
ï¼​ 
City
 
, 
State
2020
Associate of Applied Science
 
: 
NURSING
 
Prairie State College
 
ï¼​ 
City
 
, 
State
 
, 
USA
Personal Information
Very Flexible, Dependent, Great Time Management, Accountable. Enjoys challenges while "
11188218.pdf,"CUSTOMER ADVOCATE
","
Scheduling
Travel booking
Minute Taking
Customer Service
Critical Thinking
Creative Problem Solving
Cellular Expert
Troubleshooting Smartphones
Troubleshooting Net","
Bachelor of Arts
 
: 
Majors: Fine Art and Biology
 
, 
1985
 
Doane College
 
- 
City
 
, 
State
Presidents Scholarship, Doane College - 4 years
Outstanding Achievement Scholarship, Doane College- 4 years
Pallet Scholar Award, Doane College- 4 years
American Legion Award, Loup City, NE - 1981
Special Recognition Award for Outstanding Yearbook Editor - 1985Mary L. Chapin Senior Art Award, Doane College - 1985
Yearbook Editor and Co-Head Photographer -1984 and 1985
President and member, Delta Chi Upsilon Sorority
President and member, Doane Art League
Art Editor, 
XANADU
 
literary magazine
Alpha Lambda Delta and Cardinal Key Honor Societies
GPA: 
3.44
"
14176254.pdf,"CUSTOMER SERVICE ADVOCATE
","
quality analysis, training, teaching, mentoring, coaching, life coaching, advertising, agency, coaching, customer satisfaction, customer service,
customer service skills, databases, Database, focus, insurance, marketing, meetings, Works, Multitasking, communicator, policies, quality, rapport,
sales, sales and training, spreadsheet, strategic, Team Player, phon","
Bachelor of Arts
 
, 
Historical Theology
 
May 2007
 
Moody Bible Institute
 
ï¼​ 
City
 
, 
State
 
Historical Theology
Master of Divinity
 
The Southern Baptist Theological Seminary
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Current Student
"
38860712.pdf,"ADVOCATE GENERAL
","
streamline, budget, interpersonal skills, Computer-literate, contracts, CPR, notes, managing, meetings, Mental Health, organizational skills,
problem-solver, processes, reporting, supervision"," and Training
Bachelor of Criminal Justice
 
University of Oklahoma
 
ï¼​ 
City
 
, 
State
"
16332348.pdf,"VICTIM ADVOCATE
","
Clerk, Heavy Machinery, Forensic, Security, Community Outreach, Compensation, Filing, Multi-line, Multi-line Phone, Multi-line Phone System,
Phone System, Operations, Training, Clients, Cases, Dynamics, Engines, Learning Center, Learning Centers, Microsoft Dynamics","
Masters of Science
 
: 
Criminal Justice
 
2013
 
Saint Josephs University
 
City
 
, 
State
 
, 
US
 
Masters of Science, Criminal Justice 2012-2013 Saint
Josephs University, Philadelphia, PA 3.85GPA
Bachelor of Arts
 
: 
Law and Justice
 
2012
 
Rowan University
 
City
 
, 
State
 
, 
US
Bachelor of Arts, Law and Justice 2010-2012 Rowan University, Glassboro, NJ 3.3GPA
Technology and Homeland Security, Forensic
 
2010
 
Cumberland County College
 
City
 
, 
State
 
, 
US
 
Concentration: Forensic Technology and
Homeland Security 2008-2010 Cumberland County College, Vineland, NJ 3.8 GPA, Deans List, Summa Cum Laude
Affiliations
Volunteer Facilitator
Presentations
Observed courtroom proceedings such as bail motions, arraignments, status conferences, trials, sentencing hearings and juvenile and family court
proceedings
"
37333719.pdf,"SEXUAL ASSAULT CRISIS COUNSELOR / VICTIM ADVOCATE
","
Active Listening, Curriculum Development, Group Facilitation, Crisis CounselingÂ ","
August 2012
Master of Social "
29926588.pdf,"VOLUNTEER ADVOCATE
","
Excellent communication skills, Investigative skill, Customer Service skills, Data Entry, documentation, inventory clerk, leadership skills,
PowerPoint, Microsoft Word, organizational, Exceptional writing skills, and Research skills.",", administrative support and team leadership. Strengths: Proficient at written,
strong social perceptiveness through "
27182111.pdf,"REGISTERED NURSE CLINICAL CARE COORDINATOR- FIRST AID
","
allergies, blood draws, budget, charts, coaching, CPR, decision making, EKGs, equipment maintenance, filling, financial, first aid, health "," situations.
Specimen collection/processing proficiency Effectively able to triage critical situations. 
Excellent communication "
44115326.pdf,"LEVEL 2 CRITICAL PLATFORM SUPPORT ENGINEER
",": Operating Systems: IBM AIX (v5.3, v6.1, v7.1) Redhat Linux (v6.2,7.2,Enterprise Linux) Oracle-Solaris 10 Hardware: IBM
Blade server, HMC, HP ILO, DELL IDRAC. Vsphere 5.0 Application Server: AWS EC2,NIM, Apache, HACMP clustering, DNS, NIS,
NFS, Websphere Application Server 6.x/5.x, Websphere Portal server, Windows 2000/2003 Active Directory, Microsoft IIS Server4/5, SSL,
Distribution Server. Tools: Nagios, Tivoli, Teradata MSM, HUBEQ, ITSM, Peregrine, SSO, EURC, MQ, EMS Tibco, Sharepoint.
Professional Experience
02/2014
 
to 
Current
Level 2 Critical Platform Support Engineer
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Day to Day System Administration and Monitoring in an environment
of 1800+ servers that includes CLOUD, WINDOWS and UNIX/LINUX (HPUX, AIX, LINUX, SOLARIS) envirionments, questions and
problems via telephone, FAX, and email. Researched the data base for known problems or tested the customers problem on a test system in the
same environment. Aided customer in resolving their problem. Applying monthly Patches on Windows as well as Unix boxes using HPSA (HP
Server Automation) Tool. Hands on ","B .S
 
: 
Computer Science
 
B .S (Computer Science )
Certifications
CFS RAC FSs
"
10344379.pdf,,"ARMY, benefits, billing, blueprints, call center, catalogs, coaching, customer service, financial, hand tools, Inspect, Logistics, mechanical, mail,
power tools, quality, Read, recording, Research, safety, scheduling, soldering, Solder, Supply Chain Management, phone, troubleshooting, typing,
wiring","
Logistics and Supply Chain Management - Post Secondary Training Certificate
 
2011
 
Florida State College at Jacksonville
 
- 
City
 
, 
State
Diploma
 
2003
 
Concorde Career Institution
 
- 
City
 
, 
State
 
Military Service: 84 - 92 UNITED STATES ARMY Communications Specialist -
Received Honorable Discharge
"
24695561.pdf,"VICE PRESIDENT
","
Balance, Benchmarking, BTS, budget, Contracts, Council, Counseling, customer satisfaction, databases, database, delivery, Facilities
Management, help desk, imaging, information systems, Leadership, Managing, Mental Health, Access, 2000, procurement, Speaking,
Publications, quality, Sculpture, Strategy, Strategic, Supervisor, telecommunications, phones, VOIP, Y2K
Additional Information
Professional Recognition 2008 AAMI (Association for the Advancement of Medical Instrumentation) Clinical/Biomedical Engineering
Achievement Award. Recognizes individual excellence and achievement in the fields of clinical engineering and biomedical engineering.
Professional Affiliations
Member of the Board of Directors for AAMI (Association for the Advancement of Medical Instrumentation) Past Chair of the United States
Certification Commission Current Chair of the International Certification Commission Member of AAMI Technology Management Council
Member of Biomedical Instrumentation & Technology Magazine Editorial Review Board Member of CHIME (College of Healthcare Information
Management Executives). Member of HIMSS (Healthcare Information and Management Systems Society) Member of Medical Advisory Board
for Medisend International",".
Graduated May 2010.
Information on numerous additional educational programs attended available upon request.
Available upon request.
"
24763208.pdf,"DISTRICT MANAGER
"," (ABLLS).
I am flexible and able to adapt and achieve my goals in various settings as I have
done in home, school and community.
I am "," centers located in Long Island New
York. During my two years with Knowledge Universe I focused my district around improving financial results, elevating program quality & brand
recognition and building team engagement. "
19108760.pdf,"PATIENT ADVOCATE /CLINICAL CARE COORDINATOR
","
Prospecting and cold calling
Team building expertise
Strategic account development
Strong interpersonal skills
Key account generation
Regional accounts
Sales force training
Business negotiation
Strong lead development skills
Accomplishments
Client Interface
 Â 
Collaborated with prospective clients to prepare efficient product marketing strategies and drive business development.
Created strategies to develop and expand existing customer sales, which resulted in a 120% increase in monthly sales.
Established 30 new accounts in a single year through successful client development.
Earned President's Club Trip in 2003.
Professional Experience
PATIENT ADVOCATE /CLINICAL CARE COORDINATOR
 
February 2010
 
to 
Current
 
Company Name
 
ï¼​ 
State
Patient and Family liaison to facilitate communicate with physicians, health care providers, case managers to develop course of care and
emergency care.
Experience in a clinical setting, outpatient or managed care "," related to wound care management.
Collaborates with other health care providers, Wound Care Center Physicians, Program Director, and Medical Director regarding patient
needs.
MEDICAL SALES REPRESENTATIVE
 
October 2007
 
to 
February 2010
 
Company Name
 
ï¼​ 
City
 
, 
State
Detailing in the specialty areas of Pain Management, Neurology, Anesthesiology, Rheumatology, Orthopedics, Oncologist 
and supportive
Oncology.
Oral and Injectable medications.
Ranked Top 10% nationally 2008-2009, 
achieved 
a product index of 114%, and ranked #1 in the District.
Detailing Pain Specialist, and hospitalist.
Hospital based selling "
34327438.pdf,"CONSULTANT
","
business operations, C, contracts, Credit, clients, documentation, Drafting, Finance, financing, financial, funds, insurance, Law, legal, legal
Research, letters, Managing, marketing, meetings, Mergers and Acquisitions, Exchange, office, procurement, research, sales, Securities, Tax, team
management","
Post Graduation Diploma
 
: 
Cyber Laws
 
2010
 
Asian School of Cyber
 
City
 
GPA: 
1st Prize in Raghvendra Phadnis National Essay Writing
Competition organized by ILS Law College, 2009. *1st Rank in
 
Cyber Laws 1st Prize in Raghvendra Phadnis National Essay Writing
Competition organized by ILS Law College, 2009. *1st Rank in
Diploma
 
: 
Human Rights and Law
 
2009
 
ILS Law College
 
GPA: 
Awarded Certificate of Appreciation at the 1st LexTech pan Asian Law and
Technology Essay Writing Competition on contemporary techno-legal issues organized by Gujarat National Law University.
 
Human Rights and
Law Awarded Certificate of Appreciation at the 1st LexTech pan Asian Law and Technology Essay Writing Competition on contemporary
techno-legal issues organized by Gujarat National Law University.
63.16
 
"
24124250.pdf,"SENIOR APPLICATION SPECIALIST
","
Epic certifications in Resolute Hospital Billing, Home Health and SBO
Allegra
IDX
MIDAS
Passport/ECARE
Microsoft Word, Excel, and Powerpoint
Certifications
Revenue Cycle Training through HFMA
Six Disciplines of Breakthrough Learning
Developing Others
The Basic Principles of a Collaborative Workplace
Giving and Receiving Constructive Feedback
Designing Effective Learning Experiences
The OZ Principle
Accountability Training"," and Training
Associate Degree
 
, 
Applied Science
 
June 1999
 
Robert Morris University
 
ï¼​ 
City
 
, 
State
Health Information Management
Healthcare Management
 
Devry University
 
ï¼​ 
City
 
, 
State
Course "
15313140.pdf,"DIRECT CLIENT COORDINATOR- COUNSELOR/ VICTIM ADVOCATE
","
advertising, cash registers, Coach, conferences, cost reduction, Credit, Resolve customer complaints, clients, delivery, directing, employee training,
financial statements, inventory, law enforcement, marketing strategies, meetings, money, personnel, policies, processes, product-marketing,reporting, sales, staffing, trade shows, trauma
Additional Information
AUTISM TREATMENT CENTERS OF AMERICA Son-Rise Home Volunteer, September 2013 to March 2014 Volunteer time with
Joaquin, a 6 year old boy on the Autism spectrum in a home- based treatment program called the Son- Rise program. Work various goals
through play sessions such as; eye contact, social referencing, interpersonal skills and gestures. Build upon relational aspects of his therapy,
and recognize small changes in social behaviors. Participate in dialogue after each session with the program director to continue learning
techniques and to review goals.","al support groups consisting of 6Â to 
10
 
clients focusing on coping "
38291889.pdf,"PATIENT ADVOCATE
","
acquisitions, agency, Billing, Billings, clerical, Coach, coaching, clients, email, Senior Management, filing, financial, Hiring, Human Resources, HR,
Information Security, Letters, mailing, materials, MBA, meetings, Mentor, Mentoring, Access, PowerPoint, share point, Windows XP, Microsoft
word, Net"," will allow me to make an
immediate contribution, as an integral part of a progressive organization.
Education and Training
HealthCare Administration- Human Resources
 
, 
2017
 
Herzing University- Online
 
ï¼​ 
City
 
, 
State
 
, 
Unitted States
Bachelor of Science
 
: 
Management - Human Resource Management
 
, 
2009
 
Kaplan University
 
ï¼​ 
City
 
, 
State
 
, 
United States
Business Administration Management
 
, 
2007
 
Kaplan University
 
ï¼​ 
City
 
, 
State
WFHM Reverse Mentoring Senior Management
 
: 
1983
 
MSTA Business College
 
ï¼​ 
City
 
, 
State
 
WFHM Diversity Program
MBA
 
: 
2011
- Chuck Bishop/ Eric Stoddard 
Diverse Leaders Program CRA Best Practices Project
 
: 
October 2011
Business Administration Management Learning and Development Springfield, IL Human Resources Mentor- Jennifer Cultip Smith HR Manager
NC
"
21614256.pdf,"BILINGUAL DOMESTIC VIOLENCE ADVOCATE
","
Word programs (including Excel and Access), EPIC and other 
electronic medical records, and the database Efforts to Outcome (ETO).
Working knowledge 
of SAS and R.
Experience
Bilingual Domestic Violence Advocate
 
Sep 2015
 
to 
Nov 2016
 
Company Name
 
ï¼​ 
City
 
, 
State
Provided advocacy services appropriate to client needs to a caseload of approximately 30 clients, through in person and/or phone contact.
Advocacy services included crisis intervention, risk assessment, safety planning, supportive counseling, and assistance in accessing
community resources.
Covered on-call service one to two times a week, on average.
On-call service entailed serving as the first responder for intimate partner violence referrals from the hospital, as well as self-referrals from
the community.
Documented in Passageway database (ETO) and EPIC as appropriate.
Utilized various clinical strategies in ","al resources regarding interpersonal violence.
As appropriate to their desires, "
42164460.pdf,"CONSUMER ADVOCATE
","
Results-oriented
Client-focused
Quick learner
Computer proficient
File/records maintenance
Training and development
File/records maintenance
Microsoft Office
Experience
09/2016
 
to 
Current
Consumer Advocate
 
Company Name
 
ï¼​ 
City
 
, 
State
Assist consumers in signing up for health coverage through multiple health insurance companies.
Assist consumers with accessing their accounts and answering questions regarding their enrollments.
Assist consumers with changes to their account and assist in resolving any payment issues with their account.
06/2016
 
to 
09/2016
Customer Service Representative
 
Company Name
 
ï¼​ 
City
 
, 
State
Answer phones, greet clients.
Assisted clients with writing new auto, home, and marine policies. Processed policy changes and renewals as well as remarketing policies
toÂ acquire rate reductions clients.
Sold Auto, Home, Marine and Renters policies as well as upselling and cross-selling additional product lines.
ProvidedÂ agents with MVR's, correspondences, filing, andÂ processing personal policies.
Provided additionalÂ clerical duties as assigned.
09/2014
 
to 
06/2016
Customer Service Representative
 
Company Name
 
ï¼​ 
City
 
, 
State
Answer phones, greet clients.
Assisted clients with writing new auto, home, and marine policies.
Processed policy changes and renewals as well as remarketing policies toÂ acquire rate reductions clients.
Sold Auto, Home, Marine and Renters policies as well as upselling and cross-selling additional product lines.
ProvidedÂ agents with MVR's, correspondences, filing, andÂ processing personal policies.
Provided additionalÂ clerical duties as assigned.
05/2012
 
to 
09/2014
Administrative Assistant Commercial / Personal Lines CSR
 
Company Name
 
ï¼​ 
City
 
, 
State
Answered phones, greet clients.
Prepared marketing materials, client presentation folders and commercial policy binders for agents and clients.
Created client data spreadsheets using Microsoft Excel.
Processed Commercial Insurance Policies including commercial property, commercial liability and "," and Training
Certificate and licensed in California Property and Casualty Insurance.
 
Insurance Educational Association
 
ï¼​ 
City
 
, 
State
Certificate in Travel and Tourism
 
Travel and Tourism Institute
 
ï¼​ 
City
 
, 
State
"
28974459.pdf,"PATIENT ADVOCATE
","
 Â 
Monitored patient's respiration activity, blood pressure and blood glucose levels in response to medical administration.
Work Experience
Patient Advocate
 
, 
09/2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Screen patients to Determine Eligibility
Screen patients in Emergency room, throughout the hospital, and as walk-ins
Help patients apply for Medicaid Coverage
Send application and supported documents to Medicaid office
Follow up with patients and Medicaid office
Verify Insurance using Health XNet
Certify accounts in Medicaid portal so client could bill Insurance
Code account accurately to continue following up
Tech
 
, 
05/2014
 
to 
08/2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Verified that information in the computer system was up-to-date and accurate.
Developed patient care plans, including assessments, evaluations, and nursing diagnoses.
Helped physicians examine and treat patients by assisting with instruments, injections and suture removal.
Ensured HIPAA compliance.Maintained patient privacy and confidential patient information.
Tested patients' blood glucose levels.
Obtained vitals for a floor of 10 patients per shift.
Support Center Rep
 
, 
03/2012
 
to 
12/2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsible for Answering Phones
Scheduling Patients
Sending Tech Calls to Triage Nurse
Auditing Charts
Verified that information in the computer system was up-to-date and accurate.
Collected customer feedback and made process changes to exceed customer satisfaction goals.
Provided accurate and appropriate information in response to customer inquiries.
Addressed customer service inquiries in a timely and accurate fashion.
Externship Site
 
, 
02/2012
 
to 
03/2012
 
Company Name
 
ï¼​ 
City
 
, 
State
PSR I
Responsible For Registering Patients
Answered phones, Scheduled appointments, greeted patients
Responsible for keeping care of the treatment rooms, records of the office and patients, instruments etc.
Responsible for the measuring patient vitals such as temperature, pulse rate, weight, height, blood pressure etc. and record their information
in record.
Maintained the data of the patients and office on the computer and keep the records, billing, transactions, books, etc.
Responsible for the sterilizing and cleaning instruments and preparation of the treatment rooms for patients.
Answered phones, schedule appointments, greeted patients, sorted mail, and type the doctor's letters and memos when needed.
Credit Education Specialist/Customer Service Rep
 
, 
01/2009
 
to 
01/2010
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsible for customer service in the Credit Education division, duties included answering customer inquiries, problem solving and
providing detailed information on consumer credit.
Informed incoming callers about services for consumer credit.
Established great communication skills with customers.
Cashier/Shift Manager
 
, 
01/2007
 
to 
01/2009
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed Cashiers to ensure order accuracy.
Took customer's orders correctly and made sure they received their orders promptly.
Managed team to ensure orders were made correctly and in a timely fashion.
Responsible for cash drawer balance at the end of each cashiers shift.
Educational Background
Certificate
 
:
 
Medical Assistant
 
,
 
2011
 
PIMA Medical Institute
 
ï¼​ 
City
 
, 
State
 
, 
US
PIMA Medical Institute Medical Assistant Certificate Albuquerque, NM 2010-2011 GPA 3.8 Honor Roll recipient.
G.E.D
 
:
 
2008
 
Central New Mexico Community College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Central New Mexico Community College G.E.D Albuquerque, NM
2008
Certifications
EKG CPR Certified CPR Medical Assistant Certificate Medical Assistant
Skills
Answering, Credit, Customer Inquiries, Customer Service, Problem Solving, Receptionist, Retail Sales, Cash, Cashier, Answering Phones,
Auditing, Scheduling, Medical Assistant, Medical Assistant Certificate, Access, Clerical, Coding, Cpr, Cpr Certified, Cpt, Data Entry, Ekg, Excel,
Filing, Icd, Icd-9, Medical Coding, Outlook, Phlebotomist, Phlebotomy, Sterile, Sterilization, Word, Billing, Schedule Appointments"," Specialist/Customer Service Rep
 
, 
01/2009
 
to 
01/2010
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsible for customer service in the Credit Education division, duties included answering customer inquiries, problem solving and
providing detailed information on consumer credit.
Informed incoming callers about services for consumer credit.
Established great communication "
38059130.pdf,"HUMAN RESOURCES MANAGER
","
Human Resources, Training, Employee Relations, Recruitment, Organizational Development, Payroll, Purchasing, 
Equal Employment Opportunity,
Recruiting, Staffing, Project Management, Labor Law, Strategic Planning, Benefits, 
Budget, Employee Engagement, Employment Law, Labor
Laws, Microsoft Office, PowerPoint, Word, Human Resource Management.","
Masters
 
:
 
Keller Graduate School of Management / Tinley Park, IL
 
- 
Human Resource Management
 
City
 
, 
State
 
, 
US
Keller Graduate School of Management / Tinley Park, Illinois
Masters in Human Resource Management (MHRM)
Bachelor of Science
 
:
 
Alcorn State University
 
- 
Business Administration
 
City
 
, 
State
 
, 
US
Alcorn State University / Lorman, Mississippi
Bachelor of Science: Business Administration
Certifications
Human Resources Certification Institute (HRCI)
Senior "
18997135.pdf,"COURT APPOINTED SPECIAL ADVOCATE
","
Chinese, Conferences, Clients, English, Meetings, Access, Excel, Microsoft Office, PowerPoint, Word, Business Presentations, Progress, Quality,
Strategy",", mental health, etc. to the appropriate "
11773767.pdf,"BENEFIT ADVOCATE SUPERVISOR
","
account management, Agency, benefits, Billing, Cisco, Coach, Coaching, com, Counseling, Client, client relations, customer relations, Customer
Service, Customer Care, direction, Hiring, HR, Insurance, Kronos, Law, Letters, meetings, mentoring, Excel, MS Office, SharePoint, MS
Windows, Needs Analysis, Enterprise, Newsletter, organizing, peak, performance reviews, pivot tables, Policies, Problem Solving, improve
processes, Project Management, quality, quality assurance, Research, Selling, sales support, Scheduling, Supervising, technical support, Employee
Development, Training Materials, underwriter, Underwriting, Articles","
Bachelor of Social Sciences
 
: 
2009
 
University of Washington
 
Law, Gender and Ethnicity The National Alliance for Insurance Education andResearch 
Current Certified Insurance Councilor - Agency Management, Life & Health, Commercial Property Goal to complete Personal Lines
and Commercial Casualty by the end of the year 2016 to earn my CIC designation.
"
20765795.pdf,"PATIENT ADVOCATE
"," Coach
 
July 2013
 
to 
November 2015
 
Company Name
 
ï¼​ 
City
 
, 
State
Reported and documented "," department
Supervised offenders within the education department andÂ kept track of their discipline/payroll
Proficient in the MARCS and Crystal Reports databases
Drafted memos and letterheads for the Education Director using Microsoft Office
Administered TABE testing for offenders obtaining their GED/HSED
Coordinated the Reading is Fundamental Book Fair for institution offenders as well as the offender graduation
Successfully learned the OPH Offender Education Channel media software, designing a custom schedule for televised education lessons
within the institution.
Correctional Officer
 
July 2005
 
to 
January 2012
 
Company Name
 
ï¼​ 
City
 
, 
State
Enforced resident behavior management system and wrote incident reports for infractions following ICS protocol.
Employed de-escalation techniques, verbal commands and used physical and mechanical restraints to address unruly inmates.Implemented defensive tactics and physical restraints to maintain the safety and security of personnel and the general public.
Served as a new officer mentor, member of the Conflict Resolution Committee and a Diversity Instructor
Created theÂ training module, ""Generations in the "
49486820.pdf,"BENEFIT ADVOCATE
","
Accounts payable and receivable,
AdministrativeÂ  support : filing, researching
Banking, billing, branding
Â Consulting
Customer Service, customer support, telephone
Data entry: MS Excel,Â MS Office, Outlook, MS PowerPoint, Publisher, MS Word
Employee training
Human resource: recruiting, payroll, policies, quality, rapport, insurance, coaching
Medical Billing and coding: ICD-9, ICD-10Â 
Mortgage loans, negotiating, net"," and status on previously submitted pre-authorizations or pre-determination requests.
Exceeds the performance goals established for the position in the areas of: efficiency, call quality, customer satisfaction, first call resolution
and attendance.
Participates in and supports the development and implementation of special projects.
Research and solve claims and billing issues.
Helps members with eligibility and benefits coverage questions.
Interfaces with insurance carriers, physicians, hospitals and other healthcare providers.
Online Customer Service Representative Aerotek Contractor
 
December 2014
 
to 
February 2015
 
Company Name
 
- 
City
 
, 
State
Provide excellent customer service by responding to customer interactions via the telephone, email, or internet, in a "
19234823.pdf,"FINANCE DIRECTOR
","
Budgeting and financial management
Financial reporting and analysis
QuickBooks
Complex problem solving
Highly detail-oriented
Superior time management
Exceptionally organized
Advanced computer proficiency (PC and Mac)
Exceptional interpersonal communication
Effective leader
Staff training/development
Consistently meet goals
Efficient multi-tasker
Customer service-oriented
Organized
Deadline-oriented
Budget development
Expertise in invoice and payment transactions
Account reconciliation
Work History
11/2012
 
to 
Current
Finance Director
 
Company Name
 
â€“ 
City
 
, 
State
 
Analyze and present financial reports to Principals in an accurate and timely manner.
Collate financial reporting materials, oversee all financial and project accounting.
Manage organizational cash flow and forecasting.
Implement a robust financial management/ reporting system; ensure that the billing and collection schedule is adhered to and that financial
data and cash flow are steady and support operational requirements.
Effectively communicate and present the critical financial matters to the board of directors.
Manage accounting and financial systems and maintain full and accurate accounting records Conduct financial analysis and prepare detailed
financial reports and statements.
Provide financial and accounting advice, direction and leadership.
Manage the maintenance and upgrade of financial systems.
Identified and investigated variances to financial plans and forecasts by interpreting financial results.
Managed a $
 [Amount]
 
annual budget that grew 
[Number]
 % in 
[Number]
 
years.
Analyzed budgets, financial reports and projections for accurate reporting of financial standing.
Created an analytical frame","
5 1991
Bachelor of Business Administration
 
: 
Finance
 
North Carolina Central University
 
- 
City
 
, 
State
 
Finance
"
35474904.pdf,"ADVOCATE
","
Microsoft Word
Microsoft Office
Microsoft Outlook
Microsoft Power Point
Microsoft Excel
Mostly Microsoft Excel and Microsoft Word
Experience
10/2016
 
to 
Current
Advocate
 
Company Name
 
ï¼​ 
City
 
, 
State
Respond to and resolve on the first call, customer service inquires and issues by identifying the topic and type of assistance the caller needs such as
benefits, eligibility and claims, financial spending accounts and correspondence.
Help guide and educate customers about the fundamentals and benefits of consumer-driven health care topics to include managing their health and
well-being by selecting the best benefit plan options, maximizing the value of their health plan benefits and choosing a quality care provider
Intervene with care providers (doctor's offices) on behalf of the customer to assist with appointment scheduling or connections with internal
specialists for assistance when needed
Assist customers in navigating myuhc.com and other UnitedHealth Group websites and encourage and reassure them to become self-sufficient
Own problem through to resolution on behalf of the customer in real time or through comprehensive and timely follow-up with the member
Research complex issues across multiple databases and "," and status on previously submitted pre-authorizations or pre-determination requests
Meet the performance goals established for the position in the areas of: efficiency, call quality, customer satisfaction, first call resolution and
attendance
06/2015
 
to 
10/2016
CSR II
 
Company Name
 
ï¼​ 
City
 
, 
State
Received an award of excellent customer service Received ""Year of service Award"" Received 5 year award Received employee of the
month twice with Brookdale Senior Living Received ""Consultant Sales Award"" Received employee recognition 6 months in a row along
with a trophy of excellence and 6 other trophies with JP Morgan Chase.
I was a Top Performer for 2014.
10/2013
 
to 
06/2015
Business Banker
 
Company Name
 
ï¼​ 
City
 
, 
State
As a Business Banker I provided guidance and assistance to business owners in managing their accounts.
I manage quality assurance, problem resolution, and a lot of data entry.
"
12171093.pdf,"COMMUNITY ADVOCATE
","
Filing, Professional and friendly, Careful and active listener, Multi-tasking",al and joyful 
