FileNumber,Role,Skills,Education
12518008.pdf,"ENGINEERING MANAGER
","
Microsoft Office
Microsoft Project
Product development
Quality
Research
Six Sigma Green Belt
Solid Works
Visio
Prioritization
Personnel management
Critical thinking skills
Team management
Analyst, Visio
Agency
Consulting
Cost analysis
Critical thinking
Designing
Dialysis
Direction
Develop drug
Functional
IIa
ISO
Leadership
Market and development
Microsoft Office
Microsoft Project
Personnel management
Design process
Product development
Product management
Quality
Researching
Research
Sales
Six Sigma
Solid Works
Team management
Validation
Work History
Engineering Manager
 
, 
03/2018
 
to 
Current
 
City
 
, 
State
 
Create and maintain Technical Files per MDR requirements as well as attaining 510k on legacy products.
Assess testing gaps of legacy products and design creep.
Experienced in ","
Bachelor of Science
 
: 
Mechanical Engineering
 
, 
05/2013
 
Temple University
 
- 
City
 
, 
State
 
Certifications Management Leadership Certification and Six Sigma Greenbelt certification
"
31677347.pdf,"SOFTWARE ENGINEERING MANAGER
","
API, Approach, ATL, audio, backup, broadcast, C++, CLI, com, CA, Hardware, concept, Content, clients, documentation, dynamic HTML5,
editing, XML, FTP, functional, drawing, GUI, http, IDs, Innovation, explorer, IP, JavaScript, json, LAN, MB, C#, MFC, office, Win, Windows,
2000, migration, NAS, OOP, page, Proxy, rendering, SAN, Scrum, servers, specification, team management, threads, troubleshoot, Video,
Video Editing, Visual C++, ","
M.S
 
: 
Computer Science
 
Illinois Institute of Technology
 
ï¼​ 
City
 
, 
State
 
Computer Science
B.E
 
: 
Electronics and Communication Engineering
 
National Institute of Technology
 
ï¼​ 
City
 
, 
India
 
Electronics and Communication Engineering
Products: http://www.imaginecommunications.com/products/playout/video-servers
"
19124258.pdf,"ENGINEERING PLANNING MANAGER
","
Adobe Acrobat, AutoCAD, CMS, customer relations, delivery, designing, documentation, drafting, electronics, Train employees, ERP, Great
Plains, Maintain inventory, inventory control, Manufacturing engineer, Access, Excel, Outlook, PowerPoint, SharePoint, Windows, Word, MRP,
Protel, purchasing, quality, receiving, research, router, scheduling, shipping, Supervisor, test equipment, wiring","
Bachelor of Business Administration
 
: 
1996
 
Langston University
 
ï¼​ 
City
 
, 
State
 
Magna Cum Laude GPA: 3.5
"
35172961.pdf,"PROCESS ENGINEERING INTERN
","Academic, documentation, edge, fiber optics, Laser, Mechanical, Scanning","
Ph. D
 
: 
Mechanical Engineering
 
, 
April, 2015
 
University of Washington
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.52 / 4.0
 
Mechanical Engineering GPA: 3.52 /
4.0 Dissertation: ""Design and Fabrication of Mechanical Resonance Based Scanning Endoscope""
M. S
 
: 
Bio-Industrial Mechatronics Engineering
 
, 
2006
 
National Taiwan University
 
ï¼​ 
City
 
, 
Taiwan
 
GPA: 
GPA: 3.9 / 4.0
 
Bio-Industrial
Mechatronics Engineering GPA: 3.9 / 4.0 Thesis: ""Integration and Fabrication of 2D Phononic Crystals and Surface Acoustic Wave Micro
Device""
B. S
 
: 
Mechanical Engineering
 
, 
2003
 
National Central University
 
Taiwan
 
Mechanical Engineering
Affiliations
National Society of "
20882041.pdf,"ENGINEERING MANAGER
","
budgeting, CAD, construction management, engineer, film,Â hiring, inspection, laser, machinery, managing,
mechanical,Â negotiations,Â processes, process improvement, project management, quality, simulation, SPC, strategy, supervision, system
administrator","
Bachelor of Science
 
: 
Mechanical Engineering
 
University of Idaho - School of Engineering
 
- 
City
 
, 
State
"
11981094.pdf,"SOFTWARE ENGINEERING MANAGER
","
API, ATL, audio, backup, broadcast, C++, CLI, Hardware, concept, content management, Content, client, clients, documentation, dynamic
HTML5, editing, XML, FTP, functional, drawing, HTTP, IDs, explorer, JavaScript, json, LAN, MB, access, C#, MFC, Win, Windows, 2000,
NAS, OOP, page, Proxy, rendering, SAN, Scrum, servers, specification, team management, threads, troubleshoot, Video, Video Editing, Visual
C++","
M.S
 
: 
Computer Science
 
Illinois Institute of Technology
 
ï¼​ 
City
 
, 
State
 
Computer ScienceB.E
 
: 
Electronics and Communication Engineering
 
National Institute of Technology
 
ï¼​ 
City
 
India
 
Electronics and Communication Engineering
"
64468610.pdf,"SOFTWARE ENGINEERING MANAGER
","
API, Approach, ATL, audio, backup, broadcast, C++, CLI, com, CA, Hardware, concept, Content, clients, documentation, dynamic HTML5,
editing, XML, FTP, functional, drawing, GUI, http, IDs, Innovation, explorer, IP, JavaScript, json, LAN, MB, C#, MFC, office, Win, Windows,
2000, migration, NAS, OOP, page, Proxy, rendering, SAN, Scrum, servers, specification, team management, threads, troubleshoot, Video,
Video Editing, Visual C++, ","
M.S
 
: 
Computer Science
 
Illinois Institute of Technology
 
ï¼​ 
City
 
, 
State
 
Computer Science
B.E
 
: 
Electronics and Communication Engineering
 
National Institute of Technology
 
ï¼​ 
City
 
India
 
Electronics and Communication Engineering
Products: http://www.imaginecommunications.com/products/playout/video-servers
"
25425322.pdf,"ENGINEERING MANAGER
","
Engineer, Manufacturing Engineer, Process Improvement, Tooling, Welding, Automated Equipment, Quality Control, Robotic, Robotic Welding,
Operations, New Product Development, Product Development, Transmissions, Commodities, Hydraulic Pumps, Hydraulics, Machining, Pumps,
Project Management, Design Engineering, Engineering Department, Process Development, Assembly, Assembly Process, Business Requirements,
Continuous Improvement, Electronic Production, Inspection, Production Control, Project Manager, Massey Ferguson, Product Design, Six
Sigma, Six-sigma, Automation Design, Budget, Contract Negotiations, Ergonomic, Ergonomics, Fanuc, Mentor, Policy Development, Process
Design, Robotics, Strategic Planning, Program Management, Industrial/manufacturing, Manufacturing Engineering","
Master of Business Administration
 
: 
Project & Program Management
 
KELLER GRADUATE SCHOOL OF MANAGEMENT, DEVRY
UNIVERSITY
 
City
 
, 
State
 
, 
US
 
Master of Business Administration May 2010 Concentration: Project & Program Management GPA: 3.6
KELLER GRADUATE SCHOOL OF MANAGEMENT, DEVRY UNIVERSITY Naperville, IL
Bachelor of Science
 
: 
Political Science, Economics
 
MINNESOTA STATE UNIVERSITY
 
City
 
, 
State
 
, 
US
 
Bachelor of Science Degree in
Political Science May 2004 Emphasis: Political Philosophy / Minor: Economics GPA: 3.5 MINNESOTA STATE UNIVERSITY Mankato, MN
Earned placement on the Dean's List | Served as Student Advisor to the Dean of Social and Behavioral Sciences.
Manufacturing Engineering Technology
 
NORTHWEST IOWA COMMUNITY COLLEGE
 
City
 
, 
State
 
, 
US
 
Manufacturing Engineering
Technology July 1997 NORTHWEST IOWA COMMUNITY COLLEGE Sheldon, IA 1st Place- Iowa & 4th Place-National Automated
Manufacturing Competition| Student Government Senator
Affiliations
Coached (2) FIRST Lego League Robotics Teams, and (1) FIRST Tech Challenge Robotics Team
"
21629057.pdf,"ENGINEERING TECHNICIAN/ FIELD SERVICE
","
Operational analysis
Exceptional time management
Geometric dimensioning
Strong leader
Manufacturing process controls
Detail-oriented
Analog and digital circuitry
Detail drawings
Comfortable ","
Associate of Applied Science
 
: 
Current
 
Central Maine Community College
 
Continuing course"
25608963.pdf,"ENGINEERING TECHNICIAN
","
Data entry
Employee training
Equipment maintenance
ERP : Microsoft AX Dynamics
Failure analysis
Inspection
Lean manufacturing
Mechanical processes
protocols execution
Supervisory
System integration
Team player
Troubleshooting","
Diploma
 
: 
1999
 
East Boston High School
 
ï¼​ 
City
 
, 
State
"
19396040.pdf,"INDUSTRIAL ENGINEERING INTERN
","
AutoCAD, C, C++, Calibration, charts, data analysis, Database, designing, documentation, Forecasting, IMS, inspection, inventory, ISO, ISO
9001, Java, Lean Manufacturing, MS Access, Excel, MS Office, PowerPoint, Minitab, process improvement, Programming, Python, quality,
safety, SAP, SAP R/3, Scheduling, Siemens, Solid ","
Masters of Science
 
: 
Industrial Engineering Production & Inventory management
 
, 
May 2016
 
University of Texas
 
ï¼​ 
City
 
, 
United States
 
GPA:
GPA: 3.5
 
Industrial Engineering GPA: 3.5 Production & Inventory management
Bachelor of Engineering
 
: 
Production Engineering Manufacturing, Planning and Supply Chain
 
, 
July 2013
 
Mumbai University
 
India
 
GPA: 
GPA: 3.5
Production Engineering GPA: 3.5 Manufacturing, Planning and Supply Chain
"
35389360.pdf,"ENGINEERING SYSTEMS INSTALLER
","
A+, account management, Accounting, alpha, Application Development, Microsoft Applications, ATM, automation, B2B, billing, BIND, CAT 5,
Cat5, Cisco, Computer Hardware, hardware, credit, Css, CSS3, client, clients, customer service, Customer support, data entry, Database,
DHCP, documentation, DNS, Electronics, Ethernet, fax machines, firewall, Help Desk, HTML, HTML5, Human Resources, PHP, IDS,
inspection, inspect, Inventory management, IPX, Java, Java Script, Jquery, LANs, LAN, leadership, Team Leadership, Linux, mac, Mac OS,
managing, all Microsoft, Access, Excel, Exchange, money, Microsoft Office, Outlook, PowerPoint, Publisher, SharePoint, Windows Applications,
Windows, 2000, Windows 95,, Word, MSQL, Mysql, NSF, Net","
CompTia Certification (In Progress) Enrolled A+, Cloud+, Net"
12488356.pdf,"SENIOR ENGINEERING PROGRAM MANAGER
","
Program Management
Portfolio 
Management
Process Analysis
Solution Design
Enterprise 
SoftwareÂ 
Systems Integration
Data Management
Product Excellence
Agile Methodology
People Development
Leadership Development
Coaching/Mentoring
Professional Experience
Company Name
 
City
 
, 
State
 
Senior Engineering Program Manager
 
02/2011
 
to 
04/2017
Accomplishments:
Managed mission critical project initiatives to support theÂ Corporate Finance Organization
Developed strategy and led effort to evaluate the upgrade of the Oracle EBusiness 
Suite of Applications to Release 12. Highly complex
ecosystem with over 70 countries, 100 boundary systems, and 3000 customizations
Built and led project team through the assessment and proof of concept required to build business case 
and secure funding for project.
Defined program governance structure and staffed programÂ 
Developed several presentations to executive leadership in Finance, Supply Chain, and Engineering to secure buy in and funding
Accomplishments:
Led various initiatives to improve operational effectiveness/efficiencies for a portfolio of over 60 projects
Championed Product Excellence (PE) initiative for the Finance IT organization and drove effort to define, monitor and score PE goals
Partnered with the Finance Business, defined, and implemented a governance processes to manage stakeholder alignment. Defined and
managed key system risksÂ 
Defined project portfolio metrics for over 60 key projects, drove effort to optimize investments, and aligned initiatives with business
priorities
â€‹
Accomplishments:
Managed several mission critical product development efforts to support theÂ People Operations Organization (HR)
Managed relationships and collaborated with business owners to develop world class technology solutions in the following process areas:
Performance Management, Benefits/Compensation Management, Learning and People Development, and HR Operations
Built a high-performing BI/Data Warehousing team to provide unified reporting solutions to enable HR the ability to gain insights to optimize
business goals
Launched a global, custom Total Rewards application to 35 countries and managed the project teamÂ 
Defined and managed a cross-organizational effort to assess and design a more robust integration architecture for over 60 boundary systems
â€‹
Company Name
 
City
 
, 
State
 
Founder/Principal Consultant
 
03/1998
 
to 
01/2011
Provided consulting services to several Fortune 500 organizations to solve complex challenges, including enterprise systems implementations,
process improvements, application development, and release management all within complex, global environments. 
Key clients included Google,
Cisco, Arbonne International, 24 Hour Fitness, Symantec, Critical Path, Fujitsu Computer Products of America, Etec Systems, and
Disney.
Accomplishments:
Managed implementation projects for critical Financial and CRM applications ranging from Oracle, Salesforce, and custom applications.
Planned and managed execution of cross-organizational effort (Business, Engineering, Infrastructure, and Hardware) to relocate over 70
servers supporting key corporate finance business applications
Developed a quality assurance strategy for the implementation of a Customer Advocacy on-line service contract portal to improve company
interactions with suppliers, partners, distributors, and customers.
Defined QA strategy and managed execution by 25 leads across multiple functional areas - Quoting, Ordering, Registering, Renewing, and
Service Contract Management
Managed the stabilization phase of an ERP implementation for Contracts Processing, Billing, and Member Services for over 300 fitness
centers
Developed Oracle training strategy and delivered training to business users on Finance, Manufacturing, and Supply Chain modulesCompany Name
 
City
 
, 
State
 
Senior Manager
 
06/1993
 
to 
03/1998
Provided consulting services to several Fortune 500 organizations to solve complex business challenges, including enterprise systems
implementations, process improvements, application development, and release management all within complex, global environments. 
Key clients
included Disney, Glenayre Electronics, Quantum Corporation, and Western Staff Services.Â 
Accomplishments:
Managed resources, costs, schedules and drove end-to-end delivery of global world-class technology solutions at client organizations
Developed and presented successful proposals for several business development efforts to prospective clients
Coached and mentored consultants for leadership development
Led the Demand Management Center Of Excellence for the Oracle Practice to develop best practices and promote knowledge sharing for
client engagements
Adjunct Professor
Â Claremont Graduate University, Claremont, CA
Designed and Co-Facilitated a new transdisciplinary course ""The Art & Science of Computational Thinking for Industry"" for Masters and
PhD students. Â (Fall 2014 - Fall 2016)
Â Mount St. Mary's University, Los Angeles, CA
Instructor at Mount St.Mary's University - Taught programming language courses to undergraduate students in the Computer Science
Department.This included advanced courses for honor students and introductory programming courses for non-computer science majors.
(1987 - 1988)
â€‹â€‹
Education
Ph.D.
 
:
 
Computer informations Systems and Technology
 
Claremont Graduate University
 
, 
City
 
, 
State
Master of Science
 
:
 
Computer Information Systems and Technology
 
Claremont Graduate University
 
, 
City
 
, 
State
Bachelor of Arts
 
:
 
Business Administration
 
Mount St. Mary's University
 
, 
City
 
, 
State
â€‹
Certifications
Myers-Briggs Certified Practitioner, Feb 2017
Certified Professional Co-Active Coach, Mar 2017 - Mar 2018
Publications
Doctoral Dissertation
 : ""An Examination of the Role of IT Governance, Interorganizational Collaborations, and Interorganizational
Learning in ERP Implementations""
AMCIS Conference Proceedings
 : ""Examining the Role of IT Governance in the ERP Post-Implementation Phase""
OAUG Conference Proceedings
 : ""Redesigning the Order Fulfillment Process in Order to Realize the Benefits of an Oracle ERP
Implementation
Professional Affiliations
Industry Advisory Board Member, Drucker School of Management - 2015 to Present","
Ph.D.
 
:
 
Computer informations Systems and Technology
 
Claremont Graduate University
 
, 
City
 
, 
State
Master of Science
 
:
 
Computer Information Systems and Technology
 
Claremont Graduate University
 
, 
City
 
, 
State
Bachelor of Arts
 
:
 
Business Administration
 
Mount St. Mary's University
 
, 
City
 
, 
State
â€‹
Certifications
Myers-Briggs Certified Practitioner, Feb 2017
Certified "
27040860.pdf,"ENGINEERING TECHNOLOGIST
"," Profile More
than 10 
years of successful "," and Training
Bachelor of Science
 
, 
Sociology Business Management
 
December 2006
 
Purdue University
 
ï¼​ 
City
 
, 
State
 
Sociology Business Management 4
Softball Scholar, Dean's List recipient
Interests
Volunteered in Kenya for Simiyu House organization Volunteered in Peru for the Peruvian Hearts program
"
12011623.pdf,"ENGINEERING AND QUALITY TECHNICIAN
","
ASP.NET 4.5, academic, Clustering, consulting, curriculum development, customer satisfaction, data analysis, data mining, data warehouse,
Databases, database, database design, database management, data warehousing, environmental protection, Environmental Science, GIS, HTML,
instructor, Lecturer, legal, machine learning, managing, materials, meetings, C#, Microsoft SQL, modeling, Natural, Oracle, process development
and engineering, processes, progress, Python, quality, researching, research, SAS, shipping, SPSS, SQL, Statistics, Tableau, teaching, technical
support, "," and IT /Data related companies Fascinated by learning cutting edge technologies, such as;
Data Mining and Machine Learning Handled a team of 4 during my 3 years of Tech "
24647794.pdf,"ENGINEERING INTERN
","
Testing | Troubleshooting | Embedded Hardware & Software |Microprocessors | Computer|systems | Hardware & Software design |
Digital signal processing | Analog and Digital Filter design| Reading Circuit Schematics| Circuit Design and Analysis | Digital logic |
Soldering | Project management|Electronics | Low and High voltage devices | Low voltage power consumption | Power Systems Analysis
|Active Noise Cancelling (ANC) | Research and Development | Solar PV systems Design| NationalElectric Code (NEC) | Engineering
Ethics| Failure Analysis| Logistics.
Instrumentation: Oscilloscope | Logic analyzer | Multimeters |
Applications: MS Visual Studio | MS Office | MAC OS| Matlab | Simulink | Mathcad | Verilog | Orcad | PSPICE | SolidWorks|
AutoCAD | Inventor | PowerWorld | ETAP | HelioScope |
Programming: C++ | C# | C languages.
Accomplishments
IEEE Robot Competition 
Systems Design (CAPSTONE) 
Spring 2013 - spring 2014
 
Collaborated with a team of 4 engineering
students in the design and implementation of an autonomous robot that has to detect an oil rig on ""fire"", select and transport a specific tool in
order to extinguish the fire Lead the mechanical design of the robot; both chassis and robotic arm parts with 3-D printing technology and
SolidWorks software.
Acquired "," and Training
Oklahoma Christian University
 
August 2015
 
Master of Science
 
: 
Engineering Electrical Engineering
 
City
 
, 
State
 
Engineering Electrical Engineering
Oklahoma Christian University
 
April 2014
 
BSEE
 
City
 
, 
State
 
GPA: 
GPA: 3.8
 
GPA: 3.8
Bachelor of Science
 
: 
Electrical Engineering
 
Electrical Engineering
Affiliations
IEEE Oklahoma Christian ChapterLanguages
English | French
HONORS & AWARDS
Rwanda Presidential Scholarship
Recognized as one of the top ten students nationally (based on academic merit) to receive a 4-year full ride scholarship at Oklahoma
Christian University.
Technical "
64755882.pdf,"ENGINEERING OFFICER
","
Design Software: 
LabVIEW, Synopsys Design Vision, Modelsim, Cadence Virtuoso
Programming Languages: 
C/C++, Verilog
Operating Systems:
 
Windows, Linux, OSX
Equipment:
 
Oscilloscope, Spectrum Analyzer, Multimeter
Accomplishments
Certificate of Merit in academics, NSIT, 2011-12, 2012-13
Green House Vice Captain, Senior Secondary
Black Belt in Taekwon-do","
Master of Science
 
: 
Electrical Engineering
 
2017
 
North Carolina State University
 
City
 
, 
State
 
, 
USA
Bachelor of Engineering
 
: 
Instrumentation and Control Engineering
 
2013
 
Netaji Subhas Institute Of Technology
 
City
 
, 
State
 
, 
India
Majored with 
78.34 %, First Class With Distinction
 Â 
Academic Merit Award 2011-12 and 2012-13
"
62071407.pdf,"MECHANICAL ENGINEERING INTERN
","
Auto-Cad, BC, budget, calibration, carpentry, Citrix, conversion, Data Acquisition, electrical systems, Electronics, Failure analysis, HVAC,
laboratory equipment, maintenance schedules, materials, mechanical, Microsoft Office, office, natural gas, Navy, oil, personnel, PLC, process
control, process equipment, programming, progress, quality, research, scheduling, Solid Works, troubleshooting, upgrades","
Bachelor of Science
 
: 
Mechanical Engineering
 
2015
 
Louisiana Tech University
 
City
 
, 
State
 
, 
USA
 
Mechanical Engineering
"
14049846.pdf,"ENGINEERING INTERN
","
Know-your-consumer (KYC)
Statistical process control
Cost reduction and avoidance
Systems Engineering
Systems Engineering management
Software systems engineering
Quality control
Failure analysis
Tools of operations research
MS Office
Auto CAD
Experience
06/2014
 
to 
06/2014
Engineering Intern
 
Company Name
Develop, evaluate, document, and advance manufacturing methods and processes through Lean techniques and Kaizen Events.
Analyse production layouts, designing and implementing efficiency and quality improvement projects across production lines.
Collaborate with administrative and financial teams to establish viable support of safety standards.
Provide ongoing production support and troubleshooting.
Noticeable Contribution: Prepared report on project status for management, conceptual design as well as process development Monitored
production tables, studied industry engineering specifications to obtain knowledge of production methods and techniques.
Directed "," and Training
current
Master of Science
 
: 
Engineering Management
 
Oklahoma Christian University
 
ï¼​ 
City
 
, 
State
 
Engineering Management GPA: 3.6/4
2016
Bachelor of Technology
 
: 
Chemical Engineering
 
Sastra University, Tanjore Tamil Nadu
 
Chemical Engineering GPA: 6.97/10
"
28631840.pdf,"ENGINEERING SPECIALIST
",,"
Graduate Certificate
 
: 
Project Management
 
2010
 
University of Maryland University College
 
City
 
, 
State
MBA
 
: 
Management
 
2004
 
Strayer University
 
City
 
, 
State
Bachelor of Science
 
: 
Internet"
13149176.pdf,"ENGINEERING TECHNICIAN
","
Exceptional time management
Operational analysis
Root cause analysis
Technical plan execution aptitude
Highly dependable
Detail-oriented
Product improvement
Strong leader
Manufacturing process controls
Proficient in SolidWorks
Decisive
Work History
11/2012
 
to 
Current
Engineering Technician
 
Company Name
 
â€“ 
City
 
, 
State
 
Completed projects by effectively applying engineering, technical and maintenance procedures.
Used precision test equipment such as oscilloscopes, multi-meters, waveform generators and spectrum analyzers.
Followed verbal instructions and hand sketches to adapt and modify tooling.
Improved product quality by customizing tools and eliminating variability.
Initiated contact with vendors and built solid ","
1991
Bachelor of Science
 
: 
Electronics Engineering Technology
 
San Jose State University
 
- 
City
 
, 
State
 
Electronics Engineering Technology
A.S
 
: 
Computer Science
 
Mission College
 
- 
City
 
, 
State
 
Computer Science
"
27756469.pdf,"ENGINEERING SUPERVISOR
","
Proactive, self-motivated, team player well versed in AP, AR, bank reconciliations, billings, budgets, cash flow projections, government
contracting, and financial statements. Experienced with many accounting, technical, and office applications including Quickbooks (expert),
Peachtree (proficient), JDE (proficient), Great Plains (trained), LabView, Matlab, Access, Excel, Word.","
Master of Science
 
: 
Accounting and Finance
 
, 
2012
 
University of Maryland, University College
 
ï¼​ 
City
 
, 
State
M. Eng
 
: 
Aerospace Engineering
 
, 
2001
 
University of Maryland
 
ï¼​ 
City
 
, 
State
Bachelor of Science
 
: 
Aerospace Engineering
 
University of Maryland
 
ï¼​ 
City
 
, 
State
Affiliations
American Institute of Certified Public Accountants (AICPA)
"
31694970.pdf,"INDUSTRIAL ENGINEERING INTERN
","
C#, ASP.NET, Visual Basic, Ms Visual Studio, Ms Office Suite (Word, Excel, Project, PowerPoint, Access, Outlook, Visio), Simulations using
Witness13 and SIMIO, ERP-SAP, SAS-STAT, AutoCAD
Accomplishments
Liaised with [group] to modify and improve overall product performance.
Eliminated machine defects through recommendation of machine adjustments.
Prepared plans and layouts for equipment or system arrangements and space allocation.
Prepared sheet metal fabrication drawings, modifications and commercial specification drawings in compliance with industry standards.
Met with customers to help design custom entertainment centers, china cabinets, mantels and kitchen cabinets for residential homes.
Supervised and directed over 25 employees on electronics designs that resulted in production yield improvement which later translated into
$200K in company revenue.
Supervised project production efforts to ensure projects were completed to company standards, on time and within budget constraints.
Created presentation materials for sales, customer relations and management purposes.
Tested equipment to ensure compliance.
Analyzed data and provided recommendations which resulted in adoption of new cost-saving equipment.
Saved 14% on supply costs by "," and Training
Master of Science
 
: 
Industrial and Manufacturing Engineering
 
December 2014
 
University of Texas Arlington
 
City
 
, 
State
 
GPA: 
GPA: 4.00 GPA:
3.92
 
Industrial and Manufacturing Engineering GPA: 4.00 GPA: 3.92
Bachelor of Engineering
 
: 
Materials and Metallurgical Engineering
 
June 2004
 
Federal University of Technology
 
State
 
Materials and Metallurgical
Engineering
CERTIFICATION PMI, Certified Project Management "
18753367.pdf,"ENGINEERING PROJECT MANAGER III
",", Project Management, Quality Control, Maintenance, Management, Logistics, Electronic & Mechanical Technology,
Program Management, Quality Assurance/Control, Safety Compliance, Risk Management, Change Control Processes
Skills
Electronic & Mechanical Technology
Maintenance Management
Project Management
Program Management
Lean/six sigma principles
Mechanical Component Troubleshooting
Quality Assurance/Control
Material Management
Staff Development/Leadership
Technical Interface
Safety Compliance Microsoft Office, Microsoft Project, Microsoft Access, SAP, SharePoint
Experience
02/2018
 
to 
Current
Engineering Project Manager III
 
Company Name
 
ï¼​ 
City
 
, 
State
Performs a variety of duties associated with the development and revision of aircraft maintenance "," and Training
Dec 2015
MBA
 
Eastern New Mexico University
 
ï¼​ 
City
 
, 
State
Jan 2008
Bachelor of Science
 
: 
"
82246962.pdf,"TEST ENGINEERING
","
Python Scripting for test automation
Solaris 10 OS, Linux Mandrake and Red Hat OS Configuration
SQL Server Configuration
UNIX Script & Shell Programming
Net","
BSEE
 
2016
 
Northwestern Polyphonic University
 
ï¼​ 
City
 
, 
State
Associate Degree
 
, 
Physics, Chemistry and Mathematics
 
2001
 
D.A.V. College Jalandhar City
 
GPA: 
GPA: 4.0
 
GPA: 4.0
AAS Degree
 
, 
Electronics Technology
 
Heald College School of Technology
 
ï¼​ 
City
 
, 
State
 
Electronics Technology
"
28923650.pdf,"THERMAL ENGINEERING INTERN
","
Air Force, ANSYS, approach, C, CAD, decision-making, designing, experimentation, Experiments, features, FORTRAN, instructor, lesson
planning, machining, marketing, Materials, MATLAB, Mechanical Design, Microsoft Office, Modeling, NASTRAN, enterprise, OS, optimization,
PATRAN, camera, physics, predict, Process Control, Research, research and design, robotic, Solid","
Doctor of Philosophy
 
: 
Mechanical Engineering
 
Dec 2016
 
Arizona State University
 
City
 
, 
State
 
GPA: 
GPA: 3.9/4.0
 
Mechanical Engineering GPA:
3.9/4.0
Master of Science
 
: 
Mechanical Engineering
 
December 2013
 
Arizona State University
 
City
 
, 
State
 
GPA: 
GPA: 4.0/4.0
 
Mechanical Engineering
GPA: 4.0/4.0
"
21298336.pdf,"ENGINEERING INTERN
","
Bluebeam, Mathcad, Microsoft Word, Excel, Project, Powerpoint, Autocad Civil 3D.
Education and Training
Bachelor of Science
 
:
 
Civil Engineering
 
2018
 
University of Pittsburgh at Johnstown
 
, 
City
 
, 
State
 
GPA: 3.01
Activities and Honors
Dean's List - 2013"," and Training
Bachelor of Science
 
:
 
Civil Engineering
 
2018
 
University of Pittsburgh at Johnstown
 
, 
City
 
, 
State
 
GPA: 3.01
Activities and Honors
Dean's List - 2013"
19612167.pdf,"ENGINEERING SUPERVISOR
","
Leadership Development Program
Hands On Training: Electrical, Pluming, Painting, Full Finish, Wall Paper
Management Training, Team Builder, Outlook Training, Excel Training, Hotsos Training, Stratton Warren ""MMS""","
High School Diploma
 
12
 
El Dorado High School
 
City
 
, 
State
 
, 
USA
"
77828437.pdf,"MECHANICAL DESIGN ENGINEERING INTERN
","Academic, ANSYS, AutoCAD, basic, CNC, Direction, Documentation, Drafting, DSC, Engineer, Laser, Lathe, layout, MATLAB, Mechanical,
Excel, Microsoft Office, PowerPoint, power point, Word, Microstation, Mill, Oil, organizing, profit, Research, scanning, schematics, Scheme,
Solid","
Master of Science
 
: 
Mechanical Engineering
 
December 2014
 
SUNY, University at Buffalo
 
GPA: 
GPA: 3.4/4.0
 
Mechanical Engineering GPA:
3.4/4.0
Bachelor of Engineering
 
: 
Mechanical Engineering
 
May 2013
 
University of Pune
 
GPA: 
GPA: 3.6/4.0
 
Mechanical Engineering GPA: 3.6/4.0
Academic Combustion, Heat Transfer, Fluid Mechanics, Computational Fluid Dynamics, Applied Thermodynamics, Turbomachines, Combustion
Laser Diagnostics, Industrial Fluid Power, Metallurgy, Machine Design, Mechanical System Design, Advance Material Science and Material
Science & Corrosion
"
28078163.pdf,"SOFTWARE ENGINEERING MANAGER
","
API, Approach, ATL, audio, backup, broadcast, C++, CLI, com, CA, Hardware, concept, Content, clients, documentation, dynamic HTML5,
editing, XML, FTP, functional, drawing, GUI, http, IDs, Innovation, explorer, IP, JavaScript, json, LAN, MB, C#, MFC, office, Win, Windows,
2000, migration, NAS, OOP, page, Proxy, rendering, SAN, Scrum, servers, specification, team management, threads, troubleshoot, Video,
Video Editing, Visual C++, ", and 
96029688.pdf,"MAINTENANCE ENGINEERING CO-OP
","
Finite Element Analysis (FEA),
SSoftware/Tools: IBM Maximo 7.6, SharePoint, Oracle, 3-D
DDesign for Manufacturability (DFM), Lean Manufacturing, Computer-Aided Design (CAD), Geometric Dimensioning
PProcess Failure Mode and Effects Analysis (PFMEA), CNC and Tolerancing (GD&T), AutoCAD, NX Unigraphics, Catia
MMachining, Project Management, Design of Exp (DOE), V5, SolidWorks, ANSYS, MathCAD, MATLAB, Minitab,
SStatistical Data Analysis, Quality Function Deployment, 5S JMP, Pam-Stamp, Microsoft Project, Microsoft Office Suite,
3-D
DDesign, ANSYS, AutoCAD, CAD, Catia, CNC, Continuous Improvement, Data Analysis, Design of
EExperiments (DOE), documentation, fundraising, funds, IBM, inspection, Lean Manufacturing, Machining, Materials, MathCAD, MATLAB,
Microsoft Office Suite, Microsoft Project, SharePoint, Minitab, ORACLE, problem solving, processes, Product Design, Project Management,
Purchasing, Quality, repairs, SolidWorks, SPC, Specification, Statistical Process Control, statistical analysis, transmission, Unigraphics","
Master of Science
 
: 
Mechanical Engineering
 
, 
12/2019
 
Western Michigan University
 
- 
City
 
, 
State
 
GPA: 3.54/4,
Product Design: Supervised team of 6 people in building "
20566550.pdf,"ENGINEERING INTERN
Personal ",,
