FileNumber,Role,Skills,Education
31292364.pdf,"PUBLIC RELATIONS SPECIALIST
https://chelseapensapiece.wordpress.com/
","
Media Relations
Media Communications
Digital Marketing
Research
Strategic Planning
Social media
Social Media Analysis
Content Management Systems
Strong verbal communication
Project management
Work History
Public Relations Specialist
 
, 
03/2017
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Author news releases, pitches, blogs, Â CEO letters, articles and commentaries for various platforms to include trade publications, statistical
reports, online blogs and other forms of external media
Provides staff assistance in carrying out information and strategic marketing programs of NCCPAÂ 
Prepare and draft press releases biannually for more than 50 recipients of the Certificate of Added CredentialsÂ Â 
Script, host and record quarterly podcasts on topics related to certification, health philanthropy, exam development
Research emerging trends and topics in healthcare for fact sheets and news pitches to healthcare journalistsÂ 
Attend healthcare conferences to promote the value of the certification processÂ 
Social media contributor
Create monthly staff newsletter
Public Affairs Specialist
 
, 
12/2010
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Prepares and distributes written and visual information for external and internal audiencesÂ 
Author regular mission-related stories for base publications and public websites; several articles re-released to wider audiences on Air
Force Reserve Command platforms to include social media sites.
Maximize the base's public website usage by linking traffic with social media stories and posts created on the wing's Facebook page.Â 
Copy-edit and design layouts for base publications .
Provide public affairs support during media events: Coordinated transport to Puerto Rico for NBC national news team and Fox News
national news team during Hurricane Maria Recovery operations
Streamline personnel tracking system to enhance inclusiveness and base morale.
Photographs retirements, promotions and other major events for base's digital publication.
Public Affairs Specialist
 
, 
08/2014
 
to 
03/2017
 
Company Name
 
â€“ 
City
 
, 
State
 
Subject matter expert on digital information distribution systems: Updated and managed the public website via the USACE AFPIMS
systemÂ 
Designed website for CSS Georgia recovery effort which became a favorite among public audiences, bringing high-traffic to the websiteÂ 
Created congressional webpages, eliminating need to carry bulky discs to congressional visitsÂ 
Searched, created, & dispatched the news clips daily - on average two hours sooner than expectation.
Ensured all content produced by Corporate Communications Office gets exposure in other DoD channels: DVIDS, Army CORE, Public
Works Digest & moreÂ 
Managed district's Intranet site and turned it into a quick and convenient source of information for the ","
Bachelor's
 
: 
Journalism, Public Relations 
, 
2008
 
Georgia State University
 
- 
City
 
Minor in Marketing
Certificate
 
: 
Basic Public Affairs Specialist Course
 
, 
2011
 
Defense Information School
 
- 
City
 
Associate's Degree
 
: 
Mass Communications
 
, 
2017
 
Community College of the Air Force
 
- 
City
 
Affiliations
Public Relations Society of America, 2018
Software Competencies
Strong proficiency in Microsoft Office 2013 and Adobe Creative Cloud Suite (CS6 2014)
"
28862054.pdf,"PUBLIC RELATIONS INTERN
","
c, cashier, coaching, com, content, crisis communications, customer satisfaction, directing, direction, driving, fashion, fundraising, hiring, HR,
inventory, letters, logistics, director, modeling, policies, press releases, Profit, quality assurance, recruitment, retail, selling, sales, websites,
","
Bachelor of Science
 
, 
Business Administration
 
August 2015
 
Indiana University
 
Business Administration
"
24710433.pdf,"MARKETING, COMMNICATIONS, & PUBLIC RELATIONS SPECIALIST
","
Administrative, Adobe Photoshop, Artist, Book, budgets, conferences, contracts, Creative Problem Solving, client, Clients, Customer Service,
event production, event planning, Fashion, Fax, image, invoicing, notebooks, Law, Legal, managing, marketing plan, marketing, materials,
meetings, Microsoft Office Suite, Office, Works, negotiations, Office equipment, presentations, Press, press releases, progress, Public speaking,
quality, reporting, Research, sales, Scanner, scheduling, Self -Motivated, scripts, speeches, Team Player, phone, travel arrangements, video,
Writer","
Juris Doctorate
 
: 
Law
 
, 
2014
 
Southern University Law Center
 
ï¼​ 
City
 
, 
State
 
, 
USA
B.S
 
: 
Mass Communications
 
, 
2001
 
Tennessee State University
 
ï¼​ 
City
 
, 
State
 
, 
USA
Mass Communications & Sociology
1 2008
 
Tennessee Technical Center
 
ï¼​ 
City
"
14966165.pdf,,"
Extensive ","al programs and the museum store and
restaurant
Produced/supervised all "
36107065.pdf,"RESEARCH AND STUDY ELABORATION MANAGER / PUBLIC RELATIONS MANAGER / HUMAN RESOURCES SUPERVISOR
https://www.linkedin.com/","
*Business development *Workflow analysis *SQL and databases *Business artifacts documentation *Data mapping *Brand management
*Operations management *Business process mapping *Microsoft Office Suite *Organized *Fluent in Greek, English *Multi-tasking *Creative
*Critical thinking *Report development *Project planning *Attention to detail *Team building *Filing and data archiving *Flexible *Accurate and
detailed *Excellent planner and coordinator *Works well under pressure *Social media knowledge *Pleasant demeanor *Team building
*Accounting familiarity *Critical thinker *Spreadsheet management *Report analysis *Employee training and development
Work History
Research and Study Elaboration Manager / Public Relations Manager / Human Resources Supervisor
 
, 
10/2007
 
Company Name
 
â€“ 
City
 
, 
State
 
* Collecting the data and the resources for studies and choosing the adequate population group for research. 
* Conducting the research and harvesting the data accumulated, and elaborating the studies. 
* Proposing additional potential research and studies that would coincide with up-to-date political and economic trends.
* Preparing press releases and articles for publication to promote the company's researches and studies to the public, as well as representing the
company at board meetings and conferences for promotional reasons.
* Ensuring the effectiveness and the efficiency of staff, representing the personnel to the board of directors and maintaining personnel data and
records.
Research Associate
 
, 
10/2009
 
Company Name
 
â€“ 
City
 
, 
State
 
Working independently or in a team on determining research project specifications 
* Developing plans, strategies, partnerships and other ideas to make ","al and research activities successful 
* Creating evaluation plans 
* Maintaining and evaluating educational program to retain reputation of the group 
* Identifying activities being undertaken in the research offices that will inform, improving or otherwise enhancing existing and planned educational
programs. 
* Developing communication pathways to ensure that feedback occurs between research team and education team 
* "
12237267.pdf,"SENIOR ACCOUNT MANAGER
","
Administrative
Administrative support
Budget
Business operations
Clients
Customer service
Senior management
Fashion
Inventory
Logistics
Managing
Marketing
Meetings
Office
Negotiating
PR
Pricing
Reporting
Sales
Supervision
Unique
Work History
SENIOR ACCOUNT MANAGER
 
, 
03/2015
 
to 
11/2020
 
City
 
, 
State
 
Dynamic "," and retailer events.
Conducted post-event analyses to identify key learnings, establish best practices, and determine ROI.
Education
Bachelor of Arts
 
: 
Business Administration
 
, 
05/2011
 
California State University
 
- 
City
 
"
19929506.pdf,"SPECIAL EVENTS COORDINATOR
","
Public Relations Software: Gorkana, Factiva, Cision,
Desktop Publishing Software: Illustrator, Photoshop, Microsoft Office Suite
Online: Google Docs, social media platforms (ie. Facebook, Twitter,Pinterest, YouTube and Instagram)","
Bachelor of Science
 
: 
Business Marketing
 
Montana State University
 
- 
City
 
, 
State
Member of [Club Name] ClubCourse"
59346975.pdf,"DIRECTOR OF PUBLIC RELATIONS & PARTNERSHIPS
"," and Qualifications
Public Relations Software: Gorkana, Meltwater
Desktop Publishing Software: Photoshop, HTML, Squarespace, Mailchimp, CendynÂ ","
Master of Journalism
 
: 
PR/Integrated Communications Science and Library Technology
 
August 2004
 
University of North Texas
 
PR/Integrated
Communications Science and Library Technology
Bachelor of Arts
 
: 
Psychology English
 
August 2002
 
University of North Texas & Baylor University
 
Psychology English
"
18436190.pdf,"PUBLIC RELATIONS MANAGER
","
Adobe Illustrator, Adobe Photoshop, advertising, B2B, benefits, budget, bi, cancer, com, conferences, content management, film, fundraising,
funds, graphics, leadership, logistics, managing, marketing plan, marketing, Marketing Management, marketing materials, media relations, meetings,
messaging, Microsoft Excel, Microsoft Outlook, Microsoft PowerPoint, Microsoft Word, net","
2012
De Anza College, Marketing Management Certificate
2005
Associates
 
: 
Art
 
San Jose City College
 
Art
Interests
Running, hiking, yoga, playing guitar, singing (in the shower), collecting records, dancing and reading.
Additional Information
HONORS & AWARDS Leading Lights Finalist - Company of the Year"", Light Reading, November 2012 OnMedia Top 100 Private
Companies"", AlwaysOn Media, February 2013 Best in Class - Advertising Website"", Interactive Media Council, August 2013 100
Companies that Matter Most in Online Video"", Streaming Media, October 2014 INTERESTS Running, hiking, yoga, playing guitar, singing
(in the shower), collecting records, dancing and reading."
26130673.pdf,"PUBLIC RELATIONS INTERN
","
Strong ", and 
23143731.pdf,"PUBLIC RELATIONS DIRECTOR
","
ABC, Bloomberg, broadcast, budget, client, clients, excellent customer service, customer service, database, Financial, Ledger, letters, marketing,
media plan, mentor, newsletter, Nursing, Press, press releases, public relations, publications, publicity, radio, Real Estate, Receiving, research,
sales, FM, speeches, Sun, phone, TV, Television, video, web site, articles","
BA
 
: 
Journalism-History
 
Rutgers University
 
ï¼​ 
City
 
, 
State
 
Journalism-History
"
28831442.pdf,"PUBLIC RELATIONS OFFICER/ VICE-PRESIDENT
","
scheduling appointments, C, Cardiology, customer service, directing, leadership, managing, Office, Patient Care, surgery, answering phones,
phones","al leadership and customer service I am well versed in communicating
and "
15917885.pdf,SENIOR ACCOUNT ,"
approach, coaching, clients, Journalism, market research, marketing, media relations, messaging, Microsoft Office, PR, recruitment, retail, sales,
San, scheduling, strategic"," program (Oregon National Guard
Youth Challenge Program).
Managed healthcare association, Oregon Society of Physician Assistants (e.g., membership recruitment, conference planning and
execution).
01/2008
 
to 
10/2009
Assistant Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed team of up to 10 sales associates (e.g., scheduling, sales coaching and retail operations).
Ensured that associates are successfully marketing the Fossil brand.
Coached associates on sales floor; trained new associates on company values and sales expectations.
01/2007
 
to 
12/2007
Assistant Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Promoted to people manager; managed team of 80-plus employees; sought and recruited brand reps (e.g., conducted interviews, hired and
led new employee orientations).
"
28290448.pdf,"PUBLIC RELATIONS SPECIALIST
","
Public Relations, Media Relations, PR, Advertising, 
Marketing, Budget, Direct Mail, Marketing Plan, Public Policy, 
Community Relations, Event
Planning, Adobe Photoshop, Content Management Systems, InDesign, 
Microsoft Office, Ms Office, Operations, Photoshop, Quark XPress,
Training, Video Production","al events
Managed Marketing/Communication staff and volunteers as needed
Managed crisis communications, securing [Number] media articles and editorials in support of the company.
Edited and revised all marketing content to guarantee the highest quality of writing.
Managed company's formal employee communications system to distribute company news and critical information.
Wrote newsletter marketing copy and presentation materials for special projects.
Established effective "
11160414.pdf,"VP MARKETING & COMMUNICATIONS
","
Business strategy, content creation and management, email marketing, social media, public relations","
BA
 
: 
Communication
 
University of Pittsburgh
 
ï¼​ 
City
 
, 
State
BA
 
: 
Business
 
University of Pittsburgh
 
ï¼​ 
City
 
, 
State
"
13915715.pdf,"ASSISTANT COMPANY SECRETARY
","
Experience
Assistant Company Secretary
 
Apr 2016
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Address : SH 6A, Jalan Mutiara, Taman Bukit Ampang, 
Jalan Bukit Belacan, 68000 Ampang, Selangor.
Executive Secretarial
 
Aug 2014
 
to 
Jul 2015
 
Company Name
 
ï¼​ 
City
 
, 
State
Address:Â Level 8, Symphony House Pusat Dagangan Dana 1, Jalan PJUÂ Â  Â Â Â Â Â Â Â  Â Â Â Â 1A/46, 47301 Petaling Jaya,
Selangor Darul EhsanÂ 
Assistant Company Secretary
 
Oct 2012
 
to 
Jun 2013
 
Company Name
 
ï¼​ 
City
 
, 
State
No. 7-1F, Jalan Boling Padang G 13/G, Seksyen 13, 40100 Shah Alam.
PRACTICAL STUDENT
 
Jan 2012
 
to 
Mar 2012
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Address: Tingkat 3, Menara Selatan, Bangunan Sultan Idris Shah, PersiaranÂ Â  Masjid, 40676 Shah Alam,
Selangor Darul Ehsan.
Education
MAICSA
 
, 
PROFESSIONAL LEVEL
 
Malaysia Institute of Chartered Secretary
 
ï¼​ 
City
 
, 
State
 
, 
MALAYSIA
BACHELOR IN CORPORATE ADMINISTRATION
 
, 
CORPORATE ADMINISTRATION
 
2012
 
Universiti Teknologi MARA
 
ï¼​ 
City
 
,
State
 
, 
MALAYSIA
CORPORATE ADMINISTRATION
SECRETARIALÂ 
MANAGEMENT AND OFFICE MANAGEMENT
PUBLIC RELATION
DIPLOMA IN PUBLIC ADMINISTRATION
 
, 
PUBLIC ADMINISTRATION
 
2010
 
Universiti Teknologi MARA
 
ï¼​ 
City
 
, 
State
 
,
MALAYSIA
POLICY AND ADMINISTRATION
OFFICE MANAGEMENT
HUMAN RESOURCES
Accomplishments
Practical Student Courses And Seminar Extended 2012 Participate in Mock Meeting Competition at Dewan Serbaguna FSPPP, UiTM
Shah Alam.
Commitee of Melati Computer Club 2010 
Paricipate in Program DiPAC Society Tour at Sekolah Pendidikan Khas 
Alma, Pulau Pinang
organized by Faculty of Adminstrative Science & Policy Studies UiTM Kedah.
Participate in Sukan Inter Program 2009 at Kompleks Sukan & Stadium MiniUiTM Kedah, organized by Majlis Sukan Pelajar UiTM
Kedah.
Participate in Ceramah Teknik- Teknik Asas Ping Pong organized by 
Persatuan Ping Pong UiTM Kedah at UiTM Kedah.
Participate in Karnival Sukan Mahasiswa UiTM Semalaysia Kali ke-16/2008 at UiTM Perak, oganized by UiTM Malaysia.
Introductory English in Akademi Pengajian Bahasa, 
Universiti Teknologi Mara Pulau Pinang.
 
Kursus Aplikasi Komputer (Pakej 2) Pengenalan kepada Komputer, MS WORD 2000, MS EXCEL 2000, MS POWER POINT 2000 in
Pusat Computer RC, Permatang Pauh, Pulau Pinang.
Program Rakan Muda Wawasan Desa IPT Daerah Seberang Perai Tengah at 
JKKK Alma/ Bukit Minyak, Bukit Mertajam.
Pertandingan & Pameran Seni Lukis Pelajar - Pelajar Malaysia - Jepun ke - 
11Â 
 Jabatan Pendidikan Pulau Pinang.
Program Rakan Muda Ramadan, Kementerian Belia dan Sukan Malaysia.
Interests
Possess strong leadership charismatic.
Possess strong sense of responsibility.
Able to ","
MAICSA
 
, 
"
23602130.pdf,"MARKETING AND SPECIAL EVENTS COORDINATOR
","
Desktop Publishing Software: Microsoft Office Suite
Tech savvy and able to learn new software quickly and efficiently
Experience
01/2010
 
to 
Current
Marketing and Special Events Coordinator
 
Company Name
 
ï¼​ 
City
 
, 
State
Plan and manage weekend seminars, social retreats, fundraisers and gala dinners from concept to completion.
 
Design all marketing materials, brochures and fliers for conferences and events.
Developed marketing strategy based on knowledge of establishment objectives and market characteristics.
Maintain and update company website on a daily basis.
08/2009
 
to 
12/2009
Special Events and Public Relations Intern
 
Company Name
 
ï¼​ 
City
 
, 
State
Worked on media planning and corporate budget management.
Created and maintained the company's calendar of events.
Communicated with many vendors and publications on PR events
Assisted in planning retail and wholesale events nationwide.
05/2009
 
to 
08/2009
Bronx and Central Park Zoo Special Events Intern
 
Company Name
 
ï¼​ 
City
 
, 
State
Shadowed Special Event Coordinator on multiple special events such as the Annual Gala and Corporate Outings.
 
Assisted event sales manager in walk-throughs and day-of-event logistics.
11/2007
 
to 
02/2008
Public Relations Intern
 
Company Name
 
ï¼​ 
City
 
, 
State
Expanded website traffic through implementation of public relations support.
 
Contacted potential clients through internet blogging.
Represented and promoted the company to potential clients at media related event.
09/2006
 
to 
06/2009
Assistant Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Pitched creative and original ideas to clients on a regular basis for potential events.
Met customers needs in a fast paced environment to maintain positive client relationship.
Designed and built samples for events and arrangements for sale.
Education
2009
BBA
 
: 
Fashion Marketing and Special Events
 
LIM College
 
ï¼​ 
City
 
, 
State
 
GPA: 3.74 Magna Cum Laude
Sigma Beta Delta International Honors Society Member","
2009
BBA
 
: 
Fashion Marketing and Special Events
 
LIM College
 
ï¼​ 
City
 
, 
State
 
GPA: 3.74 Magna Cum Laude
Sigma Beta Delta International Honors Society Member"
53701275.pdf,"HUMAN RESOURCES SUPERVISOR
","
Microsoft Office: Word, Excel, and PowerPoint Data Track Time and Attendance Software; Electronic Data Interchange (EDI) Software
Experience
08/2011
 
to 
08/2015
Human Resources Supervisor
 
Company Name
 
ï¼​ 
City
 
, 
State
Developed job profiles and source candidates from major job boards; select, interview, and recruit for positions Administered employee
benefit plans to ensure compliance with FLSA and other applicable statutes/regulations Handled employee terminations, grievance, and
other difficult situations in a sensitive, fair, and respectful manner, "," and Training
2017
Master of Business Administration
 
: 
Human Resource Management
 
University of the Southwest
 
ï¼​ 
City
 
, 
State
 
Human Resource Management
2014
Master of Arts
 
: 
Conflict Transformation and Peacebuilding
 
Eastern Mennonite University
 
ï¼​ 
City
 
, 
State
 
Conflict Transformation andPeacebuilding
2008
Master of Science
 
: 
International Relations
 
University of Khartoum
 
ï¼​ 
State
 
, 
Sudan
 
International Relations
2005
Post-Graduate Diploma
 
: 
International Relations
 
University of Khartoum
 
ï¼​ 
State
 
, 
Sudan
 
International Relations
2002
Bachelor of Arts
 
: 
English Language
 
University of Khartoum
 
ï¼​ 
State
 
, 
Sudan
 
English Language
Languages
Fluent in English & Arabic
"
21386255.pdf,"DEVELOPMENT MANAGER
","
Fundraising, Audit, Best Practices, Budget, Documentation, Its, Progress, Proposals, Marketing, Public Relations, Adobe Indesign, Ads,
Advertising, Contracts, Finishers, Indesign, Logistics, Satisfaction, Event Planning, Excel, Microsoft Word, Outlook, Powerpoint, Publisher,
Training, Word"," and scouts departments on a variety of projects including event planning,
phone surveys, research, demonstrations and ticket give-a-ways to local children's organizations.
Teamed with outside organizations to plan, promote and implement programs and events such as the 2004 Ann Arbor Family Days and
2004 National Volunteer Week.
Evaluated all previous marketing efforts including media coverage in print, internet, television and radio as well as compose a detailed list of
corporate and local sponsors and partnerships.
Education
Bachelor of Science
 
: 
Public Relations, Marketing
 
, 
2004
 
Eastern Michigan University
 
ï¼​ 
City
 
, 
State
 
, 
US
 
1999 to 2004 Eastern Michigan
University Ypsilanti, MI Bachelor of Science Major in Public Relations/Minor in Marketing
Indiana University Lilly Family School of Philanthropy
 
ï¼​ 
City
 
, 
State
 
, 
US
 
August 2011 Indiana University Lilly Family School of Philanthropy
Phoenix, AZ ""The Principals and Techniques of Fundraising"" Sponsored by Make-A-Wish America
"
14667659.pdf,"INSURANCE SPECIALIST
","
Spreadsheet management 
POS systems
Microsoft Office proficiencyÂ Â Â Â Â Â Â Â Â 
Advanced MS Office Suite knowledge 
Medical Billing
Microsoft Excel certified 
Administrative support specialist
QuickBooks
Expert 
employee training
Invoice processing
Advanced clerical knowledge
Microsoft excel
Marsha systemFosse system
Experience
Insurance Specialist
 
04/2017
 
to 
Current
 
Company Name
 
City
 
, 
State
Processed applications, payments, corrections, endorsements and cancellations.
Developed, implemented and monitored new underwriting guidelines for the agency.
Compiled coverage and rating information in an accessible format.
Submitted up-to-date activity and production logs to agency management for review.
Researched coverage and premium options and supplied clients with the best coverage available.
Finalized and maintained all types of personal lines insurance policies within the agency.
Front desk agent
 
12/2015
 
to 
Current
 
Company Name
 
City
 
, 
State
Dispensed guidance, direction and authorization to carry out major plans.
Reviewed sales price 
and operating costs.
Ensured ","s, and troubleshoot
problem 
areas. Demonstrated history of successful administration and effective issue resolution, while 
providing high-quality leadership, and
managing individuals from varying backgrounds.
"
10554045.pdf,"WARD CLERK UNIT SECRETARY ADMISSIONS AND DISPOSITIONS CLERK 3RD PARTY LIABILITY CLERK PATIENT
","
accounts payable, accounts receivable, administrative, administrative functions, Back-up, balance sheet, billing, billings, budget, cashier, concise,
CPR, delivery, diagnosis, Financial forecasting, financial reporting, HR, Insurance, inventory, managing, MS Excel, Mail, Office, MS Powerpoint,
MS Word, Month-end closing, payroll, policies, proposals, receiving, reporting, Sarbanes-Oxley, taxes, type","
University of North Carolina
 
1982
 
Bachelors of Arts
 
: 
Sociology
 
City
 
Sociology
Military - 1983- 1992
"
37087371.pdf,"PUBLIC RELATIONS MANAGER
","
Projet management, Change management, writing skills","
Bachelor of Science
 
, 
Marketing Communications
 
East Tennesse State University
 
ï¼​ 
City
 
, 
State
Master of Science
 
, 
Communication
 
2008
 
IAE d'Aix-en-Provence
 
ï¼​ 
City
 
, 
France
Master of Science
 
, 
Change management (human ressources)
 
IAE d'Aix-en-Provence
 
ï¼​ 
City
 
, 
France
 
GPA: 
GPA: 3.7 GPA: 4.00
Bachelor of Science
 
, 
Marketing
 
2006
 
Kedge Business School
 
ï¼​ 
City
 
, 
France
Cambridge Advanced Certificate of English obtained in 2001. - Cambridge First Certificate of English in 2000. - Scientific Baccalaureate (General
Studies Certification), European (English-speaking) mention, obtained in 2003, in an international high school, in Luynes, France.
Master 2 en Management de la Communication d'entreprise, 
2008/2009 
DiplÃ´me d'UniversitÃ© Communication et Management du
Changement, 
IAE d'Aix-en-Provence, Puyricard, France.
Bachelor of Business Administration
 
, 
SpÃ©cialitÃ© Marketing Communications
 
2006/2007
 
East Tennessee State University
 
ï¼​ 
City
 
, 
State
 
,
USA
 
SpÃ©cialitÃ© Marketing Communications DiplÃ´me du Programme Cesemed, Euromed Marseille Ecole de Management, Marseille,
France. programme franco-amÃ©ricain (double diplÃ´me) Divers Autonomie, Polyvalence IntÃ©rÃªts : voyages, lecture, thÃ©Ã¢tre Permis B
"
21321598.pdf,"APPLECARE CPU ADVISOR
","
Advertising, Budget Maintenance, Data Entry, Graphic Design, 
Marketing, Office management, Research, 
Phone Support
Experience
AppleCare CPU Advisor
 
July 2014
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Receive inbound calls to provide the customer an individualized ","
B.S
 
: 
Business 
, 
Present
 
University of Phoenix 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.0
Business GPA: 3.0
B.A
 
: 
Communication Communication Media
 
, 
May 2007
 
Oakwood University
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.0
 
Communication Communication
Media GPA: 3.0
High School Diploma
 
: 
2004
 
Vance High School
Additional InformationVolunteer Endeavors: Pathfinders of the Seventh Day Adventist Church| August 1998-present 
1801 Double Oaks Rd. Charlotte, NC
28206 & 827 Tom Hunter Rd, Charlotte, NC 28213 
--Community Outreach, Soup Kitchen, Clothes Drive, Fundraising for non-profit
organizations, Youth Leadership Development, and life "
21663616.pdf,"INTERN, CLAIM REPRESENTATIVE, HUMAN RESOURCES GENERALIST, PUBLIC AFFAIRS LIAISON SUPERINTENDENT
","
conflict resolution, Council, counseling, creativity, customer service, drafting, Human Resources, leadership, legal, mail, newsletters, organizational,
personnel, presentations, presentation skills, promotional materials, proofreading, Public Relations, public speaking, speaking, quality, radio,
television, unique, written
Additional Information
NOTABLE RECOGNITIONS: Selected for the highly competitive 2013 Governor's Award in Lansing, Michigan. Selected as the 2012
Athena Awards Honoree. Selected for the 2010 Tom Joyner Mother of the Year Award. Selected for the 2009 National Association of
Female Executive Award. Selected for the 2008 President George Bush ""Point of Light"" Award. Selected for the 2008 Tyson's Food
Mother of Distinction Regional Award. Selected for the 2007 YWCA's Woman of Distinction Award. Selected for the 2006 Congressional
Award from Congressman Tim Johnson.
Professional Affiliations
President of Jack and Jill of America, Incorporated (Kalamazoo Chapter). Vice President of Kalamazoo's National Association for the
Advancement of Colored People (NAACP). Vice-President of Alpha Kappa Alpha Sorority, Incorporated-Kalamazoo Chapter. Founder of the
nationally acclaimed M.A.P.S. (Mentoring and Providing Scholarships) Program. Corporate America Columnist for the ""Kalamazoo Community
Voices"" publication. Member of the Board of Trustees for Kalamazoo Country Day School. Member of Kalamazoo's Community in School's
Advisory Board. Leadership Kalamazoo Graduate-2011. Radio Personality for the first African-American radio in Central Illinois-WXRJ-94.9
FM.","
Doctoral Degree
 
:
 
Organizational Management and Leadership Diversity and Inclusion
 
2013
 
University of Phoenix
 
, 
City
 
, 
State
Organizational Management and Leadership Diversity and Inclusion and after successfully defending my doctoral dissertation, while balancing a
full-time career.
Master of Science Degree
 
:
 
Organizational Communications Diversity/Inclusion and Intercultural Communications
 
2011
 
Illinois State University
 
,
City
 
, 
State
 
GPA: 
GPA: 3.9
Organizational Communications Diversity/Inclusion and Intercultural Communications GPA: 3.9 Grade Point Average while effectively balancing a
full-time career.
Bachelor's Degree
 
:
 
Journalism and Mass Communications Human Resources
 
1987
 
Drake University
 
, 
City
 
, 
State
Journalism and Mass Communications Human Resources Graduated in May of 1987 with a 3.0 grade point average while serving in several
leadership capacities. 
Served effectively as the president of the Black Student Organization (BSO), Resident Assistant (RA) and as a key member
of the University's President's Council.
"
23015611.pdf,"VICE PRESIDENT
","
Account Management, AI, agency, billings, branding, broadcast, brochures, budget, content, client, clients, email, Epson, Finance, Financial,
focus, GPS, information security, letters, logistics, marketing, materials, media relations, messaging, navigation, Net","
Bachelor of Arts
 
: 
Journalism
 
California State University
 
- 
City
 
Journalism
"
14009087.pdf,"INDEPENDENT PUBLIC RELATIONS CONSULTANT
","
MS Office, Dreamweaver, advertising, social media platforms, wesbsites Conversational Spanish and elementary Mandarin","
Palm Beach Atlantic University
 
1999
 
Bachelor of Science
 
: 
Organizational Management
 
Organizational Management
West
 
Marketing, Public Relations and Journalism course"
24590489.pdf,"BILLING SERVICES ASSOCIATE
","
accounting, Accounts Payable, Accounts Receivable, Ad, ask, billing, billing system, budget, charts, Contracts, client, clients, customer service,
customer support, documentation, email, finance, frame, government, invoicing, Office, OSS, processes, Publications, quality, quality assurance,
receiving, sales, Scanning, service level agreement, service level agreements, spreadsheet, Tax, telephone, phone, ","
BBA
 
: 
Business Administration
 
, 
2003
 
Temple University
 
ï¼​ 
City
 
, 
State
 
Business Administration
"
19558834.pdf,"ASSOCIATE DIRECTOR
Interests
World Endeavors International Volunteer Program, Northern Thailand 
April-May 2006 Assisted Thai teachers and government officials in a
primary school for underprivileged children with the goal of introducing new ways and means to improve the facility and educational ","
advertisements, advertising sales, brochures, Cancer, client, clients, database, direct marketing, logistics, Director, mailing, market research,
marketing, materials, online marketing, press releases, Programming, public relations, Publicity, researching, sales, sales development, strategy,
supervisor
Skills
Work History
07/2006
 
to 
Current
Associate Director
 
Company Name
 
Manages direct marketing communications for advertising sales and public relations initiatives.
Manages marketing, operations, and logistics for all of Technology Review's event business, including the annual Emtech Conference at
MIT.
Directs all public relations activities and media outreach for Technology Review's annual special projects, including the TR35: The Top 35
Innovators under 35, the TR50: The Top 50 Most Innovative Companies, 
and the TR10: The Top 10 Emerging Technologies.
Handles sales development for sponsorship sales including market research, pre-qualifying prospects, and creating sales materials.
Set strategy and coordinate all deliverables for media partnerships.
06/2005
 
to 
03/2006
Marketing Assistant
 
Company Name
 
Researched effective marketing venues to reach target audience and then implemented these plans, both online and in print.
Created print and online advertisements as well as product line brochures to be used in mass mailing activities in order to generate interest in
new models.
Qualified customers as potential buyers at boat shows, answered product questions, and provided necessary follow-up with clients to
encourage the purchase of a sailboat or powerboat.
Maintained the client database and managed customer relationships before and after sale.
Oversaw online marketing activities for direct supervisor as well as the four additional offices of the company.
Public Relations Intern
American Cancer Society 
Spring 2005.
Aided the Media Director for Rhode Island in researching, promoting, and implementing current and new cancer-awareness programs.
Created press releases and ",al 
25413261.pdf,"PUBLIC RELATIONS MARKETING MANAGER
","
administrative, photo, advertising, ad copy, agency, audio, broadcast, budgets, budget, com, content creation, database, editorial, edit, fast,administrative, photo, advertising, ad copy, agency, audio, broadcast, budgets, budget, com, content creation, database, editorial, edit, fast,
features, graphics, team building, Leadership, legal, managing, marketing plans, marketing, Marketing consulting, media relations, media training,
messaging, Lisa, negotiations, net","
Bachelor of Arts
 
: 
Sociology, Journalism
 
Drake University
 
ï¼​ 
City
 
, 
State
Sociology, Journalism
"
10926726.pdf,"ASSISTANT DIRECTOR OF POLAR EXPEDITIONS
","
photo, PhotoShop, ads, analyst, art, agency, book, branding, brochures, catalogs, closing, concise, clientele, Client, clients, database software,
Digital photography, direct marketing, direction, due diligence, event planning, film, finance, financing, forms, fundraising, hiring, human resources,
InDesign, investments, invoicing, layout, logistics, Mac, materials, meetings, Excel, office, Outlook, PowerPoint, Word, communicator,
net","
Bachelor of Arts
 
: 
Photography & Fiction Writing
 
Columbia College Chicago
 
ï¼​ 
City
 
, 
State
 
GPA: 
Dean's List
 
Dean's ListÂ Spring 1999
"
