FileNumber,Role,Skills,Education
91591026.pdf,,"
Work History
Executive Chef
 
, 
01/2008
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Prepare daily meal preparation for 500 & 4000 man ""Work Force Camps"" in remote locations with 4 daily meals and transportable
lunches.
Provision & Prepare meals for Commercial Fishing crews of 250 Individuals.
Develop and cost menu items for targeted food cost.
Establish & maintain purveyor relationships.
Negotiate property, equipment leases and sales.
Oversee Food & Beverage operations for multiple site locations to include administration of weekly purchasing budget.
Establish par/prep standards, i.e.
FIFO, label and dating foods.
Perform/Train staff in all ""line"" positions & FOH/BOH functions as required.
Interview, hire, train & review employees as necessary.
Maintain consistent interviewing and hiring practices.
Develop and create all banquet/catering menus.
Plan all private and special events.
Maintain consistent HACCP, Serve-Safe and Alcohol Service standards and relative documentation wherever required.
Direct Supervision of 25-50 Employees.
Oversee all Retail operations.
Recipe Design/Menu Engineering.
Manage procurement & Logistics for all outlets Retail & Hospitality Maintain High level of Customer Service Business Plan Development
Location Evaluation Management Services Menu Design & Layout Restaurant & Brewery Design Equipment Purchasing Design
Consultation Restaurant Systems and Policies Author employee standards manual.
Create and facilitate all staff training manuals and related position testing.
Budgeting & Financial Controls Develop/implement all marketing & advertising strategies.
Analyze and implement necessary changes to improve guest service or staff efficiency.
Sales Floor Merchandising/Planograms.
Recipe Development/Menu Engineering.
Operations
 
, 
01/1997
 
to 
01/2000
 
Company Name
 
â€“ 
City
 
, 
State
 
Corporate Menu Development, Costing, and Procurement/Logistics for Remote Camps Contract Negotiations for Food Brokerage and
Shipping.
Planning and preparing daily meals for passengers and crew.
Vendor Relationships and price negotiations.
Solid relationships with Culinary Unions.
Responsible for safe and organized operation of galley.
Organized and planned galley tours for onboard passengers.
Positive and consistent interaction with passengers.
Serve-Safe CFPM, HACCP USDA/FDA, Alaska, Washington, Oregon Certified Food Handler.
Budget forecasting for all individual restaurant entities to include food, labor and beverage and diverse costs based upon specific operations.
Operational adherence for Franchisee of 2 QSR and other Fast Food operations to include corporate oversight of Food, Labor and
Controllable Costs.
QSR 18-21% 
Full Service 30-32% & Overall labor costs) Responsible for ordering & inventory control.
Oversee complete Food & Beverage Operations of multiple full service restaurants.
Manage the production of 175-400 covers nightly with 5-8m in annual sales.
Supervision of 475 Seasonal & Fulltime Staff with multiple locations.
Training all FOH to include Wine & Beverage service and relative food pairings.
Training of all BOH to include Food Handling, Safe Practices, FIFO and Kitchen Systems and recipe/plating adherence.
Recipe Design/Menu Engineering Corporate Chef Of 10 Vessel Organization SALES/MARKETING Sales, Merchandising and delivery of
high quality varietal wines, foods and beverages.
Customer Service Training for Sales Staff Overall vineyard management of 37 acres.
Product Sales Forecasting and Ordering Trends.
Sales Staff Training & Merchandising.
Develop Strategic Sales and Marketing Plan.
Co-host weekly radio show.
Responsible for performance reviews of all Sales & Culinary Staff.
Oversee Weekly Sales Meetings & Supervision of 15 Sales Staff.Store Set/Re-Set According To Plan-O-Gram.
Implement and Develop Key Performance indicators for all staff, both Sales and Culinary Divisions.
Create & Develop Sales Incentive Programs Primary Organizer for Community & Catering/Banquet Events.
Implement Bi-Annual Sales Retreats.
Route Sales.
The above listed ","
M.S
 
: 
Hospitality Management
 
, 
Wing Luke University, Shanghai Province, Peoples Republic of China
 
- 
Hospitality Management
B.P.S
 
: 
Culinary Management
 
, 
Culinary Management
"
23591247.pdf,"CHEF
","
balance, Cashier, Cooking, customer service, delivery, Forklift Operator, inventory, market, Microsoft Excel, Microsoft Word, natural, oil,
organization skills, problem solving, shipping, team player, video editing, well organized, visual effects, adobe premiere","
High School for Environmental Studies
 
2008
 
High School Diploma
 
City
 
, 
State
Kingsborough Community College
 
Liberal Arts
 
City
 
, 
State
Personal Information
Dedicated Customer Service Representative motivated to maintain customer satisfaction and contribute to company success. Always eager to
learn and achieve new goals and overcome different tasks Core Strengths Sharp problem solver Active listening "
92985983.pdf,,"
Controlling budget, designing menus, organizational inventory skills, management, marketing, conducting meetings, public speaking, trainer,
Microsoft (Office, Excel, Publisher, Powerpoint), purchasing, retail sales","
Associate of Occupational Science Degree
 
: 
Culinary
 
Le Cordon Bleu College of Culinary Arts Atlanta
 
ï¼​ 
City
 
, 
State
 
, 
United States
Nutrition courses
Course"
68338341.pdf,,"
Well versed in POS usage, Microsoft, Aloha and Cateredge.Â 
Excellent communication skills, and the ability to ","
Associate of Science
 
: 
Culinary Arts
 
, 
1991
 
The Culinary Institute Of America
 
ï¼​ 
City
 
, 
State
Business administration
 
, 
1987
 
Kingsborough Community College Abraham Lincoln High School
 
ï¼​ 
City
 
Business administration
"
32518109.pdf,"CHEF
","
Team Player, Physically active, Out-going, Willingness to learn, Shows Initiative"," and Training
High School Diploma
 
: 
General Education
 
New London High School
 
ï¼​ 
City
 
, 
State
IT - Management
 
University of Wisconsin - Stout
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
I attended UW - Stout for two years before I was financial unable to
continue schooling here. While I mostly took general education classes, I did have a few computer science and management courses.
IT - Computer Support Specialist
 
Fox Valley Technical College
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
I currently attend Fox Valley Tech and aim to achieve an
associates degree to start. I have been enrolled here for a whole year to this point.
"
47603843.pdf,"HEAD CHEF
","
Accounting,Â customer service,Â airfreight delivery, retail, operating airport vehicles to tug aircraft and luggage, maintaining safety in highly secure
areas of airport terminal, inventory, managing, preparing quality entreesÂ and beverages.
Activities and Honors
I am involved in anÂ import-export business my family and I have prepared trading agricultural goods fromÂ Iran to the United States.Â ","
Associate of Science
 
: 
Finance
 
Midlands Technical College
 
ï¼​ 
State
 
, 
Columbia
 
Finance
Associate of Science
 
: 
Mathematical Economics
 
Miami Dade College
 
ï¼​ 
City
 
, 
State
2017
Associate of Science
 
: 
Computer Science
 
University of North Georgia
 
ï¼​ 
City
 
, 
State
"
10276858.pdf,"FOOD PREP CHEF
","
Highly skilled in cooking and preparing a variety of cuisines
Inborn ability to explore new cooking avenues
Thorough understanding of sanitation needs of the kitchen
Operate kitchen equipment such as ovens and grills for cooking purposes
Maintain knowledge of all recipes so that the Head Chef's place can be filled in effectively in case of absenteeism
Summary
Exceptional culinary insight.
Knowledge of standard food preparation
Ability to ","
2011
William M Davies Career & Tech
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
High School Diploma
 
: 
Culinary/ Auto Body
Courses in Hospitality and Restaurant Management
Classes in Restaurant and Facility Operations
Basic Vocational : Prep Cook
Courses in: Food Preparation, Kitchen Management,Patisserie and Confectionery, International Cuisine"
21101152.pdf,,"
Beautiful presentation of food
Strong attention to safe food handling procedures
Effective planner
Work History
Executive Chef
 
, 
01/2013
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Designed and purchased entire kitchen Created all menus and menu design, brunch included Hired all staff/created employee handbooks
and set pars Personally trained staff of 15 to open kitchen within 10 days of hiring Implemented my complete opening manual for restaurant
Brought on all vendors( mostly local) Introduced sanitation guidelines/ day dots/ FIFO/ Auto Chlor systems Complete from scratch kitchen
including duck egg pastas and ramen 25% food cost to start Received very well by community and reviews have been excellent.
Maintained a skilled kitchen staff by properly coaching, counseling and disciplining employees.
Verified proper portion sizes and consistently attained high food quality standards.
Positively engaged with customers, offering menu information, providing suggestions and showing genuine appreciation for their business.
Planned lunch, dinner and bar menus, as well as special menus for in-house special events and catering.
Prepared operational reports and analyses and made appropriate recommendations about progress and negative trends.
Created and managed budgets for operations and capital equipment.
Enhanced and maintained the central standardized recipe and ingredient repository, including nutritional and cost information.
Inspected kitchens to observe food preparation quality and service, food appearance and cleanliness of production and service areas.
Maintained smooth and timely operations in preparation and delivery of meals and kitchen sanitation.
Achieved and exceeded performance, budget and team goals.
Regularly interacted with guests to obtain feedback on product quality and service levels.
Led shifts while personally preparing food items and executing requests based on required specifications.
Ensured all staff understood expectations and parameters of kitchen goals and daily kitchen ","
Graduate
 
: 
Passaic Valley High School
 
- 
City
 
, 
State
 
Graduate
 
: 
Institute Culinary of Education
 
- 
City
 
, 
State
 
Serve Safe Certified NYFC/ DOH 
Certified
 
:
"
19831366.pdf,,"
Art, cooking, costing, inventory, math, payroll, personnel, reading, scheduling, Structured"," and Training
High School Diploma
 
: 
Liberal Arts
 
Gibraltar High School
 
ï¼​ 
State
 
, 
USA
 
math, reading, science, art and social science Liberal Arts
Loyola University of Chicago
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Art, civilization and language 
Alliance Francaise 
Paris, France
"
25128608.pdf,,"
Strong attention to safe food handling procedures
Chef at 
The Cork Tree
 , awarded best restaurant in 
West Ways MagazineÂ 
Employed at 
Bing Crosby's
 , featured in
 Â Desert Sum MagazineÂ 
 ""Chefs Surprise"" column
August 2008
Beautiful presentation of food
Food presentation talent
Hospitality and service industry
background
Food presentation talent
Work History
Executive Chef
 
05/2012
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
www.thecorktree.com.
Modern California and Mediterranean Cuisine.
Managed kitchen staff by recruiting, selecting, hiring, orienting, training, assigning, scheduling, supervising, evaluating and enforcing discipline
when necessary.
 
Developed menus, pricing and special food offerings to increase revenue and customer satisfaction.
Actively involved in cost control, sanitation, menu development, training, recruitment, private dining and catering.
Regularly interacted with guests to obtain feedback on product quality and service levels.
Reduced food costs by using seasonal ingredients, setting standards for portion size and minimizing waste.
Head Chef
 
01/2011
 
to 
05/2012
 
Company Name
 
â€“ 
City
 
, 
State
 
Was head chef for this fine dining steakhouse, helped designed kitchen, created all menus, hired all kitchen staff, set up all accounts for the
kitchen.
Did all meat and fish portioning, made all sauces, ","
Associate of Arts
 
: 
Culinary Arts, Chef Training and Restaurant Management 
1 1983
 
Los Angeles Trade Technical College
 
- 
City
 
, 
State
 
Chef Discovers Contemporary Flavors - Culinary Institute of America
 
- 
"
27909372.pdf,"CHEF ASSISTANT
","
budgets, credit, customer service, Inspect, MA, machinery, Mac OS, marketing, market, MS Excel, PowerPoint, MS Word, Public Relations,
sales, type
Additional Information
HONORS AND ACTIVITIES Delta Sigma Pi (Professional B usiness Fraternity) 
March 2015-Present 
Â· Participate in recruiting,
fundraising, community service and "," and Training
May 2017
Bachelor of Science
 
: 
Hospitality and Tourism Management
 
Uni versity of Massachusetts
 
ï¼​ 
City
 
, 
State
 
Hospitality and Tourism Management
3.99 4.0 Dean's List: All Semesters
"
29784524.pdf,"MANAGER/PIZZA CHEF
","
Quick problem solver
Thrives in fast-paced environment
Committed team player
Courteous, ","
1986
 
High School Diploma
 
:
 
South Philadelphia High School
 
City
 
, 
State
"
12717345.pdf,,"
Strong communication skills, special events, 
multi-tasking, pricing, purchasing, quality, devoted to sustainability, allergen awareness, multi-ethnic
cuisines
Professional Affiliations
Member of American Culinary Federation Member of Share Our Strength Taught Cooking Matters Classes Featured in Plate Online Magazine
Guest Chef at the Northern New England Home and Garden Show Member of Farm to Institution New England","
2004
Associate of Arts
 
: 
Culinary Arts
 
Southern Maine Community College
 
ï¼​ 
City
 
, 
State
Culinary Arts
"
11121498.pdf,"CHEF
","
Flexible temperament, able to accomodate changes of plans and special requests smoothly. Proficient cooking for specialty diets including various
allergy and food sensitivities,Â gluten free, vegan, raw, paleo, specific carbohydrate diet (SCD), Gut and Psychology Diet (GAPS), Kosher, Halal,
& Heritage diets. Proven ability to manage daily demands of planning menus, shopping and preparing meals for multiple households with changing
plans and schedules. Â Professional, respectful communication skills, eager to learn and able to teach.","
Associate of Arts
 
: 
Culinary Arts
 
Culinary Institute of America
 
ï¼​ 
City
 
, 
State
 
Leader of Chef's Collaborative, Catered events including Spotlight
on Hudson Valley cuisine
Food anthropology and Charcuterie
 
Study in Spain
 
"
21511817.pdf,,"
Army, Basic, budget, Ca, Controller, counseling, drivers, forecasting, Government, instruction, Instructor, Leadership, Leadership Development,
law, local government, logistics, mentoring, personnel, policies, quality, quality assurance, safety, Trainer","
Observer Controller Trainer Course, Camp Shelby, Ms. 09/27/2002 Drill Sergeant School, US Army NCO Academy, Fort Leonard Wood, Mo
10/12/1995 
Marine Corp Non-Resident Leadership Course, Fort Leonard Wood, Mo 02/17/1995 Instructor Training Course
 
: 
4 1994
 
US Army
Basic Non-Commissioned Officer Course, Fort Leonard Wood, Mo 05/01/1992 Primary Leadership Development Course, US Army, Fort
Knox, Ky 
03/11/1988 Quarry Machine Operator Course, US Army, Fort Leonard Wood, Mo 11/24/1987 
Combat Bridge Builder Training,
Fort Leonard Wood, Mo
 
: 
3 1984
 
City
 
, 
State
Ministry/Leadership
 
: 
Ministry
 
, 
2010
 
Vanguard University of Southern Cal
 
ï¼​ 
City
 
, 
State
Culinary Arts Degree
 
: 
Culinary
 
, 
12 2014
 
Meridian Community CollegeMeridianMS
 
ï¼​ 
City
 
, 
State
Intern Program with hands on "
53265899.pdf,"CHEF INSTRUCTOR PROFESSOR
"," for Improvement
Organizational Restructure and Change
Amazing Work Ethic
Great Motivator
Builds Great Teams to Achieve Superior Results
Organized
Team Leadership
Microsoft Office Tools
Staff Development, Motivation and Training Programs
Event Management and Promotion
Performance and Cost
Experience
Chef Instructor Professor
 
10/2006
 
to 
08/2015
 
Company Name
 
City
 
, 
State
Culinary Science, Food Service, Food Safety and Sanitation & Customer Service Skills, Lecture/Lab Class to students in both credit and
noncredit programs. Instruct and supervise students in volume food preparation for breakfast, lunch, or dinner service in the cafeteria, ","
Bachelor of Science
 
: 
Business Management
 
2012
 
The Art Institute of Pittsburgh
 
City
 
, 
State
 
, 
USA
Associate of Applied Science
 
: 
Culinary Arts
 
1998
 
The Art Institute of Phoenix
 
City
 
, 
State
 
, 
USA
Valedictorian, Outstanding Culinary Achievement Award, Presidents Honor Roll, 3.8 G.P.A.
Personal Information
I grew up on a farm in a small town of Superior, Pennsylvania. My early influences were all centered on food. My grandparents grew and sold
their own vegetables and meats. 
Dennis Turkey Farm 
was known for its customer satisfaction and â€˜clean farm' practices. I learned about
environmental stewardship from grandparents that farmed holistically. I fondly remember "
21622444.pdf,"SUSHI CHEF
",,"al Background
Associate of Applied Science
 
:
 
Electrical-Computer Engineering
 
2012
 
Savannah Technical College
 
, 
City
 
, 
State
 
, 
United States
GED
 
:
 
General Education
 
Wayne County Highschool
 
, 
City
 
, 
State
 
, 
United States
Wayne County High school Grades 9-11 Glynn Adult Literacy program-GED
"
29772450.pdf,SENIOR ,"
compliance audits, concept, consulting, content, special events, fame, government, leadership, leadership skills, marketing, outside sales, retail,
safety, seminars, servers, staff development, ","
Associate of Arts
 
: 
Culinary Arts
 
, 
1985
 
Washburne TradeSchool
 
ï¼​ 
City
 
, 
State
 
, 
United States
Culinary Institute of America Hyde Park
 
ï¼​ 
City
 
, 
State
 
, 
United States
Associate of Arts
 
Illinois Benedictine University
 
ï¼​ 
City
 
, 
State
 
, 
United States
Culinary Institute of America Greystone
 
ï¼​ 
City
 
, 
State
"
29072179.pdf,"SOUS CHEF
","
benefits, cash register, CPT, customer service, delivery, Financial, forms, ICD-9, insurance, Director, mainframe, managing, Medical Terminology,
next, coding, safety, supervision, telephone, phone, well organized","
General Equivalency Diploma (GED)
 
: 
Spring 1989
 
Des Moines Community College
 
ï¼​ 
City
 
, 
State
Serve Food Safe Certification
 
: 
August 2000
 
Urbandale Community Schools
 
ï¼​ 
City
 
, 
State
 
Dean Vaughn Medical Terminology Principal
Financial Group
"
24709432.pdf,"MATERIAL LOGISTICS SPECIALIST
","
administrative, Business Administration, clerical, CA, counseling, client, clients, delivery, forms, inventory, machinery, materials, Excel, exchange,
mail, Power Point, Microsoft Word, Monitors, Operations Management, personnel, pick, receiving, recording, repairs, Sabre, scanning, shipping,
supervisor, warehousing, Word Perfect, "," and Training
Certificate of Achievement - Business Administration, CTU, Santa Ana, CA 08/10 Certificate of Achievement - Operations Management, CTU,
Santa Ana, CA
 
: 
5 2014
Bachelor of Science
 
: 
Business Administration
 
, 
3 2014
 
California Coast University
 
ï¼​ 
City
 
, 
State
 
Business Administration
High School Diploma
 
: 
1 1
 
Lake Providence High School
 
ï¼​ 
City
 
, 
State
Personal Information
Citizenship: US 
Veterans Preference: VRA / 30%
"
10588874.pdf,MANAGER AND ,"
Budgeting, Multi-Business Operations Management, New Business Development, Profit Generation, Food Safety, Quality Management,
Customer Relations, Vendor Negotiations, Vendor Partnerships, Time and Resource Optimization, Inventory Control and Management, Weekly
Payroll, Policies, Safety, Work Flow","
Associate Degree
 
: 
Applied Food Science and Culinary Arts/Food and Beverage Management 
, 
May 2008
 
Johnson & Wales University
 
ï¼​ 
City
 
,
State
 
, 
GPA 3.4
 
GPA: 
GPA: 3.4
Certification
 
: 
Food Safety and Sanitation 
, 
2008
 
Johnson and Wales
 
ï¼​ 
City
 
, 
State
Certification
 
: 
National Beverage Service and Bartending
 
, 
2008
 
Johnson and Wales
 
ï¼​ 
City
 
, 
State
Affiliations
Future Business Leaders of America Scholarship
Federal "
81373857.pdf,"HEAD CHEF
","Adobe Software, Instruction, marketing, Marketing i, math, Excel, PowerPoint, Microsoft Word, Works, Communicator","
Graduate
 
2012
 
Watkins Mills High School
 
, 
City
 
, 
State
Academic Achievement Award
Bachelor of Science
 
:
 
Computer Science
 
2014
 
University of Maryland College Park
Attended Towson University (2014)
Interests
BoyzN2Men Youth Leader, 2009 - 2011 
*Basketball Team *Very active Community Member
Additional Information
Activities *BoyzN2Men Youth Leader, 2009 - 2011 
*Basketball Team *Very active Community Member
"
10001727.pdf,"SOUS CHEF
Work ","
ADA compliance, auditing, computer programming, contracts, CPR, credit, customer satisfaction, customer
service, data entry, Department of Health, financial, HR, inventory management, Cost accounting, marketing, access, PBX, policies, POS, safety,
sales, scheduling, seminars, staffing, supervisor,","al Background
Master's
 
, 
Business Administration
 
2015
 
Stratford University
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.8 Magna Cum Lade
 
Business Administration GPA: 3.8
Magna Cum Lade
Bachelors of Arts
 
, 
Hospitality Management
 
2013
 
Stratford University
 
ï¼​ 
City
 
, 
State
 
, 
USA
Hospitality Management
Associate of Applied Science
 
, 
Advanced Culinary Arts
 
2010
 
Stratford
 
ï¼​ 
City
 
, 
State
 
, 
USA
Advanced Culinary Arts (C.C.)
Certifications and Trainings
 
City
 
, 
State
TIPS certified
CPR-AED Certified
Certified Food Handler, State of Virginia
Food Management "
91268638.pdf,"EVENT LEAD / PREP COOK / ASSISTANT PASTRY CHEF
","
Attention to detail, budget, cooking, baking, customer satisfaction, delivery, special events, hiring, packaging, policies, pricing, producing, proofing,
quality, recruiting, safety, scheduling, and supervising.","
High School Diploma
 
Thomas Edison Senior High School
 
- 
City
 
, 
State
San Joaquin Delta Community College
 
- 
City
 
, 
State
"
18036030.pdf,"Ashanique Gray
","
Mental health assessments
Behavior modification
Conflict mediation
Data analysis and reporting
Loading unloading trailers
Machine operations
Team lead
Communication skills
Structured value is a must
Cleansiness and "," and Training
High School Diploma
 
Chesapeake High School
 
Jun 2012
 
City
Completed continuing education in Human Services Social "
28230807.pdf,"ACCOUNT DIRECTOR
","
coaching, cooking, cost control, counseling, clients, Client relations, creative development, hiring, HR, Human Resources Management, instructing,
inventory, inventory control, Director, meetings, personnel management, profit, purchasing, quality control, safety, SOP, Supervision
Education
Diploma
 
:
 
Culinary Arts
 
1 2003
 
Culinary Academy of South Dakota
 
, 
City
 
, 
State
 
Culinary Arts","
Diploma
 
:
 
Culinary Arts
 
1 2003
 
Culinary Academy of South Dakota
 
, 
City
 
, 
State
 
Culinary Arts"
12420359.pdf,"PASTRY SOUS CHEF
","
basic, interpersonal, Excellent oral, Customer Services, Customer Service, focus, General Manager, inventory, leadership, meetings, Excel,
Microsoft Office products, Power Point, Word, organizational, problem solving skills, quality, requirements gathering, Supervisor, supervision,
unique, written communication skills","
2005
Diploma
 
: 
Patisserie and Baking Program
 
California School of Culinary Arts
 
GPA: 
Graduated President's List in the Le Cordon Bleu programs for
Pastry Arts
 
Patisserie and Baking Program Graduated President's List in the Le Cordon Bleu programs for Pastry Arts
1993
Bachelor of Arts
 
: 
Economics
 
Wheaton College
 
ï¼​ 
City
 
, 
State
 
GPA: 
Cum Laude- Dean's List
 
Economics Cum Laude- Dean's List
"
25953797.pdf,"HEAD CHEF
","
Arts, inventory", and further 
34452806.pdf,"STORE CHEF
","
agency, benchmarking, Budget development, budget, competitive, Concept, consultant, consultation, cooking, cost control, clientele, client,
customer satisfaction, designing, direction, Event planning, financial, focus, forecasting, indexing, Inventory, inventory control, management skills,
managing, materials, newspapers, pricing, profit, public speaker, purchasing, quality, receiving, Retail, safety, sales, scheduling, staff training"," for kitchen staff out lining events, live cooking demonstrations.
Pairing events and upscale private catering functions for Doctor and Executive broad Culinary nutrition consultant for health improvement
results for all Patient and staff.
Successful design and implementation of menu, that promotes conscious cuisine standards, in culinary.
Help development nutritional standards all food outlets.
High positive guest feedback surveys and 65% sales increase over 5-year period.
Implemented purchasing protocol and procedures, resulting in securing competitive pricing from purveyors.
Aggressively fought waste and promoted cross-utilization to consistently maintain food cost below budget of 27% by 1 - 2.5 percentage
points.
Positive write-ups from Kindred Magazine 
and Tucson 
newspapers 
for Outstanding, clean kitchen outlets by, Arizona health department.
Development, and enforcement of Standards and Procedures Handbook for service and production, resulting in consistent standard task
execution by team members and 20% reduction of labor costs over 5-year period since implementing program.
Budget development with financial benchmarking "
51554903.pdf,,"
Budgeting, Gastronomic Technique, Development Coaching, Costing, Inventory, Associate Engagement, Net","
Associate of Arts
 
, 
Culinary Arts
 
Feb 2001
 
California Culinary Academy
 
- 
City
 
, 
State
High School Diploma
 
, 
Culinary Arts
 
Feb 1999
 
Metro Tech 
- 
City
 
, 
State
 
, 
Maricopa
Mentorship
 
, 
Tourism
 
1999
 
Phoenix Convention & Visitors bureau
 
- 
City
 
, 
State
 
, 
maricopa
one year mentorship in tourism
"
23032276.pdf,,"
Creativity in menu planning and presentation
Knowledgeable in Heart Healthy Cooking
Safe and Healthy ","
Associate of Science
 
: 
Culinary Arts
 
, 
2012
 
National Institute for Culinary Arts at Mountain State University
 
- 
City
 
, 
State
 
Recieved TIPS Certification
 
: 
Alcohol Awareness
 
, 
2003
 
Health Communications Inc
 
- 
City
 
, 
State
 
Completed hospitality courses.
 
: 
Club Management, Food Safety, Nutrition
 
, 
2001
 
Technical Vocational Institute
 
- 
City
 
, 
State
 
Attained Serv-Safe Certification. 
Have maintained Serv-Safe certification since
 
: 
1 1995
 
Chippewa Valley Technical College
 
- 
City
 
, 
State
 
"
16855929.pdf,"SUSHI CHEF
","
Assistant Manager, delivery, direction, front office, next, CODING, receptionist, safety, supervisor","
High school diploma
 
Poudre High School
 
CIS
 
: 
Computer Information Systems
 
Front Range Community College
 
- 
City
 
, 
State
 
"
13411858.pdf,"PAMPERED CHEF
","
Enthusiastic people person
Strong public speaking skills
Motivational and inspirational
Goal-setting, goal-achieving
Great organizational skills
Creative training techniques
Group instruction
Learning strategies
Writing
Team building
Problem solving
Group and one-on-one coaching
Curriculum development
Encouraging group participation
Implementing team incentives
â€‹Self-driven
Creating performance motivation
High level of ","
1992
Bachelor of Arts
 
: 
Athletic Training/Sports Medicine
 
San Diego State University
 
ï¼​ 
City
 
, 
State
 
, 
USA
Athletic Training/Sports Medicine
San Diego State - San Diego, CA, San Diego I completed a 5-year internship "
19285236.pdf,,"
fiduciary, event/floor planning, Leadership, sales, teaching
Â Skills
__________
Communication
Critical thinking
Organizational
Coaching
Interpersonal
Listening and Understanding
Logistical
Detail Oriented
Computer
Public Speaking","
2012
Frontline Culinary Certificate
 
AACCÂ 
â€‹
2 semesters
2012-2013
Frontline Leadership Certificate -
 
: 
2010
ServSafe Instructor & Proctor 
ServSafe Certified
"
27662298.pdf,,"
Staff development and training
Inventory control
ServSafe certified 
Operations management
Follows propers SOP's of all organizations
Focused and disciplined
Cross-functional team management
High volume production capabilityÂ 
Well-tuned palette
Supervision and training
Focus on portion and cost controlÂ 
Bilingual (English/Spanish)
Featured in The Carroll County Times
Core Accomplishments
Successfully managed two kitchen staffs of 40 employees during high volume dinner services for more than 250 diners each night.
Experience
Executive Sous Chef
 
Dec 2016
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Taste all prepared dishes, and observed color, texture and garnishes.
Adhere to staffing needs and adjusted hourly schedules in accordance with demand patterns, budget and local labor laws.
Implemented and support companies SOPs.
Effectively managed and assisted kitchen staff in producing food for banquets, catered events and member dining areas.
Consistently kept a clean and safe environment by adhering to all federal, state and local sanitation and safety requirements.
Followed proper food handling methods and maintained correct temperature of all food production.
Ensured smooth kitchen operation by overseeing daily product inventory, purchasing and receiving.
Followed proper food handling methods and maintained correct temperature of all food products
Enforced appropriate "," and Training
Bachelor of Arts
 
, 
CULINARY ARTS
 
2001
 
CULINARY ARTS
BIC
 
City
 
, 
State
 
, 
United States
 
Classes in Restaurant and Facility Operations
Course"
11209758.pdf,"DFW PERSONAL CHEF
","
administrative, ads, Arabic, business development, contracts, Customer Relationship Management, Client, clients, customer satisfaction, energy
efficient, English, food safety, French, hiring, inventory management, inventory, marketing, market, mentor, Access, Excel (spreadsheets, Outlook,
PowerPoint, 98, Microsoft Word, net",", exceptional client care and outpacing sales benchmarks three years in a row Won Henry W.
Bloch Excellence in Client Service Award.
Manager
 
, 
05/2002
 
to 
06/2008
 
Company Name
 
â€“ 
City
 
, 
State
 
Managed Steak and Ale's #1 Texas location in revenue generation ($3.93 million annually).
Supervised all staff hiring,.
onboarding, training, retention initiatives, performance appreciation and disciplinary actions.
Designed and applied.
revenue generating and cost saving strategies.
Achievements Expanded high margin menu items, offered daily specials, added new happy hour promotions and coached servers in up-
selling techniques, revenue growing measures achieved an average check increase of 14% Reduced labor cost, renegotiated lease terms,
minimized inventory waste, installed energy efficient equipment and instructed staff to multitask, cost cutting measures achieved 16%
decrease in overhead expenses Spearheaded a customer loyalty program, fostered patrons retention and contributed 77% in repeat
business Committed to elevate customer "
29990140.pdf,"PROJECT MANAGER AND PHOTOGRAPHER
","
Customer Service, Internet Research, Time Management"," for team members.
Education
2013
Old dominion UNIVERSITY
 
City
 
, 
State
 
, 
US
 
Bachelors of Art
 
: 
History
History Major with Minors in French, Geography and Secondary Education.
Achievements/Organizations:
*Inducted into Pi Delta Phi Spring 2013(Collegiate French National Honor Society).
*Received the 2013 Emerging Leaders Award from Gamma Sigma Sigma National Service Sorority.
*President of Eta Rho Chapter of Gamma Sigma Sigma National Service Sorority, Inc., Member of French Club, Community Service Officer ofODU Student Veterans Association, and Member of Baptist Campus Ministries
Languages
Able to speak, read, and write French
Interests
Associations:
Junior League Of Hampton Roads
-Chair for the Junior League of Hampton Roads Touch a Truck Committee from June 2015 to Present. Leading a team of 20 women to plan the
annual Touch a Truck fundraising event for the Junior League of Hampton Roads for 2016.
-Co-Chair for the Junior League of Hampton Roads Touch a Truck Committee from January 2015-May 2015. Helped lead a team of 20 to plan
and execute a large fundraising event for the Junior League which drew a crowd over 2200 and raised over $20,000.
Gamma Sigma Sigma National Service Sorority
-Active Alumni member at large since 201
 Â 
-Sorority President of the Eta Rho Chapter of Gamma Sigma Sigma from Fall 2011-Fall 2012.
-Sorority Service Vice President from Spring 2010 â€“ Fall 2011.
Student Veterans of America:
-Alumni member 2013
 Â 
-Community Service Chair 2012-2013
Additional Information
Security Clearance: Inactive TS/SCI Clearance. (DONCAF completed 2008).
Volunteer youth soccer coach for Virginia rush from October 2006 until October 2014. 
Coached children on the development of soccer "
