FileNumber,Role,Skills,Education
19717385.pdf,"HR INTERN
","
Microsoft Excel, Outlook, PowerPoint, Word.Â 
Excellent communication Skills
Organisational Skills
SPSS
Data Entry
Researches
Autosuggestion as a mediator in weight management in female college students. Master's Thesis. (M.Sc, 2014-15)Â 
Sample: 82 female college students, convenient sampling method. The selection of the 82 participants were based on the Inclusion and
Exclusion Criteria.
The participants selected were assessed for their anthropometric data and they also completed WHO (Five) Well- Being Index. 
Group A
(Exercise Diet Autosuggestion) and Group B ( Exercise Diet ).
Results: A marginal but not a statistically significant difference in the body weight of the participants in both Group A and Group B. There
was a statistically significant difference in the well-being of the participants in both Group A and Group B.Â 
Mindfulness and Burnout of Teachers in StateBoard and Matriculation schools (Demographic factors). Master's Project. (M.Sc,
2014)
Sample: 150 (51 Female and 24 Male in State board)(58 Female and 17 Male in matriculation)
Scales : 
Mindfulness Attention Awareness scale 
and
 
Burnout Inventory.
The data were analysed by standard statistical tools such as karl pearson co- efficient of correlation, analysis of variance and t-test.
Result: There were no statistically significant relationship between Mindfulness and Burnout in both Matriculation and State board schools.Â 
Relation between Indian Zodiac and Personality types(MBTI). Master's Project. (M.Sc, 2015)
Sample: 100 samples (Female 52 & Male 48) , were randomly selected.
The Myers Briggs Type Indicator
 
(MBTI) was administered and scored.
The results showed that there was no significant relation between the two variables.
The sample size cannot determine the relationship, further studies can be done to conclude or disprove the findings of the current study.Â 
Publications
Snega Prabha S. 
A writer in the Mind.
 
SPEAR (Sawyerpuram Pope's Emerging Aspirants In Research). Volume: II, No : 2. ISSN:2319-
1902. July-December 2013.
Dr. Preetha Menon, Snega Prabha S. 
Autosuggestion as a Mediator in Weight Management in Female College Students.
International Journal of Scientific Research, Vol: 4, Issue: 7 July 2015.Â 
Certifications
Foundation Course on Education of Children with Learning Disabilities, Certified by Rehabilitation Council of India. (2014)
TA-101. Introduction to Transactional Analysis. (2015)
Hypnotism and it's Application in practice. (2015)
Bio Ethics in Research. (2014)Â 
Affiliations
APA - American Psychological Association (2016)
AffiliateÂ 
Volunteer Activities
San Diego Humane Society
 
- San Diego, CA (June 2016 - Present)
Humane Animal Society 
- India Â (Aug 2014 - Nov 2015)
Puppy Palace 
- India (Aug 2014 - Nov 2015)
â€‹",al knowledge effectively in 
20806155.pdf,"HR SPECIALIST (INFORMATION SYSTEMS)
","
Hr, Maintenance, Registrations, Staffing, Training, Access, Account Maintenance, General Account, Access Control, Architecture, Archiving,
Csu, Hardware Troubleshooting, Intranet, Microsoft Sharepoint, Sap, Sharepoint, Web Based, Web-based, Audits, Clerical, Coding, File, Flsa,
Job Analysis, Operations, Ppp, Quality Control, Recruitment, Technical Assistance, Answering, Benefits, Bi, Business Intelligence, Cac,
Compensation, Customer Accounts, Databases, Employee Benefits, Excel, Federal Regulations, Microsoft Access, Microsoft Excel, Ms Access,
Statistical Analysis, User Experience, Publishing, Hr Issues, Hr Process Improvement, Human Resources, Process Improvement, Process
Improvements, Proposals, Solutions, Training Programs, Ar, Dod, Gsa, Information Assurance, Online Learning, Online Training, Security,
Associate, Credit, Database, Database Management, Desktop Publishing, Project Management, Word","
Miller-Motte College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Associate
 
: 
Microcomputer Applications
 
Associate Degree 04/2015 Miller-Motte College, Wilmington,
NC United States GPA 3.61 of a maximum 4.0 Credits Earned: 68 Credit Hours Major: Microcomputer Applications "
17422560.pdf,"HR COORDINATOR
","
cash receipts, cash handling, cash register, client, customer service, Data entry, direction, Employee relations, faxes, fax machines, hiring,
inventory, mailing, Access, Excel, mail, Office, PowerPoint, Microsoft Word, payroll, Process payroll, copiers, printers, Read, Receptionist,
recruiting, Routing, sales, scheduling, staffing, take messages, answer phones, phone, type, 50 wpm","
AS
 
: 
Business Management
 
, 
Present
 
Albany State Technical College
 
Business Management
"
26780935.pdf,"HR COORDINATOR
","
Carl Henry MODERN Sales Training, Client-focused, Effective communication skills, Event management, Leadership, Microsoft Office proficient,
Self -starter, Troubleshooting, Problem solving, Organized, Detail oriented, Sensitive to customer needs, Ultimate Software Payroll and HRIS
expertise, 
Kronos Time and Attendance expertise, Paychex proficient, 
NETtime proficient","
Bachelor of Arts
 
: 
Business Translation/French
 
, 
2004
 
Northern Illinois University
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.8
 
Business Translation/French
"
15041689.pdf,"HR DIRECTOR
","ADP, Benefits, counseling, database, employee relations, hiring, HRIS, HR, Director, meetings, Enterprise, newspapers, payroll, PeopleSoft 8.0,
PeopleSoft HRMS, Performance management, personnel, policies, processes, Recruitment, reporting, safety, TV
Professional Affiliations
Professional Human Resources (PHR) - Human Resources Institute, 2006 - current Member: 
Society of Human Resources Management and
Richmond Society of Human Resources Management Member: 
Reid Institute","
Newberry College
 
City
 
, 
State
 
Mathematics Computer Science
 
Mathematics Computer Science
Batesburg Leesville High School
 
City
 
, 
State
 
H.S. Diploma
 
GPA: 
GPA: 3.5 Honor graduate
 
GPA: 3.5 Honor graduate
"
39650734.pdf,"HR ASSISTANT
","
Human Resource Management Skills:
Employment Law
HR Policies & Procedures
Training & Development Â  Â 
Performance Management
Employee Relations and Mediation
Benefits Administration Â  Â 
Orientation & On-Boarding
Organizational Development
Staff Life cycleÂ 
Computer Skills:
HRIS applications (PeopleSoft Enterprise Human Resources)
MS Office (Word, Excel, PowerPoint, Access, Outlook)
E-Mailing tools-MS Outlook, Windows Outlook, Yahoo and Google Â  Â 
Net","
Bachelor of Arts
 
:
 
Humanities/English
 
2007
 
THE UNIVERSITY OF THAI CHAMBER OF COMMERCE
 
, 
City
 
, 
Thailand
Humanities/English Excelled in Language And Culture, Transportation Management, Critical Reading, Article Writing and Advanced Technical
Reading. Â  Â  Â  Â 
â€‹
Master of Science
 
:
 
Human Resource Management
 
2014
 
STRAYER UNIVERSITY
 
, 
City
 
, 
State
 
, 
USA
Human Resource Management magna cum laude 3.64
Excelled in Human Resources Law, Management, Ethical, HR Information Systems (HRIS) and Strategic Management
Registered for "
30862904.pdf,"HR MANAGER
","
ADA, art, benefits, benefits administration, biotechnology, Branding, budget, change management, contract negotiations, contract negotiation,
databases, designing, direction, employee relations, senior management, Fax, focus, hiring, Human Resources, HR, Team Building, Leadership,
Director, marketing, Organizational Development, payroll, Performance Appraisal, performance management, policies, processes, process
improvement, Project Management, protocols, quality, RECRUITMENT, Recruiting, recruiter, research, Strategic, STRATEGIST, training
design, vendor management, Vendor Relations"," & Certification Course: 
Attract/Retain&Sucseed - Designing recruitment strategies to align with business objectives.
"
29564653.pdf,"HR ADMINISTRATOR
","
Excel, Human Resources, Ms Excel, Training, Adp, Pivot Tables, Recruiting, Adp Software, Billing, Eprise, Onboarding, Testing, Administrative
Support, Administrative Assistant, Hr, New Hire Paper"," Department
 
January 2006
 
to 
January 2007
 
Company Name
 
ï¼​ 
City
 
, 
State
Education
Bachelor of Fine Arts
 
: 
Visual Communication
 
, 
2010
 
American InterContinental University
 
ï¼​ 
City
 
, 
State
 
, 
US
 
American InterContinental
University Schaumburg, IL Bachelor of Fine Arts in Visual Communication 2010
"
25724495.pdf,"REGIONAL HR MANAGER
", Staffing and recruiting ," and Training
MBA
 
, 
Human Resource
 
2011
 
ICFAI Business School
 
ï¼​ 
City
 
, 
State
 
, 
India
 
Human Resource
Bachelor of Science
 
, 
Electrical Engineering
 
2009
 
Bharati Vidyapeeth College Of Engineering
 
ï¼​ 
City
 
, 
State
 
, 
India
 
Electrical Engineering
Interests
Completed Diploma and trained in vocal classical music for 3 years. Won 3rd prize in national level group song competition. Captain of volleyball
team in school and presented school in various Inter school competitions. *"
10399912.pdf,"HR PERSONNEL ASSISTANT
",", Proofreading, Receptionist, Research, Scanning, Scheduling, Secretarial,
Telephone Skills, Office Equipment Maintenance, and Inventory Management.
Experience
Company Name
 
City
 
, 
State
 
HR Personnel Assistant
 
03/2013
 
to 
04/2014
Supported human resources staff with new hire orientations and monthly departmental meetings.
Entered updated personnel and subcontractor data into a central database.
Reviewed human resource paper","
Bachelor's of Arts
 
:
 
Political Science and Law
 
2007
 
Montclair State University
 
, 
City
 
, 
State
 
, 
US
 
Bachelor's of Arts Degree in Political Science
and Law Montclair State University - Upper Montclair, NJ 1998 to 2007
High School Diploma
 
1998
 
Our Lady of Good Counsel High School
 
, 
City
 
, 
State
 
, 
US
 
High School Diploma Our Lady of Good Counsel High
School - Newark, NJ 1995 to 1998
"
26048718.pdf,"SR. HR CONSULTANT
","
Employee Relations
Market research and analysis
Core Accomplishments
Project Management:
Initiated 
""Caught You Serving"" program to recognize and highlight employees and departments who exceeded patient outcome goals and
provided exceptional customer service. This program resulted in a 33% improvement in patient satisfaction scores over a 180 day period.
Assisted Executive Team with aligning departments to reduce service redundancy and utilizing untapped resources to createÂ billable
services.
Through job redesigning, reduced total compensation budget by $400k.
Human Resources:
Spearheaded newÂ 
 healthcare provider
 Â program which increased retention by 22%, with overall 93% retention rate.
Instituted monthly HR file audit to ensure compliance and accuracy of approximately 575 FTE's and 63 subcontractors employee files.
Reviewed and revised employee handbook to address redundant employee issues which resulted in 25% reduction in TWC claims.
Staff Development:
Launched well-received program of "," Instructor III
 
01/2009
 
to 
11/2012
Forecasted customers' needs by utilizing Need Assessments of assigned departments to plan, design, develop, implement, and evaluate
educational programs.
Developed Leadership and Management/Supervisor level courses as well as track pre-course and post-course progress.
Facilitated New Hire and Leadership Orientation.
Instructed all Mandatory Classes required by Harris County Hospital District and the Federal Government and update policies in real-time.
Organized logistics for course offerings.
Instructed CPR, SAMA, and Driver's Safety courses for Harris County Hospital District.
Collaborated with interdisciplinary team members to develop hospital-wide "
34554248.pdf,"HR GENERALIST
","
accounting, ADA, advertising, benefits, Benefits & Administration, bookkeeping, budgeting, Business Law, business research, business startup,
competitive, credit, clients, delivery, Economics, Employee Relations, training employees, special events, senior management, filling, Finance,
Financial, general manager, hiring, HRIS, Human Resources, HR, inventory, Italian, leadership, Law, Letters, Managerial, Managerial Accounting,
market, Marketing, marketing materials, materials, Excel, MS Office, Outlook, PowerPoint, Word, Operations Management, Organizational,
packaging, Payroll, Policies, POS, pricing, profit, promotion, protocols, purchasing, quality, radio, Recruitment, safety, sales, Sigma, phone,
unique","
2017
Master of Business Administration
 
: 
HR Management
 
ASHFORD UNIVERSITY
 
ï¼​ 
City
 
, 
State
 
to 2,500 guests. HR Management
Managerial Finance, Financial and Managerial Accounting, Economics, Managerial Marketing, 
Organizational Behavior, Business Law,
Operations Management, Strategies for HR Management 
Project: Reviewed and analyzed more than 30 years of business research to compare
the two primary 
approaches for filling open positions: hiring externally or promoting from within.
 
GPA: 3.9 Member of Golden Key International
Honors Society, Recipient of Ashford University 
Alumni Scholarship
2008
Bachelor of Arts
 
: 
Business
 
ASHFORD UNIVERSITY
 
ï¼​ 
City
 
, 
State
 
Business
April 2018
Sigma Six Yellow Belt Certification (2018) 
PHR Certification ("
27165830.pdf,"TERRITORY HR MANAGER
",,"
Bachelor of Science
 
, 
Business Management
 
1995
 
Metropolitan State College of Denver
 
ï¼​ 
City
 
, 
State
 
, 
USA
Strategic "
14256329.pdf,"HR SERVICES REPRESENTATIVE
","
Excellent telephone manner and high standard of communication skills.
Able to deal with highly confidential matters ","
2019BSc
 
: 
Human Resource Management
 
University College of the Caribbean
 
ï¼​ 
City
 
Jamaica
Human Resource Management (Pending)
2009
Select One
 
: 
General
 
St. Jago High School
 
ï¼​ 
City
 
, 
State
 
, 
Jamaica
 
7 CSEC (CXC) Subjects
"
32308556.pdf,"HR VOLUNTEER ASST. MANAGER
","
Human Resource Management
Product Design and Development
Strategic Warehouse Management
This is where I added to my knowledge of how to run an organization in an ethical manor making sure all aspects of
being true to an organization, and making sure all policies and regulations are met within a timely manner making sure
the organization does not have to suffer by paying unwanted fees taking them from the organizations cash flow.
Knowing how to get any product or service to receiving location on time is another aspect of the key points learned
during my undergrad ",".
"
22323967.pdf,"HR SPECIALIST, US HR OPERATIONS
","
Adobe Photoshop, ADP, Asset Management, branding, brochures, content, Customer Care, Final Cut Pro, graphics, graphic, HR, Illustrator,
InDesign, Innovation, inventory, Lotus Notes, marketing, marketing materials, marketing material, materials, Microsoft Office, SharePoint,
newsletter, presentations, process improvement, Project Management, promotional materials, publications, Quality, real-time, Recruitment,
reporting, RFP, sales, stories, Employee Development, video, web design, website, articles","2014
Master of Arts
 
: 
Corporate Communication & Public Relations
 
Sacred Heart University
 
ï¼​ 
City
 
, 
State
2013
Bachelor of Arts
 
: 
Relational Communication
 
Western Connecticut State University
 
ï¼​ 
City
 
, 
State
"
15375009.pdf,"HR MANAGER
","
administrative, ADP, backup, Benefits, bookkeeping, clarify, competitive, customer service, database, delivery, documentation, employee
relations, filing, government, HR, human resources, human resource, insurance, job analysis, labor relations, law enforcement, Team building,
letters, market, meetings, mail, office, Payroll processing, payroll, personnel, policies, processes, Project management, proposal, quality, recruiting,
recruitment, safety, strategy, employee handbooks, vendor management, vendor management, vision, year-end
Work History
HR Manager
 
, 
06/2016
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Developed and evolved the department's mission, ","
Bachelor of Science
 
: 
Business Management
 
, 
2009
 
University of Phoenix - San Jose Learning Center
 
- 
City
 
, 
State
 
Business Management
MBA
 
: 
2010
 
University of Phoenix
 
- 
City
 
, 
State
 
MBA
 
: 
Human Resources
 
, 
2018
 
Notre Dame de Namur University
 
- 
City
 
, 
State
 
Human Resources"
51769822.pdf,"HR SPECIALIST
","
Office support:
Accounting, 
billing, bookkeeping, customer service, employee relations, filing, hiring, HR, Inventory, invoicing, Marketing, meetings, Excel,
Outlook, Windows, Word, Payroll, PR, proposals, Purchasing, Real Estate, Sales Management, spreadsheets, supervisor, training programs,
Translations, written communication","
BA
 
: 
Administration Commercial Administration
 
, 
1982
 
University of Grenoble
 
ï¼​ 
City
 
, 
France
Marketing
Commercial English
Accounting
"
33176873.pdf,"HR DIRECTOR
","
Recruiting
FMLA/EEO/FLSAÂ 
HRIS Development
Benefit Administration
Policy Development
Web Page DevelopmentÂ 
Accomplishments
Kansas Health Institute -Health Outcomes for the State of Kansas -1999 
Memberships and Accolades: Project Management Institute
Member, SHRM, Chamber of Commerce, 1999 Friends University President's Honor Roll, 1997 Friends University Dean's Honor Roll,
Student Liaison for Friends University Topeka (member of Mother-To-Mother, member of the Topeka 
Advertising Federation, several
production pieces created nominated for ADDY Awards, received recognition for outstanding customer service assistance by the State of
Kansas Travel and Tourism Department., ASHHRA, KAHHR, ACM.
Additional Information: 
Leading Change -I have been instrumental in development and implementation of the Adjutant General's Retention
Research project, involving survey development and analyzing the results of the surveys to present to the Adjutant General to help retain the
qualified talent of the Departments.
I have been tasked with ",", SHRO Website, SHRO HRIS System and Automation of payroll processing.
Established and directed a comprehensive statewide human resource program for both classified and unclassified State employees/positions
in the Adjutant General's Department.
Resolved non-routine HR related issues associated as they arose; reviewed documents and approved all hires and promotions; reviews and
approved, modified and/or disapproved wage/salary requests to hire individuals above the pre-established minimum classified or unclassified
pay rate,
Â Reviewed any significant changes to position descriptions and determined if reclassification should be pursued; reviewed position
descriptions for new positions and determined the appropriate wage range based on comparable classified position (if they exist),
Consulted with the TAG and both military and state manager/ supervisors in order to provide technical and common sense guidance on
properly addressing sensitive or complex employee and organizational issues; aided them in achieving their ever changing program goals and
provided innovative ideas for staffing;
Served as the administration's management representative in labor negotiations with the local KAPE unit at the 190th Fire Department.
HR Manager/Sr. Recruiter
 
10/2003
 
to 
06/2006
 
Company Name
 
City
 
, 
StateCreated an HRIS tracking system used for recruitment.
Responsible for Ramp up and hiring of all customer service agents, and other positions as needed.
Placement and development of all advertising 
Met and exceeded all hiring goals. Responsible for Hiring Senior Management to cover such
duties as: Team Managers, Payroll, Quality Control.
Responsible for recruitment of 950 new employees, meeting and exceeded goals set.
Coordinated and facilitated manpower planning, recruitment and retention, career development and training, staff relations, compensation
and benefits, compliance with local, state and federal statutory regulations, public programs, and regulatory audit procedures.
Served as a resource person to administration, mid-level management and staff regarding HR related.
Human Resources Coordinator
 
03/1996
 
to 
02/2000
 
Company Name
 
City
 
, 
State
Developed HRIS database from ground up for employee records and monitoring.
Instrumental in reducing the use of Agency Staffing needs for hospital.
Coordinated and facilitates manpower planning, recruitment and retention, career development and training, staff relations, compensation
and benefits, compliance with local, state and federal statutory regulations, public programs, and regulatory audit procedures.
Served as the HR resource source for administration, mid-level management and staff.
Coordinated hiring procedures, appraisals, pay increases, promotions, transfers, terminations, job postings, and all corrective actions;
One Person Office, responsible for all OSHA, "
11480899.pdf,"HR MANAGER
","
Administrative, administrative support, advertising, as set, benefits, business plan, clarify, Good communication skills, Interpersonal Skills,
continuous improvement, decision making, English, Film, hiring, Human Resource, HR, law, legal compliance, Managerial, Managing, Exchange,
organizational, payroll, performance appraisal, performance management, personnel, policies, processes, procurement, progress, promotion,
speaking, purchase requisitions, Purchasing, Recruitment, recruiting, reporting, scheduling, strategic, strategic plans, Type, ","
Master of Public Administration
 
2012
 
National Institute of Development Administration (NIDA)
Comprehensive English Course under Cultural Exchange Program
 
2007
 
City
 
, 
State
 
, 
USA
Bachelor of Education
 
2002
 
Chulalongkorn University
"
25676643.pdf,"HR SPECIALIST
","
HR Advisory Services
Strategic Recruitment Planning
HR Policies & Procedures
Staff Recruitment & Retention
HR Program/Project Management
Orientation & Onboarding
Performance Management
Delegated Examining
Classification and Position Management
Special Emphasis Programs
MS Office (Word, Excel, PowerPoint, Access, Outlook)
Excellent interpersonal and coaching skills
Recruiting and selection techniques
Proficient communicator
Talent assessments
Leadership Development
Delegated Examining
Â Social Media management and recruitment
Experience
HR Specialist
 
12/2016
 
to 
Current
 
Company Name
 
City
 
, 
State
Provide HR advisory services within the Office of Inspector General to mid-level and senior level managers.
Serve as subject matter expert within the Talent and Acquisitions team regarding hiring authorities and flexibilities within Merit Staffing
Procedures and Delegated Examining.
Consult with HR managers and hiring officials regarding the use of Pathways Programs such as 1nternships, Recent Graduates and
Presidential Management Fellows.
Provide knowledgeable and effective advisory services to managers and senior leaders related to topics of Staffing and Recruitment,
Classifications, Position Management, Schedule A, Special Emphasis Programs and Selective Placement Programs.
Participate in preparation and review of case files for 2016 Delegated Examining Audit.
Review and determine if case files are prepared correctly based upon the policies and regulations that govern Delegated Examining
announcements.
Review and revise Position Description's (PD) to create job analysis and job announcements for open positions for open vacancy
announcement candidates.
Voluntarily led the development of Onboarding Programs for Supervisors, Training and Development, Leadership Development, Social
Media Recruitment and New Employee Orientation programs within the Human Resource Management Division.
Research issues or topics of various complexities to ensure accurate information is provided to team members and managers.
Lead and implement the development of an agency wide hiring guide for managers that would provide managers with policy and guidance
compliant with OPM regulations and Merit Staffing Principles.
Serve as the agency's representative at the Executive Resource Committee meetings, which discusses the Department's best practices and
policies such as Senior Executive recruitment and hiring, Performance Management and Awards.
Project Management-Collaborate with Senior HR Specialists and Managers to review and improve current HR related processes.
Ability to take on lead roles when assigned HR projects which include but not limited to, researching various topics, evaluating best stand
practices, determining impact on established processes and achieving desired outcomes.
Experience with developing presentations and briefings for peers and senior level managers.
Able to present information orally and written in an organized and understandable format for various audiences.
Provides voice and data communications systems for small and mid-sized companies.
HR Specialist
 
09/2013
 
to 
12/2016
 
Company Name
 
City
 
, 
State
Marketing- Devised marketing and branding initiatives to increase agency advertisement and visibility among colleges and universities as,
""The Employer of Choice"" for internships and recent graduate programs.
Facilitate information sessions on various topics such as resume writing, internship programs, use of USAJobs.gov and interviewing skills.
Devise recruitment strategies and develop tactical plans to complete recruitment projects.
Research, develop and manage recruiting and internship programs.
Attend recruitment events to market and brand the agency among jobseekers.
July 2014 participated and delivered a presentation to the Recruitment Consortium at/for DCPAS on the topic of ""Generational Differences
in the Workplace"".
Attend recruitment events to market and brand the agency among jobseekers Program Management- Effectively and successfully
implemented a non-paid internship program for the agency, which will be available agency wide internship FY-15.
Successfully established a non-paid internship with the onboarding of (20+) participants into the intern program since 2014.
Create, develop and presented managers with briefings and presentations regarding the internship program.Develop and present recruitment presentations, Handbooks for Student Hires, Advertisements and other mass communications for internal
and external sources.
Request ""eQuip"" and drug testing for participants in the internship program.
Develop a database to track the distribution of marketing materials at various events for reporting and metrics.
In 2015 successfully launched the agency's 1st ever Shadow Day Program, in which 6 student participants from Bowie State University
were selected to spend the day with us and Shadow some of our agencies leading "," and Training
Bachelor of Arts (BA)
 
: 
Broadcast and Print Journalism
 
05/1998
 
St. Augustine's University
 
City
 
, 
State
 
Broadcast and Print Journalism 3.4
Masters of Business Administration
 
: 
Human Resources Management
 
05/2016
 
St. Leo University
 
City
 
, 
State
 
Human Resources Management 3.4
Activities and Honors
Alpha Kappa Mu Honor Society, Special Emphasis Committee, 2015 Defense Security Service Employee of the Quarter Nominee, 2015 On-
the-Spot Cash Award for Developing and Conducting Agency Shadow Program"
41523474.pdf,HR ,"
Computer skills
â€¢SPSS Software.
â€¢MS Office â€“ Word, Excel, Power Point, Internet & E-mail operations.
Key Skills and Management
â€¢Professional management skills
â€¢Meeting objectives
â€¢Identifying problems
â€¢Well-developed and effective communication skills.
â€¢Thrive in deadline-driven Environments.
â€¢Excellent Team-Building Skills.","
2012
Doon University
 
City
 
, 
State
 
, 
India
 
MBA
 
: 
Management
SUMMER INTERNSHIP:
Project Title: Impact of Training and Development in the Organization
Organization : HDFC, Sales
Location : Dehradun, India
Duration 
: 2 Months
Methodology : Employee survey and influence taken out from secondary data.
Conclusion : Through proper training an employee can become multi skilled 
and this I have practically noticed through my analysis.
Group Dynamics: Acted as Lead Coordinator as well during summer internship at HDFC Sales, Dehra Dun, India.
Roles: HR Management Trainee
WINTER INTERNSHIP
Project Title: Growth and Development in the Organization
Organization : ANANDA IN THE HIMALAYA
Location : Narender Nagar, Uttarakhand, India
Duration 
: 3 Weeks
Methodology : Employee survey and influence taken out from secondary data.Conclusion : Growth of organization depends on the growth and development of the employees by providing good "
28640735.pdf,"DIRECTOR OF HR
","
accounts payable, accounts receivable, benefits, benefits administration, billing, budgets, budget, coaching, contracts, Council, client, clients, DC,
employee relations, senior management, fast, Finance, financial, financial statements, general ledger, government, Human Resources, HR,
leadership, law, legal, Director, market, mentoring, office, Windows platform, 2000, negotiations, Novell, office and equipment, Office Manager,
organizational, payroll, payroll processing, performance management, policies, Project lead, project management, property management, Quality,
rapport, real estate, recruitment, Research, space planning, strategic, supervision, team","
BS
 
: 
Human Resources Management Business Administration
 
Human Resources Management Business Administration
"
18316239.pdf,"HR GENERALIST
","
ABC, ADP, ADR, benefits, Benefits Administration, budget, coaching, US Army databases, driving, Employee Relations, training 
employees,
special events, senior management, hiring, home healthcare, HRIS, Human Resources, HR, insurance, legal, managing, meetings, Access, Excel,
MS Office, office, Outlook, PowerPoint, Word, Enterprise, Organizational Development, PeopleSoft, Performance Management, personnel,
policies, processes, Project Management, Recruitment, recruiting, sales, sound, Structured, supervisor, team","
Associate of Applied Science
 
: 
Business Administration
 
2016
 
Ecotect Institute
 
City
 
, 
State
 
, 
United States
 
"
20925036.pdf,,"
agency, Banking, basic, Benefits, Business Administration, bi, CTC, client, fast, focus, forms, GDC, Hiring, HR, team building, leadership, Excel,
Microsoft Office, Office, Outlook, PowerPoint, Word, MIS, negotiations, organizational, Payroll, payroll processing, Processing Payroll, policies,
presentations, rapport, Recruitment, Reporting, SAP, Scheduling, SLA, phone, Training programs, trend, website
Additional Information
Place of Birth: Ausa, India Date of Birth: 14th of Feb, 1986 Present Resident in Chicago, IL. Sex: Female Status: Married Hobbies:
Cooking & Singing Highly active member of a cultural committee in previous organizations responsible for arranging and coordinating
various events on a weekly basis.","2010
Master of Science
 
: 
Human Resource Management
 
Cardiff University
 
UK
 
Human Resource Management
Master's Degree Master of Science
 
: 
Human Resource Management
 
Cardiff University
 
Wales U K
 
Human Resource Management
MBA
 
: 
Human Resource
 
MIT School of Business
 
- 
City
 
, 
State
 
, 
India
 
Human Resource
Course"
18297650.pdf,"VOLUNTEER HR -IVOLUNTEER
","
.NET, ACADEMIC, accounting, aims, C, C++, closing, cold calling, contracts, client, data modeling, Database, data warehousing, fast, focus,
functional, HR, Informatica, J2EE, Java, Linux, logistics, market, mechanical, mentoring, Microsoft technologies, Windows, negotiating,
net","
2002
 
Initial Screening - Screen/interview qualified candidates through efficient and cost effective 
methods. Induction - New hire paper"
17412079.pdf,"HR CONSULTING
","
benefits, budget, client, delivery, hiring, HRIS, Human Resource, HR, Insurance, Leadership, People Management, Managerial, Managing,
market, Mentor, Access, Excel, MS Office, Outlook, PowerPoint, Word, MIS, negotiations, net","
2007
MBA
 
: 
Human Resource Management
 
KIMS University Karnataka University
 
Human Resource Management
2005
Bachelors of Commerce
 
BNDC University Karnataka University
 
Willing to take up additional certifications such as PHR as required by the role.
Masters of Business Administration
"
27018550.pdf,"HR SPECIALIST
","
Type 50 wpm and 10-Key by touch
Microsoft programs Word, Excel, Access, Outlook,
PowerPoint
Personnel management 
and Telephone inquiries
specialist
Excellent customer service skills with call quality and customer satisfaction as
primary focus.
Inbound and Outbound contact center "," and Training
Certificate of Completion *Business Administration
 
1997
 
Texas A&M Extension Services
 
ï¼​ 
City
 
, 
State
"
18827609.pdf,"HR ASSOCIATE
","
Recruiting
Onboarding
Project Management
Event Planning
Employee Relations
Team","
Bachelor of Science
 
: 
Business Administration â€“ Human Resource Management, Psychology
 
, 
05/2018
 
North Carolina State University
 
- 
City
 
, 
State
 
Graduated Summa Cum Laude, GPA: 3.9
"
49937469.pdf,"HR ASSISTANT
","
academic, A.I., attention to detail, back-up, benefits, benefits administration, budget, cash receipts, Coaching, contracts, critical thinking, customer
satisfaction, customer services, excellent customer service, customer service, Employee Relations, Event management, hiring, HR, inventory,
layout, leadership, meetings, Excel, organizational skills, organizational, payroll, personnel, policies, problem-solving, reconciling, recruiting,
research, retail, sales, Staffing, store manager, employee handbooks",al and 
39081840.pdf,"HR COORDINATOR
","
PayrollÂ Â· Benefits Administration Â· Employment Law Â·Â FMLA/ADA/EEO/WC Â·Â HR Policies 
& Procedures Â·Â Staffing &
RetentionÂ· Employee Relations Â·Â HR 
Program/Project Management Â·Â Orientation 
& On-Boarding Â·Â HRIS 
Technologies Â·Â Training
& 
DevelopmentÂ·Â  Performance 
ManagementÂ 
Professional Experience
HR Coordinator
 
12/2015
 
to 
Current
 
Company Name
 
City
 
, 
State
Process bi-weekly benefits deduction for payroll on time in Fidelity payroll system and answered employee's questions regarding timesheet,
leave, and pay questions. Â  Â  Â Â 
Worked with senior-level management to create fair training and development policy. Administered training and ","al assistance
program and application. Monitor educational reimbursement process. Provided training and development to corporate managersÂ 
Key person in completing and submitting form 1095 and 1094 for Affordable Care Act (ACA) reporting requirement. Researched,
attended webinars and kept open communication with vendor during the ACA compliance process. Â  Â  Â Â 
Managed and administered Family Medical Leave (FMLA) and Disability (ADA) program, including keeping track of the status changes to
ensure both employee and company is in compliance. Administered Paid Time Off (PTO) donation program for employees on FMLA. Â 
Â  Â 
Ensured full compliance of "
15575117.pdf,"HR SENIOR SPECIALIST
","
Administrative, administrative assistant, administrative support, Attorney, benefits, call center, clerical, conferences, client, Customer Service, Data
entry, databases, data base, direct marketing, documentation, Fluent in English, equity, filing, focus, forms, General office, government, hiring,Human Resources, Insurance, Director, market, materials, meetings, Access, Excel, mail, Outlook, net","al Background
Associate
 
: 
Applied Science Secretarial Science
 
1 1981
 
LaGuardia Community College
 
Applied Science Secretarial Science
Tidewater Community College
Interests
Church of God Ebenezer 
- Director of Multi-media. - Church's real time translator and also translate utilizing the translation devices. - Church
Bookkeeper assistant.
Languages
Fluent in English, and Spanish
"
25150191.pdf,"HR CONTACT CENTER SPECIALIST
","
MS Office Suite
Self-motivated ",", offering excellent
communication and computer "
