FileNumber,Role,Skills,Education
16391949.pdf,"CASHIER
","
Cash handling
Professional and friendly
Careful and active listener
Strong public speaker
Multi-tasking
Well-Organized","
High School Diploma
 
2015
 
Northeast High School
 
, 
City
 
, 
State
 
, 
USA
Student government representative
Top 40% of class
Held Class officer all four years
Captain of 
varsity soccer and volleyball
National Honor Society
Student Government chair member
Key club representative
Associate of Arts
 
:
 
Guidance 
2018
 
Broward College 
, 
City
 
, 
State
 
, 
USA
"
37750854.pdf,"SR. MERCHANDISING AUDIENCE LEAD MICROSOFT US ONLINE STORE
","
20+ years in Retail management, buying, marketing, and merchandising
Successful in fostering productive cross-group collaboration
Passionate about creating a customer-centric shopping ","
BA
 
, 
Liberal Studies Society, Ethics, and Human Behavior
 
2001, 2011
 
UNIVERSITY OF WASHINGTON
 
- 
City
 
, 
State
 
GPA: 
Dean's list
winter quarter 2000
Dean's list winter quarter 2000
"
56151548.pdf,"SUBSTITUTE TEACHER
","
administrative support, benefits, budget and planning, budgets, budget, clerical, coaching, client, clients, database, direction, special events, FSA,
Human Resources, HR, instruction, inventory, labor relations, leadership, lesson plans, letters, Loss Prevention, meetings, payroll, personnel,
policies, pr, quality, recruiting, reporting, Sales, san, Spanish, staffing, teacher, Type"," will allow me to make an immediate contribution as an integral
part of a progressive company, which will require me to apply my knowledge to assist the company in the accomplishment of its goals and develop
excellent "
26691587.pdf,"HEAD HOSTESS
","
Service prioritization
Guest service
Table Bussing
Effective customer upselling
Computer skills
Friendly, positive attitude
Work ethic
Reliable and trustworthy
Team management
Communication
People skills
Customer service
Basic math
High-volume dining
Relationship management
Child psychology knowledge
First aid and CPR certified
Analytical
Experience
Company Name
 
| 
City
 
, 
State
 
Head Hostess
 
03/2018
 
- 
Current
Handled guest complaints and promoted positive dining "," and TrainingWayne County Community College District
 
| 
City
 
, 
State
 
Some College (No Degree)
Riverview Community High School
 
| 
City
 
, 
State
 
High School Diploma
 
Expected in 
05/2022
"
12122372.pdf,"OFFICE MANAGER
","
Detailed & Organized
Type 53 words per minute
Written & Verbal Communication
Leadership & Team Development
Project Management
Experience
01/2004
 
to 
10/2016
Office Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Career Center.
Verified, edited and approved job postings.
Assisted employers with technical problems and job posting as needed.
Managed main desk including monitoring phone calls, appointments and walk-ins.
07/2000
 
to 
01/2004
Sales Manager/Account Executive
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsible and handled all specialty and major department stores accounts.
Developed division's sales and marketing plans strategies and goals.
Traveled to high-profile fashion market conventions in Dallas, Atlanta and Las Vegas.
09/1999
 
to 
04/2000
Merchandiser Assistant
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed company account for Reebok, Inc.
which included men's athletic apparel and Women's Olympic 2000 collection.
Assisted in new initiative for company account Dunk.Net, the Shaq O'Neill Athletic Sport collection.
Coordinated efficiency of Product Information Sheets for garment samples through reviewing accuracy of construction, sketches, trims and
specifications.
Performed role as a liaison between Merchandiser and Production Personnel with vendor relations to communicate fabrication timelines and
other specific needs for efficient samples productions.
05/1997
 
to 
09/1999
Sales Coordinator
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed progression of garment sampling (i.e.
counter, production and salespeople sampling) for Misses Sportswear.
Assisted designing of garment accessories such as buttons, yarn and update of line sheets.
Planned and implemented merchandise presentations.
10/1994
 
to 
05/1997
Sales Manager Assistant/Sales Representative
 
Company Name
 
ï¼​ 
City
 
, 
State
Oversaw department's customer service.
Communication liaison for buying department, identifying market research information.
Organized sales team's meeting, shows and presentations between company and vendors.
Education
04/2018
Bachelor of Science
 
: 
Business Administration
 
Mount Saint Mary's University
 
ï¼​ 
City
 
, 
State
 
Business Administration
Associate of Arts Degree
 
: 
Merchandise Marketing
 
FIDM / Fashion Institute of Design & Merchandising
 
ï¼​ 
City
 
, 
State
 
Merchandise Marketing
Skills
.Net, Critical Thinking, customer service, designing, fashion, Leadership, Team Development, marketing plans, market research, market,
Marketing, Microsoft Office, 2000, Personnel, presentations, Problem Solving Skills, Project Management, sales, phone, Type, vendor relations,
Verbal Communication, Written","
04/2018
Bachelor of Science
 
: 
Business Administration
 
Mount Saint Mary's University
 
ï¼​ 
City
 
, 
State
 
Business Administration
Associate of Arts Degree
 
: 
Merchandise Marketing
 
FIDM / Fashion Institute of Design & Merchandising
 
ï¼​ 
City
 
, 
State
 
Merchandise Marketing
"
21807211.pdf,"APPAREL SALES ASSOCIATE/CASHIER
","
Excellent planner and coordinator 
Microsoft Excel certified Works well under pressure 
Conference planning Pleasant demeanor 
Multi-line phone
proficiency Appointment setting 
Invoice processing Microsoft Word 
Team building Microsoft Visio 
Atlas Microsoft PowerPoint 
Adobe X Pro
SmartPlant Materials 
MMIS System 1 & 2 Microsoft Outlook 
Phoenix Deadline-driven 
OSHA standards
Experience
10/2017
 
to 
12/2017
Apparel Sales Associate/Cashier
 
Company Name
 
ï¼​ 
City
 
, 
State
Greeted customers in a timely fashion while quickly determining their needs.
Recommended merchandise to customers based on their needs and preferences.
Maintained knowledge of current sales and promotions, policies regarding payment and exchanges and security practices.
Responded to customer questions and requests in a prompt and efficient manner.
Engaged with customers in a sincere and friendly manner.
Contacted other store locations to determine merchandise availability.
Prioritized helping customers over completing other routine tasks in the store.
Contributed to team success by exceeding team sales goals by 30%.
Completed all cleaning, stocking and organizing tasks in assigned sales area.
08/2017
 
to 
Current
Administrative Specialist I
 
Company Name
 
ï¼​ 
City
 
, 
State
Close providers complaints
Re-export Claims
Check eligibility for Medicaid for participants
Claim adjustments
Processing contracts for new In-home care providers
Provider Compliance Submitting new waivers for In-Home care providers.
Recoupments for Providers
08/2011
 
to 
06/2012
Custodian
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Maintaining housekeeping at V.C Summers Units 2&3 site.
06/2011
 
to 
07/2017
Field/ Administrative Assistant
 
Company Name
 
ï¼​ 
City
 
, 
State
Planned and coordinated logistics and materials for board meetings, committee meetings and staff events.
Assessed urgency and priorities before accepting or declining appointments and meetings with the CEO.
Ordered and distributed office supplies while adhering to a fixed office budget.
Opened and properly distributed incoming mail.
Maintaining materials while imported and exported.
Placing material off hold while communicating with QC (Quality Control).
Obtain overtime approvals Creating SRR's (Stores Requisitions Reports) material out of the warehouse.
Creating paper"," and Training
2009
High School Diploma
 
Fairfield Central High School
 
ï¼​ 
City
 
, 
State
BA
 
: 
Applied Behavioral Science Sociology
 
Ashford University Clinton Campus
 
ï¼​ 
City
 
, 
State
 
Applied Behavioral Science Sociology
"
24516163.pdf,"ASSISTANT STORE MANAGER
","
Adobe Photoshop, basic, CAD, coaching, Color, conversion, client, direction, Fashion, focus, GPS, Illustration, image, inventory, market,
MARS, meetings, merchandising, MS Excel, Microsoft Office, MS Outlook, MS PowerPoint, MS Publisher, MS Word, neat, retail, selling, sales,
store manager, Supervisor, visual displays, visual display","al Background
December 2002
Bachelor of Science
 
: 
Textile Products Design
 
University of North Carolina at Greensboro
 
ï¼​ 
City
 
, 
State
 
Textile Products Design 3.4
"
10182582.pdf,"KEY HOLDER
","
cash register, closing, Strong interpersonal skills, customer service, debit, fashion, inventory, Excel, MS Office, Microsoft Outlook, Word,
policies, quality, Real Estate, sales, trainer, ","
Certificate: Current Temple Real Estate school
 
: 
Marketing
 
2008
 
Virginia Union University
 
City
 
, 
State
 
Marketing
"
30344127.pdf,"SENIOR MATERIALS ANALYST
","
AIA, Alpha, Analyst, billing, Brio, Charts, continuous improvement, contracts, Council, direction, experiments, focus, drawing, Hyperion, internal
audits, ISO, Leadership, Lean Manufacturing, director, manufacturing processes, Mapper, Materials, mechanical, Excel, Microsoft Office,
Outlook, PowerPoint, SharePoint, Word, PDM, pricing, processes, improve processes, process improvement, quality, reporting, sales, Six
Sigma, SPC, statistics, Tableau, validation, x-ray","
2007
BS
 
: 
Metallurgy and Materials Engineering
 
Colorado School of Mines
 
ï¼​ 
State
 
Metallurgy and Materials Engineering Focused core classes inmanufacturing processes *Participated in several team projects, one which resulted in a patent for the school *Held leadership positions in Alpha
Phi International Sorority, Mines Activity Council, Associated Students of the Colorado School of Mines and served as an Orientation Leader
multiple years
Additional Information
Sports Activities Holiday Half Marathon, 2011 Nike Women's Full Marathon, 2011 Hood to Coast team T.E.A.M., 2011 Fueled by Fine
Wine Half Marathon, 2011 Lacamas Lake Half Marathon, 2010 National Breast Cancer Half Marathon, 2010 Coed Kickball and Softball,
2010 - 2011 Spokane Half Marathon, 2009 Bloomsday, 2008 - 2010 Volunteer Nike Materials Library, 2011 - 2013 PBS phone-a-thon,
2010 Advisor for Alpha Phi at Eastern Washington University, 2009 - 2010
"
46514339.pdf,"JOBS COORDINATOR / ESTIMATOR
","
Assistant Manager, benefits, budgets, cash receipts, coaching, interpersonal, Competitive Analysis, customer satisfaction, customer service, forms,
functional, Hiring, HR, inventory, marketing, meetings, merchandising, office, communicator, payroll, policies, presentations, progress, reconciling,
Recruiting, recruitment, sales, Sales Manager, shipping, staffing, Store Manager, strategic plans, supervisor", to company managers to enhance their 
12669075.pdf,"BRANCH ADMINISTRATOR
"," Summary â—† Project Management â—† Report Preparation â—† Written Correspondence â—† General Office
Skills â—† Computer Savvy â—† Customer Service â—† Scheduling â—† Distribution â—† Communication â—†
Accounting/Bookkeeping â—† Front-Office Operations â—† Bi-Lingual Spanish
Microsoft
Office
proficiency
Excel
spreadsheets
Meticulous
attention to
detail
Strong
problem
solver
Self-directed
Professional
and mature
Resourceful
Dedicated
team player
Strong
interpersonal
skills
Proofreading
Accomplishments
Received a merit raise for strong attention to detail, exemplary customer service and team-player attitude.Successfully planned and executed
corporate meetings, lunches and special events for groups of employees.
Experience
Company Name
 
October 2009
 
to 
Current
 
Branch Administrator
 
City
 
, 
State
Prepare & process complex reports for managers on a daily basis ensuring to meet tight deadlines. â—† Diagnose and resolve all inquires from
customers and closely ","
LINCOLN TECHNICAL SCHOOL
 
2007
 
Certification on body Mechanics
 
: 
Massage Therapist
 
City
 
, 
State
 
, 
US
LINCOLN TECHNICAL SCHOOL - Edison, NJ Graduated in June 2007 Certified Massage Therapist
HUDSON COUNTY COMMUNITY COLLEGE
 
High School Diploma
 
: 
Liberal Arts
 
City
 
, 
State
 
, 
US
HUDSON COUNTY COMMUNITY COLLEGE - Jersey City, NJ 1993-1996
Certifications
CSC Certified Massage Therapist
Languages
â—† Bi-Lingual Spanish
"
12668625.pdf,"BOOKSELLER
","
Cash handling, Cashier, Cash registers, Communication Skills, Customer Service, Speak english and learning ASL, Inventory, Listening, MS
Office, Teaching, Time Management","
High School Diploma
 
:
 
Jun 2015
 
Oldham County High School
 
ï¼​ 
City
 
, 
State
 
, 
United States
"
21007083.pdf,"PRODUCT PHOTOGRAPHER
","
Desktop Publishing Software: Photoshop, Capture One, Lightroom
â€‹Strong Communication Skills
Great with Creative Problem Solving","
Associate of Science
 
: 
Photography
 
, 
2012
 
Antonelli Institute of Art and Photography
 
ï¼​ 
City
 
, 
State
 
Excelled in course "
20905088.pdf,"DIRECTOR OF ENGINEERING
","
Core Accomplishments
Project Management:
â€¢Implemented a monitoring project reporting project comparing projected project cost to actual project cost with the purpose to provide
management information concerning effect on projected margins. This resulted in margins increasing from 
3% average to
 
18% 
average.
â€¢Successful developed 
and Implemented an 
inventory control 
software that reduced yearly expenditures by 
$500,000 
and on hand inventory
by 
$750,000
â€¢
 Reorganized
 
finishing and distribution 
operation into a team/group operation, which resulted in decrease in cost by 
20% -30%.
Professional Experience
Director of Engineering
 
Jun 2013
 
to 
Jul 2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Management of a staff of engineers performing PRE-COST/COSTING function, conducting PRODUCT DEVELOPMENT
Developing and maintaining WORK INSTRUCTION for new & existing product.
Work Inprocess analysis and develop efficient production line set-up for efficient production methods
The Development of the technical data and instruction for a LEAN MANUFACTURING PROCESS and PRACTICES to ensure that
manufacturing management has the best information and tools to produce the product in in the most efficiency and profitable manner.
New PRODUCT DEVELOPMENT and interpretation of blue prints and technical data
Recommendation and design of ","
Master of Business of Administration Degree
 
, 
Management
 
8 2012
 
University of Phoenix
 
ï¼​ 
City
 
, 
State
 
, 
United State
 
GPA: 
GPA: 3.7
GPA: 3.7
Bachelor of Business Administration Degree
 
, 
Management
 
8 1979
 
Delta State University
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
GPA: 
GPA: 3.0
GPA: 3.0
Dean List
Member of Sigma Phi Eplson
Graduate course"
15746146.pdf,"MEN'S SR DESIGNER - FREELANCE
","
Creative direction, competitive research and market trends, price negotiating,
Materials development, Merchandising, product design and development, Knowledge of Quality Assurance testing.","
Art Institute of Seattle
 
Associate Degree
 
: 
Fashion Design
 
City
 
, 
State
 
GPA: 
Graduated at the top 5% of my class with Honors
 
Fashion Design
Graduated at the top 5% of my class with Honors
University of Washington
 
Bachelor of Fine Arts
 
: 
Fiber & Textiles
 
City
 
, 
State
 
Fiber & Textiles
"
16605640.pdf,"ADMINISTRATIVE ASSISTANT
","
academic, accounting, Administrative Support, Streamline, balance, basic, benchmarking, billing, book, Budget, call center, competitive, Customer
Service, filing, forms, funds, grants, Hiring, imaging, insurance, layout design, Director, meetings, Mentoring, Access, Microsoft Office Suite, office,
Microsoft Project, Publisher, payroll, peak, pricing, receptionist, scheduling, Siemens, Supervision, answering phones, Visio, WRITTEN"," Undergraduate and Graduate programs.
Process requisitions and purchase orders for all School of Education budget lines.
Maintain accurate accounting records.
Track and manage travel plans and budget.
01/2005
 
to 
01/2011
ADMINISTRATIVE ASSISTANT
 
Company Name
 
ï¼​ 
City
 
, 
State
Provide administrative support to the Dean of Student Success and Vice President of Student Affairs.
In this capacity, responsible for: Administrative Support Responsible for administrative support functions for senior level college
administrator.
Coordinate and prepare all files for discipline and judiciary level actions for both the student and the Judicial Hearing Board.
Maintain schedule and coordinate plans for meetings, including logistical, catering and technical needs.
Develop metrics on student servicing levels.
Provide support services for a "
14937492.pdf,"FRANCHISE OWNER
","
Business Management & Development
Strategic & Tactical Planning
Cost Control & Analysis
Quickbooks & Weekly Payroll
Team Building & Leadership
New Business Set up
Personnel Recruiting & Training
Opportunity Identification
Process Improvement & Creation
Relevant Experience
- Expertise in development and execution of marketing strategies
- Experienced in social media and digital marketing
- Proven competency in brand creation and service offerings
- Solid reputation for fiscal responsibility and budget management
- Well versed in payroll management procedures
- Excellent ability to prioritize and effectively complete multiple tasks
- Great communicator with strong interpersonal skills
â€‹
Professional Experience
10/2006
 
to 
11/2016
Franchise Owner
 
Company Name
 
ï¼​ 
City
 
, 
State
Developed and directed all pre-opening marketing activities of the business ensuring brand recognition in the territory and a successful store
launch.
Researched market competitors and industry trends to identify potential new products and services.
Developed and implemented yearly marketing strategies including social media, print, tv and digital advertising.
Formulated a comprehensive business plan complete with clear and actionable sales goals and targets. 
Developed and implemented all strategies related to the operation of the business including but not limited to marketing, sales, staff
development and customer satisfaction.
Monitored sales and service records and investigated discrepancies.
Determined staffing requirements and interviewed, hired and trained new employees.
Tracked and evaluated staff performance, and handled all promotions and terminations.
Created daily, weekly and monthly individual and team goals in order to ensure all of the business' duties were met on a timely manner.
Created an innovative bonus system that helped cut employee turnover rates in half in less than a year.
Prepared and completed bi-weeky payroll accurately and in a timely manner for all employees.
Prepared and filed financial statements such as balance sheets and income statements.
Evaluated cost reduction and program improvement needs by analyzing financial data.
Entered revenue and expense transactions and prepared expense reports.
Provided quarterly updates and expeditiously responded to inquiries from corporate headquarters.Â 
04/2012
 
to 
12/2013
Department Supervisor
 
Company Name
 
ï¼​ 
City
 
, 
State
Developed and monitored processes to ensure the delivery of consistent high quality and cost efficient service to clients.Â 
Reduced outstanding receivables from $32 Million to $6 Million in less than a 12 month period.
Implemented an imaging program that improved efficiency service to our clients by 60%, saved the company $30,000/year in shipping costs
and reduced about 20 hours per week of FTP (full time personnel)
Developed and successfully implemented a new SOP to efficiently convert financial data into a loadable file to reconcile our clients'
outstanding receivables saving a total of 40 hours per week of FTP.
Developed and implemented a reporting tool to efficiently track and manage all sensitive data being sent to our off shore facility in Mexico,
which contributed to the elimination of 10 hours per week of FTP.
Managed support for 60 clients in the pharmacy financial reconciliation system by developing tools that streamlined their data, allowing
upper management and teams to collaborate and identify the current status of the business and where efforts were to be allocated to meet
clients' deadlines and deliverables.
Implemented strategies across the teams and reduced turnaround time of processing receivables from 48 hours to under 24 hours without
the need of additional human resources.
Key resource of a team project tasked with assisting the company's IT group in the development and implementation of a brand new
platform that would allow the company improvement of efficiency by 80%
Specifically, participated in User Acceptance testing for multiple applications on the new platform.
02/2006
 
to 
12/2007
Customer Development Analyst
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsible for analysis of retail data including sales, inventory levels, sell thru, and other key financial metrics to assist Wal*MartResponsible for analysis of retail data including sales, inventory levels, sell thru, and other key financial metrics to assist Wal*Mart
management in identifying business opportunities, sales trends and micromarketing opportunities.
Identified opportunities, recommended, communicated and executed short/long-term strategies to enhance the business relationship between
HBI and Wal*Mart to drive sales growth.
Responsibilities also included developing plans and completing online purchase order inputs so that information is accurately loaded into the
Wal*Mart system, and reviewing Wal*Mart files via Retail Link to insure system accuracy prior to shipments.
02/2003
 
to 
02/2005
Merchandising Assistant
 
Company Name
 
ï¼​ 
City
 
, 
State
Worked in all merchandising activities during the design and production process of the New Ventures line of the Just My Size brand
including marketing research, product development and sourcing.
Created and directed an entire line plan that included design, fabrication, style numeration, color and country of origin, which allowed all
business units to track product development from start to finish.
Worked directly with the New York design department as well as the technical design team to ensure product development and product
delivery on a timely manner.
02/2001
 
to 
02/2003
Exports Specialist
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed the daily execution of export documentation activities for shipments going to Mexico, Central America and the Caribbean.
Directed, prepared and audited data on all documentation (internal cost, pricing, inventory and purchasing) ensuring compliance with U.S
and foreign customs.
Education
2002
Bachelor of Arts
 
: 
International Business
 
SALEM COLLEGE
 
ï¼​ 
City
 
, 
State
 
International Business
1997
Advertising Degree
 
CATHOLIC UNIVERSITY OF MANIZALES
 
ï¼​ 
City
 
Colombia
Languages
Fluent in Spanish and English, conversational Portuguese.
Skills
Advanced Excel and Word. 
Intermediate Power Point. Quickbooks","
2002
Bachelor of Arts
 
: 
International Business
 
SALEM COLLEGE
 
ï¼​ 
City
 
, 
State
 
International Business
1997
Advertising Degree
 
CATHOLIC UNIVERSITY OF MANIZALES
 
ï¼​ 
City
 
Colombia
Languages
Fluent in Spanish and English, conversational Portuguese.
"
27694040.pdf,"APPAREL PRODUCTION MANAGER
","
Adobe Photoshop, budget, client, clients, design software, facility maintenance, inventory, multitasking, product design, quality, quality assurance,
quality control, real-time, sales","
2005
University of California
 
City
 
, 
State
 
Bachelor of Science
 
: 
Applied Management
 
Applied Management
2009
University of California
 
City
 
, 
State
 
Bachelor of Science
 
: 
Business Administration
 
Business Administration Want more? Check out our other
examples. 
See More Examples
"
29028935.pdf,"RESERVATIONS AGENT/FRONT DESK AGENT/GUEST SERVICES AGENT/PBX OPERATOR
","
amp; Strengths
Executive & Administrative Support ~ Fluent in English, Farsi, Urdu, and Hindi
Customer Service ~ Telephone & Front Desk Reception
Organization ~ Filing, Database & Records Management
Research ~ Microsoft Office
Lightspeed
Starguest
Experience
Reservations agent/front desk agent/guest services agent/pbx operator
 
January 2016
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Generate booking requests and passenger attraction/transportation bookings Answer and screen customer calls Explain and sell our
transfers and day tours, including up selling services Process payment and attraction ticketing Resolve product or service problems Data
entry and inventory accounting Greet guests and complete the registration process to include, but not limited to, inputting and retrieving
information from the computer, confirmation of guest information and room rate, selection of rooms, coding electronic keys, promoting
marketing programs, providing a welcome packet and ensuring guest knows location of room and/or has a bell person accompany him/her
Assist guests with check-out including, but not limited to, ensuring rooms and services are correctly accounted, using the point-of-sale
system, handling money, processing credit and debit cards, accepting and recording various forms of payment, converting foreign currency,
making change and processing gift certificates and cards Demonstrate a thorough knowledge of hotel information including, but not limited
to, room categories, room rates, packages, promotions, the local area and other general product knowledge and answer guest questions
and inquiries Use up-selling techniques to promote hotel services and facilities and to maximize room occupancy Respond to guest inquiries
and requests and resolve issues in a timely, friendly and efficient manner Field guest complaints, conduct research and resolve and negotiate
solutions for guest satisfaction Receive, input, retrieve and relay messages to guests.
Answer heavy volume phone calls.
Work closely with Housekeeping, Engineering Department Assist operations manager and sales department with adminitrative duties.
Customer Service Lead
 
January 2015
 
to 
January 2016
 
Company Name
 
ï¼​ 
City
 
, 
State
Welcome and greet customers, modeling a positive customer service spirit while exhibiting a friendly and helpful attitude with customers and
associates.
Work with the store management team to set expectations and achieve service standards at the front of the store through high quality
storefront presentation and through empowering associates to ensure customer satisfaction.
Provide leadership to Service Associates "," and Training
Associates Degree
 
Saddleback Community College
 
ï¼​ 
City
 
, 
State
Legal Administrative Assistant Certificate
 
South Coast College
 
ï¼​ 
City
 
, 
State
"
11409460.pdf,"BUYER/PLANNER
","
Solid Works, CAD, Matlab and MS Office
Process Implementation
Languages
English, Portuguese, Spanish)
Experience
Buyer/Planner
 
May 2016
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Plan and execute forecasting strategies for mass production planning.
Collaborate with cross-functional groups including Engineering, Shipping/Receiving, Purchasing, and Sales.
Negoatiate proposals for potential suppliers, including quantitative and qualitative research.
Obtain documents, clearances, certificates, and approvals from local, state and federal agencies.
Work closely with Production to convert weekly plan into daily ", and 
16985289.pdf,"PRODUCT MARKETING MANAGER
","
Branding, catalog, communication,Â competitive, content, Excel, Ecommerce, financial, Google Analytics, graphs, inventory levels, leadership,
marketing plans, marketing, market, marketing materials, meetings, merchandising, PowerPoint presentations, negotiator, communicator,
navigation, organization, positioning, pricing, pricing strategy, problem solver, research, retail, sales, sales analysis, sales reports, strategic
marketing, team player, Website, Word","
2009
MBA
 
: 
Business 
University of Phoenix
 
ï¼​ 
City
 
, 
State
 
Business Administration
2002
Bachelor of Arts
 
: 
Fashion Design
 
Mount Mary College
 
ï¼​ 
City
 
, 
State
2000
Study Abroad
 
American Intercontinental University
 
ï¼​ 
City
 
England
"
24533931.pdf,"APPAREL ASSOCIATE
","
Adaptability
Strong "," and Training
Business Adminstration
 
2018
 
South Louisiana Community College
 
ï¼​ 
City
 
, 
State
Business Administration
 
University of Louisiana-Lafayette
 
ï¼​ 
City
 
, 
State
2014
 
Salmen High School
 
ï¼​ 
City
 
, 
State
Activities and Honors
21st Century Summer Camp years 2012-2014"
26586477.pdf,"ASSOCIATE MERCHANT
","
Contract negotiation
Sales and trend forecasting
Interpersonal ability
Trade shows 
Self-directed
Competitive analysis
Pricing strategies
Presentations
Experience
Associate Merchant
 
06/2015
 
to 
Current
 
Company Name
 
City
 
, 
State
Driving sales by 17% or $936K in 2016 on a $10M+ category.
Evaluated and negotiated supplier contacts to support corporate initiatives.
Managed pricing, orders, and terms through SAP totaling over $60M at cost.
Partnered with Inventory and Demand to achieve the department service goal of 96% to all retail stores.
Lead product and supplier reviews on an annual basis.
Cross collaboration with Marketing to advertise product categories in print, online, and in-store promotions.
Created an onboarding and training curriculum for the Merchandising department.
Buyer
 
06/2013
 
to 
06/2015
 
Company Name
 
City
 
, 
State
Launched product assortments for RFP/RFQ/RFIs to meet client specific parameters.
Coached the Re-Buyer on inventory management totaling over $30 million at cost.
Developed relationships with existing suppliers and source new vendors for major promotions and client requests.
Negotiated product pricing, payment terms, and rebates with manufacturers.
Analyzed sales data and market trends to present top brands and items to corporate clients.
Forecast initial inventory buys, review orders and ensure timely product deliveries.
Resolve any Account Payable, pricing, or payment issues.
Home & Garden Showplace Product Merchant
 
02/2011
 
to 
06/2013
 
Company Name
 
City
 
, 
State
Identified new vendors and managed over 300 vendor contracts for over 350 garden centers.
Increased sales by 4% in 2012 to $56 million with extensive vendor/category management and increased retail store communication.
Developed and presented the True Value Gardens program which consisted of more than 380 traditional hardware stores.
Managed the exhibitor and department floor plan for the True Value trade shows.
Created a national marketing insert for live plants for all hardware stores.
Launched a fully functional vendor directory for store use.
Supported retail stores with invoice resolution, customer service, and vendor inquiries.
Seasonal Product Merchant
 
02/2005
 
to 
03/2011
 
Company Name
 
City
 
, 
State
Developed and managed seasonal categories worth over $65M in sales.
Introduced a good, better, best strategy to Patio Furniture and increased sales to over $16 million dollars with an average of 30% margin.
Revamped and updated the Outdoor Living catalog to showcase a diverse product assortment of patio furniture, grills, and outdoor
dÃ©cor.
Launched a merchandising planning spreadsheet for category analysis, cost optimization, and inventory control.
Managed and executed seasonal category reviews to negotiate programs for import and domestic sourcing.
Created advertising and in-store marketing materials with the Senior Buyer and the Marketing department.
Attended industry trade shows to review textile trends and new product launches.
Associate Buyer
 
02/2000
 
to 
01/2005
 
Company Name
 
City
 
, 
State
Negotiated new store opening discounts, product selection, and pricing.
Increased sales by 12.1% from 2003 to 2005 by improving merchandise costs.
Developed inventory and sales plans for Patio and Grills.
Created a Grill and Patio assortment guide for retail sales managers.
Designed a rebate center for the Appliance and Seasonal departments.
Created weekly and monthly marketing communication to the stores.
Merchandise Analyst
 
03/1998
 
to 
03/2000
 
Company Name
 
City
 
, 
State
Allocated product assortments and replenished inventory to over 800 stores.
Formulated monthly and weekly inventory forecasts.
Communicated with vendors regularly to maintain shipping accuracy.
Awarded Buying Team of the Year for Children's Apparel in 1998.Created an aggressive purchasing plan to completely stock mega stores in large metropolitan areas and specialty areas in Hawaii, Puerto
Rico, and Sunbelt locations.
Initiated the review of seasonal collections with buyers to increase awareness of store trends and increase sales opportunities.
Women's Apparel Sales Manager
 
05/1996
 
to 
03/1998
 
Company Name
 
City
 
, 
State
Management Trainee
 
07/1995
 
to 
05/1996
 
Company Name
 
City
 
, 
State
Education and Training
B.S
 
: 
Marketing of Textiles and Apparel
 
University of Illinois at Urbana-Champaign
 
Marketing of Textiles and Apparel
Skills
Product Development, Marketing, Trade Shows, Customer Service, Forecasting and Trends, Category Management, Negioation, Vendor
Management
Microsoft Office Suite, SAP, PeopleSoft
Problem-Solving, Organizational Skills, Time Management, Public Leadership, Communication, Strategic Thinking, Analytical"," and Training
B.S
 
: 
Marketing of Textiles and Apparel
 
University of Illinois at Urbana-Champaign
 
Marketing of Textiles and Apparel
"
16723524.pdf,"PRODUCTION CONTROL / SR. MERCHANDISER
","
MS Excel: Pivot table, Hlook up; Vlookup, moderate macros, advanced functions.
Access, MS Word, MS PowerPoint, MS Outlook., SAP
Accomplishments
Taken training on different type of stitching machines like SNLS, DNLS, F-O-A, W/B attaching machine, 5-thread, 3-thread, bar tack,
zigzag machine and many more.
Worked in washing dept.
PPC in washing department, and also handling production of washing dept.
with all type of washes like enzyme wash, DV, MV.
Achievements and Extra-Curricular Activities:.
Attended the course on ""Computer aided Textile Design"" By Canada-India Institute Industry Linkage Project at L.D.C.E, Ahmedabad.
Participated in ""LAA Teqnix"" 2006 At L.D.C.E.
Ahmedabad.
Participated in ""LAA Teqnix"" Tex Icon-Smarter 2005 At L.D.C.E.
Ahmedabad.
Experience
Production Control / Sr. Merchandiser
 
Sep 2009
 
to 
Aug 2011
 
Company Name
Manufacturer & exporter of home textiles) Managed purchase order, pricing and production planning of assigned customers using SAP.
Implement and control production schedule.
Coordinated with planning team to review and procure materials to achieve manufacturing build requirements for multiple product lines, and
"," and Training
Masters
 
, 
Engineering Management
 
May 2016
 
City
 
, 
State
 
Engineering Management
Bachelor of Engineering
 
, 
Textile Technology
 
June 2006
 
LDCE-Gujarat University
 
India
 
Textile Technology
"
13858219.pdf,"ASSISTANT MANAGER
","
Banking, Closing, customer satisfaction, customer service, direction, fashion, leadership, Loss prevention, merchandising, quality, retail","
BA
 
: 
Communications
 
Siena Height University
 
ï¼​ 
City
 
, 
State
 
Communications
General Associates
 
: 
General
 
Lansing Community College
 
ï¼​ 
City
 
, 
State
 
General
"
