FileNumber,Role,Skills,Education
45656814.pdf,"FLOATER/TEACHER
","
I am a very organized person with a "," and Health Teacher
 
Company Name
 
ï¼​ 
City
 
, 
State
As the Physical Education teacher, I taught 60 minute Physical Education classes to kindergarten, first, third, fourth, and fifth grade students.
Along with Physical Education, my classes also included anatomy (muscle and bone) and nutrition.
Safety in the gym/field/classroom was emphasized on a daily basis.Â 
lesson plans were developed in accordance to the unit plan for the semester.
Critical thinking questions and/or scenarios were created and implemented for the students to use on a daily basis.
Assessments were done on a bi-monthly basis through various methods such as; paper and pencil assessment, peer assessment, and teacher
evaluations.
As the Health Education teacher I would teach 60 minute classes to third, fourth, and fifth grade students.Â 
â€‹I created an outline/proposal for the Health class and was granted the opportunity to begin this first ever Health class/curriculum.
I assessed the students through group projects and daily ""pop quiz's"" at the beginning of each new lesson.Â 
08/2008
 
to 
12/2013
Children's Fitness Instructor/Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
As a Children's Fitness Instructor I taught physical education and nutrition classes to children ages 18 months to 5 years old.Â 
I made my classes fun and engaging in an environment that was positive and nurturing.Â 
Safety was a top priority in my classes. I used positive reinforcement and redirection in order to avoid any behavior or discipline issues.Â 
I was promoted to Manager for Stretch-n-Grow in August of 2013
During my time as Manager I would hire any new coaches we needed and kept them organized and prepared to teach their classes.Â 
I made the weekly schedules and checked in with directors of schools in order to find out how my coaches were performing and if there
were any issues that needed to be "
69666645.pdf,"VETERINARY ASSISTANT
","
Patient assessment
Blood draws
Fecal sample analysis
Instrument packing
Surgical set-up and assisting
Anesthetic nursing
Blood smears
Swine teeth clipping
Swine tail docking
Radiology
Surgical prep
Digital X-ray
Film X-ray
Ultrasound
Vaccination set-up and administration
Post-surgical care
Wound care
Swine ear notching
Ovine and caprine ear tagging
Parasite identification
Small and large animal restraining
Animal CPCR
Administer microchip
Dentistry
Refractometer reading
Compound microscope
Centrifuge
Anesthetic machineÂ 
Experience
09/2015
 
to 
Current
Veterinary Assistant 
Company Name
 
ï¼​ 
City
 
, 
State
Spay and neuter clinic. Also provides vaccinations, heart worm prevention, microchipping, heart worm testing, flea and tick prevention,
Leukemia/FIV testing, deworming. My responsibilities include assisting the doctor in surgery, answering phones, checking in patients, checking out
patients, scheduling appointments, prepping animals for surgery, anesthesia monitoring, packing instruments, cleaning kennels, post-surgical care,
administering vaccines and microchips, IV catheter placement, intubating dogs and cats, client ",", "
95769832.pdf,"NIGHT SERVICE REPRESENTATIVE
","
billings, first aid, take messages
Languages
Fluent in both English and Spanish
Experience
Night Service Representative
 
08/2017
 
to 
09/2017
 
Company Name
 
City
 
, 
State
Responsible for member check in/customer service.
Handled member service issues such as lost and found items, new membership cards, change of.
address, EFT setup or change, and questions regarding billings and payments.
Answered all incoming inquiries and obtained appropriate information.
to direct/transfer calls or take messages.
Kept front desk area and lobby clean, clutter free, and organized.
Did inventory on front desk supplies.
including first aid kits, and reported to Operations Manager when supplies are low.
Account Manager
 
03/2016
 
to 
10/2016
 
Company Name
 
City
 
, 
State
Obtained client information by answering telephone calls, interviewing clients, verifying information.
Determined eligibility by comparing client information to requirements.
Established policies by entering client information and confirming pricing.
Informed clients by explaining procedures, answering questions, and providing information.
Maintained communication equipment by reporting problems.
Maintained and improved quality results by adhering to standards and guidelines and recommending improved procedures.
Updated job knowledge by studying new product descriptions and participating in ","al opportunities.
Sales Counselor
 
01/2014
 
to 
08/2017
 
Company Name
 
City
 
, 
State
Generated leads by outside and in-club marketing.
Called prospective leads to schedule guest "
31042953.pdf,"MANAGER
","
Excellent ","
Hofstra
 
2012
 
Bachelor of Arts
 
: 
Exercise Science
 
City
 
, 
State
 
, 
USA
Nassau Community College
 
2016
 
Psychology/Business
 
City
 
, 
State
 
, 
USA
Attending college to further myself in the fields of psychology, business and management in order to promote my expertise in the aspects of
customer service and management overall.
Certifications
American Heart Association CPR/AED Certified
American Council on Exercise Certified Personal Trainer
American Council on Exercise Certified Lifestyle and Weight Management Coach
American Council on Exercise Certified Health Coach
International Fitness "
19599699.pdf,"INTERN
","
client interaction, forklift, health and safety standards, Excel, office, PowerPoint, Microsoft Word, recruiting, safety, website","
May 2016
BALDWIN WALLACE UNIVERSITY
 
City
 
, 
State
 
Bachelor of Arts
 
: 
Exercise Science Orthopedic Assessment and Treatment Health
Promotion and 
Education
 
Exercise Science Orthopedic Assessment and Treatment Health Promotion and 
Education BW Deans Award, Spring
2014 and 2015
RELATED 
BALDWIN WALLACE UNIVERSITY
 
City
 
, 
State
"
25838512.pdf,"OPERATIONS MANAGER
","
Human Resources (4 years), Microsoft Office (6 years), Community Outreach (3 years), Community Relations (1 year), Sales (7 years),
Strategic Planning (2 years)
Experience
07/2016
 
to 
12/2016
Operations Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Established operational objectives and "," and Training
2016
Bachelor of Science
 
: 
Sports Management
 
George Mason University
 
ï¼​ 
City
 
, 
State
 
Sports Management
Interests
John Wall- Coach of the Camp June 2016 I coached along side pro camps and John Wall this summer for a weekend camp. There were 27
coaches that attended and coached the camp. I was the youngest coach by 10 years and won coach of the camp
"
12791244.pdf,"PHYSICAL THERAPY AIDE
","
Accounting, accounts payable, ABC, budget, contracts, CPR certified, client, clients, excellent customer service, Customer service, training
employees, equipment maintenance, expense reporting, financial, maintain inventory, invoice processing, logistics, meetings, merchandising, MS
Office, office, patient treatment, Physical Therapy Aide, policies, presentations, pricing, promotion, rapport, receiving, recruiting, research, sales,
scheduling, phones, therapy, travel arrangements, written communication skills."," and Training
Bachelor of Science
 
: 
Allied Health
 
2020
 
Ashworth College
Certificate Physical Therapy Aide
 
: 
Allied Health
 
2017
 
Norwalk Community College
 
City
 
, 
State
 
, 
USA
Associate of Science
 
: 
Marketing Management
 
Bronx Community College
 
City
 
, 
State
 
, 
USA
"
25482567.pdf,"OWNER/OPERATOR
","Sales & accountmanagement
Budget development and achievement
Interpersonal communication skills
Client retention, customer service
Leadership, organizational skills
Comprehension of policies & procedures
Business, self development, staff development
Financial management, general managerÂ ","
1996
Masters
 
: 
Exercise Science Human Performance Emphasis
 
University of Wisconsin
 
ï¼​ 
City
 
, 
State
 
Exercise Science Human Performance
Emphasis
1994
Bachelors
 
: 
Exercise Science
 
University of Wisconsin
 
ï¼​ 
City
 
, 
State
 
Exercise Science Strength and Conditioning Emphasis
"
56286525.pdf,"OPERATIONS MANAGER
","
arbitration, automation, budgeting, budget, concise, conflict resolution, client, clients, Customer Service, delivery, forecasting, government,
leadership, MBA, mediation, negotiations, payroll, pick, policies, reporting, safety, scanning, staffing, strategic planning","
M.B.A
 
: 
Alternative Dispute
 
1 2008
 
Pepperdine University
 
City
 
, 
State
 
Alternative Dispute The emphasis of my MBA is in alternative dispute
resolution which focuses on leadership, business negotiations (collective bargaining, arbitration and mediation) and conflict resolution.
B.A
 
: 
Business Administration
 
1 1999
 
Whittier College
 
City
 
, 
State
Business Administration
Peter D. Veazey
"
75156649.pdf,"SALES ASSOCIATE/CASHIER
","
Verbal Communication
Initiative
Flexibility
Experience
01/2016
 
to 
Current
Sales Associate/Cashier
 
Company Name
 
ï¼​ 
City
 
, 
State
Met incoming customers and provided immediate assistance. 
Listened to customer needs and preferences to provide accurate advice.
 
â€‹
Trained all new sales employees on effective techniques.
Reviewed purchases for fraudulent activities.
Worked flexible schedule to accommodate changing customer levels.
 
Answered incoming telephone calls with "," and Training
2010
Business and Computer science
 
Norwalk Community College
 
ï¼​ 
City
 
, 
State
"
29573698.pdf,"SALES ASSOCIATE
","
Excellence and ","
Associate of Arts
 
: 
General Business
 
Mesa Community College
 
ï¼​ 
City
 
, 
State
 
General Business Currently attending.
2014
High School Diploma
 
James Madison Preparatory School
 
ï¼​ 
City
 
, 
State"
10333051.pdf,"RN/RN TEAM LEAD
","
Asc, Qa, Emr, Pharmacy, Infection Control, Metrics, Risk Management, Satisfaction, Staffing, Trading, Training, Auditing, Instrumentation,
Integration, Integrator, Medical Device, Operations, Process Improvement, Quality Assurance, Rn, Icu, Critical Care, Icp, Titration, Radiation
Safety, Rn/, Scheduling, Team Lead, Cpr, Instructor, Million, Increase, Medical Assistant, Cardiac, Cardiovascular, Model-view-presenter, Mvp,
Healthcare, Acls, Award",", and revised processes
for MRSA surveillance * Managed all QI/QA, Risk Management, patient safety, lifesafety, infection control, and all other surgical needs necessary
to maintain AAAHC and DOH compliance to ensure optimum patient outcomes * Under my lead the PA ASC became the most efficient facility in
the organization (out of four facilities), with the highest revenue per case and lowest overhead cost while maintaining stellar patient satisfaction
scores; nursing consistently reporting 98% or better in patient satisfaction * Staff RN in all areas of the ASC including preop, pacu, and the OR
with float to diagnostics as needed * Team lead responsibilities included staff scheduling and assistance in QA/QI and patient safety initiatives *
Pharmacy and radiation safety officer duties * Filled in as DON when Director was off-site * Preceptor for new nursing staff * EMR super user
CVICU RN w/Med-Surg ICU Float
 
August 2006
 
to 
December 2008
 
Company Name
 
ï¼​ 
City
 
, 
State
 
* High acuity step down unit with 1:2 nurse to patient ratio * Post-surgical
transplant patients directly from PACU * Post-surgical cancer reconstruction patients directly from PACU * MI, post-cath, chest pain, arrhythmia
management, AAA repair, GI bleed, and stroke * Medication drips for blood pressure titration, insulin drips, heparin, angina, alcohol/drug
withdrawal * Respiratory distress patients up to ventilation, acute pneumonia, COPD * Lumbar drains, fresh neuro-surgery, fresh GI surgery *
Code team participation * Central line use and care * Arterial line, CVP, ICP monitoring and line care * Cardiovascular intensive care
interventions * Ventilation and trach care * Treatment for acute MI * Post-surgical cardiovascular care including bypass, cath, and other intensive
cardiac care patients * Conscious sedation, insulin, blood pressure, and various other medication drips
Aquatic & Fitness Director
 
March 2003
 
to 
August 2004
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed and facilitated over 38 fitness and aquatic programs and 28 direct reports * Assisted in the development of a proposal for
medically-based wellness that aided in a partnership with a local hospital, funding a 1.8 million dollar expansion * Head swim coach for the
Rapids Swim Team * First Aid/CPR & Lifeguard Instructor
Exercise Physiologist
 August 2002
 
to 
March 2003
 
Company Name
 
ï¼​ 
City
 
, 
State
 
* Developed, implemented and progressed cardiac rehab exercise programs and
care * Assisted in cardiac rehabilitation education * Developed and implemented a personal training program * Assisted in corporate wellness
programming and health fairs
Education
Master of Science
 
: 
Nursing/Master of Business Administration
 
University of Phoenix
 
Academic Achievement Master of Science in
Nursing/Master of Business Administration- Healthcare University of Phoenix
Bachelor of Science
 
: 
Nursing
 
Valparaiso University
 
Bachelor of Science in Nursing Valparaiso University
Bachelor of Science
 
: 
Exercise Science
 
Ball State University
 
Bachelor of Science in Exercise Science Ball State University
Certifications/Awards/Memberships â–ª RN licenses in AZ, PA, FL, MO â–ª Licensed Healthcare Risk Manager â–ª BLS/ACLS â–ª CEO
Service Award, 2009
Certifications
Licensed Healthcare Risk Manager RN CPR BLS ACLS
Affiliations
of the enterprise team for improvement, integration, and training of the EMR system
"
12019284.pdf,"FITNESS DIRECTOR
","
billing, blood pressure, brochures, communication skills, clients, email, goal setting, promote health, leadership, Director, marketing, market,
marketing materials, materials, Microsoft Office, Outlook, payroll, problem solving, processes, programming, Project management, sales
","
Master's of Business Administration (MBA)
 
: 
General Management
 
2012
 
UNIVERSITY OF PHOENIX
 
City
 
, 
State
 
General Management
Bachelor of Science Degree (BS)
 
: 
Exercise Science
 
2008
 
SEATTLE PACIFIC UNIVERSITY
 
City
 
, 
State
 
Exercise Science
Interests
Volunteer for Northwest Association for Blind Athletes *4-year member of Seattle Pacific University Women's Soccer Team *3-year member of
Student Athletic Advisory Committee at Seattle Pacific University
Additional Information
Other Activities *Volunteer for Northwest Association for Blind Athletes *4-year member of Seattle Pacific University Women's Soccer
Team *3-year member of Student Athletic Advisory Committee at Seattle Pacific University"
19975121.pdf,"SOCIAL MEDIA PRODUCER
","
Extremely productive in a high volume, high stress, environments
Proficient in the use of PC and Mac desktops (Own a 2015 MacBook Pro)
Skilled in both Windows and IOS
Adobe- Premiere, After Effects, Photoshop
Avid Media Composer- Avid Media Composer User Certified
Can easily navigate, upload and post to Social Media Sites
Self-starter with a can do attitude possessing excellent time management skills
Efficient using DSLR's (Can operate other cameras as well)
Excellent written and verbal communication skills with an eye for detail Efficient troubleshooter
Productive problem solver
Can type 72 wpm
Competent in the use of Microsoft Word, PowerPoint, Excel, and Outlook.","
Bachelor of Arts
 
, 
Television, Film and Media Studies
 
June 2016
 
California State University of Los Angeles
 
ï¼​ 
City
 
, 
State
Associates of Arts Degree
 
2009
 
Riverside Community College
 
ï¼​ 
City
 
, 
State
Certifications
Avide Media Composer Certified
"
23004695.pdf,"ASSISTANT GENERAL/OPERATIONS MANAGER
","
Staff training
Supervision and trainingOperations management
Staff development
Inventory control
Cross-functional team management
Complex problem solving
Customer service-oriented
Appointment scheduling
Front desk management
Spa maintenance
Inventory maintenance
Employee interviewing and hiring
Payment tracking systems
Understands spa services
Meeting Maker familiarity
Knowledge of UPS and Fed Ex shipping systems
Hospitality industry knowledge
Attentive to detail
Multi-tasker extraordinaire
Accomplishments
Leadership
Served as key contributing member to Leadership team.
People Management:
Hired and mentored all staff
Streamlined the training of the departments
Financial Management:
Oversaw the budgets and inventory control
Created new manual for documenting all spa products.Served as Dermalogica product line expert.Experience
01/2013
 
to 
06/2015
Assistant General/Operations Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed team of 45 of "," and Training
2006
Bachelor Marketing/Management
 
University of Aesthetics 
ï¼​ 
City
 
, 
State
Esthtician training
1993
Bacholrs
 
: 
Marketing/Management
 
Emporia State University
 
ï¼​ 
City
 
, 
State
Marketing/ManagementCourse"
37087824.pdf,"DIRECTOR OF OPERATIONS
","
Account Management, Accounts Receivables, Administrative Support, Subordinate Counseling, Computer Proficiency, Customer Service,
Financial Report Reconcile, Funds Management, Inventory, Logistics Director, Risk Management, Secretarial Duties, Communication Skills, Total
Quality Management, Executive Management Support, Filing, Grammar, Internet Research, Letters and Memos, Lotus Notes, Microsoft Excel,
Microsoft Office Suite, Microsoft Outlook, Microsoft PowerPoint, Microsoft Word, Minute Taking, Multi-Task Management, Organizational
Skills, Prioritization, Scheduling, Service Orientation, Speaking, Spreadsheets, Telephone Skills, Time Management, Vendor Management,
Coordination, Documentation,","
Bachelors of Science
 
: 
Healthcare Administration
 
, 
2014
 
Southwestern College
 
ï¼​ 
City
 
, 
State
 
GPA: 
Summa Cum Laude Graduate
Healthcare Administration Summa Cum Laude Graduate
Associate of Applied Science
 
: 
Leadership and Management
 
, 
2010
 
U.S. Air Force, Air University Distance Learning
Training Specialized in Leadership Management, Managerial Communication, Total Quality Management, Management Theory, Management by
Objective, Motivation, Counseling and Diversity
Associates of Applied Science
 
: 
Fitness, Recreation, and Services Management
 
, 
2007
 
Community College of the Air Force
 
Fitness, Recreation,
and Services Management"
26459032.pdf,,"
Accounts Payable, ACT!, administrative skills, Adobe, advertising, analytical skills, scheduling appointments, attention to detail, budget, coaching,
conferences, consulting, CPR, credit, clientele, client, clients, Database, documentation, Expense Reports, Filing, First Aid, legal documents,
Director, marketing, meetings, Excel, Outlook, PowerPoint, Power Point, Word, multi-tasking, Pathogen, Quickbooks, Research, Safety, sales 2,
sales, scheduling, statistics, telephone, Trainer, travel arrangements, arrange travel, written","
Masters of Education
 
:
 
Counseling
 
,
 
May 2018
 
University of Houston
 
Counseling
Bachelor of Science
 
:
 
Psychology & English
 
,
 
May 2014
 
University of Houston
 
Psychology & English
Associate of Arts
 
:
 
English Language
 
,
 
August 2012
 
Lone Star College
 
English Language
Certified Fitness Trainer
 
:
 
August 2012
 
International Sports Science Association
Certifications
AHA First Aid, CPR, AED Training Certification, Oxygen Usage & Safety Awareness Training Certification, Bloodbourne Pathogen OSHA
Standard 29 CFR 1910.1030(g)(2)(i) Training Certification, Excel Continuing Education, Power Point Continuing Education, ACT! Database,
ProDoc E-Filing Webinar
"
20565486.pdf,"INTERN
","
Exercise Science: Online coaching, good teaching and instructional abilities, CPR and First Aid, macro counting, Corporate Wellness assessments,
ability to motivate others, and desire to promote all aspects of health and wellness.
Other skills: Microsoft Word, Excel, PowerPoint, Oracle, sales, customer service, investments, organizational skills, process improvement,
enthusiasm and energy, and excellent interpersonal skills.","al events to do a sports clinic at.
Planned and executed aÂ fitnessÂ presentation to the staff.
September 2015
 
to 
January 2017
Company Name
 
City
 
, 
State
 
Fitness Coach
"
10568350.pdf,"MANAGER / FITNESS INSTRUCTOR
","
balance, clients, fast, safety, sales, statistics","
High School Diploma
 
: 
2011
 
Eagan High School
 
ï¼​ 
City
 
, 
State
"
21238396.pdf,"ADVENTURE RUN COORDINATOR
","
Have "," and Training
Bachelor of Arts
 
: 
Psychology Sociology
 
, 
May 2013
 
Arizona State University
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
GPA: 
GPA: 2.3 GPA: 3.0
 
2.3 GPA:
3.0 Minor-SociologyÂ 
Interests
Being active in the community. Â Setting fitness and running oriented goals and achieving them. Â I signed up for a full 140.6 Ironman in Arizona in
2014 and successfully completed it in November 2015. Â I enjoy running long distances, cycling, hiking, swimming and anything outdoors or that
involves being active. Â I also enjoy helping others through charity projects, events and fundraising.Â 
"
27974588.pdf,"GROUP FITNESS INSTRUCTOR
","
AFAA Group Exercise
Boot Camp Training
Running 101
AFAA - Step Certification
AFAA - Kickboxing Certification
YogaFit Certified - Level 1
Les Mills - Body Pump 42
BTS - Group Power
Les Mills - Body Attack 51
Spinning
Les Mills - Body Attack 55
IFTA - Group Fitness
IFTA - Personal Trainer
AIM I - Body Attack 75
AIM II - Body Attack 77
Les Mills - CX Worx 12
AIM II - Body Attack 78
Les Mills - Body Attack 82
Les Mills - RPM 60
Les Mills - New Zealand 2 wks
CPR - thru 6-17-17
AIM I - Body Pump 94
Les Mills - GRIT 13
Accomplishments
I have introduced & launched a number of new fitness programs in Wilmington, NC Gyms.
In 2002 I became certified to teach Body Pump and was one of the original instructors to launch Pump at Golds Gym. 
It continues to be one of the
most successful fitness program at Golds today. 
It has since been launched at WAC, O2 Fitness, Fitness Fusion, & YMCA and recognized
throughout the world as one of best weight training group fitness programs.
?
It 2002 I became certified in YogaFit after taking a number of classes. 
I have taught Yoga at Golds, O2 Fitness & YMCA introducing numerous
""gym group fitness attendees"" to the wonderful benefits of practicing Yoga.
?
In 2006 I became certified in teaching Body Attack. 
It also is a popular program that continues at gyms in Wilmington.
Experience
Group Fitness Instructor
 
Jan 2016
 
to 
Mar 2016
 
Company Name
 
- 
City
 
, 
State
 
Introduced & launched Body Attack in Jan, 2016Â 
Yoga & Group Fitness Instructor
 
Sep 2014
 
to 
Mar 2016
 
Company Name
 
- 
City
 
, 
State
Substitue teach Yoga asÂ requestedÂ 
Introduced & launched Body Attack in May, 2015
Yoga & Group Fitness Instructor
 
Feb 2012
 
to 
Jun 2014
 
Company Name
 
- 
City
 
, 
State
Taught Yoga at New Hanover Gym on regular schedule 2013- 2014
Introduced & launched Body Attack at Mayfair Gym in Jan, 2013
?
Group Fitness Instructor
 
Sep 1998
 
to 
May 2000
 
Company Name
 
- 
City
 
, 
State
Introduced & Taught Body Pump to all ladies gym
Yoga & Group Fitness Instructor
 
Jun 1998
 
to 
May 2012
 
Company Name
 
- 
City
 
, 
State
Taught at 6 different Locations for Golds gym over a 14 year period
Helped to launch both Body Pump in 2002 & Body Attack in 2006
Taught Yoga Saturday am in Porters Neck location & Yoga Sunday am at Racine
Group Fitness Instructor
 
Jun 1998
 
to 
Apr 2000
 
Company Name
 
- 
City
 
, 
State
 
Taught general group fitness (weights & cardio)
Group Fitness Instructor 
Jul 1994
 
to 
Aug 1998
 
Company Name
 
- 
City
 
, 
State
Taught General group fitness including Boot camp, Step, Hi-Lo, RunningÂ & Weights
Education and Training
Bachelor of Science
 
, 
Animal Science
 
June 1973
 
The Ohio State University
 
- 
City
 
, 
State
 
Animal Science
Interests
Enjoy yard "," and Training
Bachelor of Science
 
, 
Animal Science
 
June 1973
 
The Ohio State University
 
- 
City
 
, 
State
 
Animal Science
Interests
Enjoy yard "
17431847.pdf,"REHABILITATION SPECIALIST / MASSAGE THERAPIST
","
Microsoft Office (PowerPoint, Word, Excel)
Distant learning ","
Therapeutic Massage and Body"
62870550.pdf,"CUSTOMER CARE REPRESENTATIVE
","
Work History
Company Name
 
Customer Care Representative
 
| 
City
 
, 
State
 
| 
June 2013
 
- 
August 2014
Addressed customer service inquiries in a timely and accurate fashion, providing appropriate information while maintaining precise records
and a high standard of customer service Built customer loyalty by resolving complaints, expediting orders, and locating out-of-stock or
discontinued items Recommended, selected and helped locate merchandise based on customer needs and desires Communicated all
merchandise needs or issues to appropriate departments and supervisors Maintained up-to-date knowledge of company policies regarding
service requests, product issues, returns and exchanges, and replacement policies Promptly responded to inquiries from members, staff, and
customers via phone, e-mail and fax Maintained detailed administrative and procedural processes to improve accuracy and efficiency while
managing a wide variety of customer service and administrative tasks Developed effective relationships with other departments, including
sales, quality assurance, and service Used humor, a positive attitude, and high standards to encourage and assist customers Participated in
extensive classroom and online training seminars Promoted a positive ","
Associate of Applied Business Administration
 
Human Resources, Management Studies, Payroll Records and Accounting, and Business Law
Trumbull Business College
 
City
 
, 
State
 
| 
6 2007
 
Human Resources, Management Studies, Payroll Records and Accounting, and Business Law
"
17915015.pdf,"ADMINISTRATIVE OFFICE ASSISTANT
","
academic, Schedule appointments, benefits, blood pressure, CPR, critical thinking, customer service, staff training, special events, First Aid, lesson
plans, Medical Terminology, meetings, access, payroll, Stress Management, supervisor, teaching, team","
M.S
 
: 
Ed, Health Promotion & Physical Education
 
Virginia Polytechnic Institute and State University (Virginia Tech)
 
ï¼​ 
City
 
, 
State
 
Ed, Health
Promotion & Physical Education
B.S
 
: 
Human Nutrition, Foods, & Exercise Exercise & Health Promotion
 
Human Nutrition, Foods, & Exercise Exercise & Health Promotion
B.A
 
: 
Interdisciplinary Studies Political Science & Psychology
 
Interdisciplinary Studies Political Science & Psychology
Affiliations
Fitness and Wellness "
17286050.pdf,"YOGA INSTRUCTOR
","
Communication
Customer Service
Computer Proficient
Needs Assessment
Organization
Research
Writing/Editing","
Master in Teaching
 
2010
 
Heritage University
 
ï¼​ 
City
 
, 
State
 
Â K-8 Endorsement
Bachelor of Arts
 
, 
Law and Justice 
1996
 
Central Washington University
 
ï¼​ 
City
 
, 
State
Major: Law and Justice/paralegal studies
Minor: Psychology
"
96761538.pdf,"KIDS CLUB ATTENDANT
","
Vast knowledge of strains and their affects
Trimming ","
2015
Africana Studies
 
University of Arizona
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Attended August 2014 - May 2016.
2018
Kineciology and Wellness
 
Pasadena City College
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Attending August 2016- Present
Certifications
Medical Marijuana Recommendation
Valid
Additional Information
Trimming "
19037403.pdf,,"
Professional Fitness Trainer (NESTA), TRX Certified Trainer, Kettlebell Certified Trainer, Office Management, Accounting, Scheduling
Appointments, Insurance Billing, Certified Massage Therapist (IPSB, Los Angeles), Computer Proficient, Creative Problem Solving, Customer
Service and Satisfaction.","
High School Diploma
 
: 
Jun 1988
 
BUENA HIGH SCHOOL
 
ï¼​ 
City
 
, 
State
 
x Sports played: Varsity Swimming, Varsity Tennis, Varsity Soccer,
Varsity Cross Country/Track
Associate of Arts
 
VENTURA COMMUNITY COLLEGE
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
UNITED STATES
Sports Medicine
 
Cal Poly San Luis Obispo
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
UNITED STATES Continued my undergraduate program and ran
cross-country for the school team. CAL POLY SAN LUIS OBISPO, SAN LUIS OBISPO, CA UNITED STATES Completed undergraduate
course"
11130200.pdf,"MOVER
","
Forklift operator, Hand trucks, Inventory, machinery, Building Materials Read and Interpret Drawings Safety Service Time Management
Education and Training
2000
Northern High School
 
High School Diploma", programs to promote development of participants' physical attributes and social 
22093368.pdf,"PROGRAM MANAGER/BUSINESS ANALYST
","
Administrative, Leadership, Analytical, S
 upervisory, Excellent Written and Verbal, Customer service, Excellent Computer Skills (Microsoft
Word, Office, Power Point, Excel)."," and training programs, with emphasis on the development and implementation of the
educational component of the Prevention and Management of failures.
Planned, promoted, and developed educational programs and designs the program by analyzing the need for personnel, facilities, supplies,
and materials.
Developed new or revised training or materials for formal/informal courses.
Evaluated and analyzed the effectiveness of all training programs.
Education and Training
Bachelor of Science
 
: 
Management
 
, 
Dec 2015
 
Park University
 
- 
City
 
, 
State
BS in Management (Dec 2015), Secret security clearance, Customer Service Training Instructor, Deployment Manager Training, Defense
Readiness Response System training course, Training manager course
Supervisor safety training , Leadership school, Accountant/Resource Adviser training, Agile/Scrum Training and Computer Base Training, CPR
certified
"
19774173.pdf,"SALES ASSOCIATE
","
Cash handling
Professional and friendly
Positive attitude and energy
Quality customer service
?"," through Continuing Education programs.
Proctored C.R.C ( Â Career Readiness Career ) TestingÂ 
Helped with unemployment filing and weekly certification
02/2014
 
to 
02/2015
Sales Associate
 
Company Name
 
- 
City
 
, 
State
Team player mentality 
Fitness programming specialist Verbal/written communication 
Zumba instructor Time Management Nutrition
supplement familiarity Opened and closed the store, including counting cash, opening and closing cash registers and creating staff
assignments as well as shared product knowledge with customers while making personal recommendations to meet that specific need.
Educational Background
2012
High School Diploma
 
: 
General Studies
 
Corinth High School
 
- 
City
 
, 
State
 
, 
United States
 
Teach Dance Fitness, Circuit Training, and Spin General
Studies
2017
Associate of Arts
 
: 
Business Administration Accounting
 
Northeast MS Community College
 
- 
City
 
, 
State
 
Business Administration Accounting
"
12695799.pdf,"OPERATIONS ASSOCIATE
Lisa
 
Phinney
","
Licensed Notary
Over 10 years ","al and informational events for HPCA members.
Provide communication to Historic Park City businesses regarding trash services for the Business Improvement District (BID) and "
12923795.pdf,"VICE PRESIDENT
"," Soft Skills
Strategic/Operational Business & Financial Planning Quick and fervent learner Multi-Site Operations & Productivity Enhancement Team building
and motivation International Sourcing & Supply Chain Management Foresighted and fastidious tactician Call center implementation &
Management High emotional IQ and adept communication skills CRM implementations Calm and decisive under pressure Customer,
Vendor/Supplier & OEM Relationships Technically and environmentally adaptable Budgeting (Operating/Capital) & Pricing Strategies Expert at
negotiation Costing, Margin/Profit Improvement & ROI Experienced public speaker Extensive technical acumen Rigorous ","
leadership
 
University of Virginia
 
ï¼​ 
City
 
, 
State
 
, 
USA
Digital Electronics
 
1981
 
DeVry Institute of Technology
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
GPA: 
GPA: 3.85
 
Digital Electronics GPA: 3.85
Developmental Activities Activity/Program 
Date/s/ BAMP - High Performance Leadership 
1999 AFSMI, Global Conference 
1998, 1999, 2000
Presentation "
12938389.pdf,"O
SITE LEAD/PROCESS ANALYST
","
Leadership development trainingÂ 
Process development
Bank reconciliations
Office Management
Conflict resolution
Complex problem resolution
Strategic planning
Records Management
performance tracking
Business recovery and sustainability
Interpersonal Customer Service
Spreadsheets/Reports
All forms of communication including verbal, written and digital
Computer skills
Microsoft office Suite
"," and Training
diploma
 
Burnsville High School
Biochemistry and Entrepreneurship
 
University St. Thomas, St. Paul Minnesota
Biochemistry and EntrepreneurshipÂ 
"
