FileNumber,Role,Skills,Education
13812481.pdf,"SALES ASSOCIATE
","
Effective at multitasking
Works well independently and in groups
Excellent Computer skills
Organized
Fast learner
Personable
Customer orientated
Interpersonal communication
Experience
Sales Associate
 
, 
11/2018
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Analyze and properly process product returns
Maintain and organize merchandise to drive sales
Organize shelves to maintain store visual appeal
Engage customers and promote specific merchandise
Maintain records related to sales, returns, and inventory availability
Recommend merchandise to customers based on needs and preferences
Sell various products by demonstrating, explaining unique features, and educating customers on proper handling and care
Answer incoming telephone calls to provide information about products, services, store hours, policies and promotions
Volunteer - Receptionist
 
, 
09/2018
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Meet incoming customers with "," and Training
Associate of Arts and Science
 
Wenatchee Valley College
 
- 
City
 
, 
State
 
Currently Attending
High School Diploma
 
: 
2017
 
Eastmont Senior High School
 
- 
City
 
, 
State
 
"
98509238.pdf,"SALES SUPERVISOR - SALES EFFECTIVENESS
","
S2K (CIS billing), Accounts Payable (CAPS), Microsoft Dynamics CRM, GSA Lite, Microsoft Office Suite, Acrobat Pro, Sales Solution Selling
Activities and Honors
Charlotte Homes Builders Association, past Board Member
Commercial Sales Person of the Year 2008 (Piedmont Natural Gas)
LEED certified 2009"," and Training
Bachelor of Arts
 
: 
Psychology
 
East Carolina University
 
City
 
, 
State
 
, 
USA
 
Psychology
Computer "
29134721.pdf,"SALES
","
Skills
Experience
Total
Years
Last
Used
Communication Skills,
Exceptional listener and communicator who effectively conveys information verbally and in
writing.
40
today
Computer/Technical Literacy
Computer-literate performer with extensive software proficiency covering wide variety of
applications.
40
today
Flexible team player who thrives in environments requiring ability to effectively prioritize andAnalytical/Research Skills,
juggle multiple concurrent projects.
40
today
Flexibility/Adaptability/Managing
Multiple tasks
Flexible team player who thrives in environments requiring ability to effectively prioritize and
juggle multiple concurrent projects.
40
today
Interpersonal Abilities.
Proven relationship-builder with interpersonal skills.
40
today
Leadership/Management Skills.
Goal-driven leader who maintains a productive climate and confidently motivates, mobilizes,
and coaches employees to meet high performance standards.
40
today
Multicultural
Sensitivity/Awareness.
Personable "," and Training
12
Buckingham County High School
 
City
 
, 
State
 
, 
USA
 
High School Diploma
 
: 
Business
"
36074301.pdf,"SALES
","
Account Management, Customer Service, Strong Sales Experience, Bilingual
Professional Affiliations
Board of Directors for Family Link Kids Adoption and Foster Care Austin/San Antonio TX (Legacy Ranch)
Board of Champions for Children
GACC (Greater Austin Chamber of Commerce)
YHAPAA (Young Hispanic Professionals Association)
AYREP (Austin Young Real Estate Professionals)
Texas Association of Realtors National Association of Realtors Austin Board of Realtors
Young Execs of Austin Charity Bash/Young Professionals philanthropist organization
Downtown Alliance
Hill Country Outdoors
Las Comadres Para Las Americas Organization","
State License
 
: 
Real Estate Sales
 
, 
2006
 
Austin Institute of Real Estate
 
ï¼​ 
City
 
, 
State
Business Building, Marketing and Real Estate Sales
General Education/ Communications
 
Purdue University
 
ï¼​ 
City
 
, 
State
General Education/ Communications
Communications/ Marketing
 
Long Beach City College
 
ï¼​ 
City
 
, 
State
Communications/ Marketing
"
26425074.pdf,"SALES ASSOCIATE
","
LEED Green Associate
Account Management
Business Development
Computer Proficient on both PC and Mac
CRM Systems
Customer Satisfaction
Marketing
Territory Sales Experience","
Master of Science
 
, 
Counseling Psychology
 
Georgia School of "
30529547.pdf,"SALES REPRESENTATIVE
"," 
Hard "," and Training
Associate Of Arts
 
Mar 2016
 
Tint School of Makeup & Cosmetology 
Grand
 
ï¼​ 
City
 
, 
State
 
Nail Technician
High School Diploma
 
Jul 2015
 
Moises E. Molina High School
 
ï¼​ 
City
 
, 
State
"
30083943.pdf,"SALES
","
started out hand charting but now at north computer charting on cerner.i run the tmr laser in the heart rooms operate the cryo and ablation
machine.i operate the veri q machine measuring blood flow the the arteries.operate the laparoscopic equipment in the heart and general side of the
OR.start iv's on patients give antibiotics run fluids thru iv pumps. i know how to prep a pt for surgery making sure the saftey of the pt before during
and after surgery. i have done moderate sedation of pts call the family during surgery make sure chart is correct and everything is signed before
surgery. making sure any blood products are needed","
Educated patients about medical procedure steps, recovery measures and medication instructions.Physician Support
Consistently praised by physicians for efficient assistance in minor surgical procedures and patient handling.Surgical Preparation
Prepared patients for surgery by performing screening tests, evaluating vitals and administering proper medication.
 Collaboration
Compliance
Family Support
Educated families about procedures, treatment regimens, prevention and care.
Maintained compliance with regulatory standards by 
[compliance activity]
 
.
Collaborated with physicians to plan and implement patient care.
"
18062906.pdf,"SALES
","
Assembly, hardware, customer satisfaction, customer service, database, direction, drivers, electronics, Forklift, Macola, Works, neat, cameras,
pricing, Receiving, retail, routing, Safety, selling, sales, soldering, troubleshoot, type, well organized","
Bachelor of Science Degree
 
: 
Sport Management
 
, 
5 2010
 
Culver Stockton College
 
ï¼​ 
City
 
, 
State
 
Sport Management
Associates degree
 
: 
5 2007
 
Sacramento City Community College Stockon College, Sac City College
 
GPA: 
2006 Academic Recognition of
Excellence/Deans List-Cumberland University Â·CDL Class B w Tanker Endorsement
 
ACCOLADES Â·First Team, Second Team All-Conference: Baseball (Culver 2006 Academic Recognition of Excellence/Deans List-Cumberland University Â·CDL Class B w Tanker
Endorsement
OSHA Forklift Certified Â· ATSSA Flagger Certified
"
16121015.pdf,"SALES ASSOCIATE
","
Speaking
Sales and Marketing
Customer and personal Service
Active Listening
Critical Thinking
Reading Comprehension
English Language
Judgement and Decision Making
Social Perceptiveness
Persuasion
Clerical
Coordination
Monitoring
Time Management
Negotiation
Mathematics
Service Oriented
Food Production
Active Learning
Learning Strategies
Instructing
Production and Processing
Education and Training
June 2011
 
Stanhope Elmore High School
 
ï¼​ 
City
 
, 
State
 
GED
Work Experience
Sales Associate
 
, 
11/2015
 
ï¼​ 
12/2015
 
Company Name
 
ï¼​ 
City
 
, 
State
Greet customers and ascertain what each customer wants or needs.
Recommend, select, and help locate or obtain merchandise based on customer needs and desires.
Answer questions regarding the store and its merchandise.
Maintain knowledge of current sales and promotions, policies regarding payment and exchanges, and security practices.
Place special orders or call other stores to find desired items.
Open and close cash registers, performing tasks such as counting money, separating charge slips, coupons, and vouchers, balancing cash
drawers, and making deposits.
Watch for and recognize security risks and thefts, and know how to prevent or handle these situations.
Inventory stock and requisition new stock.
Ticket, arrange and display merchandise to promote sales.
Exchange merchandise for customers and accept returns.
Bag or package purchases, and wrap gifts.
Clean shelves, counters, and tables.
Server/Server Assistant
 
, 
08/2011
 
ï¼​ 
01/2012
 
Company Name
 
ï¼​ 
City
 
, 
State
Check with customers to ensure that they are enjoying their meals and take action to correct any problems.
Collect payments from customers.
Write patrons' food orders on order slips, memorize orders, or enter orders into computers for transmittal to kitchen staff.
Prepare checks that itemize and total meal costs and sales taxes.
Take orders from patrons for food or beverages.
Serve food or beverages to patrons, and prepare or serve specialty dishes at tables as required.
Present menus to patrons and answer questions about menu items, making recommendations upon request.
Clean tables or counters after patrons have finished dining.
Roll silverware, set up food stations or set up dining areas to prepare for the next shift or for large parties.
Inform customers of daily specials.
Explain how various menu items are prepared, describing ingredients and cooking methods.
Prepare tables for meals, including setting up items such as linens, silverware, and glassware.
Stock service areas with supplies such as coffee, food, tableware, and linens.
Remove dishes and glasses from tables or counters, take them to kitchen for cleaning.
Assist host or hostess by answering phones to take reservations or to-go orders, and by greeting, seating, and thanking guests.Perform cleaning duties, such as sweeping and mopping floors, vacuuming carpet, tidying up server station, taking out trash, or checking and
cleaning bathroom.
Perform food preparation duties such as preparing salads, appetizers, and cold dishes, portioning desserts, and brewing coffee.
Escort customers to their tables.
Fill salt, pepper, sugar, cream, condiment, and napkin containers.
Garnish and decorate dishes in preparation for serving.
Provide guests with information about local areas, including giving directions.
Sales Associate
 
, 
01/2011
 
ï¼​ 
05/2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Use computers for various applications, such as database management or word processing.
Answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.
Receive payment by cash, check, credit cards, vouchers, or automatic debits.
Issue receipts, refunds, credits, or change due to customers.
Assist customers by providing information and resolving their complaints.
Count money in cash drawers at the beginning of shifts to ensure that amounts are correct and that there is adequate change.
Establish or identify prices of goods, services or admission, and tabulate bills using calculators, cash registers, or optical price scanners.
Greet customers entering establishments.
Answer customers' questions, and provide information on procedures or policies.
Sell tickets and other items to customers.
Calculate total payments received during a time period, and reconcile this with total sales.
Monitor checkout stations to ensure that they have adequate cash available and that they are staffed appropriately.
Assist with duties in other areas of the store, such as monitoring fitting rooms or bagging and carrying out customers' items.
Maintain clean and orderly checkout areas and complete other general cleaning duties, such as mopping floors and emptying trash cans.
Sort, count, and wrap currency and coins.
Stock shelves, and mark prices on shelves and items.
Request information or assistance using paging systems.
Compute and record totals of transactions.
Compile and maintain non-monetary reports and records.
Offer customers carry-out service at the completion of transactions.
Recommend products to customers, based on customers' needs and interests.
Answer customers' questions about products, prices, availability, product uses, and credit terms.
Train customers' employees to operate and maintain new equipment.
Pack customer purchases in bags or cartons.
Stock shelves, racks, cases, bins, and tables with new or transferred merchandise.
Stamp, attach, or change price tags on merchandise, referring to price list.
Receive, open, unpack and issue sales floor merchandise.
Clean display cases, shelves, and aisles.
Design and set up advertising signs and displays of merchandise on shelves, counters, or tables to attract customers and promote sales."," and Training
June 2011
 
Stanhope Elmore High School
 
ï¼​ 
City
 
, 
State
 
GED
"
28377361.pdf,"SALES ASSOCIATE
","
Work History
Sales Associate
 
08/2013
 
to 
01/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Computed sales prices, total purchases and processed payments.
Described merchandise and explain operation of merchandise to customers.
Maintained knowledge of current promotions, policies regarding payment and exchanges, and security practices.
Placed special orders and called other stores to find desired items.
Operated a cash register to process cash, check and credit card transactions.
Guided customers in choosing items that reflected personal style and shape.
Administered all point of sale opening and closing procedures.
Explained information about the quality, value and style of products to Influence customer buying decisions.
Replenished floor stock and processed shipments to ensure product availability for customers.
Barista
 
02/2013
 
to 
07/2013
 
Company Name
 
â€“ 
City
 
, 
State
 
Took necessary steps to meet customer needs and effectively resolve food or service issues.
Correctly received orders, processed payments and responded appropriately to guest concerns.
Served fresh, hot food with a smile in a timely manner.
Communicated clearly and positively with co-","
High School Diploma
 
: 
Current
 
Washtenaw Technical Middle College
 
- 
City
 
, 
State
 
Special program where I finish my last two years of high
school and get my associates degree at the the same time.
"
36904300.pdf,"SALES
","
Sales, Telephone, Inventory, Point Of Sale, Credit, Cash, Customer Service, Receptionist, Retail Sales, Answering, Associate, Clients, Exceed,
Merchandising, New Hires, New Sales, POS System, Reconciliation, Recruiting, Sales Associate, Sales Associates, Scheduling, Staffing, The
Sale, Time Management, Visual Merchandising, Payments, Invoices, All Sales, Correspondence, Data Entry, Documentation, Excel, Filing,
Microsoft Word, Ordering, Outlook, Quickbooks, Sales Service, Scanning, Shipping, Word, Audits, Bank Teller, Change Orders, Loans,
Multitasking, Accounting, Accounts Payable, Accounts Receivable, Between Accounts, General Ledger, Incoming Calls, Invoice, Purchase
Orders, Archiving, Data Archiving, Detail Oriented, Etiquette, Excellent Communication Skills, Excellent Multi-tasker, Microsoft Office, Ms
Office, Multi-line, Multi-line Phone, Office Assistant, Phone Etiquette, Power point","
High School Diploma
 
, 
General/business studies
 
1985
 
Miami Coral Park 
ï¼​ 
City
 
, 
State
 
, 
US
 
1985, Graduated with High School Diploma: general/business studies Miami Coral Park Srn High - Miami, FL
"
27607632.pdf,"SALES
","
Accounts receivable, ADP, closing, cold 
calling, customer relations, inventory, managerial,EXCEL, mail, office, OUTLOOK, MICROSOFT
WORD, Month End Close, policies, quality, QUICKBOOKS, SAFETY, selling, sales, SAP, shipping, time management",", training, and certification of new and "
40987524.pdf,"SALES
","
Customer Service
Direct-to-Vendor Buying/OrderingÂ 
Internet Sales
Inventory ControlÂ 
Loss Prevention
Merchandising
Multi-unit Management
Negotiating/Closing
On-boarding
Payroll
P&L 
Management
Planning
Receiving
Recruiting
Sales 
Coaching and Training
Sales Management
Store 
Relocation and Remodeling
Team 
Leadership
Mentoring
Vendor Relations","
Bachelor of Arts
 
: 
Religion /Psychology
 
2006
 
Charleston Southern University
 
City
 
, 
State
"
26530696.pdf,"D2B SALES
"," 
new hires & (2000, 2002, 2003&2006 Performance Review, Drakes Janitorial
Service.) Word, Excel, PowerPoint, &Tracy exemplifies excellent customer service & 
consistently thinks outside Access, Outlook, ACT!,SQL the box and finds creative ways to solve customer problems & 
Identifies opportunities to increase customer retention and satisfaction
through Mission State me nt 
the use of up/cross-selling strategies and excellent communication skills Strive to exceed 
&well organized, with
the ability to multitask and prioritize ","al Background
ASSOCIATE OF SCIENCE DEGREE
 
, 
X-Ray Science
 
2003
 
HIGHTECHINSTITU
 
ï¼​ 
City
 
, 
State
Course"
10138632.pdf,"SALES MANAGER
","
â€¢Computers and Electronics
â€¢Administration and Management
â€¢Critical Thinking
â€¢Negotiation
â€¢Persuasion
â€¢Sales and Marketing
Experience
01/2010
 
to 
Current
Sales Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Resolve customer complaints regarding sales and service.
Direct and coordinate activities involving sales of manufactured products, services, commodities or other subjects of sale.
Plan and direct staffing, training, and performance evaluations to develop and control sales and service.
Determine price schedules and discount rates.
Confer with potential customers regarding equipment needs and advise customers on types of equipment to purchase.
Review operational records and reports to project sales and determine profitability.
Direct foreign sales and service outlets of an organization.
Advise dealers and distributors on policies and operating procedures to ensure functional effectiveness of business.
Monitor customer preferences to determine focus of sales efforts.
Confer or consult with department heads to plan advertising services and to secure information on equipment and customer specifications.
Direct, coordinate, and review activities in sales and service accounting and record keeping, and in receiving and shipping operations.
07/2007
 
to 
03/2010
Emergency Road Service Technician
 
Company Name
 
ï¼​ 
City
 
, 
State
Identify and inflate tires correctly for the size and ply.
Place wheels on balancing machines to determine counterweights required to balance wheels.
Raise vehicles, using hydraulic jacks.
Remount wheels onto vehicles.
Unbolt wheels from vehicles and remove them, using lug wrenches and other hand and power tools.
Apply rubber cement to buffed tire casings prior to vulcanization process.
Reassemble tires onto wheels.
Drive automobile or service trucks to industrial sites to provide services or respond to emergency calls.
Replace valve stems and remove puncturing objects.
Hammer required counterweights onto rims of wheels.
Inspect tire casings for defects, such as holes or tears.
Glue tire patches over ruptures in tire casings, using rubber cement.
Prepare rims and wheel drums for reassembly by scraping, grinding, or sandblasting.
Assist mechanics and perform other duties as directed.
Inflate inner tubes and immerse them in water to locate leaks.
03/2005
 
to 
09/2007
Wholesale Food Supplier
 
Company Name
 
ï¼​ 
City
 
, 
State
Sell and keep records of sales for products from truck inventory.
Maintain records, such as vehicle logs, records of cargo, or billing statements, in accordance with regulations.
Drive vehicles with capacities under three tons to transport materials to and from specified destinations, such as railroad stations, plants, residences, offices, or within industrial yards.
Wrap, weigh, label and price cuts of meat.
Prepare special cuts of meat ordered by customers.
Cut, trim, bone, tie, and grind meats, such as beef, pork, poultry to prepare meat in cooking form.
Total sales, and collect money from customers.
Use knives, cleavers, meat saws, bandsaws, or other equipment to perform meat cutting and trimming.
Cut and trim meat to prepare for packing.
Inspect meat products for defects, bruises or blemishes and remove them along with any excess fat.
Confer with customers by telephone or in person to provide information about products or services, take or enter orders, cancel accounts, or obtain details of complaints.
Total sales, and collect money from customers.
Prepare purchase orders, solicit bid proposals, and review requisitions for goods and services.
Analyze price proposals, financial reports, and other data and information to determine reasonable prices.
Purchase the highest quality merchandise at the lowest possible price and in correct amounts.
Study sales records and inventory levels of current stock to develop strategic purchasing programs that facilitate employee access to supplies.
Negotiate prices, discount terms and transportation arrangements for merchandise.
Consult with store or merchandise managers about budgets or goods to be purchased.
Collect money from customers, make change, and record transactions on customer receipts.
Drive trucks to deliver such items as food, medical supplies, or newspapers.
Write customer orders and sales contracts according to company guidelines.
Inform regular customers of new products or services and price changes.
Record sales or delivery information on daily sales or delivery record.
Call on prospective customers to explain company services or to solicit new business.
Listen to and resolve customers' complaints regarding products or services.
Education
2012
High School Diploma
 
: 
General
 
Pennsauken High School
 
ï¼​ 
City
 
, 
State
Additional Information
Volunteer
ActivitiesÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
Seeds Of Hope - Oct 2013 - present Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â Â  Serve food, beverages, and desserts in
lunchrooms,Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  business or industrial establishments.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
Community Service, etc.","
2012
High School Diploma
 
: 
General
 
Pennsauken High School
 
ï¼​ 
City
 
, 
State
Additional Information
Volunteer
ActivitiesÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
Seeds Of Hope - Oct 2013 - present Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â Â  Serve food, beverages, and desserts in
lunchrooms,Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  business or industrial establishments.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
Community Service, etc."
18171955.pdf,"SALES MANAGER
","
approach, budget, Coach, coaching, interpersonal communication, COMPUTER KNOWLEDGE, Consultant, conversion, credit, clients,
customer service, financial, financial analysis, focus, hiring, insurance, leadership, leadership skills, Lotus Notes, managing, Excel, Microsoft Office,
Microsoft Outlook, PowerPoint, Word, net","
Bachelor of Business Administration
 
, 
Computer Information Systems General Business
 
4 2001
 
Western Michigan University
 
ï¼​ 
City
 
, 
State
 
GPA:
with Honors Magna cum laude
Computer Information Systems General Business with Honors Magna cum laude
Recipient of [Scholarship Name] Scholarship
"
58428843.pdf,"SALES ASSOCIATE/MERCHANDISER
","
Account reconciliation, administrative, advertising, benefits, brochures, communication skills, contracts, Creative problem solver, credit, client,
clients, customer service, delivery, documentation, email, Filing, inventory, manage inventory levels, mark, market sales, materials, merchandising,
Office, MS Windows, Office Automation, Payment processing, policies, POS, promotion, Proofreading, purchasing, Quick learner, recordkeeping, relationship building, reporting, selling, sales, phone, transportation, typing speed, 50 WPM, ","
Bookkeeping
 
2018
 
Stratford Career Institute
 
ï¼​ 
City
 
, 
State
 
, 
Canada
 
The Training Source, Inc.
"
17410700.pdf,"SALES ASSOCIATE
",,
14381464.pdf,"SALES ASSOCIATE
","
Excellent Customer service, Customer service, Works, Fast learner, Roofing","
2013
Diploma
 
David Douglas High School
 
3.0
"
29184740.pdf,"SALES
","
Sales, 
strong problem solving and team building skills
computer proficient affinity for concise but thorough record keeping
internet and social media saavy, goal oriented with counter business model ready for creative staffing and event idea execution
good interpersonal awareness/ open to persuasive communication 
and coaching
awareness of client needs/interests as well as upper ideas for development 
and management goals
Professional Experience
Sales 
01/2007
 
ï¼​ 
08/2015
 
Company Name
 
City
 
, 
State
 
Savoir Faire and Chanel Atelier Academy Graduate
Macys My Client Award Develop for clientele and marketing strategy to increase staff productivity and volume.
Maintained client log of over 500 contacted through email,text and voice on a weekly basis and by appointment.
Host dynamic social media net","
Bachelor of Arts
 
:
 
Georgia State University
Anthropolgy 
Atlanta, Ga, USA
Prehistoric/Historic culturally significant course"
55097118.pdf,"SALES ASSOCIATE
","
Microsoft Office proficiency
Time management
Meticulous attention to detail
Professional and mature
Strong problem solver
Resourceful
Dedicated team player
Strong interpersonal skills
Understands grammar
Experience
March 2013
 
to 
Current
 
Company Name
Duties include: Assisting prosecuting attorneys in the Misdemeanor Unit with cases including obtaining police reports, blood, EPAS (Evidentiary
Preliminary Alcohol Screening) and PAS (Preliminary Alcohol Screening) results, generate subpoenas with knowledge of Subpoena Ducas Tacum
and personal services, skilled in running CLETS (Rap Sheets, DMV, FBI, etc.) with the ability to read and understand the latter, knowledge in
ordering suspension packets/DMV records from the Department of Motor Vehicles and ordering DUI priors from out of county courts. Clerical
duties include entering, updating and closing out cases in the Case Management System with accuracy and efficiency, filing FTAs (failure to
appear), future dates, and closeout files with in a timely manner. Ability to run calendars (main, add-on, and in-custodies) from both Genesis and
the Judicial System (Court). Skilled in the answering of phones from the public, defense attorneys, agencies (police departments, sheriffs, as well as
out of country), prisons, and inner office. Ability to multi-task and solve problems quickly and proficiently when the need arises. Assist with
reception and discovery, which includes dealing with the public and currency in a timely manner. Back up for Discovery and updating discovery log
and log outs, Accept Cash or check transactions for Discovery fees, "," Assistance Program for four years. I also enjoy the outdoors, spending time with family and friends.
"
42304307.pdf,"SALES ASSOCIATE
","
Customer Service, Retail Sales Associate, Cashier,MS Excel,Office, Powerpoint, Word","
Arizona State University
 
2018
 
Bachelor of Arts
 
: 
African American Studies
 
City
 
, 
State
 
, 
United States
 
08/14-present Arizona State University
"
27233183.pdf,"SALES ASSOCIATE
","
Professional and friendly,Â 
 
Careful and active listener,Â 
 
Multi-tasking, organizational skills, great telephone and computer communication skills","
High School Diploma
 
2010
 
Prospect Mountain High School
 
City
 
, 
State
 
Member of History Club, Winter Carnival Planning Committee, Co-
Founder of Mr. and Mrs. Prospect Mountain Charity Competition ? Expanded Functions Dental Assistant Certificate: Dental Assistant
Dental Assisting
 
2012
 
New Hampshire Technical Institute
 
City
 
, 
State
"
15273850.pdf,"SENIOR SALES ASSISTANT/ SALES SUPPORT
","
ads, attention to detail, customer service, data base, inventory, office, presentations, quality control, sales, phones
Experience
Senior Sales Assistant/ Sales Support
 
, 
01/2006
 
to 
01/2012
 
Company Name
 
ï¼​ 
City
 
, 
State
Accurately monitored and evaluated ads for specifications and standards compliance.
Provided high standard of service and attention to detail.
Quickly and effectively solve customer challenges.
Maintain quality control/satisfaction records, constantly seeking 
new ways to improve customer service.
Answered multi-line phones.
Maintained inventory of office supplies.
Managed all aspects of daily office operations.
Created and edited memos, correspondence and directory reports for management evaluations and presentations.
Box Office Manager
 
, 
01/2003
 
to 
01/2006
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed all aspects of ticket sales.
Maintained data base of all season ticket holders, answered 
multi-line phones, and kept an inventory of all supplies.
Organized volunteers to "," and Training
High School Diploma
 
:
 
1985
 
Northwood High School
 
ï¼​ 
City
 
, 
State"
29815762.pdf,"SALES ASSOCITE
","
Certified Forklift Operator
Quick Learner
Strategic thinker*
Experience
10/2016
 
to 
Current
Sales Associte
 
Company Name
 
ï¼​ 
City
 
, 
State
Received and processed cash and credit payments for in-store purchases. 
Placed special merchandise orders for customers.
Shared product knowledge with customers while making personal recommendations.
Worked as a team member to provide the highest level of service to customers.
Maintained friendly and ","
1998
High School Diploma
 
Lugoff Elgin High SChool
 
ï¼​ 
City
 
, 
State
"
37792474.pdf,"SALES ENGINEER
","
Extensive ","al and
Industrial 
(10 plus years (not exact dates or culminating years)
A competent Project Engineer with excellent communication, organisation and co-ordination "
19147494.pdf,"SALES ASSOCIATE
","
Familiar with John Deere Ag and Lawn equipment , Massey Ferguson Ag equipment Kubota Ag and lawn
equipment, Kioti Ag equipment , Cub Cadet riding and zero turn mowers Vermeer Hay equipment, Tillage equipment
, Sitrex , Bush Hog , Servis Rhino , Vicon , Land pride implements , Bad Boy Zero Turns, MTD Products , Hustler
Zero Turns, Stihl and Echo products Parts / Service and warranty for each brand whether OEM or aftermarket
applications. Tisco, A&I Products, Becknell Wholesale
Created long lasting relationships with customers needing help with their equipment. Communicated with customers to
assist them with their parts purchasing , troubleshooting when needed by contacting manufactures explaining the
customers failure or questions for a quick resolution.
Handled cash of large amounts with no discrepancies. Prepared deposits and took them to the bank when ever
needed.
Inventory control procedures
Team player mentality
Hunter/farmer
sales
strategies
POS system
operation
Listening
skills
Reliable and
punctual
Experience
Company Name
 
| 
City
 
, 
State
 
Sales Associate
 
08/2016
 
- 
Current
Assisted customers by finding needed Equipment , Ag or lawn items and checking inventory for items at other locations.
Retained product, service and company policy knowledge to serve as resource for both co"," and Training
Conroe High School
 
| 
City
 
, 
State
 
High School Diploma
 
05/1987
Customer Service and Warranty award
Exceeding expectations in equipment rental revenue. Good Customer Service reviews. Filing and following through with warranty claims insuring
company to collect all more required to repair equipment covered under warranty. Helped collect multiple locations warrantys old and new."
14267489.pdf,"SALES ASSOCIATE
",",.
Receive, sort and place mail in mailbox modules accurately.
Record all sales transactions on Point of Sale and accurately process cash, checks, credit card and university internal billing transactions.
Print reports as requested.
Pack contents for shipping using established procedures and products.
Deliver mail, overnight letters, parcels and facsimiles to customers.
Operate all software programs including but not limited to Point of Sale, Counter Manifest System, Mailbox Manager, MS Office and other
programs as required.
Receive and process packages for shipping, including lifting and weighing packages on scale, accessing Manifesting software, generating
labels and retrieving packages from customers when requested.
Prepare documents for traces and shipping claims.
Assist in merchandising the center, including: stocking shelves with product, ensuring a clean and orderly appearance of product, informing
manager of inventory levels for re-ordering supplies, being informed of product specifics (i.e.
warranties, durability claims, pricing, etc.) Open & Close out of POS to include: reconciliation of cash, checks, credit cards, and all other
transactions accurately and in accordance with company policy and procedure.
Operate printer/copiers, fax machine, binding equipment and all other office machines in a safe, efficient and productive manner.
Help customers operate those machines they have access to as Required.
September 2014
to
November 2014
Company Name
 
City
 
, 
State
 
Front Counter Clerk
Multitask, be responsible for my shift.
Accomplishments I got to put my math skills to ","
2017
The College Of Health Care Professions
 
City
 
, 
State
 
medical assistant Communication
 
Course"
15973307.pdf,"SALES CONSULTANT
","
Critical Thinking
Goal Setting and Implementation
Team","
High School Diploma
 
2016
 
Tse' Yi' Gai High School
 
, 
City
 
, 
State
 
, 
United States
Certifications: Valedictorian
Extracurricular Involvement: Student Council, Peer Helper, Honor Society, Athletics, Native American ClubÂ 
Recipient of National College Prep Scholar, 
Quest Bridge
â€‹
Columbia University
 
, 
City
 
, 
State
 
, 
United States
Graduation expected in May 2020
Leadership
Mentor
 , Columbia Mentoring Initiative, Sept. 2017-PresentÂ 
Serve as a guide and motivator for a first-year Columbia College student in the Indigenous family group.
Discuss and create personal, mentorship, and academic goals.
Attend bonding events with mentee to ensure a healthy mental and physical well-being.
Powwow Chair
 , Native American Council at Columbia University, Apr. 2017-Present
Co-President
 , Native American Heritage Month, Apr. 2017-Dec. 2017
Responsible for planning and organizing month-long events that represent Native American identity and also the annual university
powwow.Â 
Engage in weekly meetings to discuss event planning with peers and advisors.Â 
Use leadership abilities to execute events in a timely and organized manner.
"
15581242.pdf,"SALES SPECIALIST
","
Bilingual (Bangla & English)
Staff mentoring and development
Motivated and self-driven business acumen
Strong customer service ","
Bachelor of Science
 
: 
Biology
 
, 
May 2016
 
University of Houston
 
ï¼​ 
City
 
, 
State
 
Minor in Health Science
 
"
29928796.pdf,"SALES ASSOCIATE
","
Attentive to small details
Very calm under pressure but not to leisured to resolve the problem
Positive influenceÂ 
Dependable","
June 2013
 
Downers Grove North High School
 
3.1 Some college
"
