FileNumber,Role,Skills,Education
13087952.pdf,"TEACHER
Farrah M.
 
Bauman
","
National Board Certified
AP Bio certified 2015
AP Chem certified summer 2017
Trained in educating at-risk youth
Teacher Mentor
National Board Grader
Classroom discipline
Positive learning environment
Self-motivated
Work History
Teacher
 
02/2003
 
to 
Current
 
Company Name
 
Teach medical microbiology, chemistry, and physical science, 9 through 12 grades.
Keep grade books, input grade information into IGpro grade keeping system.
Responsible for detailed weekly lesson plans, parent correspondence.
Active with Homecoming and Prom committees.
Teacher
 
02/2003
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Teach/have taught: honors, college prep medical microbiology; honors, college prep, basic chemistry; honors biology (100% pass rate);
physical science, 9 through 12 grades.
Keep grade books, input grade information into PowerSchool grade keeping system.
Create detailed, engaging new lesson plans based on course objectives.
Â Organized, ordered supplies, made appointments, and put on 4 fabulous Proms as Prom committee co-chair.
Organize yearly out of state overnight field trips in order to foster real-world relevance in course study.
Collaborate yearly with a team of faculty to serve at-risk incoming 9th graders for the ""Bridge Program"".Â 
Serve yearly as a mentor to 1-2 teachers.
Correspond with parents by email, telephone or postal mail.
Oversaw inventory activities, including chemical monitoring, for the science department.
Created detailed, engaging new lesson plans based on course objectives.
Implemented reading and writing in science by obtaining a set of novels from DonorsChoose to support student literacy in the science
classroom.
Consistently receive positive teacher evaluations from students and administrators.
Summer National Board Certification grader for Pearson
Medical Technologist
 
02/2001
 
to 
01/2006
 
Company Name
 
â€“ 
City
 
, 
State
 
Analyze blood and body fluids for hematology, chemistry, coagulation, immunology, and urinalysis using mainly Beckman equipment
including the LX.
Manual and automated hematology, including cell differentiation of peripheral smears as well as exudates.
Daily, weekly, and monthly maintenance of all machinery.
Plate microbiology specimens on appropriate media, rapid test for strep, influenza, Rocky Mountain spotted fever, and mononucleosis.
A, B, O typing and antibody identification, sickle cell determination, antigen typing, cross matching.
Medical Technologist
 
02/2001
 
to 
01/2006
 
Company Name
 
â€“ 
City
 
, 
State
 
Analyze blood and body fluids for hematology, chemistry, coagulation, immunology, and urinalysis using mainly Beckman equipment
including the LX.
Manual and automated hematology, including cell differentiation of peripheral smears as well as exudates.
Daily, weekly, and monthly maintenance of all machinery.
Plate microbiology specimens on appropriate media, rapid test for strep, influenza, Rocky Mountain spotted fever, and mononucleosis.
A, B, O typing and antibody identification, sickle cell determination, antigen typing, cross matching.Education
M.Ed
 
: 
Secondary Education
 
2007
 
Southern Wesleyan University
 
- 
State
 
Secondary Education GPA: 3.8
Certificate in Medical Technology
 
: 
1999
 
Carolinas College of Health Sciences, Carolinas Medical Center
 
- 
City
 
, 
State
B.S
 
: 
Biology
 
1998
 
Univ. of South Carolina
 
- 
State
 
Biology GPA: 3.4
Skills
chemistry, hematology, immunology, lesson plans, machinery, Medical Technology, typing, urinalysis
mentoring, communication, social skills, lesson plans, chemistry, biology, medical microbiology, Medical Technology","
M.Ed
 
: 
Secondary Education
 
2007
 
Southern Wesleyan University
 
- 
State
 
Secondary Education GPA: 3.8
Certificate in Medical Technology
 
: 
1999
 
Carolinas College of Health Sciences, Carolinas Medical Center
 
- 
City
 
, 
State
B.S
 
: 
Biology
 
1998
 
Univ. of South Carolina
 
- 
State
 
Biology GPA: 3.4
"
17481570.pdf,"ASSISTANT TEACHER
",," teachers to modify curricula for special education students according to Individual Education
Plans.
Applied progressive teaching principles to a class of 9 Social-Emotional students.Â 
Taught Social Studies and Math to grade 8.
Established and enforced rules for behavior and procedures for maintaining order.
Received high remarks for the creativity of classroom lesson plans and instructional techniques from students, parents and faculty. 
09/2014
 
to 
06/2014
Teacher Assistant
 
Company Name
 
ï¼​ 
City
 
, 
State
collaborated with the Severe Special Education teacher in order to best meet academic and other specific needs of the individual students in
a resource and inclusion setting.
Created conditions for social-emotional students to make academic and life skill gains.Â 
Kept consistent communication with parents to address student's weekly progress.Â 
09/2013
 
to 
08/2014
Severe Special Education Para"
16820422.pdf,"ASSOCIATE TEACHER
","
Games, Increase, Recruitment, Associate, Budget, Fundraising, Health And Wellness, Liaison, Recruiting, Arrangements, Exchange, Progress,
Team Player, Travel Arrangements, Field Operations, Operations, Packing, Program Manager, Purchase Orders, Vouchers, Coaching, Award","al
consultants Act as the athletic liaison for the admission office Attend regional and national admission events to attract prospective students and
families Coordinate and manage daily tour guides for prospective families and arrange for coaches to meet prospective students Interview and
evaluate prospective students for admission Assist in the planning and execution of Holderness School's Fall Open House and Spring Second
Visits for over 100 accepted students Help manage the Holderness Social Media websites (i.e. Facebook, Twitter, YouTube) Assisted in the
development and implementation of the strategic plan to increase the number of applicants on a 1 year, 3 year, and 5 year span Developed
strategies to attract mission appropriate students Collected the documents required necessary to make a decision on applicants Assisted in the
admission publication Assisted in increasing full pay boarding students (15%), female applicants (18%), freshman applicants (20%), and domestic
diversity (15%) anaged all aspects of the Girls' Basketball program, competing in the Lakes Region league and (NEPSAC) New England Prep
School M Athletic Council. Attended regional and national AAU tournaments to identify, evaluate, and recruit studentÂ​athletes (such as: Deep
South Classic, Commotion by the Ocean, Gym Rats, etc.) Coordinated daily practice plans to enhance successful learning and performance
outcomes for both varsity and junior varsity teams Invited and scheduled scrimmage games among AAU programs in order to increase the school's
awareness athletically Developed scouting reports and game plan of the opposition for studentÂ​athletes in order to create successful results
Collaborated with Strength and Conditioning coach to develop a health and wellness program Performed end of the season evaluations with
coaches and players Assisted studentÂ​ athletes and the college counseling office in the college recruitment process Coached Skidmore Forward
Migle Vilunate, a member of the Liberty League AllÂ​Rookie team Organized endÂ​ofÂ​theÂ​year team dinner and individual awards Provided
individual skill development program during the season and PostÂ​season Coordinated travel to and from opposing schools for both teams
Collaborated with Athletic Director to manage the team's budget and fundraising initiatives * ember of the Women's Basketball Coaches
Association (WBCA) M
Company Name
 
January 2011
 
to 
January 2012
 
Student Assistant Coach, Men's Basketball
 
City
 
, 
State
 
Conducted comprehensive on and off campus recruiting; attended regional tournaments/camp Attended games and review film of
opponent's games; develop scouting reports and recommendations Assisted in development of daily practice plans to enhance successful learning
and performance outcomes Supervised student manager and practice players Instructed guard play, creating performance drills and individualized
instruction * anaged exchange of game film for nonÂ​conference and conference opponents M * anaged academic progress of studentÂ​athletes, as
assigned by head coach M * anaged outreach to constituents (parents, fans, coaches, alumni, etc.) M Assisted in coordination of team travel
arrangements, housing, and meals for studentÂ​athletes Coordinated community service activities between the studentÂ​athletes and local
community Coached three AllÂ​League players and one AllÂ​Rookie team player Conducted comprehensive on and off campus recruiting;
attended regional tournaments/camps Attended and scouted opponent games and review film; developed scouting reports and recommendations
Assisted in development of daily practice plans to enhance successful learning and performance outcomes * orked with post players, creating
performance drills and individualized instruction W Helped lead Thoroughbreds to 16Â​10 record and Liberty League Tournament berth Attended
and scouted opponent games and reviewed film; developed scouting reports and recommendations
Education
Skidmore College
 
2007
 
Bachelor of Science
 
: 
Management and Business
 
City
 
, 
State
 
, 
US
 
Skidmore College, Saratoga Springs, NY, May 2011
Holderness School, Plymouth, NH, June 2007
Concordia University
 
Master
 
: 
Coaching and Athletic Administration
 
City
 
, 
State
 
, 
US
 
Concordia University, Irvine, CA, May 2015 Master in
Coaching and Athletic Administration
"
36206485.pdf,"TEACHER
","
academic, art, interpersonal skills, instruction, lesson plans, notes, materials, meetings, PowerPoint, camera, progress, teaching, training programs,
Microsoft Excel, Microsoft Office."," endorsement
Urban public schools background
Standardized testing techniques
"
53129155.pdf,"TW
SUBSTITUTE TEACHER
"," used: self-direction, team player, trouble shooting, record keeping and problem solving; management of volunteer base that ran groups
in the northwest region and promoted the MOPS agenda within the community.
Developed presentations for public events, community groups and organizational assemblies.
Work History
Company Name
 
- 
Substitute teacher
 
01/2008
 
- 
01/2011
On-call substitute for grades K-12.
Substitute teacher in the Tillamook School system as both a classroom teacher and as a teachers aide.
OSU Extension Service Tillamook County: 4-H Program Assistant 2; 2009 to October 2016; support "," and reinforce core concepts.
Kept students on-task with proactive behavior modification and positive reinforcement strategies. Maintained day to day classroom
management to promote learning.
Company Name
 
- 
4-H Program Assistant & Open Campus Assistant
 
City
 
, 
State
 
02/2009
 
- 
10/2016
Supported educational programs through the delivery of program curricula, coordination of program elements or projects, assisting with the
assessment, design, implementation and evaluation.
Recruit, supervise and retained volunteers.
Organize and facilitate; day camps, after school programs, overnight camps and fundraiser's. Including travel to National programs.
Gathered data for annual reporting of program success, volunteer hours, personal time, yearly reports of "
22632070.pdf,"BI TEACHER
","
academic, Interpersonal skills, economics, English, Functional, instructional design, lesson plans, managing 3, materials, math, Teacher, team-"," curriculum for special-needs students based upon a variety of 
instructional techniques and technologies.
Wrote Functional Behavior Assessment, and Behavior Intervention Plans to improve academic success in the classroom.
Created a desirable and safe environment for behaviorally challenged students.
Met with parents to resolve conflicting educational priorities and issues.
Taught all four core subjects and social "
27798860.pdf,"ENGINEERING TEACHER
","
Operating systems: Windows 7/XP/2000, Android, and MS-DOS *Software: Autodesk Civil 3D, Autodesk AutoCAD, Autodesk Inventor
Professional, Pro/E, Solid","al process.
Maintained teaching assignments as scheduled.
Setup and maintained grade book throughout each course.
Provided weekly feedback to students with grade reports and attendance reports.
Documented the high risk student with advisories and recorded in the school's academic database.
Civil Project Engineer
 
05/2005
 
to 
09/2010
 
Company Name
 
City
 
, 
State
Planned and scheduled subdivision plats with the city and county planning and zoning commission meetings for approval and city pre-
construction meetings for construction approval.
Coordinated projects with external clients, architects, surveyors, and public agencies.
Performed field evaluations with contractors and city inspectors to review construction for compliance with design intent.Prepared feasibility studies, engineering cost estimates, bid proposals, drainage reports, engineering reports, construction documents,
specifications, cut sheets, public utility permits, plats, As-Builts, addendums, submittals, 
and analyzed geotechnical reports for civil
engineering and subdivision projects.
Mentored proactively with the CAD group to execute construction documents for imperative deadlines, contractor's (RFI) Request for
Information for project verification, trained the group to design pump lift stations, grade roadways, parking lots, soil erosion and sediment
control designs, plan and profiles for sewer and storm lines, subdivision plats, land surveys, with the use of AutoCAD Land desktop.
Coached and trained the group to become team players, to "
29797594.pdf,"TEACHER
","
E
 ducator: People skills
 , enthusiasti
 c, problem-solve
 r, great organizational skills
 , encouraging, technology savvy, eager to learn, communicates
great with colleagues and parents, sets high and clear expectations for students, eager to teach, loves to teach students how to ""love to learn"",
always looking for ways to grow as a person and educator
Education
University of Redlands
 
2008
 
Elementary Credentials
 
: 
Education
 
City
 
, 
State
 
, 
United States
California Baptist University
 
2006
 
Bachelor of Arts
 
: 
Liberal Arts
 
City
 
, 
State
 
, 
United States
Teaching Experience
Company Name
 
Teacher
 
City
 
, 
State
Long term substitute for fifth grade.Hired as a probationary teacher and taught second grade for two years. Became tenure and taught fifth grade
for one year. Trained as a trainer or trainees for the WRITE Institute. Grade level lead for one year. Promoted language development skills through
reading and storytelling.Applied the positive reinforcement method to redirect negative behaviors.Assisted 10 children per station during small
group learning periods during System 44 Instruction. Conducted small group and individual classroom activities based on differentiated learning
needs.Helped prepare daily lesson plans for activities and lessons.Communicated effectively with educators from various grade levels.Supported
students in developing strategies for individual needs and classroom group dynamics.Wrote daily and weekly lesson plans. Tutored after and
before school twice a week all four years.
Company Name
 
Teacher
 
City
 
, 
State
Taught second grade for one year. Promoted language development skills through reading and storytelling.Applied the positive reinforcement
method to redirect negative behaviors.Conducted small group and individual classroom activities based on differentiated learning needs. Tutored
after school twice a week. Organized field trips to local parks, fire stations and zoos.Helped prepare daily lesson plans for activities and
lessons.Encouraged students to be understanding of and helpful to others.Supplied one-on-one attention to each student, while maintaining overall
focus on the entire group.Physically and verbally interacted with students throughout the day to keep them engaged.Communicated effectively with
educators from various grade levels.Supported students in developing strategies for individual needs and classroom group dynamics.Wrote daily
and weekly lesson plans. Conducted family-connection home projects.
Company Name
 
Teacher
 
City
 
, 
State
Fourth grade teacher for two years. Looped with my fourth graders from last year and now teach fifth grade. Teach critical thinking and close
reading strategies through common core. Grade level lead for two years. Meet with the RCD team and write the math units. Tutor after school for
two years. Lead GATE students to writing our school newspaper. Apply the positive reinforcement method to redirect negative
behaviors.Conduct small group and individual classroom activities based on differentiated learning needs.Observe students to supply teachers with
feedback regarding potential learning blocks and opportunities for support.Encourage students to be understanding of and helpful to others.Supply
one-on-one attention to each student, while maintaining overall focus on the entire group.Physically and verbally interact with students throughout
the day to keep them engaged.Communicate effectively with educators from various grade levels.Support students in developing strategies for
individual needs and classroom group dynamics.Write daily and weekly lesson plans.Implement programs to encourage student participation.
Communicate with parents on a weekly basis of student progress. Assess students monthly on STAR Reading and STAR Math. Give weekly
comprehension assessments, both oral and written. Incorporate technology in the classroom, ie iPads.
Professional Development
WRITE Institute. Get Ahead Writing. English Language Development. Common Core Math. Common Core Language Arts. Combination Class
Support.
Leadership
Grade level lead for three years.
Trainer of trainees for the WRITE Institute.
Trainer of trainees for Common Core.
RCD unit writer at my current site.
Other Accomplishments
Last year I was asked to administer the GATE after school program. Together, the GATE identified students and I, created a school newspaper.
We named it the Jr Journal and invented five topics that would be in every issue. I helped create an outline and template that our reporters could
follow and eventually do independently. Each student chose a different topic every month and would either interview or research to write an article
for that section. They would then write a rough draft, that I would edit, and then they would type the final draft and put it into the newspaper
template. Students would also have a chance to find graphics or take pictures that fit their topic. It turned out great and we were able to publish
four issues. This will be our second year. This was a great accomplishment for me as an educator, because I love to write and was in my school
newspaper in High School. I had the chance to share a passion of mine and see students enjoy coming in after school and put their advanced
brains to ","
University of Redlands
 
2008
 
Elementary Credentials
 
: 
Education
 
City
 
, 
State
 
, 
United States
California Baptist University
 
2006
 
Bachelor of Arts
 
: 
Liberal Arts
 
City
 
, 
State
 
, 
United States
Teaching "
29639533.pdf,"TEACHER
","
Team player and effective collaborator
ProvenLeader
Specialist with building relationships with students and parents
Dedicated
Hard Working","al arena
Comprehensive understanding and strategic in teaching Georgia Milestone constructive
responses
Flexible and adaptive
"
62184086.pdf,"TEACHER
","
charts, Excellent communication, conferences, Conflict resolution, Critical thinking, focus, instruction, instructional design, Lesson planning,
Managing, meetings, office, problem solving, processes, progress, Teacher, Teaching, time management, written
Experience
Teacher
 
August 2004
 
to 
March 2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Teacher who develops curriculum with a child's biological, cognitive and socio-emotional processes in mind.
Committed to the healthy maturation of every child involved.
Teacher
 
August 2002
 
to 
June 2004
 
Company Name
 
ï¼​ 
City
 
, 
State
Coordinated parent-teacher conferences during the school year.
Took on numerous backstage role is, including running lights, crew and box office.
Completed and filed all necessary paper","al progress with individual charts and files.
Addressed behavioral and learning issues with parents and daycare management.
Teacher
 
August 1996
 
to 
June 1997
 
Company Name
 
ï¼​ 
City
 
, 
State
l Fostered reasoning and problem solving through active exploration games and activities.
Monitored students' educational progress with individual charts and files.
"
79663360.pdf,"SUBSTITUTE TEACHER
","
Â·Â Â Â Â Â Â Â Â  Computer literate and valid Texas driver's license/insurance
Â· Â  Â  Â  Â Great communication and note-taking skillsÂ 
â€‹","
Dallas Theological Seminary-Houston Campus
 
Master of Arts
 
: 
Christian Education
 
Christian Education
2013
City
 
, 
State
 
Bachelor of Science
 
: 
Christian Leadership/Biblical Studies
 
Christian Leadership/Biblical Studies
"
90363254.pdf,"TEACHER
","
conflict resolution, course development, critical thinking, curriculum development, Â instructional design, Â research, staff development, teaching,
trouble shooting","
University of Phoenix,
 
2007
 
Master of Arts
 
: 
Education/Curriculum Instruction
 
City
 
, 
State
 
, 
U.S.A.
Applied the ADDIE method of instructional design and implemented it for classroom use and corporate training purposes. Â 
Designed Action Research Plan in APA format for creation of ESL Tutoring programs in schools. Â 
Developed university course for corporate training purposes.
Arizona State University,
 
2005
 
Bachelor of Arts
 
: 
Interdisciplinary Arts & 
Performance-Visual Arts
 
City
 
, 
State
 
, 
U.S.A.
Critiqued fine art using elements of design and principles of art for both written and oral presentation. Â 
Completed internship at Glendale Community College for Fine Arts Department
"
24791126.pdf,"TEACHER
","
MicrobiologÃ​a, Director General, Directora, Industrial, Jefe De Laboratorio, Acta, Bpm, Bpm (business Process Management), C, Carne De
Cerdo, Carne Porcina, Control De Calidad, Data Mining, FarmacÃ©utica, FarmacÃ©utico, Iso, Iso 9001, Manipuladores, Microbiologia,
ProducciÃ³n, ProgramaciÃ³n, QuÃ​mica, QuÃ​mico, Sas, Seguridad, ToxicologÃ​a, Tutor, Vigilancia"," to food
handlers. Internal Quality Auditor. Statistics management tools applied in the industry for quality control. "
74816727.pdf,"TEACHER
","
Mathematics, tutoring, good team member, communication, childcare, managing, hiring, merchandising, recruiting, selling, recording"," students in both a general education
and special education classrooms. I finished about twenty hours in a 6th grade math class at Grain Valley South Middle School. One of my peers
and I taught three different lessons and led several small groups in discussions about various math articles. One lesson we taught was reviewing
order of operations. Since the students were newly familiar with the information we wanted them to get some practice "
35421497.pdf,"TEACHER
","
Creative at lesson planning and hands-on instruction.
Student Assessment.
Classroom Management.
Able to inspire, comfort and build self-esteem.
Outstanding communication skills.
Dependable and detail orientated.
Excellent organizational skills.
LanguagesTrilingual in English, Russian and Hebrew.","
Bachelor of Arts
 
: 
Childhood Education 1-6
 
2007
 
Brooklyn College
 
City
 
, 
State
 
Minor in 
Psychology.
Associate of Arts
 
: 
Liberal Arts
 
2003
 
Nassau Community College
 
City
 
, 
State
 
Liberal Arts
"
21550454.pdf,"KINDERGARTEN TEACHER
","
Meticulous attention to detail
Professional communication
Conflict resolution techniques
Strong problem solver
Â 
Account Reconciliations
Cost accounting
Flexible and adaptive
Intimate knowledge of school system
Experience
Kindergarten Teacher
 
August 2011
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Served as Team leader for three years.
Served as collab partner with special "," specialist for three years.
Encouraged students to persevere with challenging tasks.
Set and communicated ground rules for the classroom based on respect and personal responsibility.
Mentored and counseled students with adjustment and academic problems.
Took appropriate disciplinary measures when students misbehaved.
Differentiated instruction according to student ability and skill level.
Encouraged children to be understanding of others.
Promoted good behaviors, accountability and social responsibility. 
Head Start/Federal Preschool Programs Teacher
 
August 2006
 
to 
July 2011
 
Company Name
 
ï¼​ 
City
 
, 
State
Encouraged parents to take an active role in their child's education.
Encouraged students to explore issues in their lives and in the world around them.
Enhanced reading "
31552617.pdf,"TEACHER
",,"
12/2009
Robert Morris University
 
City
 
, 
State
 
, 
United States
 
Master of Science
 
: 
Instructional Leadership
3.96 GPA
Credits Earned: 30 Semester hoursÂ 
Alpha Chi National College Honor Society
05/2006
Robert Morris University
 
City
 
, 
State
 
, 
United States
 
Bachelor of Arts
 
: 
Social Studies
3.38 GPA
Credits Earned: 84 Semester hoursÂ 
Level I PA Teacher Certification Social Studies
Level I PA Teacher Certification Middle Level Mathermatics
Interests
Family
Golf
Swimming
Camping
Military Service
United States Marine Corps
June 1988 to December 1995
Highest Rank: Corporal
Squad Leader in Heavy Weapons Infantry Company 
Lead, train, and inspire Marines in a heavy weapons platoon in support of global operations
while assigned to: 
Weapons Company 3rd Bn. 25th Marines, Moundsville, WV 
Weapons Company 2nd Bn. 23rd Marines, Port Hueneme, CA"
24240349.pdf,"SUBSTITUTE TEACHER
","
Detailed and Accurate Transcription Abilities
Public Speaking and Leadership Skills
Professional Image
Effective Decision Maker
Requires little or no training
Independent ","al, or corporate environment.
Â Excellent written and oral communication "
16210888.pdf,"TEACHER
","
academic, Arts, Coach, continuous improvement, Council, critical thinking, ","al strategies to design lesson plans and instruct alignment; 
students at a variety of
developmental levels to achieve academic success.
project mgmt.; 
Implement district-level educational programs, including Balanced Literacy/Guided staff leadership & 
Reading, Lucy Calkins
Writing, Investigations Mathematics, and Sitton Spelling.
training; student instruction & 
Successfully model and implement character education and proactive discipline through assessment 
Positive
Behavior Support (PBS).
Successfully lead senior district and building-level staff in "
14958913.pdf,"TEACHER
Interests
RANGOLI DANCE COMPANY 
Los Angeles, CA Lead/Post-Graduate Company Dancer 
2004 - Present *Graduated with a solo dance debut
and performed in over 15+ large scale productions 
*Worked alongside world-renowned dancers from India and the United States *Lead the
company through matters involving choreography and aesthetics as a senior dancer 
*Expanded my knowledge on the Indian culture while
simultaneously bringing awareness to it by performing at schools, temples, and events for companies including DisneyÂ® 
*Received the Rangoli
Artistic Merit Award in 2016 for progress in dance training and performance 
KARNATAKA CULTURAL ASSOCIATION OF SOUTHERN
CALIFORNIA 
Long Beach, CA 
Vice President of Youth Committee and Volunteer 
Sep 2010 - Present *Volunteered at religious, community,
and fundraising events as a committee member 
*Emceed shows such as the annual Children's Day, Drama Festival, and Indian New Year event.
*Organized 10+ fundraisers including book, clothes and toys drive, water bottle collection, Walk-a-Thons, etc. 
*Participated in plays,
performances, and international shows to fundraise for the organization *Received Community Service Award in 2016 for participation and time
spent volunteering 
* 
* 
LAKEVIEW SENIOR CENTER 
Irvine, CA Vice President of Volunteer Group 
Sep 2012 - June 2016 *Assisted in care
of the elderly in terms of dietary and medical needs, socially, and with daily tasks *Put on events, games, holiday crafts to entertain and act as a
support system *Delivered informative presentations to the group about elderly care, basic science, people ","
acute care, art, Autism, basic, biochemistry, biology, Chemistry, CPR, focus, fundraising, Law, patient care, pediatrics, physical therapy,
Resuscitation, teaching, urology, vital signs
Additional Information
LEADERSHIP AND ACTIVITIES 
RANGOLI DANCE COMPANY 
Los Angeles, CA Lead/Post-Graduate Company Dancer 
2004 -
Present *Graduated with a solo dance debut and performed in over 15+ large scale productions 
*Worked alongside world-renowned
dancers from India and the United States *Lead the company through matters involving choreography and aesthetics as a senior dancer
*Expanded my knowledge on the Indian culture while simultaneously bringing awareness to it by performing at schools, temples, and events
for companies including DisneyÂ® 
*Received the Rangoli Artistic Merit Award in 2016 for progress in dance training and performance
KARNATAKA CULTURAL ASSOCIATION OF SOUTHERN CALIFORNIA 
Long Beach, CA 
Vice President of Youth Committee
and Volunteer 
Sep 2010 - Present *Volunteered at religious, community, and fundraising events as a committee member 
*Emceed shows
such as the annual Children's Day, Drama Festival, and Indian New Year event. 
*Organized 10+ fundraisers including book, clothes and
toys drive, water bottle collection, Walk-a-Thons, etc. 
*Participated in plays, performances, and international shows to fundraise for the
organization *Received Community Service Award in 2016 for participation and time spent volunteering 
* 
* 
LAKEVIEW SENIOR
CENTER 
Irvine, CA Vice President of Volunteer Group 
Sep 2012 - June 2016 *Assisted in care of the elderly in terms of dietary and
medical needs, socially, and with daily tasks *Put on events, games, holiday crafts to entertain and act as a support system *Delivered
informative presentations to the group about elderly care, basic science, people skills, and common diseases and medical issues"," and Training
CALIFORNIA STATE UNIVERSITY
 
May
 
B.S
 
: 
Chemistry
 
City
 
Chemistry 3.65
Survey of Chemistry, Introduction to Crime, Law and Justice
 
: 
Biology General Chemistry
 
Biology General Chemistry
"
11336022.pdf,"LEAD TEACHER
","
academic, autism, book, clients, customer service, database, Internet Explorer, director, Excel, PowerPoint, Windows, Microsoft Word,
purchasing, quick, Read, sabre, Sales, Staffing, Inspect vehicles
Additional Information
Willing to relocate: Anywhere Authorized to "," director to provide and maintain a positive and appropriate educational program that meets the
social, emotional, physical, and intellectual needs of the children within my care.
Established a safe play environment for the children.
"
15899269.pdf,"TEACHER
","
discharge planning, lesson plans, evaluate patients, supervision
Activities and Honors
National Association of Social Workers (NASW) Vice President of Social Work and Psychology Student Association at Warner University
2013- 2014 Phi Alpha Chapter President 
2013- 2014"," and Training
May 2014
Bachelor of Arts
 
: 
Psychology
 
Warner University
 
ï¼​ 
City
 
, 
State
 
Psychology
2014
Bachelor of Arts
 
: 
Social "
13330982.pdf,"TEACHER
","
Classroom Management
Community Involvement
Classroom Instruction
Critical Thinking
Urban Classroom setting
Professional Affiliations
National Science Teachers Association
New York Academy of Sciences
United Federation of Teachers", 
34745915.pdf,"TEACHER
","
organizational skills
problem-solving
customer service
people person
active listener","
Bachelor of Arts
 
: 
History & Social Studies Education
 
May 2012
 
Longwood University
 
City
 
, 
State
 
, 
United States
History & Social Studies Secondary Education
Minor in Anthropology
Virginia and Florida "
27531694.pdf,"TEACHER
","
accounting, accounts payables, Administrative, AOL, auditing, banking, benefits, Budget, Business Works, content, counseling, clients, customer
service, databases, database, Email, financial, forms, funds, Human Resource, Internet Explorer, Internet Applications, inventory, invoicing, Lotus,
Director, marketing, materials, mediation, meetings, mental health, Access, Excel, office, Microsoft Office 98, Outlook, Power Point, 2000,
Word, Netscape Navigator, payroll, Peachtree, Peachtree (accounting software, policies, producing, quality, receiving, sales, SAP, scheduling,
shipping, structured, Supervisor, teacher, telephone, tutoring", Teacher with excellent communication 
63391085.pdf,"TEACHER
","
Administrative, administrative support, budgets, communication skills, Excellent communication, contracts, database, financial reports, grants,
leadership skills, lesson plan, materials, meetings, Excel, Outlook, PowerPoint, Windows, Microsoft Word, multi -tasking, Internet research,
payroll, Philosophy, Policies, progress, QuickBooks, record keeping, recruiting, scheduling, teacher, Team player"," Program) and Triennial (Eligibility) meetings.
Processed and distributed monthly related service reports, quarterly progress reports and report cards.
Maintained all aspects of student records to ensure compliance with the Department of Education.
"
25588694.pdf,"SPANISH TEACHER
","
Strong interpersonal skills
Smart board Notebook software
Microsoft Office
Photography editing and slide shows
Additional Information
SUNY Fredonia Women's Soccer Team captain.
SUNY Fredonia College Ambassador","
"
29267293.pdf,"TEACHER
","
Â Counselor, academic, native Spanish speaker, Leadership, Workshops, goal setting and implementation, effectively ","
Counseling Certification
Counseling Internship in Elementary School and juvenile correctional facility
High School Spanish endorsement
Bilingual EndorsementÂ 
IB curriculum trainingÂ 
"
28086303.pdf,"TEACHER
","
academic, budget, coaching, conferences, Curriculum development, educator, instruction, Lesson planning, lesson plans, Math, Access,
Organizational development, problem solving, progress, reading, teacher, Teaching"," and Training
January 2013
BACHELOR OF ARTS
 
College of Staten Island
 
ï¼​ 
State
MASTER OF SCIENCE
 
: 
SPECIAL EDUCATION
 
Touro College
 
ï¼​ 
City
 
, 
State
 
SPECIAL EDUCATION
Certifications
New York State Teaching Certificate in General and 
Differentiated instruction specialist Special Childhood Education (1-6) 
Organizational
development knowledge Students with Disabilities Test - Passed Licensed Pending 
Curriculum development 
Lesson planning expertise 
Flexible
and adaptive
"
20399718.pdf,"INCLUSION TEACHER
"," * Classroom Management & Assessment * Special Education/Teacher for the Visually Impaired * Elementary &
Secondary School * Transition and Social Assistance
Core Qualifications
Proficienct
Experience
Inclusion Teacher
 
01/2010
 
to 
01/2011
 
Company Name
 
City
 
, 
State
Provided instruction to students within the special ", requirements and behavioral modification practices. Empathetic 
