FileNumber,Role,Skills,Education
31850269.pdf,"CONSTRUCTION EQUIPMENT REPAIRER/ SHOP FOREMAN/ SQUAD LEADER
","
audio, Bookkeeping, Budget planning, Case Management, basic computer skills, Computer Knowledge, Conflict Resolution, Counseling,
Customer service, Data Entry, Detail oriented, Senior
management, First Aid, hiring, instruction, inventory, Leadership Skills, Logistics, Mac, Mgmt, Marketing, mechanic, Microsoft Excel, money,
Office, Microsoft PowerPoint, Windows, Microsoft Word, Organizing, personnel, Personnel management, policies, Presentations, problem solver,
Problem Solving, Public Relations, Quality Control, Research, strategic planning, Stress management, Supervisor, Teaching, Team-Work, Time
Management, Trouble Shooting","
High School Diploma
 
: 
2001
 
Miami Northwestern Senior High
 
- 
City
 
, 
State
Additional Information"
24361598.pdf,"ASSISTANT PROJECT MANAGER
","
Scheduling of meetings
Client interfacing
Commercial construction
Residential construction
Effective communication
Construction management
Team oversight
Budgeting
Project estimation and bidding
Blueprints and schematics
Good multitasker
Strong team player
Knowledgeable in Excel, Word, Power Point, CMiC, ProCore, Bluebeam, P6
Navigate through Revit, Autocad, Navis","
Associate of Science
 
: 
Construction Management
 
, 
10/2013
 
California Polytechnic State University-San Luis Obispo
 
- 
City
 
, 
State
 
Certifications
OSHA 30 Certified, First Aid Certified, NAHB Green Building Certified"
25656981.pdf,"CONSTRUCTION MANAGER
","BAL, budgets, budget, C, COBAL, Computer Programming, negotiating contracts, delivery, estimating, FDR, hiring, JCL, Mainframe, marketing,
office, Microsoft Project, Net", and 
32799518.pdf,"CONSTRUCTION WORKER
","
Team-oriented and dependable
Safe equipment operation
Preventive and Reparative Maintenance
Materials Handling
Debris removal
Warehouse operations knowledge
Stocking and Replenishing
Product Restocking
Store Merchandising
Merchandise Stocking
Shelving of Products
Inventory Planning
Heavy lifting
Warehouse safety
Work History
Construction Worker
 
, 
01/2020
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Installed new structures, updated systems and replaced worn components to bring buildings up to current codes.
Measured dimensions of finished ","
High School Diploma
 
: 
04/2020
 
Corinth Holders High School
 
- 
City
 
Skateboarding, Gaming, Exercising
I've skated for a long time but not much anymore, I still do enjoy it though and love to skate with my friends when I am free. I'm pretty good at
video games also and I love playing them when I am with friends or on my own. Also recently I have been trying to get into exercising and making
myself healthy.
"
29087505.pdf,"CONSTRUCTION WORK
"," Used Problem solving is a big part of my job! I use it daily.
Efficiency is used daily and i am proud to say I have acquired this skill.
Interacting with business partners, neighbors, and anyone who has any questions is also a skill i have learned, from calling people and setting
up appointments, to evicting people out of foreclosed homes.
Company Name
 
June 2008
 
to 
September 2008
 
Painter/Carpenter
 
City
 
, 
State
Each day I would paint the interior and exterior of houses and offices.
We came to the job site early to get as much "," and Training
Highline Community College
 
2014
 
AA
 
: 
General
 
City
 
, 
State
"
32025286.pdf,"CONSTRUCTION ADMINISTRATION AND OBSERVATION
","
OSHA Certified
Excellent customer relations
General contracting "," for all onsite crew members.
Senior Construction Observer
 
, 
04/2008
 
to 
04/2009
 
Company Name
 
â€“ 
City
 
, 
State
 
Observe and report progress on multiple projects dealing mainly with Water and Waste Water, Transportation, and Civil improvements.
Duties include but not limited to be submittal review, cost analysis, progress payments, quantity review, field reports and photos.
Constructability review of design and base bid cost review, Specifications analysis per type of project review.
Reviewed plans and specs during the schematic design of pre-construction.
Conducted weekly production and operations contractor meetings, which facilitated stronger communication and the ability to resolve
critical issues.
Performed regular job site observations to provide direction for all general contractor personnel.
Reported to the vice president of production on conformance with the contract schedule.
Conducted all critical pre-installation conferences with general contractors, subcontractors, consultants and manufacturer's representatives.
"
33141415.pdf,"CONSTRUCTION WORKER
","
Web Development
 Â 
HTML
XHTML
CSS
XML
Scripting Languages
 Â 
JavaScript
ASP.NET
ActionScript 3.0
PHP
Programming Languages
 Â 
Visual Basic
C#
Java
Applications
 Â 
Adobe Flash
Adobe Photoshop
Adobe Dreamweaver
Microsoft Word
Microsoft Powerpoint
Microsoft Excel
Microsfot Visual Studio
Eclipse
Relevant Experience
While I have not yet had a chance to prove my skills on the job, some of the "," and Training
2013
Bachelor of Science
 
: 
IT - Web Multimedia and Animation
 
Kaplan University
 
ï¼​ 
City
 
, 
State
 
, 
USA
3.43 GPA
Member of National Society of Collegiate Scholars
Course"
15721849.pdf,"CONSTRUCTION PROJECT REGIONAL MANAGER
","
accounting, Budgeting, business
analysis, business development, BUSINESS DEVELOPMENT AND OPERATIONS, Business Operations, Competitive, contract negotiations,
Contract Administration, customer relations, Documentation, financial, government, human resources, inspection, inventory management,
leadership development, Regulatory Compliance, management information systems, Problem Resolution, process improvement, Project
Management, Proofing, purchasing, quality, quality management, QA, Quality Control, quality
control, Renovation 2.3, Renovation 3.5, Renovation, Roofing, Safety, strategic planning, Supervision, supplier management, Troubleshooting,
type, welds, Workflow, XRAYs","
Associate of Arts
 
:
 
Mechanical Engineering
 
,
 
1982
 
Pensacola Junior College 
ï¼​ 
City
 
, 
State
 
, 
Escambia
Advanced course"
20681037.pdf,"GARDEN ASSOCIATE
","
Computer skills: Windows, XP, PowerPoint, Microsoft Word, Excel, Outlook, Internet research","
2010
GED
 
Bentonville High School
 
ï¼​ 
City
 
, 
State
 
"
10176013.pdf,"CONSTRUCTION ESTIMATOR
","
In depth knowledge of residential construction materials, methods, and systems
Highly skilled in 
obtaining bids from suppliers, negotiating prices, calculating cost factors and prepares estimates
Highly skilled in problem solving, and time and resource management
Proficient in MS Office, AutoCAD, and PlanSwift e
 stimating software
Honest, hard","al products at seminars and special events.
Answered customers' questions about products prices, availability, uses and credit terms.
Determined the cost and pricing of proposals and bids.Estimated and quoted prices, credit and contract terms, warranties and delivery
dates.
03/2006
 
- 
11/2008
Company Name
 
ï¼​ 
City
 
, 
State
 
Real Estate Agent
Counseled customers on market current status for residential and land markets.
Guided home buyers and sellers through the process of short sales.
Educated clients on the current real estate market and answered any questions they had.
Developed an excellent rapport with custom builders to expand opportunities for growth.
Wrote contract documents, purchase agreements and closing statements.
Assisted in developing marketing material for properties.
05/2003
 
- 
11/2008
Company Name
 
ï¼​ 
City
 
, 
State
 
Executive Assistant Manager
Qualified competitive subcontractor bids prior to execution of contracts..
Carefully coordinated plans and specs using marketing programming standards.
Drafted meeting agendas, supplied advance materials and executed follow-up for meetings and team conferences.
Cleaned all construction areas to avoid hazards.
Performed heavy labor such as ditch digging, paving and hauling.
Continually cleaned "
44147689.pdf,"CONSTRUCTION MANAGER / PROJECT COORDINATOR / INSPECTOR
","
Paradox, Microsoft Office Suite
Work History
Company Name
Company Name
Experience
01/1995
 
to 
01/2001
Construction Manager / Project Coordinator / Inspector
 
Company Name
 
ï¼​ 
City
 
, 
State
Maintained management information system to provide data essential to planning and control of project 
development.
Scheduled, monitored and reported on the progress of approximately 90 assigned projects.
Ensured adherence to time schedules and compliance with contracts requirements.
Responded to all contractors' correspondence on behalf of the agency.
Monitored the contractor' performance, quality and "," and Training
May 2016
Masters
 
: 
Historic Preservation
 
Pratt Institute
 
Historic Preservation
Bachelor of Science
 
: 
Architecture
 
City College of New York - School of Architecture
 
Architecture
Asbestos Supervisor Certificate Lead Inspector Certificate
 
ATI - Asbestos & Lead Training Institute
 
ï¼​ 
City
 
, 
State
Institute of Design
 
ï¼​ 
City
 
, 
State
 
Perspective and Rendering
Certificate International Design Seminar, Poltechnico of Milan, Italy Certificate
 
Mechanics Institute
 
ï¼​ 
City
 
, 
State
Activities and Honors
"
12654876.pdf,"SENIOR FACILITIES AND CONSTRUCTION PROJECT MANAGER
"," *Facilities Management Professional, FMP and Certified Project
Manager *Facilities and Technology Management *Electrical Engineering Technology *Construction Management *Licensed Master Electrician
*Certified Advanced Fire and Security Alarm Designer *Certified in Fiber Optics and Net",". *Successful at managing Facilities, Ops & Systems, M&O and Capital Budgets, Assets, Staffing and Bargaining
Agreements. *Responsible for 600 acres of property, 150 buildings, 60 Union skilled technical & maintenance staff, budget managers,
construction & maintenance managers, grounds and horticulture, custodial staff, transportation & fleet managers, shipping & receiving staff, post
office managers, sustainability staff and business managers. 
*Developed and maintained high standards of discretion, integrity, communication,
leadership, life safety & building code compliance, staff, student and faculty safety training and OSHA compliance *Proven team building "
16626724.pdf,"CONSTRUCTION AND DESIGN PROJECT MANAGER
","
Sage Timberline Software, Compeat, QuickBooks, Microsoft Office Suite (Word, Excel, PowerPoint, Outlook, Access)
Experience
Construction and Design Project Manager
 
10/2002
 
to 
Current
 
Company Name
 
City
 
, 
State
Oversee all facets of project management for several multimillion-dollar restaurant and residential projects in 
New York City and London,
including contract negotiations and administration, project estimation, material 
purchasing, budget management, and site management;
managed design and construction for 10 projects to 
date.
Coordinate with owner and investors during pre-construction phase to develop requirements, scopes of "," Program Coordinator at Solomon R.
Guggenheim Museum, Office Manager at Cranmer Art Conservation, Inc., and Assistant Program Manager at Trinity College.
Education and Training
Bachelor of Arts
 
: 
Museum Studies and Art History Art History Italian
 
The City College of New York
 
City
 
, 
State
 
Museum Studies and Art
History Art History Italian
The University of Vermont
 
City
 
, 
State
 
Dean's List
Certifications
Design and Construction 
Budget Development and Management 
Project Management 
Requests for Proposal and Estimation 
Contract
Negotiations and Administration 
Sourcing and Procurement
"
10281555.pdf,"CONSTRUCTION SITE MANAGER
","
Good communication skills
Problem solving skills
Decision-making ability
Commercial awareness
Ability to motivate other
Team"," and Training
1997
Associate of Arts
 
: 
Criminal Justice
 
Tallahassee Community College
 
ï¼​ 
City
 
, 
State
2020
Associate of Science
 
: 
Graphic Design
 
Academy of Art University
 
ï¼​ 
City
 
, 
State
Activities and Honors
Class
"
10734870.pdf,"CONSTRUCTION
","
basic, Benefits, Billing, clients, excellent customer service, customer service, Forklift, hammer, HVAC, Inspect, inventory, Team lead, Multi-
tasking, Pallet Jack, cameras, power tools, reading, Read, Safety, schematics, shipping, Soldering, tape measure, answer phones, phone, TV","
Fire Science
 
BAKERSFIELD COLLEGE
 
ï¼​ 
City
 
, 
State
 
Fire Science
HOUSTON COMMUNITY COLLEGE
 
ï¼​ 
City
 
, 
State
"
21567392.pdf,"PROJECT CONSTRUCTION MANAGER
","
Excellent customer relations
Subcontractor management
Knowledgeable in construction safety
Fluent in 
[arabic-english]
Work History
Project Construction Manager
 
01/2002
 
to 
Current
 
Company Name
 
â€“ 
City
 
Reviewed plans and specs during the schematic design of pre-construction.
Coordinated utility service providers according to project schedules.
Conducted weekly production and operations contractor meetings, which facilitated stronger communication and the ability to resolve
critical issues.
Performed regular job site observations to provide direction for all general contractor personnel.
Reported to the vice president of production on conformance with the contract schedule.
Conducted all critical pre-installation conferences with general contractors, subcontractors, consultants and manufacturer's representatives.
Digitally archived weekly progress and technical â€œKnowledge Baseâ€​ photographs of all assigned projects.
Prepared and followed through on all required punch lists.
Assisted the vice president of production in the review, approval and archiving of all closeout documents.
Determined the project schedule, which included the sequence of all construction activities.
Provided safety kits to all construction personnel, which complied with safety protocols for the job site.
Prepared regular interval progress reports.
Offered technical assistance to service providers.
Reported the quality of performance on site to all site construction managers.
Conducted routine quality audits to ensure that "," for all onsite crew members.
Construction Management for various types of NPCC Projects (Onshore & Offshore) i.e., Storage Tanks, Oil Pipelines, Steel Structures
c/w piping systems, Platforms, Jackets, Bridges, Flares, etc.
Construction Project and Site Engineer for large CCIC Onshore Construction Projects.
UAE
 
Company Name
 
Projects executed were for Abu Dhabi Marine Operating Company (ADMA-OPCO), Abu Dhabi Company for Oil Operations (ADCO),
Abu Dhabi Gas Industries Limited (GASCO), Abu Dhabi Oil Refining Company (TAKREER), Zakum Development Company (ZADCO),
Abu Dhabi Gas Liquefaction Company Limited (ADGAS) 
Saudi Aramco, Total, Qatar Petroleum (QP), Shell, Maersk oil, OXY-Qatar
and Oil & Natural Gas Corporation Ltd - India (ONGC).
Responsibilities: Reporting to both the Project Management and the Yards Management on Technical, Quality, HSE and resources issues.
Oversee the completion of fabrication & Erection "
88859947.pdf,"LEAD CONSTRUCTION MANAGER / REGIONAL QUALITY MANAGER
","
account management, Active directory, Adobe, back-up, backup, budgets, Business Analysis, Cisco, Client and Server, coaching, hardware,
CPR, client, customer satisfaction, Databases, Documentum, e-mail, First Aid, functional, hiring, internet access, Inventory Management, logistics,
Mac, managing, meetings, Microsoft Certified Professional, MS Excel, MS Office, office, MS Outlook, MS PowerPoint, Microsoft Project, MS
Windows, MS Word, needs analysis, Net","
2006
Currently Pursuing Cisco Certification and PMP Certification, 2016 Netcom Information Technologies
Microsoft Certified "
20565849.pdf,"CARPENTER
","
blueprints, coach, direction, equipment operator, forklift, Forms, Inspection, materials, mentor, personnel, policies, Read, regulatory documents,
safety, strategic, supervising, welding","
High school diploma
 
Byron High School
 
ï¼​ 
City
 
, 
State
Associate degree (A.S
 
Rock Valley College
 
ï¼​ 
City
 
, 
State
Additional Information
2
"
24953126.pdf,"SENIOR RESIDENT INSPECTOR
","
Reliable hard ","
High School Diploma
 
: 
Academics
 
Shaler Area High School
 
ï¼​ 
City
 
, 
State
Residential Construction Certificate
 
Community College of Allegheny County
 
ï¼​ 
City
 
, 
State
Certification in Construction Materials and Lab Testing
 
Jeff Zell Consiltants
 
ï¼​ 
City
 
, 
State
Certification in Project Management
 
Colorado Technical College Online
 
ï¼​ 
City
 
, 
State
Interests
I enjoy traveling with my family.
"
18472240.pdf,"CONSTRUCTION
","
c, inventory, windows, window, painting, Paint, Plumbing, repairs, roofing","
2005
GED
 
Central Florida College
 
ï¼​ 
City
 
, 
State
2009
EPA Certified Universal
"
29894080.pdf,"SENIOR CONSTRUCTION PROJECT MANAGER
","
automation, C, CA, contract administration, Ventura, D.W.P, estimating, First Aid, forecasting, framing, GIS, government, HVAC, inspection,
materials, Excel, Outlook, Power Point, Microsoft Project, Word, Works, Naval, P.C., Pearl, personnel, plumbing, prime, process equipment,
Procurement, Project Management, proposals, renovation, RFI, Safety, San, SAP, SCADA, scheduling, Fluent in Spanish, supervision,
Transmission, utilities, Water Treatment","
M.S
B.S
 
: 
Petro/Civil Engineering
 
University of Southern California (USC)
 
ï¼​ 
City
 
, 
State
 
Petro/Civil Engineering
PG&E Frontline Construction, Contract and Project Management, SWPPP, Air Pollution Control, WESTEC: PASSPORT and BEST Plus
Safety Training, 40 hours Hazwoper, Trench and Excavation, First Aid and Safety
Certifications
ROTC, C.O. Core Training, P.C. 832 Peace Officers Standards and Training. Class A license.
Languages
Fluent in Spanish.
"
10041713.pdf,"SR. ESTIMATOR-BAS CONSTRUCTION SALES
","
Sales, Proposals, Solutions, Commercial Buildings, Million, Sales And, Contracts, Ecms, Energy Conservation, Energy Solutions, Industrial
Facilities, Retail, Retail Marketing, Retrofit, Technical Assistance, Instrumentation, Long-term Disability, Ltd, Engineer, Hvac, Collection,
Maintenance, Marketing, Net",al attainment and 
36331163.pdf,"CONSTRUCTION MANAGER
","
Microsoft Word
Microsoft Excel
Group LeaderAble to read BluePrints","
2004
Diploma
 
North Rockland High School
Languages
Bi-Lingual (English / Spanish)
"
63083944.pdf,"AREA MANAGER
","
Customer service
Staff development
Controlling costs
Talent review
Excellent communication skills
Strong ","
2010
Bachelor of Science
 
: 
Information Technology
 
UNIVERSITY OF PHOENIX
 
- 
City
 
, 
State
 
Information Technology
2009
Associates
 
: 
Telecommunications
 
UNIVERSITY OF PHOENIX
 
- 
City
 
, 
State
 
Telecommunications
2015
OSHA 510 
The University of Tennessee - Knoxville
 
- 
City
 
, 
State
 
"
49685006.pdf,"ADMINISTRATIVE ASSOCIATE II, CONSTRUCTION MANAGEMENT DEPARTMENT
","
Professional verbal and written communication
Type 80+ wpm
Strong analytical and organizational skills
Excellent interpersonal skills
Professional phone manner and office etiquette
Schedule management
Self-starter
Employee training and development
Microsoft Office proficiency
Meticulous attention to detail
Results-oriented
Self-directed
Spreadsheet development
Deadline-oriented
Staff motivation
Time management
Professional and mature
Strong problem solver
Resourceful
Strong interpersonal skills
Understands grammar
Proofreading
Mail management
Meeting planning
Legal administrative support
Detailed meeting minutes
Work Experience
Administrative Associate II, Construction Management Department
 
09/2015
 
to 
Current
 
Company Name
 
City
 
, 
State
â€¢Provide administrative and secretarial support to the Department Chair, students, faculty, industry advisory board members, and the public.
â€¢Supervision of Student Assistants and adviser to both grad students and assistants.
â€¢Maintain documentations necessary to the Construction Management Department.
â€¢Manage calls to the main departmental phone number.
â€¢Maintain excellent customer service within the office for both students and parents.
â€¢Establish rapport with business ","
GED & Adult High School Diploma
 
1983
 
Dekalb Community College
 
City
 
, 
State
 
, 
USA
"
16203589.pdf,"PROJECT & CONSTRUCTION MANAGER
","
Auto CAD, Great Leadership Skills, Operation Monitoring,Â Management of Material Resources,Â Judgment and Decision Making,
Management of Personnel Resources, Time Management,Â Complex Problem Solving,Â Critical Thinking,Â Active Listening,Â Reading
Comprehension, Contribute to planning Meetings, Excellent Verbal and Written Communication Skills, Working Within Budget, Creative &
Resourceful, Hard Working, Proficient With Microsoft Office, Outlook, Excel & Most Other Office Programs, Drafting, Understanding
Construction Plans, Managing Change Orders, Organized, Detailed Knowledge of Florida Building Codes, Multi Tasking Â  Â  Â Â ","
B.A
 
: 
Interior Design, International Academy of Design and Technology
 
City
 
, 
State
 
Interior Design, International Academy of Design and
Technology
WARRIOR LEADER COURSE (WLC)
 
2003
 
Leadership
 
WLC, formerly called Primary Leadership Development Course (PLDC), is the firstleadership course Non-CommissionedÂ OfficersÂ (NCOs) attend. WLC is a month-long course that teaches Specialists and Corporals the basic
"
29878348.pdf,"CONSTRUCTION WORKER
","
Energetic ","
High School Diploma
 
: 
2005
 
Moneta High School
 
ï¼​ 
City
 
, 
State
"
16353584.pdf,"CONSTRUCTION FOREMAN
","
Arabic, blueprints, Budgeting, budgets, change management, interpersonal skills, Contract Negotiation, decision making, English, forklifts, Hindi,
leadership skills, Regulatory Compliance, materials, problem solving skills, progress, protocols, quality, quality management, reading, Scheduling,
Urdu
Additional Information
Nationality Indian Name of Father Jose P.V Age & Date of Birth 51 yrs. 20.04.1964 Marital status Married Health condition Good
Overall Professional Experience 26 years Passport Details Passport No. 
: 
M0197098 Date of Issue 
: 
16.07.2014 Date of Expiry 
:
15.07.2024 Place of Issue 
: 
Cochin Dubai Driving License No 158117 valid up to 02.05.2022","
High School Diploma
 
: 
2002
 
COMMUNITY SCHOOL
 
ï¼​ 
City
 
, 
State
"
27243670.pdf,"SENIOR CONSTRUCTION & SAFETY PROJECT MANAGER
","
Microsoft office, Propricer, Timberline, Peoplesoft and Deltek Costpoint
Experience
05/2005
 
to 
Current
Senior Construction & Safety Project Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsible for oversight of complex construction projects within the assigned region, including planning, approval and construction.
Working hand-in-hand with Equity Developers and Equity Development Partners, Asset Managers, Operations, and general contractors,
the Senior Construction Manager to assure the company's equity investment in long-term hold oriented design decisions is executed and
construction issues are resolved appropriately.
Responsibilities include all construction operations, such as overall budgeting, cost control, construction techniques and product quality.
Oversee all aspects of the construction process ensuring that both the health and safety of project plans are implemented and that each
project is completed in time.
Support all project team members, including Superintendent, and Field Personnel, in the management of safe, profitable projects.
Manage site safety and security of project following OSHA guide lines and ensure adherence to safety policies and practices, and created a
positive and encouraging ",", training and
"
29574501.pdf,"CONSTRUCTION BOOKKEEPER
","
Accounting, Accounts Receivable, administrative, Adobe software, AR, banking, billing, budgeting, Strong communication skills, credit, customer
service, decision making, documentation, finance, financial reporting, general ledger, general ledger accounts, General ledger accounting,
Managerial, office, payroll, problem solving, QuickBooks, Quickbooks Pro, Research, sales, tax, tax returns","
High School Diploma
 
:
 
1985
 
Mastbaum Area Vocational Tech
 
ï¼​ 
City
 
, 
State
Business Certifications Quickbooks Pro Advisor
"
71576860.pdf,"CONCRETE CONSTRUCTION
","
Strong Communication Skills
Customer relations/Customer service
Driving hand truck/Pallet jack
Hiring/Recruiting
Inventory/Inventory control
Inventory Management
Managing/Supervising
Supply Chain Management/Time management
Merchandising/Organizing/Packaging
Presenting/Promotional materials
Reporting/Safety/Scanning/Spreadsheets
Education
Graphic Design
 
Anthem Institute
 
, 
City
 
, 
State
 
, 
USA
High School Diploma
 
2004
 
Pennsauken High School
 
, 
City
 
, 
State
 
, 
USA","
Graphic Design
 
Anthem Institute
 
, 
City
 
, 
State
 
, 
USA
High School Diploma
 
2004
 
Pennsauken High School
 
, 
City
 
, 
State
 
, 
USA"
12666174.pdf,"REGIONAL SCHEDULE MANAGER
","
agency, AutoCAD, bridges, cash flow, draw, Engineer, Estimating, JD Edwards, managing, materials, meetings, Excel, office, Powerpoint, MS
Project, Word, negotiation, Enterprise, painting, presenting, Primavera 5, Primavera 6, Primavera, progress, Quality, reporting, FM,
Transportation","
B.S.E
 
: 
Civil Engineering
 
, 
1991
 
Colorado School of Mines
 
Civil Engineering
"
19928941.pdf,"CAR SALESMAN
","
Administration and Management
Customer and Personal Service
Judgment and Decision Making
Negotiation
Sales and Marketing
Building and Construction
Operation and Control
Professional Experience
Car Salesman
 
February 2015
 
to 
May 2016
 
Company Name
 
ï¼​ 
City
 
, 
State
Determine goods and services to be sold, and set prices and credit terms, based on forecasts of customer demand.
Locate, select, and procure merchandise for resale, representing management in purchase negotiations.
Perform sales floor ","
BBA
 
: 
Operations and Supply Chain Management
 
University of Central
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
Operations and Quality Management
course"
32265203.pdf,"CONSTRUCTION & RESIDENTIAL CLEANING
","
Great Customer Service
Work Well With Co","
Bristol Eastern Adult ED
 
GED
 
City
 
, 
State
"
32773331.pdf,"PROJECT ENGINEER & PROJECT MANAGER
","
Auto Cad
Quickens (included Quick Books), Timberland
Virtual Basic
MS Office 2003-2010 (Excel, Access, Word, Power Point)
Microsoft Project
Primavera P3, P6
Primavera Contract Management
Hold CIVIL ENGINEER LICENSE; Affiliated with the Chamber of Civil Engineering (Turkey).
Experience
Project Engineer & Project Manager
 
June 2006
 
to 
Current
 
Company Name
 
ï¼​ 
City
Established record of competence in "," and Training
Diploma
 
: 
Civil Engineering
 
, 
1982
 
Electrical Engineering Technical High School Istanbul Technical University
 
ï¼​ 
City
 
, 
Turkey
 
Civil Engineering
Computer Information and Software, Old Dominion Information, Virginia,
 
: 
1997
(A++ Certification)
Certifications
OSHA training (10 & 30 Hours) *CPR & First Aid Training *Computer A+ & Net"
11650031.pdf,"HYDROBLASTING TECHNICIAN 1
","
Carpentry
Building Maintenance
Environmental Coordination
Adherence with all Safety Regulations
Excellent Leadership skills
Customer Service Oriented
Efficient Time Management
Effective Problem Solving
Experience
Company Name
 
June 2014
 
to 
Current
 
Hydroblasting Technician 1
 
City
 
, 
State
Properly operates hoses on vacuum trucks; hydroblasting guns; and manipulate controls on robotic equipment. Prepare jobsite for 
hydro
blasting. Monitor hydroblasting 
operations.
Perform job duties in a safe manner, in compliance with policies, procedures and practices. Wear personnel protective equipment (PPE) as
defined by state regulations.
Correct deficiencies that may cause accidents, injuries, lost productivity or harm to equipment or that are inconsistent with client's
requirements. Assist with hydroblasting 
and tank cleaningÂ in various refineries.
Company Name
 
November 2012
 
to 
June 2015
 
Construction Assistant
 
City
 
, 
State
Performed prep ","
Knowledge-First Empowerment Academy
 
August 2016
 
High School Diploma
 
: 
General Education
Certifications
Basic Plus Safety - July 2016
TWIC - April 2012
NCCER - June 2010"
17342969.pdf,"DIRECTOR OF SHIP CONSTRUCTION
","Relationship building
Problem Solver
Conflict Resolution
Great Organizational Skills
Microsoft Office Professional
Energetic","
Bachelors of Science
 
: 
Business Management
 
2001
 
Troy State University
 
City
 
, 
State
 
GPA: 
GPA: 3.6
 
Business Management GPA: 3.6
Business
 
1986
 
Auburn University
 
City
 
, 
State
 
Business
Associates Degree
 
: 
Drafting and Design Technology
 
1989
 
John Patterson State Technical College
 
City
 
, 
State
 
GPA: 
GPA: 4.0
 
Drafting and
Design Technology GPA: 4.0
"
12826414.pdf,"DIRECTOR OF PIPELINE OPERATIONS
","
Project Management
Operational Restructure and Change
Quality Management
Departmental 
Operations Management
Eagle Scout","
1998Cambridge College
 
Certificate
 
: 
Negotiation and Conflict Resolution
Graduate Level Certificate, Negotiation and Conflict Resolution - Cambridge College 1998 Awards
1998
Cambridge College
 
Master of Education
 
: 
Integrated Studies and Management
Master of Education (M.Ed.), Integrated Studies and Management - Cambridge College 1998
1986
Porter and Chester Institute
 
Design Technology
 
Architectural and Civil Design Technology - Porter and Chester Institute 1985-1986
"
25098739.pdf,"CONSTRUCTION WORKER
","
Painting
Education
High School Diploma
 
: 
1 1985
 
West Fulton High School
 
ï¼​ 
City
 
, 
State
 
, 
United States
Drexel J. Thrash Training Center","
High School Diploma
 
: 
1 1985
 
West Fulton High School
 
ï¼​ 
City
 
, 
State
 
, 
United States
Drexel J. Thrash Training Center"
90032884.pdf,"LABORER
","
Deployment, Engineer, Million, Project Management, Security, Detail Oriented, Managerial, Problem Solving, Self-starter, Team Lead, Concrete,
Loader, Training, Cabinets, Finishing, Award","
Naval Construction Training Center
 
City
 
, 
State
 
, 
US
 
Basic
 
Combat Training
 
Military Advanced Individual Training â€“ Engineering August 2007 Naval Construction Training Center,
Gulfport, MS -- Honor Graduate Basic Combat Training June 2007 Fort Leonard Wood, MO
Southeast Community College
 
City
 
, 
State
 
, 
US
 
A.A.S
Building Construction, A.A.S April 2007 Southeast Community College, Milford, NE Recognition and Awards
Army Commendation Medal-received 4 times
Army Achievement Medal-received 4 times
Good Conduct Medal-received 2 times
Noncommissioned Officer Academy Ribbon
 
Certificate of Achievement
Certificate of Achievement-received 4 times
Van Autreve Award Runner-up
Silver De Flury
Army Service Ribbon
National Defense Service Ribbon
North Atlantic Treaty Organization Ribbon
Afghanistan Campaign Medal
Overseas Ribbon
Overseas Expeditionary Ribbon
Noncommissioned Officer Academy Ribbon
Combat Action BadgeMilitary "
