FileNumber,Role,Skills,Education
29050809.pdf,"ACCOUNTANT II
","
Month-end close activities - Reconciliations/Analysis
Accounts Payable & Accounts Receivable
General Ledger Entries & Audits
Research, Investigation & Resolution
Financial Analysis & Reporting
Business Accounting Process Improvements
Microsoft Office Proficient
Fixed Asset Accounting
Cash and Bank Reconciliations
Intercompany Accounting
Business Property, Income, Sales & Use Tax Return Preparation
Â Complex Expense Reporting & Reconciliation
Financial Statements & Preparations
Grants & Contracts Accounting
Hospitality/Golf Course Accounting
Regulatory/Statutory Accounting Principles
Property Management & Lease Accounting
Experience
Accountant II
 
10/2016
 
to 
Current
 
Company Name
 
City
 
, 
State
Responsible for CL500 - Events Clearing.
Revenue 506000, 570496/670496.
LB49R no Other Revenues.
Month End Deficit Funds and Account Analysis.
Run allocation and reconciliation Admi.
Fees on Revenues (FDN 6%, 49R 5%).
Journal generate CRG, CPG, CTL, CFM, CPP and CPS.
Responsible to review 90-days & over (Grants) and 30 days (Others) Accounts Receivable.
Account reconciliations.
Clean the M0380 Fund Balance.
Daily AR Payment Application.
Responsible FDN-GL Inbox.
Grant Accountant
 
09/2014
 
to 
11/2016
 
Company Name
 
City
 
, 
State
Responsible for independently performing a full range of "," and Training
Certified Public Accountant (CPA licensed in the Philippines)
 
11/2001
 
University of the Philippines
 
A hardcopy of the document is available upon
request.
Masters
 
: 
Management Business Management
 
Management Business Management
Bachelor
 
: 
Business Administration Accounting
 
Business Administration Accounting
"
37370455.pdf,"ACCOUNTANT
","
accounting, Accounting software, accounting system, Accounts Payable and Receivable, accounts receivables, AP, AR, AS 400, balance sheet,
banking, billing, budget preparation, budgeting, Budget, cash flow, closing, Cost Accounting, Credit, English 
9, external auditor, Finance, Financial,
Financial Accounting, financial and management, Financial Reporting, financial statements, funds, GL, government, Hyperion, local government,
Managing, Excel, Microsoft Office, Office, Power Point, Word, month end closing, payroll, processes, programmer, reporting, sales analysis,
SAP, statutory accounts, tax compliance, tax planning, tax, Treasury, Written","
Bachelor of Science
 
: 
Finance
 
1997
 
Oklahoma State University
 
City
 
, 
State
 
, 
United States
 
GPA: 
GPA: 2.49/4
CGPA: 2.49/4
Diploma
 
: 
Banking 
1995
 
Mara Institute of Technology (UITM)
 
City
 
, 
State
 
, 
Malaysia
CGPA 3.35/4
Personal Information
Expected Salary : MYR 7,000
Age : 41
Preferred "
12802330.pdf,"LEAD ACCOUNTANT
","
accounting, Accounting Systems, ad, analytical skills, auditing, automation, billing, budgeting, budgets, Budget, business operations, business
process, Cash-Flow, cash flow, closing, contracts, CPA, Crystal Reports, Database Management, Essbase, senior management, financial,
Financial Accounting, financial analysis, financial analysis/planning, Financial Reporting, financial statements, fixed assets, Forecasting, general
ledger, Great Plains, Hyperion, inventory, ledger, law, market, MAS 90, Excel, MS Office, negotiation, Enterprise, Peachtree, personnel, policies,
pricing, processes, quantitative analysis, QuickBooks, reconciling, relationship management, reporting, researching, Research, sales, Sarbanes-
Oxley, Strategic Planning, Tax Preparation, tax, taxes, Trend","
BS
 
: 
Accounting Business Administration
 
, 
2005
 
University of Maryland University College
 
ï¼​ 
City
 
, 
State
 
Accounting Business Administration
CPA Candidate
"
21338490.pdf,,"
Account reconciliation, accounting, general accounting, accounting software, accounts payables, accounts receivables, A/P, Arabic, Balance sheet,
bank reconciliations, banking, billing, bookkeeping, budgeting, budgets, budget, closing, Strong communication skills, Controller, client, clients,
documentation, English, Equity, finance, financial, financial analysis, analyze financial statements, financial statements, prepare financial statements,
Fixed Assets, forecasting, general ledger, GL, inventory, Investments, ledger, market, Access, Excel, Outlook, PowerPoint, MS Word, monitors,
organizational, payables, payroll, personnel, problem solving, processes, Profit, Profit and loss account, Public Accounting, Express, QuickBooks,
reporting, Sales, supervision, Swedish, Tax, tax returns, year-end","
Anticipate Degree
 
: 
Accounting
 
, 
Summer 2016
 
Master in Accountancy
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
GPA: 
GPA: 3.48
GPA: 3.48Bachelor of AccountancyAl TurathUniversityIraq
 
: 
June1998
Bachelor of Accountancy Degree
 
: 
July 2010
 
Evaluation 
Stockholm University 
Sweden
Certificate of Business AdministrationSvenskabÃ¶rsrumInstituteSweden
 
: 
April 2011
Master of Accountancy
 
Walsh College
 
ï¼​ 
City
 
, 
State
Languages
Strong communication "
14449423.pdf,"STAFF ACCOUNTANT
","
Operated computers programmed with accounting software to record, store, and analyze information.
Research
Investigated and analyzed client complaints to identify and resolve issues.
Reporting
Maintained status reports to provide management with updated information for client projects.
Training
Successfully trained staff in all office systems and databases, policies and procedures while focusing on minimizing errors and generating
superior results.
Experience
Staff Accountant
 
04/2006
 
to 
09/2016
 
Company Name
 
City
 
, 
State
Manage the annual property tax cycle by filing personal property tax returns, managing the assessment process and approving property tax
bills Provide essential support for senior tax ","
Diploma
 
: 
Accounting
 
April 2004
 
Kings College
 
City
 
, 
State
 
Accounting
Bachelor of Science
 
: 
Computer Science
 
May 1995
 
South Carolina State University
 
Computer Science
Affiliations
Member of Institute for "
49204385.pdf,"CORPORATE ACCOUNTANT
","
Communication Skills
Time Mgmt. Skills
Great Motivator
Analytical Abilities
Reliable
Delegation of Duties
Multitasking Abilities
Work Ethics
Problem Solver
Prioritizing Ability
Self Starter
Punctual
SAP
Microsoft Great Plains
QuickBooks
Microsoft Outlook Familiarity
Microsoft Access Knowledge
Analytical reasoning
Financial statement analysis
Strength in regulatory reporting
Compliance testing knowledge
Understands foreign tax reporting
Budget forecasting expertise
Account reconciliation expert
Complex problem solving
Strong organizational skills
SEC and call reporting proficiency
General ledger accounting
Superior research skills
Flexible team player
Advanced computer proficiency
In depth familiarity with Microsoft Excel
Microsoft Word Proficiency
Microsoft Power Point
Microsoft Publisher Knowledge
Experience
Company Name
 
City
 
, 
State
 
Corporate Accountant 
04/2013
Prepare accurate and timely financial statements and supporting financial information.
Prepare daily journal entries and general ledger account reconciliations.
Prepare and analyze monthly/quarterly/annual financial statements and management reports accurately and in a timely manner.
Record and maintain fixed asset purchases and applicable depreciation and amortization schedules.
Prepare variance analysis to budget and forecast. Support in compilation of annual and periodic budget information.
Prepare and maintain in good standings and according to GAAP standards various marketing schedules in various currencies.
Review, code and process employee expense report in multiple countries and currencies.
Assist in meeting Tax Compliance including, Annual Corporate Tax Filings and Regulatory Local and International Certifications.
Prepare and reconcile monthly Goods and Services entries.
Reconcile all corporate banking transactions.
Complete monthly cash flow analysis.
Perform daily routines and month end procedures.
Respond to various queries and requests from external/internal auditors.
Ensure GAAP are being applied appropriately.
Prepare timely and accurate Net Assets Values, yields, distributions, and other fund accounting outputs for subsequent review.
Prepare intercompany netting (off-set warrants) for the affiliate companies.
Record accurately, and in accordance of the department policies and procedures, such accounting records as securities positions, corporate
actions related, and journal entries.
Reconcile various accounts, or review reconciliations prepared by others, and promptly researching and correct any variances.
Identify exceptions and problems affecting accounting records and prices, efficiently communicating same to management, and actively
assisting in their proper resolutions.
Assist, as assigned, in preparing audit schedules, compliance reports, N-SARs, tax returns, financial statements, or other reports. Write
detailed reports periodically to management on company activities and other related issues.
Research, as assigned, certain assets in fund portfolios for the purpose of ensuring proper accounting treatment (such as the nature of the
distributions, original issue discounts, and international valuations) and compliance with SEC, tax, and prospectus restrictions and limitations.
Institutional accountings processes also include preparing, reconciling, and distributing entity reports to/from marketing, separate custodians
and investment management.
Company Name
 
City
 
, 
State
 
Accountant
 
05/2011Responsible for the preparation of financial statements for owners review, company partners and investors, as well as outside auditors.
Perform monthly analysis of general ledger account activity;record journal entries and accruals, calculate variances to forecast future trends
in the market; perform reconciliation of various accounts, fixed asset administration and depreciation expense allocation; record various
employee benefit accounting.
Supervision of accounts payable process and accounts receivable billing process, Payroll input and reviews to outside payroll vendor.
Provide tax compliance support as needed for various government and state reporting agencies - CAT and Sales and Use Tax.
Maintenance of various spreadsheets to support financial transactions and analysis and verification of various business related expenses.
Bank and credit cards reconciliations and various treasury functions, including bank liaison and cash flow management between various
bank accounts.
Employee reimbursements and allocations.
Assist in preparation of audit papers for year end audits with outside auditors. Participate in the annual budget preparation for the Company
and interim forecasting.
Respond to internal employee and external customer requests as appropriate.
Assist in executing company policies and compliance procedures.
Other accounting duties or supervision of duties as assigned.
Company Name
 
City
 
, 
State
 
Senior Accountant
 
07/2012
 
to 
04/2013
Record daily field reports and timesheets data, and compare job cost budget to actuals.
Prepare quotes, proposals, estimates and comparisons of cost due to material differences, prepare monthly billings based on percentage
completed, invoice preparation, post payments, prepare, submit time and material invoices, make billing, collection calls, manage accounts
receivable aging - track billings, report projected weekly cash receipts, report status on overdue accounts - track and replenish inventory,
obtain management signatures on progress, lien wavers and submit them to customers, resolve account discrepancies, prepare bank
deposits, manage retention billing and follow-up.
Process invoices for payment - match invoices to POs and packing slips, research, reconcile information to resolve variances, enter
approved payables, prepare, run and match checks, sort and file paid invoices, reconcile purchase card transactions and reimbursements on
expense reports, manage reimbursements and pay in accordance to the company's policies, prepare manual checks as needed, monitor and
reconcile monthly statements, maintain vendor records, prepare and process tax payments, make 401(k), insurance and various employee
benefit deposits online on a weekly basis.
Process weekly payroll for both office and field employees, including payroll data gathering, verification and input based on time sheets,
daily field reports, GPS trackers, payroll deduction authorizations, field travel authorizations, related records; manage garnishment
deductions and payments; ensure payment of prevailing wage rates; maintain records, debit pay for miscellaneous payments and expenses;
review computed wages; make corrections and ensure accuracy of payroll; prepare and issue checks; make direct deposits; upload
SafePay files to the bank; report payroll to contractors as required per individual contracts; record changes affecting net wages like
exemptions, insurance coverage, 401(k), and loan payments for individual employees to update master records.
Make miscellaneous accounting software entries; input adjusting journal entries; prepare monthly sales tax and deposit reports; record,
track, reconcile material inventories; prepare month end and assist in year end closing process as needed; assist with special projects,
analyze accounts receivable as needed and provide support for ongoing operations as requested.
Company Name
 
City
 
, 
State
 
Accounts Payable Controller
 
08/2010
 
to 
07/2012
Responsible for overseeing the accounts payable department and ultimately responsible for the efficiency, accuracy and payment off all
companies' invoices in a timely fashion and in according to company policies.
Main duties were but not limited to ensuring the smooth running of the Accounts Payable department, obtainment of approvals, transaction
coding and recording in accounting system, various payments processing through checks, EFTs and/or wires.
Various accounts reconciliations and monitoring of those on monthly basis, ensure that Accounts Payable team members are replying to all
queries in a timely manner and that all queries are resolved correctly and efficiently, weekly performance of detailed analysis on accounts by
vendors, entities and types of payment, performance of the month end closing process and reconciliation on the ledgers.
In the course of daily operations the maintenance of excellent "," of newer team members as well as for the guidance of longer term team members, performance management of staff and monthly
and yearly appraisals.
Education
MBA
 
:
 
Masters of Business Administration
 
Ashworth College
 
, 
City
 
, 
State
 
, 
US
Summa Cum Laude 
Â 
Bachelor of Science
 
:
 
Business Management
 
Penn Foster College
 
, 
City
 
, 
State
 
, 
US
Summa Cum LaudeListed on The Dean's List of Top 20 Highest Scored Students of All Times
Associate of Science
 
:
 
Accounting
 
Penn Foster College
 
, 
City
 
, 
State
 
, 
US
"
29821051.pdf,"FINANCIAL ACCOUNTANT
","
USGAAP principles
Cash flow analysis
Accounting operations ","
Bachelor 
of Science
 
: 
Accounting
 
, 
1993
 
Rhode Island College
 
- 
City
 
, 
State
 
Accounting
"
20345168.pdf,"STAFF ACCOUNTANT
","
Microsoft Office (Word, Excel, Power Point, Outlook)
Abila MIP Fund Accounting Software
QuickBooks, QuickBooks Pro, Quicken
ADP, Paychex, Payroll Experts, QuickBooks Payroll Systems","
Bachelor of Science
 
: 
Business Management
 
Arizona State University
 
ï¼​ 
City
 
, 
State
 
, 
USA
"
22465498.pdf,"ASSISTANT ACCOUNTANT
","
Financial 
Management
Financial Performance assessment
Financial Planning
Accounting
Compliance/Auditing/Assurance
Cash Management
Budgeting
Financial Reporting
Cash Flow Statements
Business consultant/Advisor
Business Management
Accomplishments
High Integrity.
Good sense of customer care.
Good judgment and decision-making skills 
ACHIVEMENTS.
Best Cashier in Barclays Bank Zambia Limited in 2002.
Best Back Office Clerk in Barclays Bank Zambia Limited in 2003 REFEREES 
1.
Anna 
Mwinga 
Corporate Affairs and Human Resources Manager 
National Milling Company 
P.O Box 31980 
Lusaka 
Tel: 
211 221149
Cell: 0977 757437 
2.
Moses Simpokolwe 
Human Resources and Administrative Officer 
National Science and Technology Council.
Experience
09/2005
 
to 
Current
Assistant Accountant
 
Company Name
Government of the 
Republic of Zambia.
Reporting to the Accountant.
Functions include:.
Closing of monthly accounts and preparing financial statements for submission to the council (Board of Directors).
Scrutinizing source documents for completeness, accuracy 
and validity.
Extracting details of expenditure, assets and liability from accounting system in order to analyze and verify accuracy and validity.
Preparing ",", and abilities would be advantageous to the growth of my employer and my self. Profile
"
53640713.pdf,"ACCOUNTANT
","
Reconcile balance sheet accounts, account reconciliations, Accounting, Accountant I, Accountant, accounting system, Accounts Payable and
Receivable, Accounts Payable and Receivable, Accounts Payable, Accounts Receivable, administrative, Auditing, balance sheet, Bank
reconciliation, Banking, cash receipts, clerical, Consulting, Costing, clients, documentation, filing, Finance, financial, Financial consulting, Focus,
general office duties, HR, Job Costing, ledger, materials, office, ","
Master of Business Administration (MBA)
 
:
 
Finance and Marketing
 
,
 
2008
 
ICFAI University
 
India
 
Finance and Marketing
Bachelors of Commerce (B.com)
 
:
 
tax
 
,
 
2005
 
Calicut University
 
- 
State
 
, 
India
 
tax
Interests
STATE MEDIA W.L.L 
DOHA QATAR Job Role/Department 
: 
Senior Accountant /Finance Duration 
: 
2012 June Â​ Till the Date State Media
W.L.L is subsidiary of Qatar's prominent Holding Company State Holding. As the start-up member I played a vital role in setting-up, maintaining
and improving the financial system of our companies. Helped to determine financial strategy and policy, arranging the appropriate funding and
managing financial risks in company. Ensured company has the cash and liquidity to meet its obligations, and involved in HR and compliance
matters. I was official point of contact for all financial matters reporting directly to CFO of holding company and Managing Director of State
Media. Job Responsibilities Prepare, examine, and analyze ACCOUNTING records, financial statements, and other financial reports to assess
accuracy, completeness, and conformance to reporting and procedural standards. Summarizes current financial status by collecting information;
preparing balance sheet, profit and loss statement, and other reports Checking and updating of computerized systems such as: Vouchers, Payroll
accounting, fixed asset accounting & tracking etc. Finalization of Accounts with timely review and reconciliation of each trial balance account
investigates and corrects discrepancies. Expense allocations and perform General ledger account analysis as part of the month end close process
Monitoring cash flow, income and expenses and generating various financial reports as required by Group of Company finance Head and Forecast
Fund Requirement. Issues Invoices and subsequent collection of the funds. Tracking Accounts receivable constantly communicating with Clients to
collect outstanding and manage the payables, bankers and auditors. Manage payroll, Leave Salary and Gratuity. Payments: Prepare payments by
verifying documentation, and requesting disbursements.Local and Foreign Creditors', settlements through T.T, and cheques, Petty cash payments,
Contractual Obligations & Supervision over other payments. Develop, maintain, and analyze budgets, preparing periodic reports that compare
budgeted costs to actual costs. Coordinate among various heads of department of organization in fulfilling requirements and achieving intended
targets.
Personal Information
Areas Of Interest Accounts& Administration Age & Date of Birth : 29, 03-April-1985 Coordination / Operations Core Competencies 
Gender 
:
Male Team player 
Nationality 
: Indian Honest and adaptable Coordinating "
36024962.pdf,"GENERAL ACCOUNTANT
","
accounting, AP, AR, balance sheet, Benefits, billing, cash flow, Cash Management, credit, Client, Finance, financials, Director, Payroll, year-end","
Bachelor of Science
 
: 
Accounting
 
Upper Iowa University
 
ï¼​ 
City
 
, 
State
 
Accounting
Bachelor of Science
 
: 
Business Administration
 
University of Illinois
 
Business Administration Champaign/Urbana, IL 2015-16 Director of Finance -
Hononegah Youth Soccer Association
"
23139819.pdf,"ACCOUNTANT
","
accounting, Accounts Payable, ADP Payroll, ad, A/P, audit reports, balance, Balance Sheet, Bank Reconciliations, Bank reconciliation, billings,
Budgeting, budgets, budget, business development, business plan development, Cash Management, coaching, consultant, contracts, cost
accounting, cost control, credit, clients, databases, Database, documentation, finance, financial, financial reports, Financial Statements,
Forecasting, hiring, Human Resources, insurance, Managing, managerial accounting, Microsoft Office, Enterprise, net","
02/2004
Master of Business Administration
 
: 
Accountancy
 
National University
 
ï¼​ 
City
 
, 
State
 
Accountancy
12/1999
Bachelor of Science
 
: 
Hotel Management
 
University of Nevada Las
 
ï¼​ 
City
 
, 
State
 
Hotel Management
05/1997
Associate of Science
 
: 
Business Administration
 
Parkland College
 
ï¼​ 
City
 
, 
State
 
Business Administration
"
23438112.pdf,"SENIOR ACCOUNTANT
","
Strong communication skills
ERP (Enterprise Resource Planning) software
Certified Public Accountant (CPA)
QuickBooks expert
Superior attention to detail
Account reconciliation specialist
MS Office Suite
Budget analysis
Self-motivated ","
Master of Accounting & Financial Management
 
: 
2012
 
Keller Graduate School of Management of DeVry University
 
- 
City
 
, 
State
 
GPA: 
GPA:
3.91
 
GPA: 3.91
Master of Business Administration
 
: 
1 2011
 
-
Bachelor of Science
 
: 
Technical Management Accounting
 
1 2010
 
Keller Graduate School of Management of DeVry University
 
- 
City
 
, 
State
GPA: 
GPA: 3.96 magna cum laude
 
GPA: 3.96 Technical Management magna cum laude Accounting
DeVry University
 
- 
City
 
, 
State
 
GPA: 
GPA: 3.79
 
GPA: 3.79
"
23513618.pdf,"ACCOUNTANT
","
Work History
01/2014
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
A full service accounting firm, services include assistance in all tax and business affairs.
Compile and analyze financial information to prepare financial statements for the formulation of corporate tax returns for private and
corporate clients.
Maintaining general ledgers, including posting , adjusting, and closing journal entries Analyze financial transactions to ensure they are
recorded to the appropriate general ledger accounts and make any necessary corrections to journal entries as needed to properly reflect the
financial position of the company.
continued) V.
Mercado, p.
2.
Accountant
 
, 
01/1999
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
One the largest stone and structural steel fabricator in the south suburbs.
Services include design and fabricate architectural stone for an array of clients which includes residential, commercial buildings, and financial
institutions.
As an Accountant, I oversee all financial accounting functions for a $15 million construction company.
Report directly to the owner, providing financial data and analytical reports to maximize profits and cost savings alternatives.
Responsibilities include, Assist with the preparation and coordination of the month/year-end closing by, ensuring financial statements are
accurate and in compliance with Generally Accepted Accounting (GAAP) requirements.
Assist the owner with the production of the monthly financials, management reports, and executive reporting packages.
Responsible for fixed assets management which includes entering new assets, booking depreciation, and asset disposals.
Inventory analysis and audit for finished goods and raw materials.
Perform financial analysis, track variances, and profit initiatives to generate profitability reports, full-year forecast report, and participate in
the annual budgeting process.
Perform cost, plan, and track weekly and monthly reports for management.
Manage full cycle of AP disbursements ,including bank account reconciliations, journal entries, monthly accruals, and general ledger
Formulate weekly payroll, year-end W-2s, and ensure compliance with Federal, State, and local taxes.
Prepare tax returns: Sales and Use tax, quarterly, and year-end corporate payroll tax returns compliance with IRS requirements.
Oversee the employee benefits including health, dental, vision insurance, 401k, and commercial insurance.
Play a key role in annual audits through preparation of audit schedules and documentation for external insurance auditor.
Participated in various projects to improve process efficiency, overall timeliness and accuracy of financial information.
Participated in the evaluation and development of cost saving and revenue generating opportunities.
Recognized potential problems and implemented innovative solutions.
Trading Assistant
 
, 
01/1996
 
to 
01/1999
 
Company Name
 
â€“ 
City
 
, 
State
 
a joint venture created in 2003 by the former Nissho Iwai American Corporation.
Metal One America is a supply chain management focused on steel and steel-related products.
Services include global material sourcing, logistics coordination, trade finance, and program management.
Prepared reports, analyzed, and audited internal billing, while coordinating deliveries with accuracy and great attention to detail.
Maintained high level of customer satisfaction through business communications with international subsidiaries in Mexico and Japan in the
preparation of documentation of import and export shipments.
Executed accounts receivable reporting enhancements and reconciliation procedures.
Improved customer service satisfaction annually through streamlined inventory system operations by performing thorough inventory tracking.
Designed and implemented cost controls to improve profitability.
Negotiated contracts, including delivery point, terms, price, and export and import duty.
Education
Master of Business Administration
 
: 
Accounting
 
, 
1 2013
 
LEWIS UNIVERSITY
 
- 
City
 
, 
State
 
GPA: 
Cum laude
 
Accounting Cum laudeBachelor of Arts
 
: 
ROBERT MORRIS UNIVERSITY
 
- 
City
 
, 
State
 
GPA: 
Accounting (magna Cum laude
 
Accounting (magna Cum laude
H&R Block - Tax courses 
Wiley CPA Excel review
 
:
Affiliations
ACFE - Association of Certified Forensic Examiners
Skills
Accounting, Accountant, accounts receivable, accruals, Ad, AP, attention to detail, benefits, billing, budgeting, business communications, closing,
contracts, CPA, clients, customer satisfaction, customer service, delivery, documentation, Essbase, finance, financials, financial, financial
accounting, financial analysis, financial statements, fixed assets, general ledger, Hyperion, insurance, Inventory, logistics, materials, Access, Excel,
PowerPoint, Microsoft Word, Enterprise, Oracle, payroll, profit, program management, QuickBooks, reporting, Sales, SAP, Fluent in Spanish,
supply chain management, Tax, taxes, Turbo Tax, View, vision, year-end","
Master of Business Administration
 
: 
Accounting
 
, 
1 2013
 
LEWIS UNIVERSITY
 
- 
City
 
, 
State
 
GPA: 
Cum laude
 
Accounting Cum laudeBachelor of Arts
 
: 
ROBERT MORRIS UNIVERSITY
 
- 
City
 
, 
State
 
GPA: 
Accounting (magna Cum laude
 
Accounting (magna Cum laude
H&R Block - Tax courses 
Wiley CPA Excel review
 
:
Affiliations
ACFE - Association of Certified Forensic Examiners
"
13130984.pdf,"ACCOUNTANT
","
Budget forecasting expertise
Analytical reasoning
Account reconciliation expert
Strong organizational skills
General ledger accounting
Expert in customer relations
Flexible team player
Advanced computer proficiency (PC and Mac)
Experience
04/2016
 
to 
Current
Accountant
 
Company Name
 
ï¼​ 
City
 
, 
State
Performed debit, credit and total accounts on computer spreadsheets/databases, using specialized accounting software.
Received, recorded, and banked cash, checks, and vouchers as well as reconciled records of bank transactions.
Worked with management to document and offset unusual expense variances in their respective areas.
Assisted the CFO with the production of the monthly financials, management reports and board packages.
Coded the general ledger and processed vendor invoice payments.
Researched and resolved billing and invoice problems. 
04/2010
 
to 
04/2016
Accounting Clerk
 
Company Name
 
ï¼​ 
City
 
, 
State
Assisted in the creation of vendor contracts for outside vendors.
Revised and streamlined inefficient "," and Training
January 2014
Master's
 
: 
Business Administration
 
Troy University
 
ï¼​ 
City
 
, 
State
 
Business Administration
December 2009
BBA
 
: 
Accounting Management
 
Columbus State University
 
ï¼​ 
City
 
, 
State
 
Accounting Management
"
21031285.pdf,"ACCOUNTANT
","
account reconciliation, accounting, accountant, accounting system, AR, budget, business objects, closing, Contracts, financial, financial analysis,
financial controls, financial operations, financial reports, financial statements, GL, Grants, inventory, invoicing, ledger, Macros, Access, Excel,
Microsoft Office, office, Outlook, PowerPoint, Word, Monitors, operating systems, PeopleSoft, policies, processes, procurement, reporting,
Research, SAP, Sarbanes-Oxley, training materials, view","
May 2011Masters of Science
 
: 
Accounting
 
Prairie View A&M University
 
ï¼​ 
City
 
, 
State
 
Accounting
Dec 2009
BBA
 
: 
Accounting
 
Prairie View A&M University
 
ï¼​ 
City
 
, 
State
 
Accounting
"
20082776.pdf,"SENIOR ACCOUNTANT
","
Attention to Detail goal oriented Accounts payable, receivable, manager
Versatile accounting software ","
Bachelor of Science
 
:
 
Accounting
 
,
 
2010
 
Colorado Technical University
 
ï¼​ 
City
 
, 
State
 
, 
USA
"
15906625.pdf,"ACCOUNTANT
","
15+ years of ","
Bachelor
 
: 
Accounting
 
2002
 
Northwestern State University of Louisiana
 
City
 
, 
State
 
Graduated Magna Cum Laude
Phi Kappa Phi Honor Society
CPAExcel Scholar
Dean's List for the entirety of College.
George H Rothschild Scholar
Alpha Lambda Delta Honor Society
"
11163645.pdf,"ACCOUNTANT
","
accounts payables, accounts receivables, Accounts Payable, Accounts Receivable, administrative functions, trial balance, banking, budget, bi,
closing, Computer Applications, Credit, clients, Customer Service, data entry, delivery, driving, email, insurance, inventory, ledger, Access, Excel,
Outlook, PowerPoint, Word, mortgage loan, Enterprise, policies, QuickBooks, Sales, sales reports, telecommunications, phone, ","
Computer Applications Specialist Certificate Program
 
: 
2008
 
Martinez Adult Education, Business Training Center
 
ï¼​ 
City
 
, 
State
"
18365791.pdf,"ACCOUNTANT
","
Accounts receivable "," and Training
2009
Bachelor of Science
 
: 
Accounting
 
Kaplan University
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Accounting"
42487883.pdf,"ACCOUNTANT
"," including Pivot Tables and V-Lookups
Inventory Accounting
Computer Skills
Netsuite; Quickbooks; Cognos Impromptu; JDEdwards; AS400; Sage FAS Fixed Assets; BNA Fixed Assets; BusinessObjects Crystal
Reports(currently SAP Crystal Reports); Hyperion Essbase
Experience
Company Name
 
City
 
, 
State
 
Accountant
 
12/2012
 
to 
Current
â—​ Â Compile and analyze financial information to prepare financial statements to be distributed internally and externally
â—​ Â Reconcile bank accounts to general ledger on a monthly basis
â—​ Â Manage fixed assets ensuring all assets that meet our threshold are input accurately and depreciated properly
â—​ Â Analyze inventory expense and assets accounts; Research and resolve discrepancies in coordination with Fulfillment team
â—​ Â Monitor and record bank activity on a daily basis; Analyze past costs and revenue to provide cash forecast weekly
â—​ Â Record cash receipts and revenue for associated company; Reconcile sub-ledger to general ledger by verifying monthly activity
â—​ Â Forecast balance sheet and cash flow forecast based on yearly budgeted income statement
â—​ Â 
 Reduced closing time for monthly and quarterly close by 
25
 % by implementing more accurate and efficient procedures
Company Name
 
State
 
Staff Accountant
 
09/2008
 
to 
12/2012
Tracked capital improvement projects in AS400 system by checking status and confirming expenditures; provided accounting support as
needed
Managed fixed assets; Generated year end depreciation reports and recorded to the general ledger; Coordinated and conducted city-wide
asset audit
Investigated and resolved discrepancies in monthly bank accounts while under tight deadlines.
Verified department software interfaced appropriately and communicated with various departments to provide information and answer
questions; documented procedures as appropriate.
Prepared year-end audit schedules and ensured accuracy; researched and resolved auditors' inquiries and requests.
Recorded state and federal seizure and forfeiture funds received and expended and balanced corresponding general ledger accounts;
coordinated with police department to ensure accuracy of annual state and federal reports.
Generated yearly 1099 report from general ledger and electronically filed 1099 report with the IRS.
Reconciled municipal court transactions to the general ledger as well as filed quarterly and annual reports; investigated and resolved any
discrepancies.
Monitored bank accounts for investment activities; Recorded investment maturities, purchases, and interest; Updated investment
spreadsheet to reflect current balances, outstanding bonds and certificates of deposits.
Innovated accurate and efficient method for proper accounting of assets
Coordinated with fellow staff to improve processes; Provided administrative support by filing and gathering reports, creating and preparing
spreadsheets for special projects and providing assistance and information on financial and accounting issues.
Company Name
 
City
 
, 
State
 
Staff Accountant
 
12/2006
 
to 
05/2008
Maintained capital expenditures in BNA; Organized and conducted asset audit for 26 regional branches by interfacing with each Asset
Branch Manager; drafted monthly depreciation reports and computed depreciation
Reconciled branch sales reports to bank account activity.
Audited weekly Accounts Payable check runs.
Audited daily Accounts Receivable credit reports.
Researched validity of invoice void requests.
Investigated and resolved credit card and bank deposit variances.
Company Name
 
City
 
, 
State
 
Accounting Assistant
 
03/2005
 
to 
12/2006
Prepared and input daily and monthly journal entries into general ledger.
Analyzed and reviewed expense reports for accuracy.
Performed monthly balance sheet reconciliations.Recorded monthly and yearly accruals.
Input new vendors and invoices into accounting system; conducted weekly check runs.
Prepared daily cash reports and performed transfers as needed.
Managed bank accounts for 24 properties; Performed intercompany transfers as needed","
Bachelor of Science
 
:
 
Accounting and Information Management
 
University of Texas at Dallas
Bachelor of Arts
 
:
 
Psychology
 
University of Texas at Dallas
Highlights
Account reconciliation expert
Financial modeling 
Variance Analysis
Corporate G&A and COGS Accounting
Cash Forecasting
Capitalization and Fixed Assets
Analytical reasoning
Effective time management
Superior research "
