FileNumber,Role,Skills,Education
24583187.pdf,"SENIOR INTERIOR DESIGNER
","
administrative, Acrobat, Adobe Creative Suite, Photoshop, Apple, approach, AutoCAD, budgets, building Codes, C, consulting, COUNCIL,clientele, client, clients, Fast, floor plans, Illustrator, InDesign, interior design, Microsoft Office Suite, office, project management, Quick, Revit","
Bachelor of Fine Arts
 
, 
Interior Design
 
ROCHESTER INSTITUTE OF TECHNOLOGY
 
ï¼​ 
City
 
, 
State
 
Interior Design
NCIDQ Certified, NATIONAL COUNCIL FOR INTERIOR DESIGN "
34349255.pdf,"INTERIOR DESIGNER
","
budgets, budget, concept, clients, materials, meetings, presentations, pricing, procurement, sales, specification, spreadsheets","
Associate of Arts
 
: 
Interior Design
 
, 
2008
 
Southwest University of Visual Arts
 
ï¼​ 
City
 
, 
State
 
Interior Design
Associate of Arts
 
: 
Art History
 
, 
2005
 
Art History New Mexico State Universtiy - Las Cruces, NM
"
13998435.pdf,"PRINCIPLE DESIGNER / OWNER
","
3D, Approach, Art, AGENCY, AutoCAD, Basic, budgets, budget, Color, Concept, Concept development, content, Council, client, clients,
direction, documentation, Drafting, fast, floor plans, Graphic, HVAC, Instructor, interior design, Interior Design, Lighting, access, Window,
Plumbing, presentations, Design Process, Space planning, specification, Teaching, vision, written
Accomplishments
Lighting Designer and Project Manager for David A Mintz Inc., a former May Company consulting firm. Developed and designed all lighting for
Robinson-May, Fashion Valley Mall and Foley's, Scottsdale Fashion Square Mall. Assisted in the development and design of various Hecht's,
Kaufmann's, Strawbridge's, and Lord and Taylor department store lighting, while simultaneously completing and meeting all deadlines for several
large-scale successful projects.
Successfully completing graduate school by I writing thesis underlining the theoretical concept of spatial theory.
Experience
08/2011
 
to 
Current
Principle Designer / Owner
 
Company Name
 
ï¼​ 
City
 
, 
State
Designed floor plans, elevations, and 3D perspective views and material boards for both in-house review and presentation to the client.
Programmed client's need from schematic design to the construction document phase and installation. Created ","
2015
Masters of Fine Arts
 
: 
Interior Design
 
Miami International University of Art and Design
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
GPA: 
GPA: 9
Graduate Magna Cum Laude.
 
Written thesis underlining the theoretical concepts of spatial theory. 
Extensive graduate portfolio elucidating
Sublime Design, Historical Preservation/Adaptive Reuse and Sustainability.
Student Teaching:
 
INTA402 Senior Studio: Miami International University of Art and Design: Spring 2013.
Substitute Teaching:
 
INTA112 Design Studio 3D Basic: Miami International University of Art and Design: Spring 2014.
"
76010167.pdf,"DESIGNER
","
photo, Advertising, Arabic, artist, Arts, Art, Agency, basic, Good Communication skills, Computer literate, Creativity, database, Dec, Designing,
Economics, English, Filling, French, LANGUAGES, Leadership skills, Math, Access, Excel, MS Office, PowerPoint, Word, organizing, paint,
Physics, POS, Selling, Time management, typing skills, World Wide Web
Additional Information","
2009
 
American University in Dubai
 
ï¼​ 
City
 
, 
UAE
 
Bachelor of Fine Arts
 
Visual Communication
Visual Communication
2005
 
Al-Ma'arifa Private School (High School Level)
 
Business, Biology, Arabic, Religion, English, Food and Nutrition, Arts, TOEFL
 
Business,
Biology, Arabic, Religion, English, Food and Nutrition, Arts, TOEFL
2004
 
Rosary School (IGCSE)
 
ï¼​ 
City
 
Subjects included English, Arabic, Biology, Physics, Chemistry, Business, Economics, Religion, Math, Arts
Interests
Painting, design, sports, fine dining, going out with friends, reading, and movies.
Languages
English (fluent) Arabic (fluent) French (basic)
"
15936656.pdf,"FLORAL DESIGNER
","
Painting, swimming, cooking,Â photographing, playing piano","
2003
 
Republican Art College
 
City
 
, 
Uzbekistan
"
91153752.pdf,"Y
FREELANCE UX/UI INTERACTION DESIGNER
","
Sketch, Illustrator, Photoshop,
 
Indesign, Invision, Omnigraffle, HTML5, After Effects, Keynote, 
Revit,
 
Rhino, AutoCAD, 
Watercolor
 ,
Bluebeam, Design Thinking, 
UI/UX, Graphic Design
 , Story Boarding, Mandarin","al projects
Teamed with Senior Designer, Project Manager and consultants, created design product for 
educational projects
 
(LACCD,
USC,Â UCLA)
Created material schedules and furniture specification, meet with college users and furniture consultants to improve 
users' "
37058472.pdf,"DESIGNER
","
AutoCad drafting
3D Rendering
Material Board
Communication skills
conceptual design
material organizational","
Associate of Arts
 
: 
Interior and Furniture Design
 
Santa Monica College
 
- 
City
 
, 
State
Certified Interior Designer
Bachelor of Laws (LLB)
 
: 
Contract 
Universidade Candido Mendes
 
- 
City
 
, 
State
 
, 
Brazil
Languages
Fluent in Portuguese and English Intermediate Spanish
"
51018476.pdf,"NX (UNIGRAPHICS) DESIGNER
","
CAD Software: IMan/ TeamCenter, Unigraphics NX 7.5, 8.0, 8.5
Software: MS Excel, MS Word, MS Access, MS Powerpoint, MS Windows 7
Additional Information
Assistant coach for local AYSO girls soccer team","
Associate of Applied Science
 
, 
Computer Net"
24285142.pdf,"FREELANCE GRAPHIC DESIGNER
","
3D, acrylics, Acrobat, Adobe, Dreamweaver, Photoshop, ads, Air Force, animation, banners, bash, book, brochures, brochure, bi, CD, Color,
Hardware, computer hardware, Corel Draw, designing, digital cameras, editorial, fashion, Flash, forms, functional, graphic design, graphic,
illustration, Illustrator, InDesign, inkjet printers, laser, layout, logos, Logo, Mac, marketing strategies, marketing, materials, MS Office, office,
Windows, multimedia, newspaper, Operating Systems, page, photography, 35 mm, camera, Cameras, posters, pre-press, presentations, print
shop, printers, processes, publications, Read, sales, scaling, Scanners, sculpture, Spanish, TV, typography, Typing, Visio Professional, web
design, website, web page","
Las Vegas, NV, Adobe CS5 Certification
 
07/2013
 
LV PITA "
34317538.pdf,"LEAD INTERACTION DESIGNER
","
User Centered Design:
Accomplishments
Innovation Tournament award winner 2014 - Leveraging Real-time Algorithmic Dashboards (RAD's) to Improve Patient Care
Innovation Tournament award winner 2013 - MARS: Medical Augmented Reality System
2009 IDEA Award - T7xe Treadmill
2009 Taiwan's Excellence Silver Award - T7xe Treadmill
Patent 8,113,990 - Method of controlling an exercise apparatus Issued February 14, 2012
Patent 8,360,934 - Method of controlling an exercise apparatus Issued January 29, 2013
Patent 8,840,526 - Method of controlling an exercise apparatus Issued September 23, 2014
Experience
Lead Interaction Designer
 
05/2012
 
to 
Current
 
Company Name
 
City
 
, 
State
Tim is the lead interaction designer on a nine person Agile software development team creating software for use in healthcare facilities.
His role as one of three BAs on the team has him conducting user testing and interviews, data gathering, persona development, wire-
framing, story writing, interface analysis, and being the general usability evangelist.
He acts as the NHSN point of contact, keeping the software compliant with evolving CDC requirements.
His team produces incremental updates to the code base on a two week sprint cycle and the velocity of his team has increased steadily over
the last six months.
Tim also serves on the Wellness committee and the Safety Committee as a floor warden and first responder.
VP of Engineering / Product Development Director
 
09/2009
 
to 
04/2012
 
Company Name
 
City
 
, 
State
Tim ","
B.S. Degree
 
: 
Cognitive Science
 
June 1993
 
University of California
 
City
 
, 
State
 
, 
USA
Cognitive Science
Affiliations
CHI UX Community
Human Factors and Ergonomics Society (HFES)
IxDA Madison
User "
18835363.pdf,"PROGRAM MANAGER & DESIGNER
","
Program development
Intermediate coding in R studio,
Project management
Proficient in Salesforce
Fluent in 4 languages
Facilitation
Stakeholder Management
Research
Curriculum development
Clear public speaking skills
Program evaluation
Work History
Program Manager & Designer
 
, 
05/2018
 
to 
08/2019
 
Company Name
 
â€“ 
City
 
, 
State
 
Developed an internal Learning program to upskill new Associates to project leads, facilitating over 35 classes, with over 95 % satisfaction
results and resulting in 5 associates leading successful projects for clients
Managed new hires' onboarding onto the Social Contract Team leading to optimization of ramp time, from a 2 months, scattered
onboarding to a 2 weeks, streamlined onboarding
Trained 13 co-facilitators in facilitation and design thinking resulting in them facilitating over 10 meetings per project and improving Social
Contract's effectiveness
Learner Success Consultant
 
, 
11/2017
 
to 
04/2018
 
Company Name
 
â€“ 
City
 
, 
State
 
Developed and executed end-to-end learner success strategy for students taking the Human Rights Defenders massive open online course
(MOOC)
Led evaluation assessments of the action toolkit for Human Rights Defenders MOOC which enabled development of interventions
Provided online learning support to 155 students via their online learning platform and webinars
Program Designer
 
, 
05/2017
 
to 
10/2017
 
Company Name
 
â€“ 
City
 
, 
State
 
Founded and designed Dual School, an idea incubator program teaching entrepreneurial skills to high school students, that has currently
","
Bachelor's
 
: 
Brain And Cognitive Sciences And Learning Design
 
, 
04/2019
 
Minerva Schools At KGI
 
- 
City
 
Innovative university in which students live and "
26924514.pdf,"INSTRUCTIONAL DESIGNER
","
Budgeting and finance
Project management
Strong verbal communication
Conflict resolution
Extremely organized
Team leadership
Data management
Process implementation
Client assessment and analysis
Staff development
Work History
Instructional Designer
 
, 
01/2014
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Key Accomplishments.
Successfully designed WBT course; Rating Veterans Service Representative (RVSR), for the Veterans Benefit Administration (VBA).
Successfully designed WBT course; Basic Acquisition 101, for the Defense Acquisition University (DAU).
Food & Beverage Director
 
, 
01/2013
 
to 
01/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Key Accomplishments Created jobs aids Successfully trained all staff in compliance with State Food code Successfully trained all staff in
compliance with Food vendor requirements Successfully monitored and maintained Federal and State Lunch program requirements.
Food & Beverage Manager
 
, 
01/2012
 
to 
01/2013
 
Company Name
 
â€“ 
City
 
, 
State
 
Key Accomplishments.
Successfully trained all staff in compliance with State Food code.
Design, planned and implemented soft skill training programs.
Manager
 
, 
01/2011
 
to 
01/2012
 
Company Name
 
â€“ 
City
 
, 
State
 
Key Accomplishments.
Partnered with Rosen College to host internships from the college.
Successfully developed, managed and implemented catered and special events.
Food & Beverage Manager
 
, 
01/2010
 
to 
01/2011
 
Company Name
 
â€“ 
City
 
, 
State
 
Key Accomplishments Assisted in designing and implementing a comprehensive training program that increase positive guest comments by
over 10% Successfully integrated and managed other leaders in training of staff Successfully implemented on boarding touch points for new
hires reduced turnover by 80% Designed and implemented on boarding and mentoring program for transitional employees Tutored
employees in utilizing their individual development plan as a tool for ","al Consultant
 
, 
01/2009
 
to 
01/2010
 
Company Name
 
â€“ 
City
 
, 
State
 
Key "
30968749.pdf,"LEAD DESIGNER
","
Certification: Six Sigma, Greenbelt
Technical "," and Training
Bachelors of Science
 
: 
Industrial Engineering
 
May 2013
 
Louisiana Tech University
 
City
 
, 
State
Industrial Engineering
Member of I.I.E Club
Advanced course"
14743911.pdf,"TECHNICAL TRAINER/ INSTRUCTIONAL DESIGNER
"," Used Public Speaking, Adult
Learning Theory Articulate Storyline, Microsoft Office Suite, ATD certified, ability to change with needs of the customer
05/2013
 
to 
05/2014
Electronic Warfare Technician
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsibilities Train personnel on use of equipment, procedures, customs and courtesies; Accomplishments Was liaison between EW shop,
Combat Shield Team, and leadership Skills Used Public Speaking, adult training theory, management
05/2009
 
to 
05/2013
Combat Shield Lead
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Responsibilities Manage Combat Shield program to ensure all test and evaluations were met
for each year; ensured program stayed within the budget given; provided feed back to AF leadership to ensure aircraft were combat capable;
developed training course used Air Force Wide; briefed Air Force Leadership on findings and suggestions for improvement. Accomplishments
Co-authored Technical documents; Developed training initiative called Project House Call to address shortfalls in the "," command; trained
military and civilian personnel world wide; won Diamond Sharp award for "
12415691.pdf,"INFORMATION DESIGNER
","
Languages : C, C++, C#.NET, Java, Python, PHP, Mathematica, Oracle, PL/SQL, MySQL, XHTML/CSSÂ 
Environment: Windows, UNIX, Linux(Red Hat), Windows Server, WAMP, LAMP Â 
Softwares IDE : TOAD for Oracle, SQL Developer, Visual Studio, Eclipse, NetBeans, Dev-C++, Notepad++,Microsoft OfficeÂ 
Experience
Information Designer
 
, 
09/2012
 
ï¼​ 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Luminis system administration - The Luminis Platform is a Web portal system(https:/aggieaccess.cameron.edu) that creates a common
gateway to the information that students, faculty, and staff use every day.
This system is running on T5220 server Chief technical staff for maintaining university's website(www.cameron.edu ) DegreeWorks
administrator - Implemented DegreeWorks application on Linux server with backend Oracle database with highly customized XML
documents as frontend.
DegreeWorks is a comprehensive, web-based academic advising and degree audit tool that helps students and their advisors successfully
navigate curriculum requirements Plans and implements backup and recovery of the Oracle database using RMAN and MySQL Database
with mysqldump utility Provided system administration for 12+ servers of Red Hat Linux, Centos Linux and Unix(Solaris 10) including
routine maintenance, patching, and system backups and restore, and software and hardware upgrades Experienced in Performance Tuning,
Query Optimization, and Database Consistency Checks Experienced in developing stored procedures, Triggers, Cursors, Joins, Views,
Cursors and SQL on databases: MySQL, Oracle 11g Experienced in designing, modeling, developing, deploying and supporting database -
driven applications using Oracle Application Express (APEX) Experienced in Monitoring servers by using tools like Nagios, OSSEC (Host
-based Intrusion Detection System), and LogWatch.
Maintain Web Servers: Apache, DNS, Tomcat, CAS, WebGUI CMS systems Managing users, group and their permissions Managing
server security using iptables Install and maintain SSL Certificates for more than 15 Web Hosts including Oracle Wallet Certificates,
Apache, and Tomcat Integrate, maintain and configuring Single Sign-On(SSO) to web application with Luminis Platform Installed,
Upgraded and applied patches on Oracle RDBMS and on different modules of Banner System Well-versed in developing reporting
applications using Cognos Business Intelligence components like Report Studio, Frame","
2012
 
Cameron University
 
ï¼​ 
City
 
, 
State
 
Bachelor of Science
 
Computer Science and Mathematics
 
GPA : 3.7"
29147100.pdf,"MULTIMEDIA DESIGNER AND GRAPHIC DESIGNER
Portfolio
www.Artisterymedia.wix.com/creativeflow
","
Adobe Photoshop
Adobe After EffectsÂ 
Adobe Illustrator
Adobe InDesign
Adobe Premiere
Adobe Dream Weaver
Sketchbook Pro
Intermediate Html Coding
Microsoft Word
Windows
Â Troubleshooting
Calculator, printer, fax machine, etc
Microsoft Word
Microsoft PowerPoint
Accomplishments
2014 Civic Engagement Cover Design Winner
Graphic Design Experience
Multimedia Designer and Graphic Designer
 
Sep 2015
 
to 
May 2016
 
Company Name
 
ï¼​ 
City
 
, 
State
Â Worked on branding and logo design for the office as well as inside designing of templates for the office's online services.
Consulted with clients on poster designs for their conferences and presentations to their leadership Boards.
Graphic Designer/ Promoter
 
Jun 2014
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Helped the management team with future events and promotional tactics along with
 Â designing promotional materialsÂ 
 
and designed flyer's.
FreeLance Graphic Designer
 
Jul 2013
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Created graphics for pamphlets, banners, screen graphics and web graphics forÂ 
 the church.
Helped with film design and created after effects bumps for message series.
Free Lance Digital/Graphic Designer
 
Aug 2009
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Freelance designed for net","
Bachelor's of Fine Arts 
(B.F.A)
 
, 
Digital Art & Design
 
2016
 
Towson University
 
ï¼​ 
City
 
, 
State
 
, 
United States
Digital Art & Design
 
Community College of Baltimore County
 
ï¼​ 
City
 
, 
State
 
, 
United States"
13014900.pdf,"PRODUCT AND WEB DESIGNER
","
Am proficient with graphics programs such as Adobe Photoshop, InDesign, Illustrator plus word programs such as Microsoft Word and Excel.
Highly skilled at product development from the envisioning, 
researching, making visual, and creating actual product.
Working with other's ideas, and especially enjoy creating my own ideas into visuals.
Have great organizational skills needed for freelance self employment
Additional Information
Professional Associations
Indimension, Inc., Asheville, NC
Park County School District, Cody, WY
Park County Arts Council, Cody, WY
Cody Country Art League, Cody, WY
Wildwood Furniture, Cody, WY
Gold Coast Marketing, Ventura, CA
Fine Art Collectors:
Jerry Russell & Gretchen Stark, Wapiti, WY
Jeri Gillett, Belfry, MT
Ty & Jamie Barhaug, Powell, WY
Dorothea Hartley, Oakview, CA"," in art enables me to have a vast resource of ideas to share. And very
importantly, other's ideas inspire me to go beyond and create things that clients envisioned.
"
14528265.pdf,"PROJECT MANAGER/CAD DESIGNER
","
3D, Basic, Blueprint, blueprints, designing, doors, Layout, window, Multi-tasking, packaging, quick learner, reading, Safety, Shipping, tops,
Welder, Welding
Additional Information
Achievements *Placed 3rd in 2014 and 2015 SKILLS USA State Welding Competition *Maintained 3.6 GPA at Grandview High School
*Honors and AP Classes Volunteer Experience *Food Bank of the Rockies Interests / Activities *Mechanical Engineering and Design *3D
Printing and all Computer-aided manufacturing processes","
2014
Grandview High School
 
ï¼​ 
City
 
, 
State
May 2015
Pickens Technical College
 
ï¼​ 
City
 
, 
State
Certifications
Safety in welding *Oxy-acetylene welding and cutting *Plasma torch cutting *Blueprint and welding symbol reading *Positions 1-4 GMAW,
FCAW, SMAW with and without backing *Knowledge of destructive and non-destructive testing *Entry level Aluminum GTAW and carbon
GTAW *2014 and 2015 "
21283733.pdf,"WEB DESIGNER/GRAPHIC DESIGNER
","
ADA, Photoshop, advertisements, business communications, business development, catalogs, content, Copyediting, CSS, client, clients, database,
documentation, Dreamweaver, editing, fast, finance, Graphic Design, HTML, Illustrator, image, InDesign, layout, legal, director, marketing
materials, Microsoft Excel, Excel, PowerPoint, Microsoft Word, performance reviews, Pearl, personnel, persuasive, Producer, profit, progress,
proofreading, Proposal, proposal development, publications, publication, quality, quality assurance, QuarkXPress, research, RFI, RFP, sales,
translating, Web Development, Web site design, well-organized, Written",", oral, written and interpersonal "
37664296.pdf,"LEAD UX/UI DESIGNER
","
Adobe, ads, branding, Business 
operations, business solutions, Concept, Consulting, Creative 
Direction, Creative 
Director, Entrepreneur,
Fire","
Associates 
Degree
 
Colorado 
Institute 
of 
Art
 
ï¼​ 
City
 
, 
State
In Progress
 
, 
Advertising 
Design Communication 
Media
 
Denver 
University
 
ï¼​ 
City
 
, 
State
 
Advertising 
Design Communication 
Media
In progress
 
, 
English, Advertising
 
Kansas University 
ï¼​ 
City
 
, 
State
 
, 
US
"
39434376.pdf,"GRAPHIC DESIGNER AND ILLUSTRATOR
","
Spanish
Additional Information
Camp Kivu- Christian outdoor camp in Durango, Colorado, Summer of 2013 and 2014, ","
Briarwood Fellows Program
 
2016
 
Post Graduate Leadership Program
 
City
 
, 
State
Samford University
 
2015
 
Bachelor of Science
 
: 
Fine Arts
 
City
 
, 
State
Providence High School
 
May 2011
 
High School Diploma
 
City
 
, 
State
Interests
Camp Kivu- Christian outdoor camp in Durango, Colorado, Summer of 2013 and 2014, "
37695494.pdf,"FINE JEWELRY CAD DESIGNER
","
3D, Adobe Creative Suite, photo, ad, Arts, attention to detail, CAD/CAM, catalogs, designing, E-Commerce, English, fashion, drawing,
Illustrator, MAC, Microsoft Office applications, Photography, presentations, retail, sales, sketching, written","
March 2015
Academy Gemvision
 
City
 
, 
State
 
Certificate advanced Matrix 8, T-Splines
October 2014
GIA
 
City
 
, 
State
 
Matrix 7.5 Comprehensive CAD/CAM
 
Certificate
2014
GIA
 Colored Stone Essential 
Certificate
September 2012
University of the Arts London
 
City
 
, 
England
 
High-end Photography Retouching
 
Certificate
May 2003
Brookhaven College
 
City
 
, 
State
 
Fine Arts Drawing, Jewelry Technology
 
Associate of Arts
 
Fine Arts Drawing, Jewelry Technology
June 1993
Navy Education University
 
City
 
, 
China
 
Bachelor of Fine Arts and Audio-Visual Editing
 
"
10748989.pdf,"LIGHTING DESIGNER
","
Building codes knowledge
 
Complex problem solving
Strong analytical ability
Excellent attention to detail
Commercial interior design
Working drawings and procedures
Space planning methodology
Design process
Carpentry
Sketching
Rendering
Digital drafting
3D rendering software
Proficient in SketchUp
Work History
Lighting Designer
 
12/2013
 
to 
11/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Interfaced with design team members, including contractors, consultants, fabricators, architects and regulatory agencies.
Specified proper products and materials for each project.
Carefully reviewed contractor submittals of finish materials.
Specified proper products and materials for each project.
Prepared construction documents and details to implement design concepts.
Originated and developed creative design concepts.
Architectural and Electrical Design/Drafter
 
03/2008
 
to 
12/2013
 
Company Name
 
â€“ 
City
 
, 
State
 
Architectural and Electrical Design/Drafting.
Successfully resolved complex technical design issues.
Interfaced with design team members, including contractors, consultants, fabricators, architects and regulatory agencies.
Carefully reviewed contractor submittals of finish materials.
Specified proper products and materials for each project.
Originated and developed creative design concepts.
Prepared construction documents and details to implement design concepts.
Architecture Intern
 
05/2007
 
to 
02/2008
 
Company Name
 
â€“ 
City
 
, 
State
 
Consulted with clients to determine architectural preference to meet overall design goals.
Interfaced with design team members, including contractors, consultants, fabricators, architects and regulatory agencies.
Carefully reviewed contractor submittals of finish materials.
Specified proper products and materials for each project.
Facilitated requests regarding product information, installation methods and product upgrade options.
Originated and developed creative design concepts.
Prepared construction documents and details to implement design concepts.
Senior Electro-Mechanical Designer & CEO
 
01/1990
 
to 
01/2005
 
Company Name
 
â€“ 
City
 
, 
State
 
Raytheon E-Systems.
Motorola.
Cadence.
Consulted with clients to determine architectural preference to meet overall design goals.
Researched industry in the area of green building and environmental design.
Assisted clients with budget considerations regarding products and materials.
Successfully resolved complex technical design issues.
Interfaced with design team members, including contractors, consultants, fabricators, architects and regulatory agencies.
Facilitated requests regarding product information, installation methods and product upgrade options.
Originated and developed creative design concepts.
Prepared construction documents and details to implement design concepts.
Senior Electro-Mechanical Designer
 
02/1986
 
to 
11/1989
 Company Name
 
â€“ 
City
 
, 
State
 
Successfullyresolved complex technical design issues.
Interfaced with design team members, including contractors, consultants, fabricators, architects and regulatory agencies.
Specified proper products and materials for each project.
Originated and developed creative design concepts.
Prepared construction documents and details to implement design concepts.
Design/Drafter
 
05/1980
 
to 
01/1986
 
Company Name
 
â€“ 
City
 
, 
State
 
Consulted with clients to determine architectural preference to meet overall design goals.
Successfully resolved complex technical design issues.
Interfaced with design team members, including contractors, consultants, fabricators, architects and regulatory agencies.
Specified proper products and materials for each project.
Originated and developed creative design concepts.
Prepared construction documents and details to implement design concepts.
Education
Bachelor of Fine Arts
 
: 
Interior Architecture
 
2013
 
The University of North Carolina
 
- 
City
 
Interior Architecture
BIM and Design Graphics course","
Bachelor of Fine Arts
 
: 
Interior Architecture
 
2013
 
The University of North Carolina
 
- 
City
 
Interior Architecture
BIM and Design Graphics course"
18979238.pdf,"DIGITAL DESIGNER
","
arts, blueprint reading, bridges, Computer ","
in psychology has allowed me to learn the nuances of people and has provided me with good investigative and analytical "
38744475.pdf,"INTERIOR DESIGNER
","
Adobe Creative Suite
AutoCAD
Planograms","
Bachelor's Degree
 
: 
Bachelor of Fine Arts, Design
 
2007
 
University of Central Florida
 
City
 
, 
State
 
, 
United StatesWinner of juried art show hosted by the New America Foundation.
Associate of Arts
 
: 
Graphic Design
 
2004
 
Broward College
 
City
 
, 
State
Languages
English 
(Native or bilingual proficiency) Spanish 
(Native or bilingual proficiency)
"
13774329.pdf,"MECHANICAL DESIGNER
","
blueprints, budgeting, budgets, budget, content, Negotiate contracts, Clients, customer service, documentation, drafting, equipment operation,
features, fertilizers, forms, Inspect, inventory management, layout, Employee management, managing, mark, mechanical, modeling, personnel,
policies, product design, product development, product improvement, progress, proposals, quality, quality control, Read, maintain records,
renovations, safety, Scheduling, supervisor, supervising, upgrades, water quality
Additional Information
Volunteer Work Big Brother Big Sister Mentor/Volunteer, February 2014 - September 2016 For Luv of Dogs Foster home/ food
donations, 2013 - 2017 Grove lake Lutheran Church Children Services and Outings, 2015-2017"," and Training
NDSU
 
City
 
, 
State
May 2012
Bachelor's degree
 
: 
Landscape Architecture
 
NDSU
 
ï¼​ 
City
 
, 
State
 
Landscape Architecture
December 2010
Bachelor's degree
 
: 
Environmental Design
 
Environmental Design
MSCTC
 
City
 
, 
State
May 2008
Associate's degree
 
: 
Biological Science Zoology
 
NDSU
 
ï¼​ 
City
 
, 
State
 
Biological Science Zoology
Interests
Big Brother Big Sister Mentor/Volunteer, February 2014 - September 2016 For Luv of Dogs Foster home/ food donations, 2013 - 2017 Grove
lake Lutheran Church Children Services and Outings, 2015-2017
"
13518263.pdf,"INTERIOR DESIGNER
","
Budgets, 
color, content, clients, direction. Graphic, interior design, presentations, space planning, specification, 
and vision.","
1987
Associate of Arts
 
: 
Arts
 
Roosevelt University
 
- 
City
 
, 
State
 
, 
USA
 
Arts
1985
High School Diploma
 
: 
General Education
 
Calvin Coolidge High School
 
- 
City
 
, 
State
 
, 
USA
"
67645662.pdf,"OSP ENGINEERING DESIGNER
","AutoCad, cad, Cold Calling, contracts, clientele, client, clients, Customer service, Customer service specialist, Decision-making, designing,
drafting, engineer, logistics, notes, memory, outlook, MicroStation, negotiator, organizational, Persuasive, processes, progress, quality, Safety,
Sales, Telecom, telecommunication, Telecommunications, telephone","
High School Diploma
 
: 
2007
 
Continental Academy
 
- 
City
 
, 
State
 
"
18460045.pdf,"FREELANCE GRAPHIC DESIGNER
","
Acrobat, Dreamweaver, Adobe Photoshop, art, balance, banners, brand identity, Brochure Design, Creative design, clients, editing, E-mail,
Illustrator, Layout Design, Layout, marketing plan, marketing, marketing materials, Excel, Microsoft Windows, Word, posters, Print production,
promotional materials, proofreading, Quark, Web Design, Website",
34511655.pdf,"SENIOR DIGITAL DESIGNER
","
Adobe Creative Suite, photo, Ad, Art, backup, brand strategy, calibration, catalog, color, content, creative direction, CSS, client, direction, e-
mail, FTP, graphic design, basic HTML, image, Explorer, layout, marketing, materials, meetings, messaging, Microsoft Office Suite, SharePoint,
newspaper, developer, POS, prepress, press, printers, promotion, promotional materials, quality, QuarkXpress, quick, retail, router, translation,
troubleshoot, video","
2001
Bachelor of Fine Art
 
University of Wisconsin
 
ï¼​ 
City
"
39252859.pdf,"CREATIVE GRAPHIC DESIGNER
","
Children's Trade K -12
Book Packaging
Medical Publication
Product PackagingÂ 
Advertising
Trade Show Graphics
Catalogs & Brochures
Presentations & Hand-Outs
Experience
Creative Graphic Designer
 
Apr 2006
 
to 
Feb 2016
 
Company Name
 
ï¼​ 
City
 
, 
State
â€¢ 
Primarily, design new speculative advertising and/or enhance existing campaigns for small to mid-size business clients for publication in
directories, magazines, mobile apps and direct mailers
â€¢ 
Verbal/written communication with clients, media consultants to present and/or springboard design idea
â€¢ 
Routinely support Marketing and Sales division by creating collateral and training material; such as, 
posters, presentations, invitations,
photography, awards and handouts
â€¢ Utilize LiveMeeting and Webcast toÂ brainstorm, present or troubleshoot any design issues with staff and/or clients
Graphic Designer - Contractor
 
Feb 2002
 
to 
Mar 2014
 
Company Name
 
ï¼​ 
City
 
, 
State
â€¢ Facilitate creative design from start to finish for all of the company's promotional, marketing and visual needs
â€¢ 
Collaborate with marketing on concept, design and schedules for advertising, marketing materials, 
trade show graphics
â€¢ 
Communicate with publishers, digital and print vendors on behalf of the client to confirm ",", B2C and Corporate. My objective now, is to find a position that will utilize my abilities, challenge and expand
upon my creativeness and knowledge; while I provide my artistic assets in art and design to the benefit of an organization such as yours.
My skill set includes designing from concept all the way through to production, high-end catalogs, advertisements, brochures, trade show graphics,
posters, packaging, direct mailers, presentations, medical journals, educational books and more. Utilizing Adobe CS6, Acrobat "
78149576.pdf,"FLORAL DESIGNER
","
Billings, cash handling, cashier, creativity, Customer Service, Magic, pick, POS
Experience
Jan 2016
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Floral Designer
 
Jan 2016
 
Company Name
 
ï¼​ 
City
 
, 
State
Designer
 
Jan 2015
 
Company Name
 
ï¼​ 
City
 
, 
State
Any assigned errands/duties.
Customer service.
Design "," and Training
"
