FileNumber,Role,Skills,Education
12045067.pdf,"INFORMATION TECHNOLOGY (IT) SPECIALIST
","
Administrative, Analyst, Army, Agency, cable, cabling, Cat5, documentation, Engineer, engineering support, financial, Functional, Government,
IMS, Information Systems, Information Technology, local area net","
Bachelor of Science (BS)
 
: 
Information Technology
 
, 
2005
 
University of 
Phoenix
 
GPA: 
GPA: 3.67
 
Information Technology GPA: 3.67
Associates of Applied Science (AAS)
 
: 
Electronic Technology
 
, 
2003
 
Cochise 
College
 
GPA: 
GPA: 4.0 Phi Theta Kappa
 
Electronic Technology
GPA: 4.0 Phi Theta Kappa
Associate
 
: 
General Studies
 
, 
2001
 
AGS Cochise College
 
GPA: 
GPA: 4.0 Phi Theta Kappa
 
General Studies GPA: 4.0 Phi Theta Kappa
"
83816738.pdf,"INFORMATION TECHNOLOGY INTERN (TEST AUTOMATION ENGINEER)
","
Programming Languages: Java/J2EE, JavaScript, Android, HTML, CSS, SQL, C, C
Frame","
Master of Science
 
: 
Computer Science
 
2017
 
Lamar University
 
City
 
, 
State
 
, 
United States of America
 
GPA: 4.0/4.0
Bachelor of Engineering
 
: 
Electronics and Communication Engineering
 
2013
 
Tribhuvan University
 
City
 
, 
State
 
, 
Nepal
 
GPA: 3.94/4.0
Honours and Distinction
Winner of National Robotics Competition, 'Yantra 1.0' organized by Robotics Association of Nepal (RAN): July 2012
Outstanding Student Award, Lamar University: Fall 2017Â 
Extra-Curricular Activities
Resource Manager in Robotics Club, Kathmandu Engineering College, Tribhuvan University (2013 - 2013).
Twice the winner of National Robotics Competition organized by Robotics Association of Nepal (RAN).
Conducted and mentored 'Microcontroller "
27295996.pdf,"IT DIRECTOR
","
Active Directory, DHCP, DNS, WINS, GPO, backups, budgeting,Â  Citrix, XenApp, VMware, Hyper V, Dynamic CRM, DynamicÂ  GP,
ERP, Crystal, Data Analysis, Databases,Â  Disaster Recovery, documentation, Financial Management, firewalls, imaging, inventory control,LAN,
WAN, Linux, Microsoft Exchange, Office365, Office, Microsoft SQL, Windows, Migration, negotiating, enterprise, net","
Associate of Applied Science
 
: 
Net"
28035460.pdf,"INFORMATION TECHNOLOGY SPECIALIST
","
Administrative and organizational skills
Excellent Communication Skills
Problem Solving Skills
International ","Master of Science
 
: 
Chemical Engineering
 
, 
11/2005
 
University of Lagos
 
- 
City
 
Master of Science Degree
 
: 
Computer Science and Information Technology
 
University of the District of Columbia
 
- 
City
 
Bachelor of Engineering
 
: 
Chemical Engineering
 
, 
09/2001
 
Federal University of Technology
 
- 
State
 
Data Communication Net"
81761658.pdf,"IT MANAGER
","
Antivirus, Backup Exec, Backup, budget, Cisco Router, Cisco, Citrix, hardware, contracts, client, clients, customer satisfaction, database
applications, Database Management, DELL, direction, disaster recovery, document management, Email, employee training, Ethernet, Firewall,
help desk, image, imaging, Information Systems, Information Technology, Local Area Net","
Bachelor of Science
 
: 
CyberSecurity
 
, 
May 2015
 
University of Maryland University College
 
ï¼​ 
City
 
, 
State
CyberSecurity
Computer Information Systems
 
, 
August 1993
 
Middle Tennessee State University
 
ï¼​ 
City
 
, 
State
 
Computer Information Systems
"
23527321.pdf,"HEAD, INFORMATION TECHNOLOGY AND INFORMATION CENTER
","
SAP
Business Process Design
Dispersed Team Management","
Master of Business Administration
 
: 
2003
 
University of Maryland
Master of Science
 
: 
Computer Science
 
, 
1994
 
New Jersey Institute of Technology
Bachelor of Science
 
: 
Computer Science
 
, 
1990
 
New Jersey Institute of Technology
"
10641230.pdf,"IT MANAGEMENT
","
A+ certified, ActionScript, Active directory, administrative, Adobe Creative Suite 5, Photo, Audio, Brochure, budgeting, business management,
client and server, CMS, Hardware, computer repair, consulting, Content Management, CSS, CSS3, client, Database, designing, Documentation,
Electronics, XML, Graphics, Hardware support, HTML, HTML5, PHP, Information security, Java, Java programming, JavaScript, Linux, Logic,
Logo, Mac OS, managing, marketing, Medical technology, Microsoft Office, office, Windows, Windows 95, Net"," and certificates 
Troubleshooting q 
CompTIA A+ certified (2012) 
q 
Advanced troubleshooting q 
CompTIA Net+ certification class 
q
Virus and spyware removal q 
MCSA certification class 
q 
Computer diagnostics and repair q 
Web Development I + II class 
q 
Gaming console
repair and q 
Digital media manipulation class 
modification q 
Java programming class 
q 
Mobile device repair q 
Hardware support and
Programming and Web 
troubleshooting q 
HTML - HTML5 
q 
Optimizing and performance tuning q 
XML 
q 
Audio and video technologies q
CSS - CSS3 
q 
Medical technology installation and q 
JavaScript 
troubleshooting q 
Command Line q 
Java 
Management q 
ActionScript 
q
Hardware and software upgrade q 
PHP 
planning q 
Database servers 
q 
Documentation q 
Android mobile application 
q 
Organization
development 
q 
Multi-project priority management q 
Content Management Systems (CMS) 
Operating Systems q 
Website enhancement 
q
Windows 95 - 8 q 
Storyboarding 
q 
Windows Server 2003 - 8 q 
Search Engine Optimization (SEO) 
q 
Windows Phone 7.0 - 8.0 q 
Social
Media and marketing 
q 
Multiple Linux Distributions q 
Ubuntu 10.04 LTS - 12.10 Net"
17681064.pdf,"INFORMATION TECHNOLOGY SENIOR MANAGER
","
streamline, Banking, budget, Business Systems, C, Cisco, closing 3, Consulting, contracts, CRM, Client, Customer Service, E-Business, Email,
Senior Management, Finance, Guardian, Information Systems, Information Technology, Insurance, Investments, ITIL, ITIL v, Leadership,
Director, Managing, money, MSA, negotiating, Enterprise, Oracle, Project Management, quality, Relationship Management, RFI, RFP, Sales,
Sales Support, SLA, Strategic, technical support, Vendor Management, VoIP","
M.B.A., Masters
 
: 
Business Administration
 
Adelphi University
 
ï¼​ 
City
 
, 
State
 
Business Administration
B.S
 
: 
Management and Economics
 
State University of New York
 
ï¼​ 
City
 
, 
State
 
Management and Economics
ITIL Certifications: 
by New Horizons Consulting ITIL v3 Foundation ITIL v3 Practitioner Pega Certified Project Management Project Manager
Certification
"
27770859.pdf,"INFORMATION TECHNOLOGY ADMINISTRATOR
","
Platforms and protocols: Microsoft Windows, Microsoft Windows Server, Microsoft Active Directory, Microsoft Group Policy, Microsoft Office
for Windows and Mac, Microsoft Exchange, Mac OS X, Mac OS X Server, Apple iOS, Android, CentOS, SUSE Enterprise Server, Novell
Netware, Novell eDirectory, Novell GroupWise, Novell Open Enterprise Server, Novell Datasync/Mobility Server, Novell Teaming, Novell
Zen","
Bachelor of Science
 
:
 
Exercise and Sports Sciences
 
1999
 
Colby-Sawyer College
 
, 
City
 
, 
State
 
, 
USA
"
51639418.pdf,"INFORMATION TECHNOLOGY BUREAU DEPUTY DIRECTOR
","
ADABAS, AIX, analyst, Application Development, Budgeting, business solution, CISCO, Coaching, Databases, Database, Department of
Health, direction, documentation, edge, English, Forecasting, Frame Relay, IBM, DB2, information technology, innovation, leadership, Linux,
Notes, Mentoring, Exchange, Office, SharePoint, Microsoft Windows, Enterprise, net","al and
advanced enterprise related technology solutions. A strong, decisive leader who leads by example and hard"
11584809.pdf,"MANAGER - INFORMATION TECHNOLOGY AND BUILDING AUTOMATION SYSTEMS
","
System administration
Windows Server 2003
Windows Server 2008
VMwareÂ 
Active Directory
Microsoft Exchange 2013
Large computer net","
Master of Science
 
: 
Computer & Information Science
 
, 
2015
 
University of Houston
 
ï¼​ 
City
 
, 
State
 
, 
USA
Top 
15
 % of class
Emphasis in 
Cyber Security andÂ Information Awareness.Â 
Course"
27058381.pdf,"SYSTEM ADMINISTRATOR
","
Computers trouble shooting Microsoft Access Microsoft Excel Microsoft PowerPoint Microsoft Word Computer Security Anti Hacking 
HIDS
Microsoft Event logging Adobe
Additional Information
Awards or recognitions Performance Award August 2013 Performance Award August 2012 Performance Award August 2011
Performance Award August 2010 Performance Award August 2009 Performance Award August 2008 Special Act award April 2008","
BS
 
:
 
Sociology and Social "
37764298.pdf,"INFORMATION TECHNOLOGY CONSULTANT
","
administrative duties, Adobe Acrobat, Schedule appointments, asset management, agency, attorney, balance, Basic, billing, billing system, Cashier,
catalog, Com, Computer repair and upgrade, Hardware, Council, credit, CRM, Client, clients, Data entry, database, debit, delivery, fast, financial,
information technology, inventory, laptop computers, Law, legal, legal documents, marketing, materials, Access, Microsoft Certified Systems
Engineer, Microsoft Excel, MS Excel, Excel, office, Outlook, PowerPoint, MS Windows, Windows 2000, 2000, MS Windows XP, MS Word,
net"," and Training.) Answered phones.
Data entry of new enrollments and materials assigned to each.
Reported inventory and distribution of student classroom materials data to CFO on a monthly basis.
Developed complex spreadsheets to analyze qualitative and quantitative data using Excel and Visual Basic.
Published & updated student policy catalog.
Responsible for protecting students' privacy when records were requested by third parties.
Managed course scheduling for all 25 schools as well as all student records and transcripts.
Reviewed feedback from potential students after first visit to school for quality control purposes.
Maintained records of complaints.
Collaborated on written responses.
"
15297298.pdf,"PRACTICE MANAGER
","
ADR, advertising, Arcserve, Asset Management, agency, Backup Exec, Backup, banking, Budget Management, budgeting, business operations,
Cable, CCNA, Cisco Certified Net","al programs and supported
seasoned clinical staff by making field visits.
Member of the Performance Improvement committee and oversaw compliance department operations.
Information Technology Manager
 
Sep 2008
 
to 
May 2011
 
Company Name
 
ï¼​ 
City
 
, 
State
Revised technology initiatives, and developed strategic/operations plans to drive business operations.
Provided all technical support for EMR (Allscripts) projects.
Developed, authored, distributed, and enhanced processes and improved procedural manuals/policies Standardized purchasing,
procurement, inventory, and net"
25959103.pdf,"ADMINISTRATOR OF INFORMATION TECHNOLOGY
","
Arabic, Back-up, budgets, hardware, client, Database, database management, designing, disaster recovery, documentation, financial, Help Desk,
HP, local area net","
AMERICAN MILITARY UNIVERSITY
 
2014
 
Master of Arts
 
: 
National Security Studies Cyber Security
 
National Security Studies Cyber
Security
AIR FORCE AIR COMMAND AND STAFF COLLEGE
 
2013
 
State
 
Graduate Certificate: Aerospace, Cyberspace and Joint "
46260230.pdf,"INFORMATION TECHNOLOGY SPECIALIST(DISCOUNTPCFIX)
","
Issue escalation
Reporting and analysis
Quality control
Schematic understanding
Critical thinking
Data management
Net"," and Training
The Federal Polytechnic, Ado-Ekiti
 
- 
City
 
,
 
State
 
| 
Associate of Science
 
Science Technology
 
, 
2003
Phoenix East Aviation
 
- 
City
 
,
 
State
 
| 
F.A.A 
Aircraft Dispatcher License
 
Aviation
 
, 
2014
University Of Colorado At Boulder
 
- 
City
 
| 
Certificate
 
Cybersecurity Policy For Aviation And Internet 
, 
07/2020
GOOGLE I.T SUPPORT
 
- 
City
 
| 
Certificate
 
03/2021
Completed "
27485716.pdf,"CORPORATE PROJECT MANAGER
","
A+, acquisitions, backup, budget planning, Budgeting, budgets, budget, business development, change management, conversion, decision making,
delivery, direction, disaster planning, documentation, ERP, Enterprise Resource Planning, Facilities Management, Financials, focus, Forecasting,
help desk, information technology, ITIL, Leadership, Team-Building, managing, materials, access, Microsoft Certified Professional, MCP,
net"," and Training
Bachelor of Science
 
: 
Computers and Information Technology
 
UNIVERSITY OF PHOENIX
 
ï¼​ 
City
 
, 
State
 
Computers and Information
Technology
Associates of Arts
 
: 
Finance and Business Administration
 
LAKE SUMTER COMMUNITY COLLEGE
 
ï¼​ 
City
 
, 
State
 
Finance and Business
Administration
2016
ITIL Foundation Course
Microsoft Certified "
16899268.pdf,"INFORMATION TECHNOLOGY MANAGER/ANALYST
","
Project management
Program management
Process improvement
Requirements gathering
Team leader
Strategic planning
Results-oriented
Effective multi-tasker
Data analysis
Team player
Team building
Extensive technology ","
Family Financial Planning (Graduate Certificate)
 
: 
Iowa State University
 
- 
City
 
, 
State
 
Will be a Certified Financial Planner after completion.
 
: 
1 1998
 
GPA: 
GPA: 4 . 0
 
GPA: 4 . 0
B.S
 
: 
Marketing
 
, 
Iowa State University
 
- 
City
 
, 
State
 
Marketing
Microsoft Front Page Certified New Horizons - Des Moines, IA A CCOMPLISHMENTS
 
: 
1 1999
 
l Rolled out the first company wide intranet for a Fortune 500 Company. l Learned two computer languages on my own to better understand the
limits of what developers can do. l In 2010, elected "
18301617.pdf,"INFORMATION TECHNOLOGY MANAGER
","
 
: 
June 1999
Associate of Science
 
: 
Computer Technology
 
, 
June 1993
 
American River College
 
Computer Technology
Accomplishments
Guided company to comply with PCI Data Security Standard and got it certifiedMigrated Analog phone system to VOIP, saving over $40k
a year in costMigrated 80% of physical servers to Hyper-V to save cost and improve productivity.
Skills
Active Directory, Adobe, Antivirus, Backup Exec, Backup, Budget, business processes, call center, call center, capacity planning, Cisco,
computer assembly, Hardware, contracts, Direct Attached Storage, DAS, Database, Dell, Dell Servers, Designing, Desktops, Documentation,
Firewall, HP, hiring, information systems, information systems, ISO 9000, Leadership, Linux, Logistics, Logistics and Management, Mac, MAC
OS, Managing, Access, Microsoft Certified Professional, Microsoft Exchange, Microsoft Office Professional, office, Microsoft Project, Microsoft
SQL, Microsoft Visio Professional, Windows 7, Windows 8, Windows, Enterprise, NAS, Net","
Bachelor of Science
 
: 
Information System
 
, 
December 2000
 
University of Phoenix
 
Information System
Information System Microsoft Certified "
17987433.pdf,"EPIC INFORMATION TECHNOLOGY SPECIALIST
","
Microbial testing, endotoxin- LAL Test.
Nano particle Size and Charge analysis by Malveren Nano ZS 90.
Protein extractions.
HPLC handling and Chromatography techniques.
Polymerase chain reaction (PCR) technique.
EPIC care.
Experienced in Method development, Method Validation, Method verification and Method transfer of new analytical methods
Wet chemistry techniques. MS office, Efficient Internet Browsing, SAS programming, EPIC care.
Experience
04/2017
 
to 
06/2017
EPIC Information Technology Specialist
 
Company Name
 
ï¼​ 
City
 
, 
State
Supported physicians and nurses with updating "," and Training
August 2012
Master of Pharmacy
 
: 
Bio Technology
 
JSS College of Pharmacy
 
ï¼​ 
City
 
India
 
Bio Technology 3.80/4.0
May 2010
Bachelor of Pharmacy
 
Kakatiya University
 
ï¼​ 
City
 
India
 
3.60/4.0
"
26801767.pdf,"DIRECTOR, INFORMATION TECHNOLOGY
","
academic, administrative, agency, Basic, benefits, broadband, budgeting, budgets, Cobol, Hardware, computer applications, conferences,
consulting, contract negotiations, contracts, customer service, data analysis, data collection, Data Processing, Database Management, DBase IV,
direction, EDI, Email, features, Fortran, GIS, government, grants, IBM, IBM compatible, Imaging, Information Systems, Information Technology,
inspection, interpretation, laser, Macintosh, mainframe, MapInfo, Mathematics, Access, MS Excel, Office, Management Information System,
Monitors, natural, Naval, net",". Expertise includes team
leadership, technical architecture, training and development, disaster recovery planning, and information protection analysis. Dynamic, resourceful,
and extremely driven individual with a deep passion for creating and delivering programs and solutions that empower a team, company, and
customer to meet and exceed desired expectations.
Core "
16533554.pdf,"INFORMATION TECHNOLOGY MANAGER / NETWORK ENGINEER
","
Platforms:Â  Windows 2000, 2003 Server and Professional, Windows XP (ProÂ  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â and Home), Win 3.11/95/98,
Dos 6.22, Citrix ICA, MS ExchangeÂ  Â  Â  Â  Â  Â  Â  Â  Â  Â 2000
Â Hardware:Â  HP, IBM, Dell, and Intel Based Server and Desktop Platforms,Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Cisco 2500 Switches, Sonic
Wall Hardware VPNs, HP Laser Jets,Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Toshiba E-310 Color Copier, Toshiba and Sony Laptops, Inter-telÂ Â 
Â Software:Â  Â MS Office, Visio, Citrix Metaframe XP, Symantec: PC Anywhere,Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â Ghost, Antivirus, Utilities,
Win fax; McAfee Virus Scan, Adobe:Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â Acrobat, Illustrator, Photoshop, Partition Magic, Adware,Â  Â  Â  Â 
Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â Spyware,Â 
Â Net","
Bachelor of Science
 
, 
Management Information Systems
 
University of Maryland University College
 
ï¼​ 
City
 
, 
State
Certifications:
Microsoft Certified Technology Specialist 2008 (MCTS 2008)
Citrix Certified Administrator (CCA)
Information Systems Management Certificate
Project Management Certificate
 "
32959732.pdf,"SENIOR DIRECTOR, INFORMATION TECHNOLOGY
","
Enterprise Resource Planning Systems
Education Software: Campus Nexus Student, Student and Faculty portal
Accounting Systems: Sage Platinum, Microsoft Great Plains, AccountMate, SAP Business OneÂ 
Learning Management Systems: Dialoge EDU; eCollege; Moodle Rooms
Manufacturing Systems: BatchMaster
Customer Relationship Management Systems: Microsoft Great Plains CRM, Campus Nexus CRM,
Enterprise BackOffice Systems
Microsoft Server
Microsoft SQL server
Microsoft Exchange
Microsoft SharePoint
Linux
Storage Area Net","al Group.
â€‹
DirectedÂ the implementationÂ of a newÂ Student Information System and Customer Relations Management system for 2 colleges. Both projects
were completed on-time and under budget.
Increased core system availability to 
99.999
 % by developing standards and architectural governance and implementing best practices.
Led a successful implementation and integration of an acquired college into theÂ Weston Educational Group.Â Project was completed a month
ahead of schedule and under budget.
Reduced the incidence of IT issues by 
50
 % globally by using visualization tools such as Tableau and DOMOÂ to identify trends in support tickets
which resulted in more training to address root causes.
Operations Management:
Managed 
all technologies at 10 campuses spread from Florida to California for Weston Educational Group
 . These technologies were used
by students, faculty, campus administration and corporate office staff and executives.Â 
I oversaw allÂ 
 day to day operations of the Information Technology department of Weston Educational Group.
Staff Development:
At Weston, restructured the team to a smaller more flexible team andÂ used outsourced resources for more specialized functions. This
resulted in aÂ 60% reduction in payroll expenseÂ Â 
At American Career College and West Coast University,Â I mentored and coached employees resulting in no staff turnover and also been
recognized as one of the best Business Analyst team in Campus Management Corporation implemented sites globally.
At BatchMaster Software, I launched a new consultant groupÂ to implement a manufacturing based ERP system using the rapid
implementation moduleÂ I devised. This increased successful implementation by 80% and reduced implementation time to 4 weeks.
At BatchMaster Software, I also implemented a support team in India that provided post implementation support based on new policies and
procedures I created. Customer satisfaction increased by 75%.
I was voted theÂ employee of the year in 2010 out of over a thousand employees for outstanding contributions and going above and beyond.
Presented at industry conferences every year starting from 2012 on integrated solutions and automations tools to help improve efficiency and data
integrity.
"
28126340.pdf,"INFORMATION TECHNOLOGY COORDINATOR
","Marketing, Operations, Database, Asp, Ms Sql Server, Sql, Sql Server, Technical Support, Testing, Asp.net, Budget, Clients, Database Systems,
Life Cycle, Linux, Ms Asp, Ms Sql Server 2000, Mysql, Online Solutions, Php, Project Launch, Solutions, Sql Server 2000, System
Development, Closer, Media Strategy, Net","
Bachelor's
 
, 
Computer Information Systems
 
DeVry University
 
ï¼​ 
City
 
, 
State
 
, 
US
 
9/2000 - 6/2004 DeVry University, Alpharetta, Georgia
Bachelor's Degree, Computer Information Systems Academic Honors: Dean's List, Hope Scholarship GPA 3.46 while "
15118506.pdf,"DIRECTOR OF INFORMATION TECHNOLOGY
",":
Led committee to successfully changeÂ our organization's dealership management system (DMS).Â  The DMS is similar to an ERP system
for auto dealerships
Charged with maintaining compliance and security for customer data. 
Successfully manage data sharing relationships with more than ten third
party vendors. 
Worked closely with DMS provider to develop an acceptable secure data sharing platform.Project Management:
Currently managing the conversion of the dealership to a newÂ dealership management system.Â  Created and ran sub-committees,
mapped out and executed the conversion plan, responsible for many key process changes and ","
Bachelor of Science
 
: 
Management Information Systems
 
Cardinal Stritch University
 
City
 
, 
State
Online Profile
LinkedIn
www.linkedin.com/in/RobertRJordan
 Â "
89413122.pdf,"OPERATIONS RESEARCH ANALYST
","
Project Management, Information Design, Relationship Building, Information Technology, Procedure Development, Scheduling, Website Design,MS Office Suite, Training Development, Quality Processes, Event Planning, Work Breakdown Structures","
BS
 
: 
Management Information Systems
 
May 2005
 
New York University
 
City
 
, 
State
 
GPA: 
Magna Cum Laude GPA: 3.922 Inducted into Alpha
Sigma Lambda Honor Society Dean's List: Fall 2001, Spring 2002
Course"
64017585.pdf,"INFORMATION TECHNOLOGY CONSULTANT, MANAGING MEMBER
","
Active Directory, premiere, ads, Advertising, IBM AIX, Apple, architect, Arts, catalog, color, com, Clients, digital photography, digital video,
direct mail, disaster recovery, eCommerce, Final 
Cut Pro, SGI Irix, IT support, legal, Linux, Logic, loss prevention, Lotus 
Notes, marketing
strategy, Marketing, Microsoft Exchange, MS Exchange, Mail, Net"," and Training
BS
 
: 
Print Production, Graphic Design Computer Science
 
, 
1993
 
St. John's University
 
Print Production, Graphic Design Computer Science
Technical "
66832845.pdf,"INFORMATION TECHNOLOGY SPECIALIST I
","
account management, cables, cabling, Help Desk, Linux, MS Exchange server, Sharepoint, net"," software, I used Ghost software to image
computers when necessary.
LAN Administrator
Install and manage Hyper V and other servers Manage 3 SANS - Dell Equallogic, Nimble & Storsimple Troubleshooting server and client
issues Administer Exchange 2010, Proofpoint Spam filter, iBoss web filter, System Center Operations manager and Operation manager.
EMC Net"
26480367.pdf,"IT TECHNOLOGY SPECIALIST
","
active directory, antivirus, C, cable, cat5, computer hardware, hardware, client, clients, email, front page, hard drives, hardware support, html, ids,internet access, local area net","
Bachelor of Science
 
: 
Business Management
 
August-05
 
National American University
 
City
 
, 
State
 
Business Management
Associate/Degree
 
: 
Business Computer Programming
 
May-92
 
Robeson Community College
 
Business Computer Programming
CERTIFICATIONS
Comptia Net"
20408458.pdf,"INFORMATION TECHNOLOGY SUPPORT SPECIALISTNETWORK SPECIALIST PC TECHNICIAN IT CONSULTANT
CUSTOMER
Work ","
A+, Active Directory, Apollo, ARMY, com, hardware, Data Migration, DELL, Email, Engineer, Flash, HP, IBM, Image, INTEL, Inventory,
laptops, leadership, logging, meetings, MICROSOFT Software, access, MCSE, MOS, Outlook, SharePoint, Windows, migration, NDS,
Net","al Background
Bachelor of Science
 
:
 
Information Technology Information Technology Support
 
2011
 
University of Phoenix Oct
 
Information Technology
Information Technology Support
Associate of Arts
 
:
 
Paralegal Net"
24913648.pdf,"INFORMATION TECHNOLOGY SPECIALIST
","
Remote access support
Systems analysis
Preventative maintenance expert
Data backup and recovery systems
Wireless Access Point
Performance testing
User account creation
Superb interpersonal skills
Antivirus and spam blocking
VPN configurations
LAN and WAN expertise
Work History
Information Technology Specialist
 
, 
08/2012
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Provides outstanding support to mission partners and other customers.
Responds to customer calls and touch labor requests.
Ensures the confidentiality, integrity, and availability of systems and data available on the LAN.
Troubleshoots hardware and software components and manages the testing, installation and configuration of software.
Performs daily security inspections of entire DECC facility to include all secured and controlled areas.
Identifies and mitigates all security vulnerabilities and coordinates with Security manager.
Coordinates with, and escorts all DECC visitors in secure areas and ensures only authorized personnel and equipment are permitted in
controlled/ secure areas.
Enclave LAN administrator for DECC Warner Robins.
Ensures all administrative LAN and automated data processing equipment used by personnel is maintained and fully operational.
Plans and coordinates the installation of new software and net","
Bachelor of Science
 
: 
Computer Information Systems
 
, 
2002
 
Jacksonville University
 
- 
City
 
, 
State
 
Computer Information Systems
Certifications
CompTIA A+ CompTIA Security+ STI Certified Help Desk "
13477922.pdf,"INFORMATION TECHNOLOGY SPECIALIST
","
A+, A+ certification, active directory, CCNA, Cisco Certified Net","
Comp A+ Course, Windows 7 course, CompTIA Net"
18752129.pdf,"INFORMATION TECHNOLOGY ANALYST
","
apple, Art, book, Oral, concept, conflict resolution, CPR, creativity, Designing, direction, Documentation, First Aid, Flash, fundraising, drawing,
instruction, Materials, meetings, organizing, philosophy, express, Read, Recording, Safety, sound, teacher, Teaching, Transportation
Experience
09/2010
 
to 
09/2011
Information Technology Analyst
 
Company Name
I believe that each child has their own potential and interests and curiosity in learning.
Designing an organized classroom setup, positive and welcoming, caring and secured, safe-risk taking, theme based, and discussions on
their interests during class meetings would create warm atmosphere and environment to grow in every domain of development socially,
emotionally, physically, and intellectually.
I believe the teacher needs to be a supportive person as well as a guide in providing the information, and plans for hands on activities with
tools and materials that help them for self-discovery and understand the lesson in curriculum.
Letting kids be kids and have freedom to express their own thoughts and creativity and valuing them.
My personal goal for my future classroom is to grow their potential and interests in their own pace without pressurizing with targets.
Students should be given information on where to find the answers and given the opportunity to explore the solution rather than giving the
direct answers, this gives the space for exploration and creativity.
I would have the strong idea on having the curriculum inclusive of each child's needs and interests.
Curriculum plan involving group "," course and
be the part of the little bud's life.
"
91121135.pdf,"ADMINISTRATIVE ASSISTANT DIRECTOR HUMAN RESOURCES MANAGER PRODUCTION MANAGER ENGINEERING
MANAGER
","
accounts payable, administrative support, Benefits, Oral, Counseling, databases, data base, Database, Email, Senior Management, filing, Forms,
Human Resources, instruction, Internet Software, KRONOS, letters, LotusNotes, Managing, Materials, Meetings, Access, Microsoft Access,
Excel, mail, Microsoft Outlook, PowerPoint, Microsoft Windows, Microsoft Word, newsletter, Office Management, Organizing, payroll,
PeopleSoft, personnel, presentations, Proofreader, Radio, receiving, Safety, SAP, scheduling, secretarial, statistics, answering phones, training
materials, transcription, travel arrangements, Written Communication, composition","
Diploma
 
Virginia High School
 
ï¼​ 
City
 
, 
State
"
15791766.pdf,"PROJECT MANAGER
","
A+, Active Directory, agile, Avaya, call center, Excellent communication, CA, Hardware, contracts, critical thinking, customer service, decision-
making, documentation, functional, help-desk, HP printers, IP, laptop computers, Laptops, Microsoft Certified Professional, MCSE, office, MS
Outlook, Windows, Windows OS, Windows 2000, 2000, negotiating, Enterprise, Net","
6/2012Master of Science
 
: 
Management, Project Management
 
Colorado Technical University
 
GPA: 
GPA: 3.35
Course"
17641670.pdf,"INFORMATION TECHNOLOGY SPECIALIST
"," Certification Specialists, Microsoft Certified System Engineer (MCSE 2003) 2003 
University of San Diego extension,
CA 92121 Net","
Onsite training by Brocade Brocade Certified Net"
31111279.pdf,"MANAGER, INFORMATION TECHNOLOGY PROJECT MANAGEMENT OFFICE
","
Manage departmental budget for all aspects; salaries, training, etc.
Manage and assist with creation of portfolio governance for Information Technology Systems Budget
Manage and assist with creation of Infrastructure budget required for all projects requiring infrastructure/ construction upgrades
Work hand in hand with Chief Technology Officer, VP Application Support to provide C-suite leadership with all "," and Certification
B.A
 
: 
Foreign Languages and Literatures
 
1997
 
VPI & SU (Virginia Tech)
 
City
 
, 
State
Foreign Languages and Literatures Degree in Spanish
Concentration in Management Science -Decision Support Systems
Note: Now known as Business Information Technology)
 Â 
Certification 
: 
Project Management Certification
 
2004
 
Guilford Technical Comm College
 
City
 
, 
State
Project Management Advanced Certificate
PMP Certification
 
: 
Project Management "
91697974.pdf,"INFORMATION TECHNOLOGY COORDINATOR
","
Executive and Legal Support, Business Analysis, Strong Communication Skills, Business Operations, 
Detail oriented, Documentation and Time
Management, 
Information Technology and Technical Support, Leadership, Legal Terminology, Managerial Experience, Meeting Organizational
Skills, Advanced Problem-solving Skills, Paralegal , Performance appraisals, Personnel, Presentations, Processes, Procurement, Project
Management, LR&W, Westlaw, LexisNexis","
2014
 
College of Lake County
 
- 
City
 
, 
State
 
CFTC - Computer Forensics Technician Certification
 
Computer Forensics
2014
 
College of Lake County
 
- 
City
 
, 
State
 
CFAC - Computer Forensics Analyst Certification
 
Computer Forensics
2013
 
College of Lake County
 
- 
City
 
, 
State
 
Certificate of Completion, Paralegal Studies
 
Legal
Approved by the American Bar Association
2008
 
Strayer University
 
- 
State
 
Bachelor of Science
 
Computer Information Systems InfoSec
Computer Information Systems, Emphasis in InfoSecComputer Information Systems, Emphasis in InfoSec
Graduated Summa Cum Laude
Certificate of Completion, Cisco Studies
Training for Cisco; CCNA, CCNA-Security, CCNA-Voice, (Microtrain, Lombard, IL) â€“ 2012 â€“ 2013
Encase and FTK Certification Candiate
(Training for Encase and FTK Certification) â€“ 2016
"
