FileNumber,Role,Skills,Education
62700506.pdf,"DIGITAL CONSULTANT
","
Strong analytical skills
Strong collaborative skills
Mobile application development
Market Research and Analysis
Product Development and Launch
Strategic Alliances
Experience
Digital Consultant
 
, 
11/2013
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Business Innovator that lead our team to deliver 
CEO Mobile Extension for Apple Watch within 4 weeks using only BAU funds.
Developed and lead PoT for AI modeling for specific financial use cases.
Lead the Apple Watch team to develop and deliver Apple Watch and Mobile Bio Metrics Demos at AFP.
Partnering with Risk Authentication team to launch Biometrics for iOS and Android.
Lead product team for Mobile Token for strong auth apps and identity with 25% product penetration within one month with <2% calls=""""
into="""">
Leading efforts for 3D Touch (quick links) for iOS.
Partnering with UxR, UX, CIA, CWI, TM Product team on diverse Mobile efforts: redesign (break points for mobile, tablet) for Fraud
Manager, International ACH, Internal Wires, Apple Watch, Remember Me, Mobile Deposit, and Soft Token.
Lead for Remember Me functionality for mobile apps.
Participated in second ever User Centered Design at Wells Fargo.
Championing these ideals with team members by creating a Push Notifications design ideation for Mobile.
Lead for PNS efforts.
Marketing liaison for Mobile team.
Created a program with service team that increased channel first time sign-ons by 45% in 3 months.
Created Mobile marketing videos for CCER, Mobile Deposit, and Mobile app.
Mobile team lead for ACH, DTD, and Wires- all payment apps Launched Android App for CEO Mobile Mobile lead for the redesign
efforts for DTD and Wires Mobile lead for ACH Int'l- bring FXOL exchange to flow Customer Service liaison for mobile team to ensure
feedback and issue resolutions is incorporated into roadmap Lead and conducted EMCS/Kofax PoC for Image Auto Capture for Mobile
Deposit.
Lead the effort to bring in vendors to explore co-browsing, text to chat, and video to Wells Fargo.
Presented findings and use cases to senior leadership, received funding to LiveLook PoT in 2016.
Lead for redesign effort for Fraud Manager Mobile bring three unique yet similar products under one product.
Mobile Production channel Management.
Product Manager
 
, 
05/2011
 
to 
11/2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Development, enhancements, and process review for TOP Image Deposit, Smart Decision, and Deposit Maintenance.
Created new customer facing Fraud Analysis report- Patent pending Created new AR Check POC- Patent pending Created new internet
product TOP Image Deposit from ground up.
Gap assessment and fulfillment for 430 converting 3rd party customers.
Develop customer facing user reference guides, technical requirements, and install guides.
Create TOP Image Deposit customer facing and Sales Demo Maintain Product blog Creating Business and Project lifecycle documents
(BRDs, Business Cases, etc) Cross functional support and collaboration for internal partners: Sales, Technical Product Consulting, Service,
Implementation, Operations Crossed trained on team member products: Desktop Deposit, RDC Vendor relations, contract reviews and
scorecards Management of Code Remediation - 3rd party engagement for code review, vendor deployment of code remediation and
testing cycle.
Project Manager
 
, 
08/2006
 
to 
05/2011
 
Company Name
 
ï¼​ 
City
 
, 
State
Act as a liaison and advocate for TMS Client Delivery with other business units and technical teams by planning, conducting and
documenting the analysis of complex business needs for implementation and service initiatives.
Reviewing BRDs, FSDs, and Test Plans.
Support the ongoing evaluation of Implementation and Service "," and Training
BA
 
:
 
Theater Arts Philosophy
 
,
 
1995
 
California State University
 
ï¼​ 
State
 
Theater Arts Philosophy
Certificate Program in Fund Raising, PR
 
:
 
2003
 
University of California
 
ï¼​ 
City
"
13328680.pdf,"DIRECTOR
","
PPC
Digital Media Planning
DSP
Behavioral Targeting
Comscore
SimilarWeb
Kenshoo
MS Excel, PPT
Agile Marketing
Ads, Portuguese
Advertising, Presentations
Agile, Quality
Agency, Quality control
Auditing, Reporting
Branding, Sales
Budget, Bilingual
BI, Spanish
Capital Markets, Strategy
Clients, Strategic
Client
Data analysis
Designing
DSP
Direction
English
Fast
Features
Financial
French
Innovation
Investments
Leadership
Marketing
Market
Media Planning
Meetings
MS Excel
Modeling
Next
Optimization
Work History
Director
 
, 
07/2017
 
to 
05/2021
 
Company Name
 
With over 12 years' ","
WPP Mini MBA
 
: 
Business Strategy
 
, 
04/2017
 
B.S
 
: 
Business Administration
 
, 
05/1994
 
Boston College
 
- 
City
 
, 
State
 
Certifications
CERTIFICATIONS Google AdWords Certified Google Analytics Certified Facebook Certified Planning "
15484097.pdf,"25LIVE FUNCTIONAL ADMINISTRATOR/SUPERVISOR OF I.T. HELP DESK
","
Excellent communication skills
System upgrades
Excellent problem-solving abilities
Microsoft MSCA/MCSE Certified
Excellent problem-solving abilities
Excellent diagnostic skills
Enterprise technologies
Work History
25Live Functional Administrator/Supervisor of I.T. Help Desk 
, 
10/2007
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Communicate with and identify the needs of Resource 25 usage for staff members within the University. Set boundaries for Web Viewers and
Users. Respond to space requests. As the University's appointed Resource 25 Administrator, all information on Resource 25 must be kept current
by deleting space/creating new space Â . Â Run weekly reports giving key information as to the events occurring on campus and the Sports
Complex. E-mail to members of the events Committee. Take leadership role at the Events meeting which precedes Â the events meeting. Â Run
weekly reportsÂ  on Sports Complex activities and e-mail to Village of Â Lisle. Â  Develop, review and implement policies and procedures for the
Resource 25 space reservation process. Â  Â  Other Functions: Â  Keep current and communicate with IT on the need for Resource 25 upgrades
and research and identify the need for efficiencies such as the Resource 25 and PeopleSoft interface. Â Train authorized Benedictine staff members
to use Resource 25 at the User level. Â Maintain/update Resource 25 web site. Â  Assist areas within the Office of Operations during
summer/vacation period.
Handle/answer inbound requests from customers.Â  Answer phones ",": High school graduate or equivalent plus technical school (or equivalent), wLegislative Aide
 
, 
02/1999
 
to 
08/2003
 
Company Name
 
â€“ 
City
 
, 
State
 
Assisted City of Chicago Alderman in successfully fulfilling their public obligations by providing support services in the areas of administration,
communication, research and public relations.
Prepared bills, memos, circulars and other official documents as and when required Wrote press releases and speeches on behalf of the Alderman
Managed press conferences and other meetings Maintained digital records of the legislation and filed theoriginal documents for future Planned
Alderman's schedule and organized the necessary meetings according to priority Coordinated with other employees and departments Made
transport arrangements for official tours
Education
Bachelor of Arts
 
: 
Social Science 
, 
2015
 
Benedictine University 
- 
City
 
, 
State
 
Top 
15
 % of class
Emphasis in 
[Name of Emphasis]
Emphasis in 
Social Science
Top 
[Number]
 % of class
Certifications
Microsoft Certified "
91539554.pdf,"MEDIA WEATHER FORECASTER
","
People Skills: enthusiastic people person, advanced problem-solving, great organizational skills.
Weahter Forecast: SmartMET ","
Bachelor degree
 
: 
Meteorology
 
, 
2008
 
Institute of Technology and Applied Sciences 
ï¼​ 
City
 
, 
Cuba
Diplomat Course â€œEvaluation of Ecological and Climatic Risks and Environmental Impactâ€​ University of Alicante, Spain - INSTEC,
Cuba. 190h, 09/2006-05/2007.
Earned First place, General Meteorology Commission in the 
Students Scientific Forum, Winner of â€œBenito ViÃ±es S. Jâ€​ Prize that its
granted by the Cuban Meteorological Society, for students category, 2007.
Attended conferences and conventions as speaker from 2003 till 2008.
Graduated with honors and 6.13 GPA.
Continuing education in Meteorology Postgraduate courses.
Affiliations
â€¢Cuban Meteorological Society from 2004 till 2014.
Personal Information
Place of Birth: Havana
Date of Birth: 28th of January, 1986Sex: Female
Status: Single
"
81508860.pdf,"DIGITAL MARKETING DIRECTOR
","
Apple, arts, budgeting, budgets, budget, CA, content, CSS, clients, Danish, Product development, event planning, Event planner, focus,
Government, basic HTML, Human Resource, Human Resources, information technology, Innovation, law, legal, logistics, marketing, marketing
communications, meetings, Microsoft Office, office, PowerPoint, Navision, Enterprise, net","
MBA
 
: 
Social Innovation
 
San Francisco State University
 
Social Innovation Still in progress: Educational goal is to focus on the processes of
innovation, collaboration management and design thinking to address social problems and opportunities. Become tomorrows facilitator for
International entrepreneurs. Project Management, UC Berkeley 
2014-2015 Innovation Project Management Dealing with Projects a wide variety
of fields including high tech, marketing, information technology, international trade, life science industries, government and Innovation. Focusing on
a highly qualified extensive projects with develop hands-on problem-solving techniques, keeping budget and time management as key factors.
BFA
 
: 
Photography
 
, 
1 2008
 
BFA Photography Minor HR, San Francisco State University
 
Photography a minor in Human Resources. Extensive
philosophy classes studying human behavior. Core creative arts classes with studies in social media and small business startups development and
entrepreneurship.
BA
 
: 
Business Administration
 
, 
1 1998
 
Copenhagen Business school
 
Business Administration
"
24953921.pdf,"MEDIA SERVICES COORDINATOR
","Accounting, Reconciliations, Closing Procedures, AP, AR, Bank Reconciliations, GL, Payroll, Project Manager, Public Relations, Property
Management, Scheduling, Travel Arrangements, Budget, Correspondence, Billing, Credit, Credit Card Reconciliations, , Change Orders,
Interviewing, Leasing, Office Manager, Helpdesk ticketing system and reporting, Inventory, Process Payroll, Purchaser, Technical Support,
Training, Customer Service, 
Excellent Customer Service Skills, Highly Organized, Microsoft Office, Ms Office, Quick Books Pro, Receptionist,
Team Player, Typing, Very Organized",", Type 70 WPM, 10-Key by touch with accuracy, HTML5, CSS,
Basic PHP, Adobe Creative Cloud, Techsmith Relay, Camtasia, Snag-it, Web
Research "
23864858.pdf,"DIGITAL MARKETING MANAGER
","
ad, budgets, closing, Conversion, CPA, databases, Database, dna, documentation, funds, Google Analytics, HTML, IBM, Lisp, Macros,
marketing strategies, marketing, market, messaging, Access, Microsoft Excel, Excel, money, PowerPoint, Sharepoint, Window, Microsoft Word,
Microstrategy, net","
Bachelor
 
: 
Cognitive Science Computational Modeling
 
May 2004
 
University of California
 
City
 
Cognitive Science Computational Modeling
"
27921561.pdf,"DIGITAL PREMEDIA SPECIALIST
","
Adobe Creative Suite, Acrobat, Dreamweaver, Photoshop, ad, advertising, art, asset management, Automation, Automotive, brand identity,
budget, calibration, color, hardware, database, Digital photography, features, Fire","
Bachelor of Arts
 
: 
Graphic Design/Advertising
 
Mimar Sinan University
 
ï¼​ 
City
 
Turkey
 
Graphic Design/Advertising
"
29915354.pdf,"DIGITAL MEDIA PRODUCER
","
Experienced with Video Cameras and DSLRs
Advanced Editing Skills using Adobe Premiere Pro
Expertise in Sound Recording and Sound Mixing
Ability to Bring Stories to Life with Visuals & Music
Experienced Aerial Imaging Drone Pilot
Experience with Teaching Students
Experience Directing On-camera Talent
Able to Work on Multiple Projects SimultaneouslyÂ 
Able to Collaborate with a Team, or Lead a Project
Able to Create Animated Titles and VFX
Proficient with Adobe Photoshop & Illustrator
Excellent Communication & Writing Skills
Experience
Digital Media Producer
 
05/2010
 
to 
Current
 
Company Name
 
City
 
, 
State
 
Produced video and audio content to the highest quality production
standards to promote clients' objectives, and bring their stories to life, including content for corporate applications, web sites,
",",Â commercials, and other applications. Maintained awareness of developing technologies and best practices for media production;
interacted with clients, providing excellent customer service. Maintained library of digital assets.
Teaching Assistant / Computer Lab Technician
 
09/2009
 
to 
05/2010
 
Company Name
 
City
 
, 
State
 
Assisting Professor Philip Palombo, served as
teaching assistant for a freshman class in video production and editing; Led discussions, screened "
23085604.pdf,"CHIEF SYSTEM ARCHITECT, SVP SYSTEM INTEGRATION
","
advertising, animation, Arts, ad agency, audio, Avid, backup, broadcast, Broadcasting, broadcast systems, budgeting, business development,
Cable TV, catalogs, China, 
Hardware, consumer electronics, content, Content Creation, content delivery, contracts, Clients, delivery, encoders,
decoders, transmitters, Multiplexers, gateways, modulators, satellites, LCD TV, LED TV, OLED TV, system design, product development, DSP,
directing, edit, editing, 3D animation, features, Film, feature films, graphics, Intel, IPTV, 
director, managing, marketing, MPEG2, MPEG4, MP3,
H.264, HEVC, 2K, 4K, Monitors, Motorola, MP3, multimedia, negotiations, enterprise, Net",", healthcare, research, 
entertainment , aerospace, and
technology companies on a global scale. My "
30864828.pdf,"DIGITAL PRODUCTION MANAGER
","
billing systems, Creative Problem Solving, client, databases, Documentation, financial management, goal setting, graphic design, inventory
management, inventory, managing, management training, Microsoft Excel, negotiating, net","
Bachelor of Science
 
: 
Communications Video Production
 
1997
 
State University of New York
 
City
 
, 
State
 
Communications Video Production
Associate of Arts and Sciences
 
1994
 
Onondaga Community College
 
City
 
, 
State
Regents Diploma
 
1992
 
Thomas J. Corcoran High School
 
City
 
, 
State
"
18900722.pdf,"DIRECTOR OF NEW BUSINESS DEVELOPMENT
","
Adobe Creative Suite, InDesign, Photoshop, Illustrator, Word, Excel, PowerPoint, Salesforce, Visio",al opportunities and 
30504149.pdf,"CHIEF DIGITAL OFFICER
",,"
1987
Bachelor of Science
 
: 
Journalism
 
UCM
 
ï¼​ 
City
 
, 
State
 
, 
USA
Additional Information
BS degree in related field and 10-15 + years "
12085736.pdf,"DIGITAL ADVERTISING CONSULTANT
","
Ad, Advertising, B2B, Basic, competitive, contract 
management, credit, CSS, client, Clients, customer support, client support, DBM, delivery, E-
mail, features, Flash, UX, HTML, HTML5, JavaScript, managing, marketing, market, media plan, publisher, negotiation, Newsletters,
presentations, processes, Proposal, QA, receiving, reporting, sales, Servers, shipping, SQL, strategy, strategic, technical assistance, technical
documentation, telephone, video, web development, website, "," of SaaS ad serving 
management software AdJuggler.
Created and presented training courses on "
22380187.pdf,"SOCIAL MEDIA COORDINATOR
","
Photoshop, creative strategy, DOH, email, general ledger, Google Analytics, director, Managing, marketing, Excel, Microsoft Office, Power point,
Word, net","
Public Affairs Communication
 
Baruch College - CUNY
 
ï¼​ 
City
 
, 
State
 
Public Affairs Communication
Interests
Moma PS1 Warm Up Series 2015 and 2016 
New York Cares 2011 
Mehr NGO
"
20210676.pdf,"DIGITAL COMMUNICATIONS SPECIALIST
","
Solid knowledge of AP Style
Excellent knowledge of use of Microsoft Office - Excel, Word,
PowerPoint, Outlook
508 compliance
Website content management with OpenSource platformsÂ 
Proficient use of mass marketing systems
Proficient use of Google Analytics
Proficient use of Hootsuite Sprout Social to maintain social
media net"," and Training
B.A
 
: 
Communication
 
May 2006
 
George Mason University
 
City
 
, 
State
 
Communication
"
80679862.pdf,"DIGITAL MARKETING SPECIALIST
","
account management, Adobe, Dreamweaver, Photoshop, advertising, Apple, art, Automation, Avid, business correspondence, business
operations, charts, CMS, com, competitive, content, conversion, clients, CVS, driving, e-commerce, editorial, Email, senior management, fashion,
Film, Final Cut Pro, functional, Google Analytics, HTML, Illustrator, image, layout, Dreamweaver 3, marketing plan, marketing strategies,
marketing, market, marketing collateral, marketing communication, Market and Sales, messaging, Microsoft Excel, Mail, Office, Word, "," Ringling College provides for their students and alumni to help advance their careers.
Gathered and analyzed data on competitor activity; and on student demographics, and preferences.
Designed surveys and opinion polls of incoming and current students.
Produced multimedia presentations combining still images, sound, text, video and animations for award show.
Company Name
 
January 2013
 
to 
January 2014
 
Marketing Director
 
City
 
, 
State
Proposed and implemented new procedure to pricing tiers for sponsorship that increased involvement by 5% from previous years.
Conceived and executed marketing strategies and programs to increase the profitability of new and existing products and services.
Planned, directed, and implemented Sarasota Film Festival's marketing communication activities.
Created a marketing plan for the 2014 Festival increasing Box Office Opening Sales by a record breaking 16%.
Overall event and film sales increased by 18% from previous year.
Relied on extensive "
18525641.pdf,"DIRECTOR, MEDIA STRATEGY
","
 , 
Managing Millennials
 
& 
Essentials
of Digital Marketing
 Â (on-going weekly "," series)
Supervisor, Media Strategy
 
06/2012
 
to 
01/2013
 
Company Name
 
City
 
, 
State
- Improved management and delegation "
33542483.pdf,"DIGITAL CONTENT EDITOR
","
AP Style, Sitecore web management, Google Analytics, MOZ Pro, social media sites such as Facebook, Twitter, LinkedIn, YouTube and
Instagram, Skype for Business"," and Training
Bachelor of Arts
 
: 
Journalism
 
12/2009
 
INDIANA UNIVERSITY
 
City
 
, 
State
Activities and Honors
First Place, Award of Excellence for Best Feature Story (National Rural Electric Cooperative Association (NRECA) Spotlight on Excellence),
2012 First Place, Online/Electronic Newsletter (Cooperative Communications Association (CCA) Communications Contest), 2012 Second
Place, Award of Merit for Best External Newspaper/Magazine (National Rural Electric Cooperative Association (NRECA) Spotlight on
Excellence), 2012 Eugene S. Pulliam Internship Award (Hoosier State Press Association (HSPA), 2009
Additional "
17584743.pdf,"OWNER/PRESIDENT
","
advertising, analyst, agency, Brand development, Branding, budgets, budget, content, content creation, equity, focus, Freelance, Graphic Design,
graphic, innovation, logistics, managing, marketing, market, marketing communications, materials, Meetings, positioning, presentations, PR,
research, sales, shipping, specification, strategy, Strategic development, Strategic marketing, TV, vendor management, video, Video production,
web site, website
Additional Information
Awards Chicago BMA ""Tower Award"" / Websites over $50,000 / MaxxForce.com 
2007 Chicago chapter Business Marketing
Association ""Tower Award"" / Logo Design / MaxxForce Diesel Power logo 
2007 PCC ""Silver Trumpet"" / Marketing Communications /
Ford Power Stroke Diesel CREW Club program 
2004 (The PCC Golden/Silver Trumpet award recognizes distinguished achievement for
excellence in planning, creativity, and execution in public relations and related communications.) Publicity Club of Chicago ""Golden
Trumpet"" / Marketing Communications / Navistar ""The Dieselization of America"" public relations campaign 
2002","
BA
 
: 
Communications
 
, 
2005
 
Benedictine University
 
ï¼​ 
City
 
, 
State
 
Communications Magna Cum Laude
Accredited Certificate, Computer Graphic Design, International Academy of Design and Technology, Chicago, IL
 
: 
1996
Affiliations
Member, American Marketing Association
"
28109594.pdf,"CO-CEO, THE ""JILL-OF-ALL-TRADES""
Willing to relocate closer to the company.
","
Freelance media production crew member with both on-set and office ","
2014
Bachelor of Fine Arts
 
: 
Film/TV Production & ScreenWriting
 
Morgan State University
 
- 
City
 
, 
State
 
, 
USA
 
GPA: 
GPA: 3.7
GPA: 3.7
Magna Cum Laude Honors Graduate
2008
High School Diploma
 
Colony High School
 
- 
City
 
, 
State
Languages
Beginner in Spanish and Chinese (Mandarin).
"
18927233.pdf,"DIGITAL MARKETING COORDINATOR
","
PROFESSIONAL SUMMARY
Digital Marketing Coordinator skilled in leveraging the power of blogs, online communities and social media platforms to increase brand
awareness and boost brand loyalty. SEO optimization expert adept at creating highly-targeted web content that drives inbound traffic.
CORE QUALIFICATIONS
Strategic media placement
Creative content
Media relations
Special events planning
5+ years customer service & sales "," and Training
Bachelor of Arts
 
: 
Communications Cinema Arts. Communications, English and Journalism
 
2016
 
Vanguard University
 
City
 
, 
State
 
, 
USA
Communications Cinema Arts. Communications, English and Journalism
Advanced course"
70196518.pdf,"SOCIAL MEDIA CONTENT CREATOR
","
Â competitive, content, creativity, client, clients, customer service, Data Entry, delivery, special events, fashion, features, Â marketing plans,
marketing strategies, market trends, marketing, Microsoft Office, Windows, press kits, promotion, Public Relations, publicity, visual merchandising","
BA
 
:
 
Prairie View A&M University
 
- 
Mass Communication
 
City
 
, 
State
 
Mass Communication
"
26341987.pdf,"DIRECTOR IT CLIENT SERVICES FILMS & OPERATIONS AND TECHNICAL SERVICES WEST COAST
","
Apple, Dell, IBM, HP, Lenovo, Microsoft, AirWatch Net","
2005
Master of Science
 
: 
Computer Information Systems
 
University of Phoenix
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Computer Information Systems
1989
Bachelor of Science
 
: 
Electrical and Electronics Engineer
 
California State Polytechnic University
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Electrical and Electronics
Engineer
Information Technology Infrastructure Library (ITIL) Foundation Certified Implementing Cisco Unified Communications Manager, Part 1 8.0
Supporting Windows Exchange Server 2000 Enterprise Edition
 
CommVault Backup Corporate Management Training: *Operational Management
*Conflict Management *Preventing "
10515955.pdf,"DIGITAL MEDIA SALES CONSULTANT
"," Workshop- The Augusta Chronicle
Personal:
Active in animal rescue organizations
Skills
Ad Building, Ad Order Entry, 
Advertising, Advertising sales, Automotive advertising, Billing, Cold calling, Contract negotiation, Customer Service,
Digital advertising, Needs analysis, Proposal Generation, Recruitment advertising, Telephone Skills.","
Marketing
 
Augusta State University
 
ï¼​ 
City
 
, 
State
1994-1997
Bachelors of Science
 
, 
Psychology
 
2012
 
University of Phoenix
 
ï¼​ 
City
 
, 
State
Psychology
Master of Science
 
, 
Counseling and Clinical Psychology
 
Troy University
 
ï¼​ 
City
 
, 
State
Expected graduation: 2016
Additional Information
Additional Skill-Building Training:
Landy Chase Value-Based Selling- The Augusta Chronicle,2010 Franklin Covey- The Savannah Morning News,
2005 Telephone Selling- The Savannah Morning News,
2003 Customer Service Training- The Savannah Morning News,
2003 Telephone Selling- The Savannah Morning News,
2002 Advertising Legal Issues Training Class- The Augusta Chronicle,
2001 CARE (Communication Actions that Result in Effectiveness)- The Fayetteville Observer,
1999 Customer Service (Telephone Manners that Win)- The Fayetteville Observer,
1998 Selling from the Heart- The Augusta Chronicle,
1997 Relationship Strategies- The Augusta Chronicle,
1997 Exceptional Customer Service- The Augusta Chronicle,
1997 Telephone "
14209965.pdf,"CONTRACT SENIOR ASSOCIATE MEDIA PLANNER AT SAPIENTNITRO
","
M
 edia Planning/Buying Softward: MediaOcean, DDS, MediaVisor, Aspen, Strata, Dart DFA and DFP
Research Software: IMS Clear Decisions (MRI), comScore, Adviews, Snapshot, SRDS, eMarketer
Other Software: Salesforce, Central Desktop VZaI, Hyperion, Lotus Notes, Mircsoft Office Suite, Google Drive and Docs, Box,
QuarkXPress
Mac/PC Platform proficient","
Present
 
Certification
 
:
 
eCornell
 
- 
Marketing Strategy
Seven-course online marketing certificate with MBA-level strategic marketing training.
December 2010
 
Bachelors of Arts
 
:
 
Seton Hall University
 
- 
Communications
 
City
 
, 
State
 
GPA: 
GPA: 3.4
Emphasis in Public Relations
Marketing, Public Relations and Journalism course"
30999638.pdf,"SOCIAL MEDIA EVALUATOR
","
Microsoft Outlook
Microsoft Word
Windows 10
Excel
PowerPoint
Multi-line phone system,
Experience
08/2015
 
to 
Current
Social Media Evaluator
 
Company Name
 
ï¼​ 
City
 
, 
State
Daily social media activity (including but not limited to: Facebook, Twitter, Instagram, Pinterest, etc) Avid interest in ",".Â 
"
11270462.pdf,"SOCIAL MEDIA MANAGER
","
Associate, Basis, Greeting, Inventory, Monthly Sales, Sales, Sales Associate, Sales Or, Stocking, Marketing, Posting, Clients, Filing, Increase,
Liaison, Problem Solver, Proofreading, Recruitment, Very Organized, Games, Promotional, Public Relations","
Bachelor's
 
:
 
Public Relations, Business
 
University of Louisiana at Lafayette
 
ï¼​ 
City
 
, 
State
 
, 
US
 
University of Louisiana at Lafayette, Lafayette LA
Public Relations/Liberal Arts, May 2014 Bachelor's degree in Public Relations with a minor in Business
"
19861776.pdf,"VP DIGITAL MEDIA SERVICES AND CONTENT DISTRIBUTION
","
Work History
01/2009
 
to 
01/2010
VP Digital Media Services And Content Distribution
 
Company Name
 
â€“ 
City
 
, 
State
 
Led SaaS file based ","
1998
MBA
 
: 
Virginia Commonwealth University
 
- 
City
 
, 
State
 
B.S
 
: 
Business Admin. - Management Landmark Forum
 
Franklin Pierce University Univ. of Virginia Darden School Change Mgt
 
- 
City
 
, 
State
 
GPA: 
Magna cum Laude
 
Business Admin. - Management Magna cum Laude Landmark Forum
"
23810469.pdf,"GLOBAL SR. MANAGER, PAID MEDIA
","
account management, advertising, agency, brand strategy, branding, budget planning, budgets, budget, Business Development, business processes,
business strategies, C, competitive, content, content creation, conversion, client, clients, e-commerce, e-commerce marketing, eCommerce, HP,
image, industry analysis, Director, managing, marketing plan, marketing plans, market positioning, marketing strategies, marketing strategy,
marketing, market, marketing collateral, messaging, enterprise, online marketing, optimization, presentations, Product Marketing, promotion,
speaking, reporting, research, retail, sales, strategy, strategic, strategic marketing, strategic plans, white papers, telecommunications, vision,
website","al and promotional speaking engagements, videos, whitepapers and sales collateral for Autonomy's marketing
optimization platform, generating over 500 sales leads in one quarter
Devised and created high level marketing collateral, including case studies, sales presentations, white papers, and strategic marketing briefs,
targeting C-level executives
Company Name
 
City
 
, 
State
 
Account Director
 
06/2010
 
to 
05/2011
Managed a $5.5M marketing budget, developing and executing marketing strategies and budget planning for major telecommunications
company
"
31929166.pdf,"COMMUNICATIONS SPECIALIST
","
Adobe Creative Suite 6, Microsoft Office, Windows applications, Multimedia production, Public relations, Media relations, Social media
managing, Exceptional listener, Analytical/Research skill, Computer/Technical literacy, Flexibility/Adaptability/Managing multiple priorities,
Leadership/Management skills, Multicultural Sensitivity/Awareness, Problem-Solving, Reasoning, Creativity, Team","
May 2016
Bachelor of Science
 
: 
Communication Journalism
 
Montreat College
 
ï¼​ 
City
 
, 
State"
90685127.pdf,"SENIOR MANAGER, DIGITAL MARKETING
","
Analytics Software: Google Analytics, Omniture, Looker, Adobe Social, Netbase, Simon Data
Email Service Provider: Bronto, Apsis"," and Training
Bachelor of Science
 
: 
Business Administration
 
2012
 
University of Southern California
 
City
 
, 
State
 
Concentrations in Marketing and
Entrepreneurship
"
16509761.pdf,"DIGITAL MEDIA INTERN
","
Proficient in Adobe Photoshop and Adobe Premiere"," and enthusiasm in a
"
19053815.pdf,"MEDIA / ADVERTISING COORDINATOR
","
accounting, accounts receivable, administrative, Adobe, advertising, Ad copy, AS400, budget, BI, Business Objects, Call Center, content,
Copywriter, client, clients, customer service, delivery, Detail Oriented, financial, hiring, Human Resources, HR, inventory management, inventory,
team building, logistics, Lotus Notes, Managing, materials, meetings, Microsoft Excel, Microsoft Office Suite, office, Outlook, net","
May, 2009
Collin County Community College
 
State
 
Associates of Arts
March, 2017
Southern New Hampshire University
 
State
 
Bachelors of Arts
 
: 
Communications / Public 
Relations
"
16893572.pdf,"DIGITAL MARKETING MANAGER
","
Adobe Creative Suite, Photoshop, ad, advertisements, ads, Air Force, automation, brand identity, budgeting, budget, business development,
catalogs, content, content management, contracts, Creative Writing, credit, CSS, client, clients, designing, e-commerce, email, Gateway, Google
Analytics, Graphic Design, graphics, graphic, HTML, human resources, PHP, IBM, image, IP, JavaScript, managerial, managing, Marketing
Strategy, marketing, market, marketing and sales, materials, Media Relations, Microsoft Excel, Microsoft Office Suite, MySQL, Navy, net","
Bachelor of Arts
 
: 
Graphic and Web Design
 
, 
2006
 
Upper Iowa University
 
Graphic and Web Design 3.8 graduated 'Cum Laude'
Personal Information
Hard-"
