FileNumber,Role,Skills,Education
23138078.pdf,"HEALTHCARE ADMINISTRATOR
","
Active Learning, Calendaring, Computer Proficiency, Coordination, Creative Problem Solving, Critical Thinking, Customer Needs Assessment,
Customer Service, Data Collection, Data Entry, Documentation, Email, Executive Management Support, Filing, Grammar, Internet Research,
Letters and Memos, Microsoft Excel, Microsoft Access, Microsoft Outlook, Microsoft PowerPoint, Microsoft Word, Multi-Task Management,
Organizational Skills, Prioritization, Proofreading, Reading Comprehension, Report Transcription, Research, Scheduling, Speaking, Spreadsheets,
Telephone Skills, Time Management, Travel Arrangements, Typing, Vendor Management, Writing, Medical Terminology, Office Equipment,
Payroll, Personnel, Policies and Procedures, Expense Reports, Customer Service, Billing, Administrative Support, 
Patient-focused care,Â 
Excellent interpersonal skills
Professional Experience
Healthcare Administrator
 
08/2006
 
to 
Current
 
Company Name
 
City
 
, 
State
Provide thorough 
supervision for day-to-day operations of department in accordance with set 
policies and guidelines.
Observe strict 
confidentiality and safeguard all patient-related information.
Coordinate 
with finance department to devise and ensure that the department is operating 
within budgetary guidelines.
Process monthly 
reports for department performance.Â 
Reconcile 
monthly billing reports and execute statistical reports.
Revise policies 
and procedures in accordance with changes in local, state and federal laws 
and regulations.Â 
Carefully review 
medical records for accuracy and completion as required by insurance 
companies.Â 
Liaise with 
management, clinical staff and the community.Â 
Examine 
diagnosis codes for accuracy, completeness, specificity and 
appropriateness according to services rendered.Â 
Properly route 
agreements, contracts and invoices through the signature process.Â 
Conduct new 
employee orientation/training to foster positive attitude toward 
organizational objectives.Â 
Serve as a link 
between management and employees by handling questions, interpreting and 
administering contracts and helping resolve
"," and Training
MBA
 
: 
Health Services Administration
 
06/2012
 
Strayer University
 
City
 
, 
State
 
, 
USA
Bachelor of Science
 
: 
Management
 
06/2008
 
Potomac College
 
City
 
, 
State
 
, 
USA
 
GPA: 
Dean's List
Associate of Science
 
: 
Business Management
 
06/2005
 
Prince George's Community College
 
City
 
, 
State
 
, 
USA
Additional Information
"
11704150.pdf,"AIRCRAFT HYDRAULICS JOURNYMAN
",,"
High School Diploma
 
: 
High School General Education
 
, 
06/2006
 
Grant Union High School
 
- 
City
 
, 
State
Associate of Science
 
: 
Kinesiology
 
, 
05/2013
 
Paris Junior College
 
- 
City
Graduation of Aircraft Hydraulics Systems
 
: 
Aircraft Hydraulics Systems 2A635
 
, 
12/2016
 
Sheppard Air Force Base
 
- 
City
Associate of Applied Science
 
: 
Mechatronics
 
, 
Expected in 
01/2022
 
Paris Junior College
 
- 
City
 
, 
State"
56520872.pdf,"LICENSED HEALTHCARE COMMUNICATOR
","
acute care, billing, Case management, charts, chemotherapy, closing, coaching, Client, clients, discharge planning, insurance, director, meetings,
presenting, quality, Quest, reporting, supervising, telecommunication, wound care"," on prescribed treatment regimen.
Provide patient support to patients enrolled in Patient Support Programs.
Assist in training new employees, including presenting educational material, quality monitoring, and coaching and feedback.
02/2016
 
to 
10/2016
RN - OR
 
Company Name
 
ï¼​ 
City
 
, 
State
Maintain a safe and sterile environment for the patient in the operating room.
Anticipate the needs of the surgical staff Monitor clients' conditions; reporting changes to Clinical or Client Services Manager.
Locate and obtain necessary equipment and supplies for various surgical procedures.
Accurately record and document patient information in regards to operative procedure and specimens.
Re-stock operating rooms, picking and putting out future cases.
Act as preceptor to new orientees.
12/2015
 
to 
02/2016
RN Supervisor
 
Company Name
 
ï¼​ 
City
 
, 
State
Delegate and oversee care tasks to certified nurse aides.
Perform assigned duties, including administration of medication, wound care, treatments and procedures.
Monitor clients' conditions; reporting changes to the supervising physician.
Follow up with, execute and properly document doctors' orders.
Perform admission assessments and discharge planning as appropriate.
06/2015
 
to 
12/2015
Field RN
 
Company Name
 
ï¼​ 
City
 
, 
State
Home visits to clients in designated geographic territories.
Perform assigned duties, including administration of medication, wound care, treatments and procedures.
Monitor clients' conditions; reporting changes to Clinical or Client Services Manager.
Follow up with, execute and properly document doctors' orders.
Perform client assessments as necessary.
Case management and coordination.
09/2014
 
to 
05/2015
RN
 
Company Name
 
ï¼​ 
City
 
, 
State
Maintain a safe and sterile environment for the patient in the operating room.
Anticipate the needs of the surgical staff Monitor clients' conditions; reporting changes to Clinical or Client Services Manager.
Locate and obtain necessary equipment and supplies for various surgical procedures.
Accurately record and document patient information in regards to operative procedure and specimens.
Act as evening shift charge when needed, keeping cases running smoothly, closing the operating rooms, re-stocking rooms, picking and
putting out future cases.
01/2014
 
to 
08/2014
Billing Supervisor
 
Company Name
 
ï¼​ 
City
 
, 
State
Analyze clinical information and obtain authorization for procedures and chemotherapy from insurance companies as required.
Collaborate with physicians to select appropriate medication alternatives when patient is denied coverage of current medication.
Consult with patients to determine current insurance coverage and guidelines.
Supervise staff of three billing employees and oversee activities of the billing department.
Collaborate with practice manager on policy and procedure as it pertains to billing department.
Attend departmental and educational meetings as required.
04/2013
 
to 
11/2013
Staff Nurse/Evening Shift Charge Nurse
 
Company Name
 
ï¼​ 
City
 
, 
State
Maintain a safe and sterile environment for the patient in the operating room.Anticipate the needs of the surgical staff Monitor clients' conditions; reporting changes to Clinical or Client Services Manager.
Locate and obtain necessary equipment and supplies for various surgical procedures.
Accurately record and document patient information in regards to operative procedure and specimens.
Act as evening shift charge, keeping cases running smoothly, closing the operating rooms, re-stocking rooms, picking and putting out future
cases.
06/2012
 
to 
03/2013
RN Case Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Review authorization requests to determine medical necessity and appropriateness using criteria such as Milliman and Quest.
Perform concurrent review on inpatient stays to determine continued need for acute care.
Perform on-site review of patient charts to determine patient status and possible discharge needs.
Communicate with the medical director to determine need for denial of days or services deemed medically inappropriate.
10/2007
 
to 
06/2012
Staff Nurse
 
Company Name
 
ï¼​ 
City
 
, 
State
Maintain a safe and sterile environment for the patient in the operating room.
Anticipate the needs of the surgical staff Monitor clients' conditions; reporting changes to Clinical or Client Services Manager.
Locate and obtain necessary equipment and supplies for various surgical procedures.
Accurately record and document patient information in regards to operative procedure and specimens.
Act as preceptor to new orientees.
Education and Training
4/2018
Master's Degree
 
: 
Nursing, Nurse Educator
 
Herzing University
 
Nursing, Nurse Educator
4/2014
Bachelor's Degree
 
: 
Nursing
 
Salem International University
 
Nursing Magna Cum Laude
7/2007
Nursing Diploma
 
: 
Certifications
 
Reading Hospital School of Nursing
 
Certifications
2/2016
BLS
 
CNOR
Activities and Honors
American Nurses Association, 6/2016 - present *AORN, 2008 - 2012
"
10076271.pdf,CHIEF ,"
Microsoft Office (Excel, Power Point, and Access expertise), Internet, PC/MAC software proficiency, 
Microsoft Project, Information Resources
Inc, Database, CUE, Quick Books","
August 2003
MBA
 
: 
Business Administration
 
Florida A&M University
 
ï¼​ 
City
 
, 
State
August 2003
BS
 
: 
Business Administration
 
Florida A&M University
 
ï¼​ 
City
 
, 
State
"
15636923.pdf,"CERTIFIED PERSONAL TRAINER
","
Can lift up to 100 lbs.
Knowledgeable computer skills in Microsoft word and Power Point
Music Production
Film/Act/Direct"," programs to promote development of participants physical
attributes and social "
18714571.pdf,"CNA IN SKILLED HEALTHCARE
","
Arts, Assisted Living, CNA, Coaching, Customer Service, Financial, Home Health,Â Nursing, Receiving, Shipping, Web Design and
Programming
Additional Information
Personal and Work References Upon Request"," and Training
2014
Computer Systems Electronics Technology Computer Technology
 
Westmoreland County Community College
 
ï¼​ 
City
 
, 
State
 
, 
United States
Computer Systems Electronics Technology, Pre Nursing classes, Liberal Arts, Web Design and Programming, Computer Technology.
06/90
AST Degree
 
: 
Visual Communications
 
Art Institute of Pittsburgh
 
Visual Communications
06/81
Academic Diploma
 
: 
General
 
Hempfield Senior High School
 
ï¼​ 
City
 
, 
State
 
, 
United States
Certifications
Pennsylvania CNA license and previous SC CNA license
"
16356151.pdf,"OCCUPATIONAL HEALTH NURSE COORDINATOR
","/OasisÂ 
Quality Assurance / Quality Control
Records MaintenanceÂ 
Good Last Used/ExperienceÂ 
Expert Currently used/22 years
Expert Currently used/ 22 yearsÂ 
Â Expert Currently used/22 years
Expert Currently used/19 years
Â Expert Currently used/22 years
Â Expert Currently used/19 years
Â Expert Currently used/22 years
Expert Currently used/22 years
Experience
OCCUPATIONAL HEALTH NURSE COORDINATOR
 
September 2011
 
to 
May 2012
 
Company Name
 
ï¼​ 
City
 
, 
State
 
To provide comprehensive occupational and environmental health services
including but not limited to occupational medicine, industrial hygiene, industrial safety and administrative tasks. Assessment of all injuries or illness,
first aid, CPR, and emergency treatment to all employees and guests. Educate about basic health care, prevent heath issues, monitor the health
condition of the employees, dispense medication(s); train and support other staff members and manage the health risks within the facility. Referral
of employees to the appropriate medical services or arrangements for physician requested treatments. Develop and implement ""Wellness program""
activities. Highlights of Contributions: Respond to all medical emergencies immediately * Provide Cardiovascular Pulmonary
Resuscitation/Automated External Defibrillator and first aid; annual training to support staff in AED and periodic device monitoring * Submit and
track Medical Incident Reports within five days of occurrence and follow-up * Provide and disperse over-the-counter drugs in accordance with
Standard Operating Procedures (SOP) or Standing Orders * Provide and perform physicals and medical examinations including job specific
testing * Administer vision, respiratory and hearing screening. * Maintain mother's nursing rooms * Administer Influenza vaccine program and
allergy injections per physician orders * Administer vaccines for business related travel * Host and coordinate blood drives, ""Wellness programs""
and other ","Â 
JCAHO Standards / Compliance
Relations
Homecare "
33750209.pdf,"COMMUNICABLE DISEASE SPECIALIST
","
Effective and strong communicator (written and oral) skills
Organizational ability and multi-tasking skills
Problem solver â€“ Creativity and forethought in anticipating and solving complex project issues
Ability to respond in a flexible manner and reprioritize ","al programs, outreach events sessions to enhance public understanding of sexually transmitted diseases and HIV/AIDS.
Placement Specialist
 
February 2013
 
to 
December 2013
 
Company Name
 
- 
City
 
, 
State
Assessed the level of risk to children by conducting face-to-face interviews with the alleged child victims and their caretakers.
Collaborated with law enforcement when children were physically removed from caretakers.
Testified in court as to the level of risk to children placed in the agency's legal custody.
Ensured that the children were placed in permanent stable families within as short a time frame as possible.
Supervised visits between children and parents and testified regarding the status of the agency and/or parent's progress towards the court
approved placement.
Provided support to the families by providing early intervention and referrals to community services as well as providing resources for 
family
counseling, mental health, food banks, and substance abuse programs in order for families to become self sufficient.
Sexual Assault Response Coordinator
 
August 2010
 
to 
May 2011
 
Company Name
 
- 
City
 
, 
State
Ensured that victims of sexual assault received appropriate and responsive care.
Tracked the services provided from the initial report through the final disposition.
Advocated to ensure the views of the victim were considered in the decision-making process.
Provided commanders with broader understanding of sexual assault through annual sexual assault prevention and response training.
Conducted sexual assault case management to ensure all services offered or received were documented.
Chaired the monthly case management meeting to improve reporting effectiveness.
Provided tracking and reporting sexual assault numbers and dispositions of all military sexual assault cases monthly, quarterly, and annually.
Administrative Assistant
 
November 2009
 
to 
August 2010
 
Company Name
 
- 
City
 
, 
State
Performed administrative support including word processing, mail preparation, copying, distribution, telephone calls, and travel orders for
child youth personnel.
Prepared a variety of correspondence, memorandums, and other reports in a timely manner required for day-to-day operation.
Assisted in the maintenance of leave records, and time and attendance records on a weekly basis.
Electronically sent and retrieved messages and ensured risk management procedures (i.e., abuse prevention, identification, and reporting
procedures; accident prevention) were followed.
Demonstrated the ability to communicate effectively, orally and in writing.Healthcare Finder
 
October 2007
 
to 
August 2008
 
Company Name
 
- 
City
 
, 
State
Triaged all incoming specialty health care referrals/authorizations in order of priority for processing.
Electronically entered TRICARE beneficiaries' medical information into a government database.
Coordinated authorizations with physicians/or case managers according to established Humana contract and guidelines to include timely data
entry.
Monitored outstanding pended authorization referrals for timely completion.
Communicated with all disciplines of the medical and military community.
Identified and directed military family members to the most appropriate, cost effective medical care.
Connected with customers to deliver an optimal customer "
11653906.pdf,"SENIOR DIRECTOR OF BUSINESS OPERATIONS - HEALTHCARE
","
Salesforce.com, Oracle, Clarity PPM Tool, MicroSoft Office, various other systems
Strategic Management - Harvard Extension","
MBA
 
:
 
Business Administration
 
University of Massachusetts at Lowell -Manning School of Business 
, 
City
 
, 
State
 
, 
USA
Bachelor of Arts
 
:
 
Sociology
 
University of Massachusetts at Lowell
 
, 
City
 
, 
State
 
, 
USA
"
98309114.pdf,"DIRECTOR, QUALITY IMPROVEMENT NETWORK FACILITATION
","
Lean/ Six Sigma Improvement methodology, Advanced Analytics, Data Management, process and performance Improvement Planning, Financial
Management, Marketing, Strategic Planning, Gap Analysis, Process Control, Statistical Process Control, Contract Management, Human Resource
Management, Training, Data Entry, Data Validation, Liaison, Statistics, Management, Teaching, Coaching, mentoring.
Computer Literate: Microsoft word, Excel, Power Point, Access, PhotoShop, Microsoft Picture, Visio, Smart Draw VP, SPSS and Statit
statistical programs, Other programs such as: MIDAS, InfoView/Business Object, KPHC, Lotus Note, and EPIC","; providing clinical improvement
guidance and resources. Other activities included, but not limited to, close collaboration with other Quality Improvement Organizations
(QIN) and Institute of Healthcare Improvement (IHI) and maintaining compliance with federal contracting requirements. Managed and
assisted 28 hospitals throughout state of California for performance improvement efforts. "
20835760.pdf,,"
budget, closing, competitive, concept, Council, client, clients, customer service, delivery, drivers, e-commerce, focus, HR, leadership, marketing,
market, access, Office, net","
Master of Business Administration
 
: 
Human Resource Development and Management
 
, 
1 2006
 
Webster University
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.6
Recipient of the Anthony and Kim Thompson Outstanding Student Award
 
Human Resource Development and Management GPA: 3.6 Recipient
of the Anthony and Kim Thompson Outstanding Student Award
Bachelor of Science
 
: 
Psychology Communications
 
, 
1 1999
 
Southwest Missouri State University
 
ï¼​ 
City
 
, 
State
 
Psychology Communications
"
13352113.pdf,"LICENSED UNITED HEALTHCARE INSURANCE SALES AGENT
","
Time Management, Effective Communication, Trouble Shooting, Problem Solving, Cloud technology, Skype, Proficient, Microsoft Office Suite,
Instant Messaging, Web Chat, Negotiating, Up-sell, Cross-Sell Ability, Outlook Email, Lotus Notes, Quicken, QuickBooks.
Experience
Licensed United Healthcare Insurance Sales Agent
 
Sep 2014
 
to 
Oct 2015
 
Company Name
 
ï¼​ 
City
 
, 
State
Provided services to clients changing or updating healthcare insurance needs by upselling/cross selling a variety of health insurance products.
MA, MAPD, MED Sup and PDP's to groups and individual consumers geared to fit their healthcare needs.
Assists with outbound campaigns to ensure customer satisfaction.
Demonstrates prospecting skills, meets or exceeds sales goals.
Delivers exceptional customers service to consumers to develop and build new client relationships by implementing strong people skills and
product knowledge while gaining customers trust and building rapport while following and adhering to hipaa guidelines and company policy.
Account Executive Sales Agent/FedEx Account
 
Mar 2014
 
to 
Sep 2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsibilities included maintaining and deepening existing customer relations.
Made outbound telephone calls to engage customers with new products and services that would develop value propositions to meet their
business needs also Increasing the volume from existing customers.
Successfully delivered Client's family of services implementing well developed sales skills, collaboration, and effective negotiation.
Conducted daily rapport building with customers using a consultative sales approach and while maintaining a regular contact with designated
accounts through an established sales process requirement.
Licensed United Healthcare Insurance Sales Agent
 
Sep 2013
 
to 
Mar 2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Provided services to clients changing or updating healthcare insurance needs by upselling/cross selling a variety of health insurance products.
MA, MAPD, MED Sup and PDP's to groups and individual consumers geared to fit their healthcare needs.
Assists with outbound campaigns to ensure customer satisfaction.
Demonstrates prospecting skills, meets or exceeds sales goals.
Delivers exceptional customers service to consumers to develop and build new client relationships by implementing strong people skills and
product knowledge also gaining customers trust and building rapport while following and adhering per hipaa guidelines and company policy.
Customer Service Agent
 
Apr 2013
 
to 
Sep 2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Functioned as a primary resource in handling pharmacy / pharmacist contacts via telephone ranging from routine to complex, regarding
insurance authorization, benefits, claims, and general assistance.
Duties performed related to the resolution of adjudicated prescription claims with regards to member eligibility, benefits parameters applied,
determination of prior authorizations or overrides and exceptions in systems.
Deliver exceptional customer and able to complete calls expeditiously and accurately with assurance/confidence, accuracy, and
"," and Training
Completed various courses and seminars in customer service, call center simulations sales strategies, banking terminology in the teller role/ lockbox
operations, goal-setting, public-speaking and computer "
27917969.pdf,,"
Product Development
Product Management
Revenue Growth
Healthcare User Experience Design
Change Management
Teaming and Relationship Building
Strategic Portfolio Management
Program Strategy
Strategic Planning
Strategic Leadership,
Account management, business solutions, Change Management, CA, consulting, clients, customer satisfaction, delivery, designing, edge,
functional, Leadership, market positioning, market strategy, market, 98, communicator, organizational, processes, product design, Product
Development, Product Management, project leadership, quality, Relationship Building, reporting, sales, Strategy, Strategic, Strategic Planning,
vendor management, vision, web portal","
Master of Science (MS)
 
: 
Healthcare Administration
 
UNIVERSITY OF CENTRAL FLORIDA
 
- 
City
 
, 
State
 
Bachelor of Science (BS)
 
: 
Biology
 
UNIVERSITY OF CENTRAL FLORIDA
 
- 
City
 
, 
State
 
Kaiser Permanente Executive Leadership Program
 
KAISER PERMANETE
 
- 
City
 
, 
State
 
Kaiser Permanente Strategic Leadership Program
 
HARVARD BUSINESS SCHOOL
 
- 
City
 
, 
State
 
"
97169343.pdf,"STAFFING MANAGER
","
Good judgment
Human resources policies
Job fairs planning
Workforce planning
Pre-screening candidates
Time management
Sales techniques
Safety training
Pre-screening candidates
Employment laws and practices
Work History
06/2014
 
to 
Current
Staffing Manager
 
Company Name
 
â€“ 
City
 
, 
State
 
Top performer in top quartile of expectations; Recognized for setting branch record for placements hours in first quarter; Recruited high
number of new companies and candidates Recaptured previous companies business Expanded existing client relationship to generate
additional job orders Recruiting and Placement Source, screen and interview qualified candidate pool based on job specifications and
customer needs and preferences Present and assist client with selection candidate process to fulfill job orders ensuring qualified, capable and
motivated candidates fulfill client expectations Maintain on-going contact with client companies and temporary ","
1 1998
Diploma
 
: 
Sharyland High School
 
- 
City
 
Course"
24550866.pdf,"HEALTH SYSTEMS ANALYST
","
Proven patience and self-discipline
Conflict resolution
Relationship and team building
Claims analysis and review specialist
Critical thinking proficiency
Government relations knowledge
Proven patience and self-discipline
Motivation techniques specialist
Activities and Honors
American Health Information Management Association, Member, AHIMA 2012-Present Dress for Success 2010 to Present
Experience
January 2017
Company Name
 
City
 
, 
State
 
Health Systems Analyst
Hands-on configuration and troubleshooting in claim in real-time environment as they relate to Resolute.
Knowledge of rules, "," and Training
2016
University of Saint Francis
 
City
 
, 
State
 
Master of Health Administration
2010
Pfeiffer University
 
City
 
, 
State
 
Business Administration and Management Information Systems
 
Bachelor of Science Degree
 
Business Administration and Management Information Systems
2012
Certified Health Information Technology -Implementation Manager Certification-CHTS-IM
"
10568183.pdf,"MEDICAL SUPPORT ASSISTANT (OA) GS-5 STEP 2
",,"
2016
Bachelor of Science
 
: 
Healthcare Administration/Healthcare Management
 
University of Phoenix
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
Health Care
Administration/Healthcare Management (completed) - 3.7
5/10/2011
Associates
 
: 
Medical Office Administration
 
Fayetteville Tech Community College
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
Medical Office Administration 3.0
References
Melissa Arnold (*) Â  Â  Â  
 
 Â 910-574-3862
Tomeka Haddock (*)Â 
 
 Â 252-367-776
 
 
 
Stephanie Williams(*)
 
 
 
910-489-3215
(*) indicates "
22008817.pdf,"HEALTHCARE CONSULTING PROJECT ASSOCIATE
","
acute care, administrative, go-live, streamline, ADP, Balance, Benefits, billing, business analysis, business operations, call center, contracts,
conversion, cost reduction, client, clients, data analysis, databases, database, facilities management, family medicine, fax, finance, financial, focus,
Front Office, functional, German, Health Information Technology, leadership, marketing plan, marketing, market, meetings, access, navigation,
optimization, patient safety, perioperative, personnel, policies, presenting, problem solving, project management, purchasing, quality, real estate,
recruitment, reporting, selling, scheduling, strategic, strategic alliances, supply chain, user training, vendor management, Workflow, "," programs.
Dual US-EU citizen - compelled by language and global markets.
Education and Training
May 2013
Select 
One
 
: 
Health Information Technology
 
University of Texas
 
- 
City
 
, 
State
 
, 
USA
Health Information Technology Executive Education
April 2010
Master of Health Administration
 
: 
Graduate School of Public Health
 
University of Pittsburgh
 
- 
City
 
, 
State
 
, 
USA
 
April 2008
B.A
 
: 
Communication and Rhetoric
 
University of Pittsburgh
 
- 
City
 
, 
State
 
, 
USA
Certificate in "
20211577.pdf,"HEALTHCARE EFFECTIVENESS AND INFORMATION SET COORDINATOR (HEDIS)
","
Customer service, delivery, faxes, Filing, Insurance, Microsoft Office Suite, Management Information System, reading, scheduling, technical
support, technician, phones. transportation", and 
27090089.pdf,"OWNER
","
Account management
Administrative supportProgram Management
Advertising
Marketing materials
Meeting Planning
Microsoft Office
Personnel
Program Planning
Recruitment
Research
Sales
Supervising and training
Symposium Planning
Travel arrangements,
Planning ","
Classroom management
Parent/teacher conferences
Behavioral/cognitive "
15499825.pdf,"HEALTH INFORMATION SPECIALIST
","billing, charts, clarify, clients, DDS, diagnosis, documentation, focus, government regulations, RHIT, home health, insurance, law, legal, managing,
patient privacy, payroll processing, policies, coding, protected health information, quality, quality assurance, requirement, research","al Institutions; as well as for patient's personal use in accordance with
federal and state law as well SLRI 
policy and procedure.
Validates and releases protected health information for legal proceedings including subpoenas and court orders; and also for the purpose of
audits, regulatory requirements, research and reviews.
Assembles and ensures patient chart completeness through ICR management.
Performs most favorable guest relations interaction with diverse clients that reflects SLRI values and principles.
April 2013
to
January 2016
Company Name
 
City
 
, 
State
 
Health Information Specialist
Collaborated/coordinated with physicians and various coding/insurance companies to clarify queries regarding medical procedures, medical
diagnosis codes and patient chart documentation to meet appropriate billing process.
Key team member to ensuring adequate patient chart documentation and accurate medical diagnosis coding that meets billing requirement
that then resulted to precise and timely reimbursement for the organization and physicians.
Ensured timely completion/submission of billing; resolved issues with billing delays; analyzed underpayment/non-payment.
Managed process to ensure that billing errors rate of resolutions remained under 10 days.
Supported the revenue cycle process by reducing outstanding billing of $800K to under $400K.
Coordinated with Department of Labor and Industries for patient paper"
23814777.pdf,"TEAM LEADER/ MACHINE OPERATOR
","
Customer Service, Receptionist, Retail Sales, Administrative Assistant, Correspondence, Medical Assistant, Training, Clients, 
sanitation, Billing,
Bookkeeping, Medical Records, Std counseling, Business Management, Cash Handling, Data Entry, Dos, Excel, General Office, Mental Health,
Microsoft Office, Multi Phone, 
Phlebotomy, Quality Control, and Telemarketing.","al Background
2014
Associate of Science
 
: 
Business Management
 
Henry Ford 
Community College
 
ï¼​ 
City
 
, 
State
 
, 
Wayne
Office Administration course"
27030979.pdf,"HEALTHCARE DOCUMENTATION SERVICES DELIVERY MANAGER
","
Human Resources, Scheduling and Payroll
Interviews, New Hire Training and Orientation
Microsoft Word, Excel, Access, PowerPoint and Outlook
Electronic Time Card and Scheduling Applications
Multitasking in a fast paced environment
Extremely Organized, Communication Proficiency
Team Oriented with the ability to build strong relationships with Individuals at various levels
Dead-line results driven, Time Management
Works well with little or no supervision
Professional Experience
January 2009
 
to 
January 2014
Company Name
 
City
 
, 
State
 
Healthcare Documentation Services Delivery Manager
Directly responsible for customer satisfaction in clinical document turnaround time and quality
Directly aided in eliminating document turnaround time and quality penalties by driving the consistent achievement of 97% document
turnaround time and 95% document quality
As required received many high scoring customer surveys and resigned contacts
Prepared and presented client account performance reports and executive level scorecards
Trained medical records staff and providers on transcription applications, document search engines and dictation machines both on site and
remotely
Initiated new transcriptionists paper"," and Training
Rowland High School
 
City
 
, 
State
 
High School Diploma
East San Gabriel Valley Occupational Program 
City
 
, 
State
 
Microsoft Office Specialist Course
"
75297735.pdf,"VICE PRESIDENT-BUSINESS BANKING SALES MANAGER AND HEALTHCARE SPECIALTY BANKER
","
Â Builds teams with Humility
Solid Collaborator to drive execution of strategy
Well organized
Thought Leadership
Drives Engagement
Develops New Business
Education
2017
MBA
 
Franciscan University
 
ï¼​ 
City
 
, 
State
Business and Virtuos Leadership
Dean's List. 3.9 GPA
Candidate Late 2017
June 1984
B.A
 
: 
Finance Accounting/Economics
 
Michigan State University Eli Broad College of Business
 
Finance Accounting/Economics Dean's List
December 2001
Licensed Real Estate Title Insurance Representative 
State of Michigan
1985
RMA Omega Formal Credit Training
2010
Medical Group Management Association
100 hours of Healthcare Administration/Practice Management Course","
2017
MBA
 
Franciscan University
 
ï¼​ 
City
 
, 
State
Business and Virtuos Leadership
Dean's List. 3.9 GPA
Candidate Late 2017
June 1984
B.A
 
: 
Finance Accounting/Economics
 
Michigan State University Eli Broad College of Business
 
Finance Accounting/Economics Dean's List
December 2001
Licensed Real Estate Title Insurance Representative 
State of Michigan
1985
RMA Omega Formal Credit Training
2010
Medical Group Management Association
100 hours of Healthcare Administration/Practice Management Course"
21866029.pdf,"SENIOR ANALYST - BUSINESS INTELLIGENCE AND ANALYTICS - HEALTHCARE
","
Program knowledge","
MBA
 
: 
Strategic Management
 
2014
 
Carlson School of Management, University of Minnesota
Bachelor of Science
 
: 
Marketing and Advertising
 
2006
 
Carlson School of Management/School of Journalism and Mass Communication,
University of Minnesota
"
10466208.pdf,"PHARMACEUTICAL SALES REPRESENTATIVE, WOMEN'S HEALTHCARE SPECIALIST
","
PROVEN ADMINISTRATIVE HIGHLY ORGANIZED
LEADERSHIP SUPPORT EVENT PLANNING
ENTREPRENEURIAL CONFLICT PUBLIC SPEAKING
MINDSET RESOLUTION PROJECT STAFFING
TEAM LEADERSHIP REPORTING AND
SELF DIRECTED DOCUMENTATION
OUTBOUND CALLING PROSPECTING
Account Management
Acquisitions
ADMINISTRATIVE
Contracts
Clientele
Customer satisfaction
Customer
Ssatisfaction
Decision making
DOCUMENTATION
EVENT PLANNING
Inventory
TEAM LEADERSHIP
LEADERSHIP
Director
Managing
Marketing plans
Marketing
Market
Mergers
Communicator
Organizational skills
Problem-solving
PUBLIC SPEAKING
Recruitment
Relationship-building
REPORTING
Sales
STAFFING
Strategic
Strategic planning
Team player
Work History
PHARMACEUTICAL SALES REPRESENTATIVE, Women's Healthcare Specialist
 
Company Name
 
â€“ 
City
 
, 
State
 
Doubled membership in an environment where acquisitions and mergers by National 
chain accounts directly affected potential membership
recruitment.
Investigated and resolved customer inquiries and complaints in a timely and empathetic 
manner.
Responded to all customer inquiries thoroughly and ","
Bachelor of Arts
 
: 
Business Administration And Public Relations
 
, 
1995
 
Heidelberg College
 
- 
City
 
, 
State
 
"
11605833.pdf,"NC AIR GUARD HEALTH SERVICES MANAGER
","
accounting, business-case, charts, hardware, configuration management, counseling, client, documentation, financial statements, graphs, information
systems, information technology, market analysis, materials, office, Monitors, net","
University of Mount Olive
 
2014
 
Bachelors of Science and Business
 
: 
Health Care Management
"
